subject_id,age_bin,median_age_threshold,n_categories_total,n_categories_available,n_categories_missing,categories_available,mean_distance,std_distance,min_distance,max_distance
00680001,older,16.0,163,151,12,"['zebra', 'deer', 'pony', 'horse', 'pig', 'rooster', 'penguin', 'bird', 'duck', 'fish', 'butterfly', 'frog', 'alligator', 'owl', 'elephant', 'cat', 'dog', 'face', 'hair', 'arm', 'hand', 'leg', 'foot', 'ankle', 'finger', 'toe', 'tooth', 'ear', 'nose', 'stroller', 'motorcycle', 'tricycle', 'truck', 'car', 'lamp', 'chair', 'bench', 'drawer', 'ladder', 'window', 'door', 'closet', 'shower', 'refrigerator', 'oven', 'crib', 'bed', 'couch', 'table', 'bathtub', 'sink', 'boat', 'slide', 'hose', 'sprinkler', 'swing', 'grass', 'tree', 'snow', 'firetruck', 'clock', 'ball', 'balloon', 'pumpkin', 'egg', 'orange', 'apple', 'strawberry', 'hat', 'slipper', 'watch', 'nail', 'raisin', 'glasses', 'necklace', 'carrot', 'vacuum', 'broom', 'mop', 'stick', 'shovel', 'scissors', 'spoon', 'fork', 'knife', 'pencil', 'pen', 'crayon', 'plant', 'flower', 'soap', 'bottle', 'cup', 'can', 'belt', 'radio', 'basket', 'milk', 'jar', 'bucket', 'tape', 'bowl', 'plate', 'corn', 'pickle', 'banana', 'melon', 'bread', 'cookie', 'cracker', 'sandwich', 'chips', 'pizza', 'hamburger', 'muffin', 'meat', 'pasta', 'soup', 'applesauce', 'glass', 'coffee', 'tray', 'box', 'book', 'paper', 'rock', 'comb', 'toothbrush', 'gum', 'toy', 'doll', 'mitten', 'glove', 'sock', 'shoe', 'purse', 'pillow', 'towel', 'napkin', 'blanket', 'dress', 'pajamas', 'bib', 'scarf', 'jacket', 'sweater', 'shirt', 'jeans', 'pants', 'shorts', 'cloud']",0.9385091165958603,0.1776798731681699,0.0789136290550232,1.3820089101791382
