subject_id,age_bin,median_age_threshold,n_categories_total,n_categories_available,n_categories_missing,categories_available,mean_distance,std_distance,min_distance,max_distance
00400003,younger,16.0,163,152,11,"['zebra', 'deer', 'pony', 'horse', 'pig', 'rooster', 'bird', 'fish', 'butterfly', 'frog', 'alligator', 'owl', 'elephant', 'bear', 'cat', 'dog', 'face', 'hair', 'arm', 'hand', 'leg', 'foot', 'ankle', 'finger', 'toe', 'tooth', 'ear', 'nose', 'eye', 'mouth', 'stroller', 'motorcycle', 'car', 'lamp', 'chair', 'bench', 'drawer', 'ladder', 'window', 'door', 'closet', 'shower', 'refrigerator', 'oven', 'crib', 'bed', 'couch', 'table', 'bathtub', 'sink', 'boat', 'slide', 'hose', 'sprinkler', 'swing', 'grass', 'tree', 'snow', 'firetruck', 'clock', 'ball', 'balloon', 'pumpkin', 'egg', 'orange', 'apple', 'potato', 'strawberry', 'hat', 'slipper', 'watch', 'nail', 'raisin', 'glasses', 'necklace', 'carrot', 'vacuum', 'broom', 'mop', 'stick', 'shovel', 'scissors', 'spoon', 'fork', 'knife', 'pencil', 'pen', 'crayon', 'plant', 'flower', 'soap', 'bottle', 'cup', 'can', 'belt', 'radio', 'basket', 'milk', 'jar', 'bucket', 'tape', 'bowl', 'plate', 'corn', 'pickle', 'banana', 'melon', 'bread', 'cookie', 'cracker', 'sandwich', 'chips', 'pizza', 'hamburger', 'muffin', 'meat', 'sauce', 'soup', 'applesauce', 'glass', 'coffee', 'dish', 'tray', 'box', 'book', 'paper', 'comb', 'toothbrush', 'gum', 'toy', 'doll', 'mitten', 'glove', 'sock', 'shoe', 'purse', 'pillow', 'towel', 'napkin', 'blanket', 'dress', 'pajamas', 'bib', 'scarf', 'coat', 'jacket', 'sweater', 'shirt', 'jeans', 'pants', 'shorts', 'game']",0.960015472643841,0.20462998935031151,0.017230689525604248,1.43092942237854
