subject_id,permutation,correlation,n_common_categories
00320001,0,0.8655458523670464,158.0
00320001,1,0.8529097191569884,155.0
00320001,2,0.8346215550463233,152.0
00320001,3,0.8266645734758427,155.0
00320001,4,0.8351358969150633,154.0
00320001,5,0.8416069901461617,158.0
00320001,6,0.8569072012335102,155.0
00320001,7,0.8416425713332506,155.0
00320001,8,0.8384455920094948,157.0
00320001,9,0.8486295200772247,157.0
00320001,10,0.8594704682745076,155.0
00320001,11,0.8620135205009314,156.0
00320001,12,0.8536428121468457,157.0
00320001,13,0.8093675004733561,153.0
00320001,14,0.828842183317418,156.0
00320001,15,0.8382144080640702,157.0
00320001,16,0.8211397600125637,157.0
00320001,17,0.8465079010579335,154.0
00320001,18,0.8356830991755531,156.0
00320001,19,0.8633307007402484,155.0
00320001,20,0.8431796584820592,158.0
00320001,21,0.8406619417603756,158.0
00320001,22,0.8021702221743554,156.0
00320001,23,0.85130418483953,155.0
00320001,24,0.8449980245602423,152.0
00320001,25,0.8639003027558778,155.0
00320001,26,0.8550798223309868,157.0
00320001,27,0.8666378768117954,157.0
00320001,28,0.860881912043689,156.0
00320001,29,0.8262607402159852,155.0
00320001,30,0.8449860541507377,157.0
00320001,31,0.8755586319252154,155.0
00320001,32,0.847635100909903,154.0
00320001,33,0.845838864178781,155.0
00320001,34,0.8699602917734606,155.0
00320001,35,0.8536718050259408,155.0
00320001,36,0.8304627846858683,155.0
00320001,37,0.8258638156576867,155.0
00320001,38,0.8355600227837505,157.0
00320001,39,0.8216366100839907,155.0
00320001,40,0.8649203071199846,156.0
00320001,41,0.7934944794795751,153.0
00320001,42,0.8428175499974521,157.0
00320001,43,0.8614644856879294,154.0
00320001,44,0.8601113909162343,156.0
00320001,45,0.870694839211713,152.0
00320001,46,0.8188233445129457,155.0
00320001,47,0.8547580845778119,152.0
00320001,48,0.8261347435231994,156.0
00320001,49,0.8332378392214258,155.0
00320001,50,0.8062800665646688,155.0
00320001,51,0.8577175733292068,156.0
00320001,52,0.8155593625100113,154.0
00320001,53,0.8244260305464591,155.0
00320001,54,0.8592833235358778,154.0
00320001,55,0.8507407681150991,149.0
00320001,56,0.8532251823681691,156.0
00320001,57,0.8670760727666634,154.0
00320001,58,0.8435904336389756,156.0
00320001,59,0.8160278114570043,157.0
00320001,60,0.8490004910454078,155.0
00320001,61,0.8368344134802522,154.0
00320001,62,0.8351076919034804,155.0
00320001,63,0.8701509470733148,157.0
00320001,64,0.8530713476994123,156.0
00320001,65,0.8632256015111955,155.0
00320001,66,0.845746255320689,155.0
00320001,67,0.8532433919416459,151.0
00320001,68,0.8471650970493548,157.0
00320001,69,0.8024019836542309,154.0
00320001,70,0.8477432406610295,154.0
00320001,71,0.8060162112523158,155.0
00320001,72,0.8156963421417865,157.0
00320001,73,0.8496849981827609,157.0
00320001,74,0.836509531655614,155.0
00320001,75,0.8514093931504687,156.0
00320001,76,0.8188233445129457,155.0
00320001,77,0.8144597544641929,154.0
00320001,78,0.836509531655614,155.0
00320001,79,0.8496849981827609,157.0
00320001,80,0.8445846139982339,151.0
00320001,81,0.8181326563034917,155.0
00320001,82,0.8390602285849673,155.0
00320001,83,0.8508210139233426,158.0
00320001,84,0.8494166540556892,154.0
00320001,85,0.8249956300406721,156.0
00320001,86,0.8341456437208461,151.0
00320001,87,0.8364137439633565,156.0
00320001,88,0.8372736310250786,156.0
00320001,89,0.8331058377681718,155.0
00320001,90,0.7950894911870483,157.0
00320001,91,0.8694490130013217,155.0
00320001,92,0.8548902340524296,156.0
00320001,93,0.8474935164599323,155.0
00320001,94,0.8451473205172974,157.0
00320001,95,0.8206972602573269,152.0
00320001,96,0.8385321067099751,154.0
00320001,97,0.8495070295749663,156.0
00320001,98,0.8290650985950401,155.0
00320001,99,0.8428361900339698,156.0
00320001,mean,0.841300956620666,
00680001,0,0.751561194067011,137.0
00680001,1,0.751561194067011,137.0
00680001,2,0.751561194067011,137.0
00680001,3,0.5510116308484995,87.0
00680001,4,0.5510116308484995,87.0
00680001,5,0.5510116308484995,87.0
00680001,6,0.5510116308484995,87.0
00680001,7,0.5761202663612892,135.0
00680001,8,0.5761202663612892,135.0
00680001,9,0.5761202663612892,135.0
00680001,10,0.751561194067011,137.0
00680001,11,0.5510116308484995,87.0
00680001,12,0.6462450437469504,132.0
00680001,13,0.5510116308484995,87.0
00680001,14,0.5510116308484995,87.0
00680001,15,0.5510116308484995,87.0
00680001,16,0.5761202663612892,135.0
00680001,17,0.751561194067011,137.0
00680001,18,0.751561194067011,137.0
00680001,19,0.6462450437469504,132.0
00680001,20,0.6182293010688247,83.0
00680001,21,0.6462450437469504,132.0
00680001,22,0.5761202663612892,135.0
00680001,23,0.751561194067011,137.0
00680001,24,0.6462450437469504,132.0
00680001,25,0.5761202663612892,135.0
00680001,26,0.6462450437469504,132.0
00680001,27,0.5510116308484995,87.0
00680001,28,0.5510116308484995,87.0
