subject_id_1,subject_id_2,correlation_type,category_group,correlation,n_common_categories,n_categories_subject1,n_categories_subject2
00320001,00320002,older_older,big_objects,0.6506774519716885,25,27,27
00320001,00320002,younger_younger,small_objects,0.8039424340736834,93,95,93
00320001,00320002,younger_older,small_objects,0.7172271159311032,87,95,87
00320001,00320002,older_younger,small_objects,0.7445450110079989,92,94,93
00320001,00320002,older_older,small_objects,0.6515772349099043,86,94,87
00320001,00320002,younger_younger,others,,0,2,0
00320001,00320002,younger_older,others,,0,2,0
00320001,00320002,older_younger,others,,0,1,0
00320001,00320002,older_older,others,,0,1,0
00320001,00500001,younger_younger,animals,0.6245837507752493,17,19,17
00320001,00500001,younger_older,animals,0.7217140444694623,18,19,18
00320001,00500001,older_younger,animals,0.370688421353943,17,19,17
00320001,00500001,older_older,animals,0.5421608834921527,18,19,18
00320001,00500001,younger_younger,bodyparts,0.8801720019111324,14,14,14
00320001,00500001,younger_older,bodyparts,0.885363911450868,14,14,14
00320001,00500001,older_younger,bodyparts,0.8975633062589585,14,14,14
00320001,00500001,older_older,bodyparts,0.9293199554069119,14,14,14
00320001,00500001,younger_younger,big_objects,0.7000956356050192,30,31,31
00320001,00500001,younger_older,big_objects,0.6173356662385961,31,31,32
00320001,00500001,older_younger,big_objects,0.654084804084804,27,27,31
00320001,00500001,older_older,big_objects,0.643024753024753,27,27,32
00320001,00500001,younger_younger,small_objects,0.7797974029568716,92,95,92
00320001,00500001,younger_older,small_objects,0.7924785112458649,93,95,94
00320001,00500001,older_younger,small_objects,0.7634639497212331,91,94,92
00320001,00500001,older_older,small_objects,0.7547857852662642,92,94,94
00320001,00500001,younger_younger,others,,1,2,1
00320001,00500001,younger_older,others,,2,2,2
00320001,00500001,older_younger,others,,1,1,1
00320001,00500001,older_older,others,,1,1,2
00320001,00400001,younger_younger,animals,0.5495548035615716,19,19,19
00320001,00400001,younger_older,animals,0.5866609067127464,19,19,19
00320001,00400001,older_younger,animals,0.27212902296781627,19,19,19
00320001,00400001,older_older,animals,0.3532099743202055,19,19,19
00320001,00400001,younger_younger,bodyparts,0.9026437330785159,14,14,14
00320001,00400001,younger_older,bodyparts,0.9057652492435101,14,14,14
00320001,00400001,older_younger,bodyparts,0.9242395285873547,14,14,14
00320001,00400001,older_older,bodyparts,0.9165312947921644,14,14,14
00320001,00400001,younger_younger,big_objects,0.7049519733418631,31,31,32
00320001,00400001,younger_older,big_objects,0.6951759418138983,30,31,30
00320001,00400001,older_younger,big_objects,0.7196242646242647,27,27,32
00320001,00400001,older_older,big_objects,0.6790512265512266,27,27,30
00320001,00400001,younger_younger,small_objects,0.7693738402441661,93,95,93
00320001,00400001,younger_older,small_objects,0.7951944976559769,93,95,94
00320001,00400001,older_younger,small_objects,0.7596437200636886,92,94,93
00320001,00400001,older_older,small_objects,0.7591358059354929,93,94,94
00320001,00400001,younger_younger,others,,2,2,2
00320001,00400001,younger_older,others,,1,2,1
00320001,00400001,older_younger,others,,1,1,2
00320001,00400001,older_older,others,,1,1,1
00320001,00430001,younger_younger,animals,0.4151280950336338,17,19,17
00320001,00430001,younger_older,animals,0.5321897353982915,16,19,16
00320001,00430001,older_younger,animals,0.321282381565765,17,19,17
00320001,00430001,older_older,animals,0.3579623584971178,16,19,16
00320001,00430001,younger_younger,bodyparts,0.9094919573180442,14,14,14
00320001,00430001,younger_older,bodyparts,0.8585718079388965,13,14,13
00320001,00430001,older_younger,bodyparts,0.9191750278706802,14,14,14
00320001,00430001,older_older,bodyparts,0.8975960748112646,13,14,13
00320001,00430001,younger_younger,big_objects,0.7218041505344519,31,31,32
00320001,00430001,younger_older,big_objects,0.6404259162879853,29,31,29
00320001,00430001,older_younger,big_objects,0.780652403152403,27,27,32
00320001,00430001,older_older,big_objects,0.61750777000777,27,27,29
00320001,00430001,younger_younger,small_objects,0.8064263449848187,93,95,93
00320001,00430001,younger_older,small_objects,0.8004464992365002,94,95,94
00320001,00430001,older_younger,small_objects,0.7786668228498047,92,94,93
00320001,00430001,older_older,small_objects,0.7647253835465371,92,94,94
00320001,00430001,younger_younger,others,,1,2,1
00320001,00430001,younger_older,others,,1,2,1
00320001,00430001,older_younger,others,,0,1,1
00320001,00430001,older_older,others,,1,1,1
00320001,00560001,younger_younger,animals,0.5251109991120072,19,19,19
00320001,00560001,younger_older,animals,0.7044586429613167,16,19,16
00320001,00560001,older_younger,animals,0.5477764177886577,19,19,19
00320001,00560001,older_older,animals,0.5025001736231682,16,19,16
00320001,00560001,younger_younger,bodyparts,0.7652333174072306,14,14,14
00320001,00560001,younger_older,bodyparts,0.8793864363484616,13,14,13
00320001,00560001,older_younger,bodyparts,0.7669214843127886,14,14,14
00320001,00560001,older_older,bodyparts,0.8863920889237344,13,14,13
00320001,00560001,younger_younger,big_objects,0.6421985324657346,31,31,32
00320001,00560001,younger_older,big_objects,0.7574818957768645,28,31,29
00320001,00560001,older_younger,big_objects,0.6302414252414252,27,27,32
00320001,00560001,older_older,big_objects,0.7139744463670845,26,27,29
00320001,00560001,younger_younger,small_objects,0.7843911903244251,88,95,88
00320001,00560001,younger_older,small_objects,0.8028721965521527,94,95,94
00320001,00560001,older_younger,small_objects,0.7321017463999705,87,94,88
00320001,00560001,older_older,small_objects,0.7396721104718863,93,94,94
00320001,00560001,younger_younger,others,,1,2,1
00320001,00560001,younger_older,others,,2,2,2
00320001,00560001,older_younger,others,,0,1,1
00320001,00560001,older_older,others,,1,1,2
00320001,00370001,younger_younger,animals,0.7428948568411453,19,19,19
00320001,00370001,younger_older,animals,0.5487716617747578,18,19,18
00320001,00370001,older_younger,animals,0.5316437468500252,19,19,19
00320001,00370001,older_older,animals,0.4599533593341642,18,19,18
00320001,00370001,younger_younger,bodyparts,0.9484153527631789,14,14,14
00320001,00370001,younger_older,bodyparts,0.8433667781493869,14,14,14
00320001,00370001,older_younger,bodyparts,0.9053511705685618,14,14,14
00320001,00370001,older_older,bodyparts,0.8426501035196687,14,14,14
00320001,00370001,younger_younger,big_objects,0.7572660883005711,29,31,30
00320001,00370001,younger_older,big_objects,0.6110327972396937,29,31,30
00320001,00370001,older_younger,big_objects,0.7538559418314019,26,27,30
00320001,00370001,older_older,big_objects,0.6379571076503593,26,27,30
00320001,00370001,younger_younger,small_objects,0.8141050213306089,91,95,91
00320001,00370001,younger_older,small_objects,0.7544099904831894,90,95,90
00320001,00370001,older_younger,small_objects,0.7655968599011742,90,94,91
00320001,00370001,older_older,small_objects,0.7414386347558068,89,94,90
00320001,00370001,younger_younger,others,,1,2,1
00320001,00370001,younger_older,others,,1,2,1
00320001,00370001,older_younger,others,,1,1,1
00320001,00370001,older_older,others,,1,1,1
00320001,00400003,younger_younger,animals,0.5014445447600526,16,19,16
00320001,00400003,younger_older,animals,0.5255503854434335,16,19,16
00320001,00400003,older_younger,animals,0.27718591568858947,16,19,16
00320001,00400003,older_older,animals,0.2704701715396902,16,19,16
00320001,00400003,younger_younger,bodyparts,0.8883102404841534,14,14,14
00320001,00400003,younger_older,bodyparts,0.8367708241125962,13,14,13
00320001,00400003,older_younger,bodyparts,0.903567447045708,14,14,14
00320001,00400003,older_older,bodyparts,0.8900845989453584,13,14,13
00320001,00400003,younger_younger,big_objects,0.7768299423471838,29,31,29
00320001,00400003,younger_older,big_objects,0.6143495685463826,30,31,30
00320001,00400003,older_younger,big_objects,0.715934490413018,26,27,29
00320001,00400003,older_older,big_objects,0.5750840825840826,27,27,30
00320001,00400003,younger_younger,small_objects,0.8194609332232198,92,95,92
00320001,00400003,younger_older,small_objects,0.7786309004665635,89,95,89
00320001,00400003,older_younger,small_objects,0.7617197496883948,92,94,92
00320001,00400003,older_older,small_objects,0.7511685465917701,89,94,89
00320001,00400003,younger_younger,others,,1,2,1
00320001,00400003,younger_older,others,,1,2,1
00320001,00400003,older_younger,others,,1,1,1
00320001,00400003,older_older,others,,1,1,1
00320001,00510001,younger_younger,animals,0.3987151885547606,16,19,16
00320001,00510001,younger_older,animals,0.3568940493468795,15,19,15
00320001,00510001,older_younger,animals,0.4279394402389054,16,19,16
00320001,00510001,older_older,animals,0.27564793696869166,15,19,15
00320001,00510001,younger_younger,bodyparts,0.8816120588272487,13,14,13
00320001,00510001,younger_older,bodyparts,0.823265342252684,13,14,13
00320001,00510001,older_younger,bodyparts,0.8964326812428077,13,14,13
00320001,00510001,older_older,bodyparts,0.8379848000101164,13,14,13
00320001,00510001,younger_younger,big_objects,0.6769951830121214,31,31,31
00320001,00510001,younger_older,big_objects,0.6236926961926962,27,31,27
00320001,00510001,older_younger,big_objects,0.7177231102231102,27,27,31
00320001,00510001,older_older,big_objects,0.6604148934988167,25,27,27
00320001,00510001,younger_younger,small_objects,0.7690679862119406,93,95,93
00320001,00510001,younger_older,small_objects,0.7671961339381421,88,95,88
00320001,00510001,older_younger,small_objects,0.7416381628737441,91,94,93
00320001,00510001,older_older,small_objects,0.7333252940128775,87,94,88
00320001,00510001,younger_younger,others,,0,2,0
00320001,00510001,younger_older,others,,1,2,1
00320001,00510001,older_younger,others,,0,1,0
00320001,00510001,older_older,others,,0,1,1
00320001,00420001,younger_younger,animals,0.396030431756546,19,19,19
00320001,00420001,younger_older,animals,0.3497113997113998,11,19,11
00320001,00420001,older_younger,animals,0.23420692634458926,19,19,19
00320001,00420001,older_older,animals,0.3960317460317461,11,19,11
00320001,00420001,younger_younger,bodyparts,0.8233476668259276,14,14,14
00320001,00420001,younger_older,bodyparts,0.8054065337647429,12,14,12
00320001,00420001,older_younger,bodyparts,0.8609810479375698,14,14,14
00320001,00420001,older_older,bodyparts,0.8204362801377728,12,14,12
00320001,00420001,younger_younger,big_objects,0.5303087121121705,31,31,32
00320001,00420001,younger_older,big_objects,0.7122213003816548,27,31,27
00320001,00420001,older_younger,big_objects,0.6077328227328227,27,27,32
00320001,00420001,older_older,big_objects,0.645735913258586,25,27,27
00320001,00420001,younger_younger,small_objects,0.7863135219217978,94,95,94
00320001,00420001,younger_older,small_objects,0.6381927511851303,91,95,92
00320001,00420001,older_younger,small_objects,0.7697742123920648,93,94,94
00320001,00420001,older_older,small_objects,0.5968180197247179,91,94,92
00320001,00420001,younger_younger,others,,1,2,1
00320001,00420001,younger_older,others,,0,2,0
00320001,00420001,older_younger,others,,1,1,1
00320001,00420001,older_older,others,,0,1,0
00320001,00510002,younger_younger,animals,0.7106402369560264,18,19,18
00320001,00510002,younger_older,animals,0.5952414458606409,18,19,18
00320001,00510002,older_younger,animals,0.4012068942409499,18,19,18
00320001,00510002,older_older,animals,0.46841368126197847,18,19,18
00320001,00510002,younger_younger,bodyparts,0.8773212294951425,14,14,14
00320001,00510002,younger_older,bodyparts,0.8981525720656155,14,14,14
00320001,00510002,older_younger,bodyparts,0.8947762382544993,14,14,14
00320001,00510002,older_older,bodyparts,0.8874183787227266,14,14,14
00320001,00510002,younger_younger,big_objects,0.7270766848850551,30,31,30
00320001,00510002,younger_older,big_objects,0.7265666920839334,29,31,30
00320001,00510002,older_younger,big_objects,0.6400763125763126,27,27,30
00320001,00510002,older_older,big_objects,0.6957145632145632,27,27,30
00320001,00510002,younger_younger,small_objects,0.7666174520973035,93,95,94
00320001,00510002,younger_older,small_objects,0.760056643513804,93,95,93
00320001,00510002,older_younger,small_objects,0.7191851487127,93,94,94
00320001,00510002,older_older,small_objects,0.721628204234687,93,94,93
00320001,00510002,younger_younger,others,,1,2,1
00320001,00510002,younger_older,others,,1,2,1
00320001,00510002,older_younger,others,,1,1,1
00320001,00510002,older_older,others,,1,1,1
00320001,00240001,younger_younger,animals,0.5413180694554445,19,19,19
00320001,00240001,younger_older,animals,0.535655253837072,16,19,16
00320001,00240001,older_younger,animals,0.3584635322917417,19,19,19
00320001,00240001,older_older,animals,0.5116952566150427,16,19,16
00320001,00240001,younger_younger,bodyparts,0.8528746615703138,14,14,14
00320001,00240001,younger_older,bodyparts,0.7027074374900463,14,14,14
00320001,00240001,older_younger,bodyparts,0.8714763497372193,14,14,14
00320001,00240001,older_older,bodyparts,0.7665233317407231,14,14,14
00320001,00240001,younger_younger,big_objects,0.6378538861297481,29,31,29
00320001,00240001,younger_older,big_objects,0.6267252120859134,31,31,31
00320001,00240001,older_younger,big_objects,0.7083309737297468,26,27,29
00320001,00240001,older_older,big_objects,0.7557720057720059,27,27,31
00320001,00240001,younger_younger,small_objects,0.7277299386266944,92,95,92
00320001,00240001,younger_older,small_objects,0.7513638955310524,92,95,92
00320001,00240001,older_younger,small_objects,0.721639849413472,91,94,92
00320001,00240001,older_older,small_objects,0.7036935292776494,91,94,92
00320001,00240001,younger_younger,others,,1,2,1
00320001,00240001,younger_older,others,,0,2,0
00320001,00240001,older_younger,others,,1,1,1
00320001,00240001,older_older,others,,0,1,0
00320001,00490001,younger_younger,animals,0.47060731835313196,17,19,17
00320001,00490001,younger_older,animals,0.58626448178687,12,19,12
00320001,00490001,older_younger,animals,0.279485711559563,17,19,17
00320001,00490001,older_older,animals,0.42056152802421465,12,19,12
00320001,00490001,younger_younger,bodyparts,0.6476940780738248,13,14,13
00320001,00490001,younger_older,bodyparts,0.7676046176046177,11,14,11
00320001,00490001,older_younger,bodyparts,0.7423083245868056,13,14,13
00320001,00490001,older_older,bodyparts,0.8502886002886005,11,14,11
00320001,00490001,younger_younger,big_objects,0.5153505086720105,31,31,32
00320001,00490001,younger_older,big_objects,0.6169147519147519,27,31,28
00320001,00490001,older_younger,big_objects,0.5643611943611944,27,27,32
00320001,00490001,older_older,big_objects,0.6745652729474771,25,27,28
00320001,00490001,younger_younger,small_objects,0.7604922351163966,87,95,87
00320001,00490001,younger_older,small_objects,0.744767621776957,77,95,77
00320001,00490001,older_younger,small_objects,0.7628434989173613,86,94,87
00320001,00490001,older_older,small_objects,0.7274727145617665,76,94,77
00320001,00490001,younger_younger,others,,0,2,0
00320001,00490001,younger_older,others,,0,2,0
00320001,00490001,older_younger,others,,0,1,0
00320001,00490001,older_older,others,,0,1,0
00320001,00320003,younger_younger,animals,0.7775673794609643,19,19,19
00320001,00320003,younger_older,animals,0.6350232655045488,16,19,16
00320001,00320003,older_younger,animals,0.4282261741906065,19,19,19
00320001,00320003,older_older,animals,0.4325994860754218,16,19,16
00320001,00320003,younger_younger,bodyparts,0.8506768593725116,14,14,14
00320001,00320003,younger_older,bodyparts,0.8480968307055263,14,14,14
00320001,00320003,older_younger,bodyparts,0.8499442586399109,14,14,14
00320001,00320003,older_older,bodyparts,0.8420289855072465,14,14,14
00320001,00320003,younger_younger,big_objects,0.7002867993526428,31,31,32
00320001,00320003,younger_older,big_objects,0.6751069380857129,31,31,32
00320001,00320003,older_younger,big_objects,0.7202847152847153,27,27,32
00320001,00320003,older_older,big_objects,0.741128871128871,27,27,32
00320001,00320003,younger_younger,small_objects,0.774292968197572,90,95,90
00320001,00320003,younger_older,small_objects,0.725737443020916,86,95,86
00320001,00320003,older_younger,small_objects,0.7334997828679539,89,94,90
00320001,00320003,older_older,small_objects,0.6989533797625561,86,94,86
00320001,00320003,younger_younger,others,,0,2,0
00320001,00320003,younger_older,others,,0,2,0
00320001,00320003,older_younger,others,,0,1,0
00320001,00320003,older_older,others,,0,1,0
00320001,00400002,younger_younger,animals,0.4528043775649795,19,19,19
00320001,00400002,younger_older,animals,0.5939220457039263,17,19,17
00320001,00400002,older_younger,animals,0.3957544339645283,19,19,19
00320001,00400002,older_older,animals,0.6131052907781117,17,19,17
00320001,00400002,younger_younger,bodyparts,0.864532568880395,14,14,14
00320001,00400002,younger_older,bodyparts,0.9103678929765887,14,14,14
00320001,00400002,older_younger,bodyparts,0.8816690555820991,14,14,14
00320001,00400002,older_older,bodyparts,0.9383022774327123,14,14,14
00320001,00400002,younger_younger,big_objects,0.6274477602677272,31,31,32
00320001,00400002,younger_older,big_objects,0.6534855132312012,31,31,32
00320001,00400002,older_younger,big_objects,0.6265867465867465,27,27,32
00320001,00400002,older_older,big_objects,0.7597999222999222,27,27,32
00320001,00400002,younger_younger,small_objects,0.801220527223492,94,95,94
00320001,00400002,younger_older,small_objects,0.8111865774146076,92,95,92
00320001,00400002,older_younger,small_objects,0.7620038996584251,92,94,94
00320001,00400002,older_older,small_objects,0.8168577072762346,91,94,92
00320001,00400002,younger_younger,others,,0,2,0
00320001,00400002,younger_older,others,,1,2,1
00320001,00400002,older_younger,others,,0,1,0
00320001,00400002,older_older,others,,1,1,1
00320001,00370002,younger_younger,animals,0.7067775457796338,19,19,19
00320001,00370002,younger_older,animals,0.7785674078243738,18,19,18
00320001,00370002,older_younger,animals,0.5041399668802651,19,19,19
00320001,00370002,older_older,animals,0.5437323254660715,18,19,18
00320001,00370002,younger_younger,bodyparts,0.870218187609492,14,14,14
00320001,00370002,younger_older,bodyparts,0.8390030259595477,14,14,14
00320001,00370002,older_younger,bodyparts,0.8931836279662367,14,14,14
00320001,00370002,older_older,bodyparts,0.8803471890428411,14,14,14
00320001,00370002,younger_younger,big_objects,0.6537521423422307,31,31,32
00320001,00370002,younger_older,big_objects,0.6891688303736349,30,31,31
00320001,00370002,older_younger,big_objects,0.6861441336441336,27,27,32
00320001,00370002,older_older,big_objects,0.7183716283716284,27,27,31
00320001,00370002,younger_younger,small_objects,0.790715050522233,94,95,95
00320001,00370002,younger_older,small_objects,0.7797324009958448,93,95,93
00320001,00370002,older_younger,small_objects,0.7469372898932728,94,94,95
00320001,00370002,older_older,small_objects,0.7681280976305844,92,94,93
00320001,00370002,younger_younger,others,,0,2,0
00320001,00370002,younger_older,others,,1,2,1
00320001,00370002,older_younger,others,,0,1,0
00320001,00370002,older_older,others,,1,1,1
00320001,00590001,younger_younger,animals,0.40648192387322823,14,19,14
00320001,00590001,younger_older,animals,0.4196650923142979,17,19,17
00320001,00590001,older_younger,animals,0.14038859691033603,14,19,14
00320001,00590001,older_older,animals,0.19289633128190445,17,19,17
00320001,00590001,younger_younger,bodyparts,0.7861126215556595,13,14,13
00320001,00590001,younger_older,bodyparts,0.7621618887441671,13,14,13
00320001,00590001,older_younger,bodyparts,0.7483276217453432,13,14,13
00320001,00590001,older_older,bodyparts,0.7812567179655786,13,14,13
00320001,00590001,younger_younger,big_objects,0.40489383248003935,29,31,30
00320001,00590001,younger_older,big_objects,0.3411808584222378,29,31,30
00320001,00590001,older_younger,big_objects,0.5272868054463147,26,27,30
00320001,00590001,older_older,big_objects,0.4115473755964554,26,27,30
00320001,00590001,younger_younger,small_objects,0.6393738386681783,82,95,82
00320001,00590001,younger_older,small_objects,0.6338948022271736,87,95,87
00320001,00590001,older_younger,small_objects,0.6055008958437826,81,94,82
00320001,00590001,older_older,small_objects,0.6426265798821865,87,94,87
00320001,00590001,younger_younger,others,,0,2,0
00320001,00590001,younger_older,others,,0,2,0
00320001,00590001,older_younger,others,,0,1,0
00320001,00590001,older_older,others,,0,1,0
00680001,00320002,younger_younger,animals,0.12715572715572715,9,9,18
00680001,00320002,younger_older,animals,-0.0015444015444015446,9,9,16
00680001,00320002,older_younger,animals,0.47456073338426275,16,17,18
00680001,00320002,older_older,animals,0.3198527887207132,15,17,16
00680001,00320002,younger_younger,bodyparts,0.6298701298701298,7,7,14
00680001,00320002,younger_older,bodyparts,0.7298701298701298,7,7,14
00680001,00320002,older_younger,bodyparts,0.8917023275232232,12,12,14
00680001,00320002,older_older,bodyparts,0.7373969314267823,12,12,14
00680001,00320002,younger_younger,big_objects,0.5129411661789729,20,21,31
00680001,00320002,younger_older,big_objects,0.5144344819267419,18,21,27
00680001,00320002,older_younger,big_objects,0.6375220201750157,31,31,31
00680001,00320002,older_older,big_objects,0.5931948606948607,27,31,27
00680001,00320002,younger_younger,small_objects,0.4163293964800775,51,51,93
00680001,00320002,younger_older,small_objects,0.35740509852361496,51,51,87
00680001,00320002,older_younger,small_objects,0.663526494586419,88,90,93
00680001,00320002,older_older,small_objects,0.5853712277194127,85,90,87
00680001,00320002,younger_younger,others,,0,0,0
00680001,00320002,younger_older,others,,0,0,0
00680001,00320002,older_younger,others,,0,1,0
00680001,00320002,older_older,others,,0,1,0
00680001,00500001,younger_younger,animals,0.3652509652509653,9,9,17
00680001,00500001,younger_older,animals,0.2012870012870013,9,9,18
00680001,00500001,older_younger,animals,0.4688103340509757,16,17,17
00680001,00500001,older_older,animals,0.22631076761604885,17,17,18
00680001,00500001,younger_younger,bodyparts,0.5675324675324676,7,7,14
00680001,00500001,younger_older,bodyparts,0.7246753246753247,7,7,14
00680001,00500001,older_younger,bodyparts,0.9194238597223674,12,12,14
00680001,00500001,older_older,bodyparts,0.9090700344431689,12,12,14
00680001,00500001,younger_younger,big_objects,0.5314697774163974,21,21,31
00680001,00500001,younger_older,big_objects,0.5086069331018196,21,21,32
00680001,00500001,older_younger,big_objects,0.47721015195273037,30,31,31
00680001,00500001,older_older,big_objects,0.7409194527061542,31,31,32
00680001,00500001,younger_younger,small_objects,0.38569260699557273,51,51,92
00680001,00500001,younger_older,small_objects,0.44337978451568716,51,51,94
00680001,00500001,older_younger,small_objects,0.6722928477106458,87,90,92
00680001,00500001,older_older,small_objects,0.704582090556949,88,90,94
00680001,00500001,younger_younger,others,,0,0,1
00680001,00500001,younger_older,others,,0,0,2
00680001,00500001,older_younger,others,,0,1,1
00680001,00500001,older_older,others,,1,1,2
00680001,00400001,younger_younger,animals,0.04066924066924067,9,9,19
00680001,00400001,younger_older,animals,0.019562419562419563,9,9,19
00680001,00400001,older_younger,animals,0.34661991317208146,17,17,19
00680001,00400001,older_older,animals,0.16580315824626685,17,17,19
00680001,00400001,younger_younger,bodyparts,0.6779220779220779,7,7,14
00680001,00400001,younger_older,bodyparts,0.6402597402597403,7,7,14
00680001,00400001,older_younger,bodyparts,0.9200083498590963,12,12,14
00680001,00400001,older_older,bodyparts,0.9061475837595243,12,12,14
00680001,00400001,younger_younger,big_objects,0.4490357734059405,21,21,32
00680001,00400001,younger_older,big_objects,0.6181640838571123,20,21,30
00680001,00400001,older_younger,big_objects,0.605203444934047,31,31,32
00680001,00400001,older_older,big_objects,0.6693759047842586,30,31,30
00680001,00400001,younger_younger,small_objects,0.3848513236980348,51,51,93
00680001,00400001,younger_older,small_objects,0.38127538645069803,51,51,94
00680001,00400001,older_younger,small_objects,0.6920459302780171,88,90,93
00680001,00400001,older_older,small_objects,0.6900940385497984,89,90,94
00680001,00400001,younger_younger,others,,0,0,2
00680001,00400001,younger_older,others,,0,0,1
00680001,00400001,older_younger,others,,1,1,2
00680001,00400001,older_older,others,,0,1,1
00680001,00430001,younger_younger,animals,0.3106821106821107,9,9,17
00680001,00430001,younger_older,animals,0.29575289575289576,9,9,16
00680001,00430001,older_younger,animals,0.42713041675305824,15,17,17
00680001,00430001,older_older,animals,0.4551680203854117,14,17,16
00680001,00430001,younger_younger,bodyparts,0.6649350649350649,7,7,14
00680001,00430001,younger_older,bodyparts,0.8064935064935065,7,7,13
00680001,00430001,older_younger,bodyparts,0.8708694290783846,12,12,14
00680001,00430001,older_older,bodyparts,0.8274919110740008,12,12,13
00680001,00430001,younger_younger,big_objects,0.5088440618996867,21,21,32
00680001,00430001,younger_older,big_objects,0.4645199385899304,20,21,29
00680001,00430001,older_younger,big_objects,0.5304569454854464,31,31,32
00680001,00430001,older_older,big_objects,0.5770337287578667,29,31,29
00680001,00430001,younger_younger,small_objects,0.3673705083673209,51,51,93
00680001,00430001,younger_older,small_objects,0.3540733158467149,51,51,94
00680001,00430001,older_younger,small_objects,0.7038911619705897,88,90,93
00680001,00430001,older_older,small_objects,0.6683668122311061,88,90,94
00680001,00430001,younger_younger,others,,0,0,1
00680001,00430001,younger_older,others,,0,0,1
00680001,00430001,older_younger,others,,1,1,1
00680001,00430001,older_older,others,,0,1,1
00680001,00560001,younger_younger,animals,0.068983268983269,9,9,19
00680001,00560001,younger_older,animals,0.13075933075933077,9,9,16
00680001,00560001,older_younger,animals,0.2185487333619579,17,17,19
00680001,00560001,older_older,animals,0.2017934895293386,15,17,16
00680001,00560001,younger_younger,bodyparts,0.5571428571428572,7,7,14
00680001,00560001,younger_older,bodyparts,0.5441558441558442,7,7,13
00680001,00560001,older_younger,bodyparts,0.883268969836134,12,12,14
00680001,00560001,older_older,bodyparts,0.8497113997113999,11,12,13
00680001,00560001,younger_younger,big_objects,0.5379396358194063,21,21,32
00680001,00560001,younger_older,big_objects,0.5330472778805654,20,21,29
00680001,00560001,older_younger,big_objects,0.5895482343280803,31,31,32
00680001,00560001,older_older,big_objects,0.5162761507589094,29,31,29
00680001,00560001,younger_younger,small_objects,0.35865140706678345,51,51,88
00680001,00560001,younger_older,small_objects,0.3905092531345791,51,51,94
00680001,00560001,older_younger,small_objects,0.6600223834262,86,90,88
00680001,00560001,older_older,small_objects,0.6334232955480715,89,90,94
00680001,00560001,younger_younger,others,,0,0,1
00680001,00560001,younger_older,others,,0,0,2
00680001,00560001,older_younger,others,,1,1,1
00680001,00560001,older_older,others,,1,1,2
00680001,00370001,younger_younger,animals,0.09781209781209782,9,9,19
00680001,00370001,younger_older,animals,-0.02084942084942085,9,9,18
00680001,00370001,older_younger,animals,0.30493297075521203,17,17,19
00680001,00370001,older_older,animals,0.20984790610459056,16,17,18
00680001,00370001,younger_younger,bodyparts,0.6597402597402597,7,7,14
00680001,00370001,younger_older,bodyparts,0.7220779220779221,7,7,14
00680001,00370001,older_younger,bodyparts,0.8177643252270119,12,12,14
00680001,00370001,older_older,bodyparts,0.7735935706084961,12,12,14
00680001,00370001,younger_younger,big_objects,0.5550530786250417,21,21,30
00680001,00370001,younger_older,big_objects,0.4349486281147897,20,21,30
00680001,00370001,older_younger,big_objects,0.594698863664381,29,31,30
00680001,00370001,older_older,big_objects,0.5812369065963784,30,31,30
00680001,00370001,younger_younger,small_objects,0.4102407763201736,51,51,91
00680001,00370001,younger_older,small_objects,0.40760879804055694,51,51,90
