subject_id_1,subject_id_2,correlation_type,correlation,n_common_categories,n_categories_subject1,n_categories_subject2
00320001,00680001,younger_younger,0.4188983752332899,88,161,88
00320001,00680001,younger_older,0.669946401047802,149,161,151
00320001,00680001,older_younger,0.3960358758521577,84,155,88
00320001,00680001,older_older,0.6303347280062814,145,155,151
00320001,00320002,younger_younger,0.7765690301667599,155,161,156
00320001,00320002,younger_older,0.6917654380654586,144,161,144
00320001,00320002,older_younger,0.7225966330909732,151,155,156
00320001,00320002,older_older,0.6415355754712502,141,155,144
00320001,00500001,younger_younger,0.7688921196054284,154,161,155
00320001,00500001,younger_older,0.7651942275080901,158,161,160
00320001,00500001,older_younger,0.7342070310524667,150,155,155
00320001,00500001,older_older,0.7190117481221272,152,155,160
00320001,00400001,younger_younger,0.771392642950433,159,161,160
00320001,00400001,younger_older,0.7751450542952557,157,161,158
00320001,00400001,older_younger,0.743783346322956,153,155,160
00320001,00400001,older_older,0.7297376993354107,154,155,158
00320001,00430001,younger_younger,0.7879631879929424,156,161,157
00320001,00430001,younger_older,0.7654572894825988,153,161,153
00320001,00430001,older_younger,0.7490591176973603,150,155,157
00320001,00430001,older_older,0.717875913298516,149,155,153
00320001,00560001,younger_younger,0.7316732359651132,153,161,154
00320001,00560001,younger_older,0.7920283826539027,153,161,154
00320001,00560001,older_younger,0.6929721590490604,147,155,154
00320001,00560001,older_older,0.7412529145439481,149,155,154
00320001,00370001,younger_younger,0.8071126725902465,154,161,155
00320001,00370001,younger_older,0.7254860396858922,152,161,153
00320001,00370001,older_younger,0.7623370871831505,150,155,155
00320001,00370001,older_older,0.7136325453697914,148,155,153
00320001,00400003,younger_younger,0.8034611354242933,152,161,152
00320001,00400003,younger_older,0.736068496217581,149,161,149
00320001,00400003,older_younger,0.7337827714746114,149,155,152
00320001,00400003,older_older,0.6945616047470342,146,155,149
00320001,00510001,younger_younger,0.7524622191281269,153,161,153
00320001,00510001,younger_older,0.7319340120447758,144,161,144
00320001,00510001,older_younger,0.7334046192386796,147,155,153
00320001,00510001,older_older,0.7035800969556913,140,155,144
00320001,00420001,younger_younger,0.7316917928032921,159,161,160
00320001,00420001,younger_older,0.6579547084607922,141,161,142
00320001,00420001,older_younger,0.7012570850956349,154,155,160
00320001,00420001,older_older,0.6087398883057166,139,155,142
00320001,00510002,younger_younger,0.7587947130494744,156,161,157
00320001,00510002,younger_older,0.7451747016970814,155,161,156
00320001,00510002,older_younger,0.7239871754785868,153,155,157
00320001,00510002,older_older,0.715847945386823,153,155,156
00320001,00240001,younger_younger,0.712374245056096,155,161,155
00320001,00240001,younger_older,0.7325686282345762,153,161,153
00320001,00240001,older_younger,0.7055518364131946,151,155,155
00320001,00240001,older_older,0.7176535944041298,148,155,153
00320001,00490001,younger_younger,0.7231342626699827,148,161,149
00320001,00490001,younger_older,0.7463378020147743,127,161,128
00320001,00490001,older_younger,0.6945500249170206,143,155,149
00320001,00490001,older_older,0.7256576420467239,124,155,128
00320001,00320003,younger_younger,0.76207728737154,154,161,155
00320001,00320003,younger_older,0.720680501966813,147,161,148
00320001,00320003,older_younger,0.7175126776410153,149,155,155
00320001,00320003,older_older,0.6847694227498592,143,155,148
00320001,00400002,younger_younger,0.7680941568778785,158,161,159
00320001,00400002,younger_older,0.7849397487165465,155,161,156
00320001,00400002,older_younger,0.7151522058574894,152,155,159
00320001,00400002,older_older,0.7953201577163249,150,155,156
00320001,00370002,younger_younger,0.783069187821935,158,161,160
00320001,00370002,younger_older,0.7882612211719581,156,161,157
00320001,00370002,older_younger,0.7284554989511917,154,155,160
00320001,00370002,older_older,0.7683469829635757,152,155,157
00320001,00590001,younger_younger,0.622065921654357,138,161,139
00320001,00590001,younger_older,0.6238103824414196,146,161,147
00320001,00590001,older_younger,0.5861598093846938,134,155,139
00320001,00590001,older_older,0.5943131307403884,143,155,147
00680001,00320002,younger_younger,0.45454639034021715,87,88,156
00680001,00320002,younger_older,0.42081191460048695,85,88,144
00680001,00320002,older_younger,0.6754521001680652,147,151,156
00680001,00320002,older_older,0.5956803490504179,139,151,144
00680001,00500001,younger_younger,0.4522705929266396,88,88,155
00680001,00500001,younger_older,0.4798370313649004,88,88,160
00680001,00500001,older_younger,0.6653241700777318,145,151,155
00680001,00500001,older_older,0.6974071324477358,149,151,160
00680001,00400001,younger_younger,0.40991824506595226,88,88,160
00680001,00400001,younger_older,0.4521052134518205,87,88,158
00680001,00400001,older_younger,0.6818090486041829,149,151,160
00680001,00400001,older_older,0.6869863831290051,148,151,158
00680001,00430001,younger_younger,0.4003118280008655,88,88,157
00680001,00430001,younger_older,0.3715847491327437,87,88,153
00680001,00430001,older_younger,0.6639606349837789,147,151,157
00680001,00430001,older_older,0.6492556093290286,143,151,153
00680001,00560001,younger_younger,0.40315846930903587,88,88,154
00680001,00560001,younger_older,0.4340870129954052,87,88,154
00680001,00560001,older_younger,0.6238499562041446,147,151,154
00680001,00560001,older_older,0.640310557719041,145,151,154
00680001,00370001,younger_younger,0.4363062286421478,88,88,155
00680001,00370001,younger_older,0.4332705716467254,87,88,153
00680001,00370001,older_younger,0.6435166877763692,146,151,155
00680001,00370001,older_older,0.6186626725671311,144,151,153
00680001,00400003,younger_younger,0.40715747855762313,86,88,152
00680001,00400003,younger_older,0.38202071877396754,86,88,149
00680001,00400003,older_younger,0.692292279372142,144,151,152
00680001,00400003,older_older,0.6725619699968498,143,151,149
00680001,00510001,younger_younger,0.451887985524712,88,88,153
00680001,00510001,younger_older,0.4428287634109341,87,88,144
00680001,00510001,older_younger,0.6755051015314525,143,151,153
00680001,00510001,older_older,0.6182338177934676,138,151,144
00680001,00420001,younger_younger,0.5100016402816386,88,88,160
00680001,00420001,younger_older,0.4296817719506856,86,88,142
00680001,00420001,older_younger,0.7522996751033364,149,151,160
00680001,00420001,older_older,0.630757975559425,138,151,142
00680001,00510002,younger_younger,0.42538314858748494,88,88,157
00680001,00510002,younger_older,0.4176519389946897,86,88,156
00680001,00510002,older_younger,0.6225660439004707,146,151,157
00680001,00510002,older_older,0.5927421687626147,147,151,156
00680001,00240001,younger_younger,0.41698929796296386,87,88,155
00680001,00240001,younger_older,0.41370152222216755,87,88,153
00680001,00240001,older_younger,0.5981962817499652,146,151,155
00680001,00240001,older_older,0.6059148015030494,143,151,153
00680001,00490001,younger_younger,0.4315420103385226,88,88,149
00680001,00490001,younger_older,0.37521499168152106,87,88,128
00680001,00490001,older_younger,0.6811562652727062,142,151,149
00680001,00490001,older_older,0.6710141586180569,125,151,128
00680001,00320003,younger_younger,0.46669518006565913,88,88,155
00680001,00320003,younger_older,0.43458826530779215,87,88,148
00680001,00320003,older_younger,0.665434352534803,147,151,155
00680001,00320003,older_older,0.633991524926704,141,151,148
00680001,00400002,younger_younger,0.4526262574408733,88,88,159
00680001,00400002,younger_older,0.4046042502380899,88,88,156
00680001,00400002,older_younger,0.6679523326837332,148,151,159
00680001,00400002,older_older,0.6700961137426518,146,151,156
00680001,00370002,younger_younger,0.5036619151715608,88,88,160
00680001,00370002,younger_older,0.4354428442428202,87,88,157
00680001,00370002,older_younger,0.6939423032997886,150,151,160
00680001,00370002,older_older,0.6547027508150127,148,151,157
00680001,00590001,younger_younger,0.47796587205251373,87,88,139
00680001,00590001,younger_older,0.4807229368457816,86,88,147
00680001,00590001,older_younger,0.628942576500754,136,151,139
00680001,00590001,older_older,0.6666135296484323,140,151,147
00320002,00500001,younger_younger,0.7441582256950522,152,156,155
00320002,00500001,younger_older,0.7828353342863189,154,156,160
00320002,00500001,older_younger,0.6311901129911527,142,144,155
00320002,00500001,older_older,0.6938042561693283,144,144,160
00320002,00400001,younger_younger,0.7555742793696877,156,156,160
00320002,00400001,younger_older,0.764605606532715,155,156,158
00320002,00400001,older_younger,0.6756878277669761,144,144,160
00320002,00400001,older_older,0.6656582655168032,144,144,158
00320002,00430001,younger_younger,0.7560107350947638,153,156,157
00320002,00430001,younger_older,0.73125245061527,150,156,153
00320002,00430001,older_younger,0.6604972890617942,142,144,157
00320002,00430001,older_older,0.6526453081744453,140,144,153
00320002,00560001,younger_younger,0.7402258873865764,150,156,154
00320002,00560001,younger_older,0.7831039308743557,150,156,154
00320002,00560001,older_younger,0.6883245318070079,142,144,154
00320002,00560001,older_older,0.7231491264002533,139,144,154
00320002,00370001,younger_younger,0.7257640583011747,152,156,155
00320002,00370001,younger_older,0.6973698355456166,152,156,153
00320002,00370001,older_younger,0.6745018672992336,142,144,155
00320002,00370001,older_older,0.6608185428133395,143,144,153
00320002,00400003,younger_younger,0.7882750429899342,149,156,152
00320002,00400003,younger_older,0.7148538660941635,146,156,149
