component,explained_variance_ratio,cumulative
51,0.0035135533463597816,0.5184687628172612
52,0.0034487480285689378,0.5219175108458302
53,0.003411940864172709,0.5253294517100029
54,0.003365088309937237,0.5286945400199401
55,0.0032907507423909745,0.531985290762331
56,0.0032664495137934286,0.5352517402761244
57,0.0031666377096523897,0.5384183779857769
58,0.0031554578109655954,0.5415738357967425
59,0.003117486825479563,0.544691322622222
60,0.0030521707283886063,0.5477434933506106
61,0.0030232274060958114,0.5507667207567064
62,0.0029673451489897794,0.5537340659056962
63,0.0029429952993831727,0.5566770612050793
64,0.0029022699285882253,0.5595793311336675
65,0.0028803127223660948,0.5624596438560336
66,0.0028511223066043727,0.565310766162638
67,0.002814513341708341,0.5681252795043463
68,0.002744850321507856,0.5708701298258542
69,0.002735712771076242,0.5736058425969304
70,0.0027114221044110304,0.5763172647013414
71,0.0026923712597030566,0.5790096359610444
72,0.0026369527083688242,0.5816465886694132
73,0.0026059983890704703,0.5842525870584837
74,0.002575890716044241,0.586828477774528
75,0.002554867492157864,0.5893833452666858
76,0.002547211808720369,0.5919305570754062
77,0.002530383712821896,0.5944609407882281
78,0.002481851567259238,0.5969427923554873
79,0.002465312338529305,0.5994081046940166
80,0.002439624034297187,0.6018477287283138
81,0.002408240701569302,0.6042559694298831
82,0.002391565360661847,0.606647534790545
83,0.002355676993365891,0.6090032117839109
84,0.0023375915912231967,0.6113408033751341
85,0.0023169026624274038,0.6136577060375615
86,0.002312535326804939,0.6159702413643665
87,0.002294995642057835,0.6182652370064243
88,0.0022590009634734253,0.6205242379698978
89,0.002224957477031681,0.6227491954469294
90,0.0022177036541447836,0.6249668991010742
91,0.002196895884612306,0.6271637949856865
92,0.002175884162231973,0.6293396791479186
93,0.0021661990948757936,0.6315058782427944
94,0.0021549904434336464,0.633660868686228
95,0.002134727889237757,0.6357955965754657
96,0.002093021629222933,0.6378886182046887
97,0.0020897039771055987,0.6399783221817943
98,0.0020758155335181662,0.6420541377153125
99,0.002050781228025228,0.6441049189433378
100,0.002036146769175014,0.6461410657125127
101,0.002006492373308472,0.6481475580858213
102,0.0019957443120899076,0.6501433023979112
103,0.001982886201616155,0.6521261885995273
104,0.0019680365376266327,0.654094225137154
105,0.0019491685365391176,0.6560433936736931
106,0.0019419861152783107,0.6579853797889714
107,0.001923764140224601,0.659909143929196
108,0.0019111141536241494,0.6618202580828201
109,0.0019010264335779905,0.6637212845163981
110,0.0018762536545575226,0.6655975381709557
111,0.0018534188688014452,0.6674509570397571
112,0.0018391642175422912,0.6692901212572994
113,0.0018232274435415264,0.6711133487008409
114,0.0018207609438561122,0.672934109644697
115,0.0017874265358197208,0.6747215361805168
116,0.0017852248939165224,0.6765067610744333
117,0.0017594012157018655,0.6782661622901351
118,0.0017530085342074332,0.6800191708243426
119,0.0017295951005213762,0.681748765924864
120,0.0017260496170750455,0.683474815541939
121,0.0017165955782912578,0.6851914111202303
122,0.0016926818259183074,0.6868840929461486
123,0.001687432350270589,0.6885715252964192
124,0.0016671364943086767,0.6902386617907279
125,0.0016543619785999294,0.6918930237693278
126,0.0016376816082695849,0.6935307053775974
127,0.0016362033645491232,0.6951669087421466
128,0.0016190473928022742,0.6967859561349489
129,0.0016081786610583808,0.6983941347960072
130,0.001599253457564982,0.6999933882535722
131,0.0015952091664554469,0.7015885974200275
132,0.0015838815889555153,0.703172479008983
133,0.0015712626289078114,0.7047437416378909
134,0.0015643126571858138,0.7063080542950767
135,0.0015510695189868502,0.7078591238140636
136,0.001539882761369063,0.7093990065754326
137,0.001534738282932666,0.7109337448583654
138,0.0015266886461557676,0.7124604335045212
139,0.001517354829566894,0.7139777883340881
140,0.0015071896665338246,0.7154849780006219
141,0.0014947512217317947,0.7169797292223538
142,0.0014697596579263084,0.71844948888028
143,0.0014584831152190806,0.7199079719954992
144,0.0014496950325630933,0.7213576670280623
145,0.0014479996393054553,0.7228056666673677
146,0.0014293369168556238,0.7242350035842233
147,0.0014161552321505556,0.7256511588163739
148,0.0014081577523232741,0.7270593165686972
149,0.0014063368212637979,0.7284656533899609
150,0.0014035755841932658,0.7298692289741542
151,0.0013927132133519356,0.7312619421875061
152,0.0013884134998204314,0.7326503556873265
153,0.0013696882740864863,0.734020043961413
154,0.0013646390540149613,0.7353846830154279
155,0.0013569728318272426,0.7367416558472552
156,0.0013515735159320245,0.7380932293631872
157,0.0013309933397200097,0.7394242227029072
158,0.001322579814288786,0.7407468025171959
159,0.0013103423196289606,0.742057144836825
160,0.0013076979682854312,0.7433648428051104
161,0.0013018334501542841,0.7446666762552647
162,0.0012879535359025583,0.7459546297911673
163,0.0012825252708116477,0.747237155061979
164,0.0012772063662051059,0.7485143614281841
165,0.0012669503614197635,0.7497813117896038
166,0.0012610553316094893,0.7510423671212133
167,0.0012556251003182084,0.7522979922215315
168,0.0012474635011015414,0.753545455722633
169,0.0012427219638990168,0.754788177686532
170,0.0012310386885534175,0.7560192163750854
171,0.0012240928035297711,0.7572433091786152
172,0.0012174544192868784,0.758460763597902
173,0.0012139959366924647,0.7596747595345945
174,0.0012054079811083898,0.7608801675157029
175,0.0012008006886251445,0.762080968204328
176,0.0011922986049521403,0.7632732668092802
177,0.0011853845344767,0.7644586513437569
178,0.0011789063514507981,0.7656375576952077
179,0.0011735229612612134,0.7668110806564689
180,0.001165893810411366,0.7679769744668802
181,0.001162215002033505,0.7691391894689137
182,0.0011545586446485767,0.7702937481135622
183,0.0011519729526920403,0.7714457210662543
184,0.0011412253092316887,0.772586946375486
185,0.0011363983964968267,0.7737233447719828
186,0.0011254040249094334,0.7748487487968923
187,0.001121042395092775,0.7759697911919851
188,0.0011105748426264341,0.7770803660346115
189,0.0011070271861318111,0.7781873932207433
190,0.0011059839354235917,0.7792933771561669
191,0.0011003833388932203,0.78039376049506
192,0.0010967663235722607,0.7814905268186323
193,0.0010887342022673375,0.7825792610208996
194,0.0010847722328472204,0.7836640332537468
195,0.001082490513578032,0.7847465237673248
196,0.0010778455986343981,0.7858243693659592
197,0.0010726158167101093,0.7868969851826694
198,0.0010637286016298851,0.7879607137842992
199,0.0010605672920353472,0.7890212810763345
200,0.001054868604540643,0.7900761496808751
201,0.0010505616500264387,0.7911267113309016
202,0.0010446891037667791,0.7921714004346684
203,0.0010360834478120513,0.7932074838824804
204,0.0010305530846642758,0.7942380369671447
205,0.001023907723924156,0.7952619446910688
206,0.0010233201326738412,0.7962852648237426
207,0.0010158741250025254,0.7973011389487451
208,0.0010104440082891535,0.7983115829570343
209,0.0010079851427702042,0.7993195680998045
210,0.0010044000165964604,0.8003239681164009
211,0.0009988942924582572,0.8013228624088592
212,0.0009953201742134423,0.8023181825830726
213,0.0009918555744781476,0.8033100381575508
214,0.0009829535079040842,0.8042929916654549
215,0.0009775357194785935,0.8052705273849334
216,0.0009758181284161648,0.8062463455133496
217,0.0009724555826176362,0.8072188010959672
218,0.0009696140026948994,0.8081884150986621
219,0.0009612029260415699,0.8091496180247036
220,0.0009535135253701076,0.8101031315500737
221,0.0009489781370265131,0.8110521096871003
222,0.0009391125530769748,0.8119912222401773
223,0.0009363994938900577,0.8129276217340673
224,0.0009308840049358411,0.8138585057390031
225,0.0009223424042924872,0.8147808481432955
226,0.0009205752370439099,0.8157014233803395
227,0.0009157177912015045,0.8166171411715409
228,0.0009070284334342447,0.8175241696049752
229,0.0009048271092203127,0.8184289967141956
230,0.0008982333097200779,0.8193272300239156
231,0.0008979950648846372,0.8202252250888002
232,0.0008884710846483753,0.8211136961734486
233,0.000887079300102792,0.8220007754735514
234,0.000886199590292654,0.8228869750638441
235,0.0008794220311092267,0.8237663970949534
236,0.0008765299552641454,0.8246429270502175
237,0.0008730686605868577,0.8255159957108044
238,0.0008727298714244174,0.8263887255822288
239,0.0008635227344368725,0.8272522483166657
240,0.0008630545489796242,0.8281153028656453
241,0.0008576391767241961,0.8289729420423695
242,0.0008550050254830091,0.8298279470678525
243,0.000850227064778757,0.8306781741326312
244,0.0008408775791916257,0.8315190517118228
245,0.0008346041622113907,0.8323536558740342
246,0.0008333863454700612,0.8331870422195042
247,0.0008273026307553283,0.8340143448502596
248,0.0008234832627842696,0.8348378281130439
249,0.00082082231878471,0.8356586504318285
250,0.0008157945594425038,0.836474444991271
251,0.0008120591349721329,0.8372865041262432
252,0.000811312749001429,0.8380978168752446
253,0.0008043728000653293,0.8389021896753099
254,0.0008007575726874941,0.8397029472479974
255,0.0007959759090021079,0.8404989231569996
256,0.0007950962421426839,0.8412940193991423
257,0.0007884586358284049,0.8420824780349707
258,0.0007837147343082744,0.842866192769279
259,0.000779164387521397,0.8436453571568003
260,0.0007788286141296653,0.84442418577093
261,0.0007747842376478898,0.8451989700085779
262,0.000769994258132311,0.8459689642667102
263,0.0007654766997605411,0.8467344409664708
264,0.0007644592817293519,0.8474989002482001
265,0.0007607173134892244,0.8482596175616893
266,0.0007556286043204882,0.8490152461660098
267,0.0007527833450542025,0.849768029511064
268,0.0007486795542194035,0.8505167090652834
269,0.0007453077497089293,0.8512620168149924
270,0.0007419328386838018,0.8520039496536762
271,0.0007391458922856246,0.8527430955459618
272,0.0007376006444593397,0.8534806961904212
273,0.0007324149684335342,0.8542131111588548
274,0.0007321539876881334,0.8549452651465429
275,0.0007302192120173128,0.8556754843585602
276,0.0007243755022699177,0.8563998598608301
277,0.0007217947526305804,0.8571216546134607
278,0.0007197812167339971,0.8578414358301947
279,0.0007175852032858416,0.8585590210334805
280,0.0007130078248753503,0.8592720288583559
281,0.0007082502397679778,0.8599802790981238
282,0.000706252542510266,0.860686531640634
283,0.0007044024198025468,0.8613909340604365
284,0.0007006436996956872,0.8620915777601322
285,0.0006981903003522046,0.8627897680604845
286,0.0006942300232167468,0.8634839980837012
287,0.0006932821071977861,0.864177280190899
288,0.0006893529602003784,0.8648666331510994
289,0.0006879138521511034,0.8655545470032504
290,0.0006827229152285895,0.866237269918479
291,0.000680394335021566,0.8669176642535006
292,0.0006768813012570984,0.8675945455547577
293,0.0006737067206411731,0.8682682522753988
294,0.0006692202401480258,0.8689374725155469
295,0.0006675366460801557,0.869605009161627
296,0.0006646562865637156,0.8702696654481907
297,0.000660739956240472,0.8709304054044312
298,0.0006582554651495191,0.8715886608695808
299,0.0006557497964141642,0.8722444106659949
300,0.0006536338683953655,0.8728980445343902
301,0.0006485668511952926,0.8735466113855855
302,0.0006459187742111829,0.8741925301597967
303,0.0006435557026277871,0.8748360858624245
304,0.0006413601763357106,0.8754774460387602
305,0.000640255827331306,0.8761177018660915
306,0.0006381565298759453,0.8767558583959675
307,0.0006346756688856774,0.8773905340648531
308,0.0006320649236974464,0.8780225989885506
309,0.0006291421020928386,0.8786517410906435
310,0.0006235680863332158,0.8792753091769767
311,0.0006216156737981517,0.8798969248507749
312,0.0006202030035636685,0.8805171278543386
313,0.000618137074594526,0.8811352649289331
314,0.0006156488088684349,0.8817509137378016
315,0.0006143607268287729,0.8823652744646303
316,0.0006116102931086551,0.882976884757739
317,0.0006051673903327128,0.8835820521480716
318,0.000604059760171169,0.8841861119082428
319,0.0006005526896994238,0.8847866645979422
320,0.0005985238145205331,0.8853851884124627
321,0.0005957770286400125,0.8859809654411027
322,0.0005921935650944888,0.8865731590061972
323,0.0005888841665116916,0.8871620431727089
324,0.0005871887093986497,0.8877492318821075
325,0.0005861784074961686,0.8883354102896037
326,0.000581718511131171,0.8889171288007349
327,0.0005779392992854911,0.8894950681000204
328,0.0005763410987247255,0.8900714091987452
329,0.0005740366820884517,0.8906454458808336
330,0.0005704392684838581,0.8912158851493175
331,0.0005696466848396433,0.8917855318341571
332,0.0005664074574192173,0.8923519392915763
333,0.0005617698638847263,0.892913709155461
334,0.0005608374678399954,0.893474546623301
335,0.0005580332310872812,0.8940325798543882
336,0.0005555124939945253,0.8945880923483828
337,0.0005552458793530043,0.8951433382277357
338,0.0005521635819946451,0.8956955018097303
339,0.0005510937444320422,0.8962465955541624
340,0.0005486532788634104,0.8967952488330259
341,0.0005471114037262956,0.8973423602367522
342,0.000543191385199052,0.8978855516219513
343,0.000542484774648886,0.8984280363966002
344,0.0005394223155788746,0.8989674587121791
345,0.0005372276936954311,0.8995046864058746
346,0.0005333587358757616,0.9000380451417503
347,0.0005312741034520393,0.9005693192452023
348,0.0005297880030740305,0.9010991072482764
349,0.0005278952718267607,0.9016270025201031
350,0.0005243967878969747,0.902151399308
351,0.0005208784228440391,0.902672277730844
352,0.0005205279105732784,0.9031928056414174
353,0.0005195013957669325,0.9037123070371843
354,0.0005182175741693671,0.9042305246113537
355,0.0005159206310282964,0.904746445242382
356,0.0005117604260436849,0.9052582056684257
357,0.0005104148723610203,0.9057686205407868
358,0.0005085143864506068,0.9062771349272374
359,0.0005056623050190474,0.9067827972322564
360,0.0005048582813198893,0.9072876555135763
361,0.0004989355060269772,0.9077865910196032
362,0.0004982377364276432,0.9082848287560309
363,0.0004956619931223789,0.9087804907491532
364,0.0004947588942070353,0.9092752496433603
365,0.0004921196151793835,0.9097673692585396
366,0.0004908198789759142,0.9102581891375155
367,0.00048680654648367277,0.9107449956839992
368,0.0004844149117571076,0.9112294105957564
369,0.00048380088428304734,0.9117132114800394
370,0.0004804311644835899,0.912193642644523
371,0.00047916291878087966,0.9126728055633039
372,0.0004772975604784325,0.9131501031237823
373,0.00047618684934612606,0.9136262899731284
374,0.00047446424373437515,0.9141007542168629
375,0.00047073468771846095,0.9145714889045813
376,0.00046947203002388314,0.9150409609346052
377,0.0004686311221416718,0.9155095920567469
378,0.00046709557783569433,0.9159766876345825
379,0.0004658697412597272,0.9164425573758422
380,0.0004645326856121641,0.9169070900614544
381,0.0004606129224730095,0.9173677029839274
382,0.0004576845628073086,0.9178253875467347
383,0.0004560194227067072,0.9182814069694414
384,0.00045460310875594434,0.9187360100781973
385,0.00045073165508956956,0.9191867417332868
386,0.00045020030327512853,0.919636942036562
387,0.0004484742038952485,0.9200854162404573
388,0.00044635391439479494,0.9205317701548521
389,0.0004449996762108637,0.9209767698310629
390,0.0004433763701022403,0.9214201462011652
391,0.0004411023980908415,0.921861248599256
392,0.0004403401628392323,0.9223015887620952
393,0.0004382014549153471,0.9227397902170106
394,0.0004368311550121133,0.9231766213720227
395,0.00043416096582938896,0.9236107823378521
396,0.00043326285957625226,0.9240440451974283
397,0.00043162869933810303,0.9244756738967664
398,0.00042968834439660597,0.924905362241163
399,0.0004274546957475283,0.9253328169369106
400,0.0004255895415198938,0.9257584064784306
401,0.000424662919272335,0.9261830693977029
402,0.00042026430557165695,0.9266033337032745
403,0.00042005373437005434,0.9270233874376446
404,0.0004192723724044395,0.927442659810049
405,0.0004176016993681228,0.9278602615094171
406,0.0004145690998944261,0.9282748306093116
407,0.00041347805244932483,0.9286883086617609
408,0.00041117813380155843,0.9290994867955624
409,0.0004090961213023513,0.9295085829168648
410,0.00040823131062589534,0.9299168142274907
411,0.0004069338626345466,0.9303237480901253
412,0.0004039021576839335,0.9307276502478092
413,0.00040325335624881984,0.931130903604058
414,0.00040128493864154455,0.9315321885426996
415,0.00039969439673955535,0.9319318829394392
416,0.0003981809718063779,0.9323300639112455
417,0.00039578486916165936,0.9327258487804072
418,0.00039482975339988027,0.9331206785338071
419,0.00039362531270253605,0.9335143038465096
420,0.00039182627976414865,0.9339061301262738
421,0.00039035431858764204,0.9342964844448615
422,0.00038761588801517274,0.9346841003328766
423,0.00038607098311421587,0.9350701713159908
424,0.0003831128893173656,0.9354532842053082
425,0.0003824255919125941,0.9358357097972207
426,0.00037985900794976354,0.9362155688051705
427,0.00037710200049997385,0.9365926708056705
428,0.00037668232346906553,0.9369693531291396
429,0.0003746820249929615,0.9373440351541326
430,0.0003724415624854886,0.9377164767166181
431,0.00037093825749373317,0.9380874149741117
432,0.00037008737360164545,0.9384575023477134
433,0.00036769455112033557,0.9388251968988337
434,0.0003655606889751512,0.9391907575878089
435,0.0003651999751276636,0.9395559575629365
436,0.00036413744102358956,0.9399200950039601
437,0.0003625113074704275,0.9402826063114306
438,0.00036138195469253534,0.940643988266123
439,0.00035990369566242,0.9410038919617855
440,0.00035774102821077314,0.9413616329899962
441,0.0003576324153425997,0.9417192654053388
442,0.00035522097794285105,0.9420744863832816
443,0.0003550621519486637,0.9424295485352303
444,0.0003523657980093112,0.9427819143332397
445,0.00034986347049753525,0.9431317778037371
446,0.00034738686032585216,0.943479164664063
447,0.0003470063843489578,0.9438261710484119
448,0.0003463691160952914,0.9441725401645072
449,0.0003453640288122546,0.9445179041933195
450,0.00034344592695341843,0.944861350120273
451,0.0003413555749173263,0.9452027056951903
452,0.0003411291985847542,0.945543834893775
453,0.0003375294170278112,0.9458813643108028
454,0.00033669234431003386,0.9462180566551128
455,0.00033644461487615117,0.946554501269989
456,0.0003338247182271088,0.946888325988216
457,0.00033276338226542144,0.9472210893704814
458,0.0003318279148402613,0.9475529172853216
459,0.00033116298113400246,0.9478840802664557
460,0.0003298631694569628,0.9482139434359126
461,0.00032920779050893466,0.9485431512264215
462,0.00032735785566216245,0.9488705090820837
463,0.0003259515482522137,0.9491964606303359
464,0.00032371497960693876,0.9495201756099428
465,0.0003224985949796351,0.9498426742049225
466,0.000321379518148669,0.9501640537230712
