class_name,subject_id,age_mo,num_detected,num_frames
bear,recdhcbJDSJ92LKe5,22,0,6918
bear,recdhcbJDSJ92LKe5,23,0,18708
bear,recdhcbJDSJ92LKe5,24,0,7436
bear,recdhcbJDSJ92LKe5,25,4,25481
bear,recdhcbJDSJ92LKe5,26,1,24637
bear,recdhcbJDSJ92LKe5,27,0,12756
bear,recdhcbJDSJ92LKe5,28,1,9683
bear,recdhcbJDSJ92LKe5,29,1,9888
bear,recdhcbJDSJ92LKe5,30,2,17193
bear,recdhcbJDSJ92LKe5,31,1,10619
bear,recdhcbJDSJ92LKe5,32,3,8237
bear,recdhcbJDSJ92LKe5,33,0,5104
bear,recdhcbJDSJ92LKe5,34,1,7125
bear,recdhcbJDSJ92LKe5,36,0,3005
bear,rece091flvzvsSOdv,12,2,6152
bear,rece091flvzvsSOdv,13,7,27150
bear,rece091flvzvsSOdv,14,4,19935
bear,rece091flvzvsSOdv,15,4,30458
bear,rece091flvzvsSOdv,16,1,23345
bear,rece091flvzvsSOdv,17,1,23981
bear,rece091flvzvsSOdv,18,0,30095
bear,receE4UFFljPAjtWo,6,0,9324
bear,receE4UFFljPAjtWo,7,0,6738
bear,receE4UFFljPAjtWo,8,0,8354
bear,receE4UFFljPAjtWo,9,1,5413
bear,receE4UFFljPAjtWo,10,1,8133
bear,receE4UFFljPAjtWo,11,0,6538
bear,receE4UFFljPAjtWo,12,0,8618
bear,receE4UFFljPAjtWo,13,0,8349
bear,receE4UFFljPAjtWo,14,0,7726
bear,receE4UFFljPAjtWo,15,0,10460
bear,receE4UFFljPAjtWo,16,1,2655
bear,recf7gu6r4Il07n57,8,1,18940
bear,recf7gu6r4Il07n57,9,3,17339
bear,recf7gu6r4Il07n57,10,1,14727
bear,recf7gu6r4Il07n57,11,0,15110
bear,recf7gu6r4Il07n57,12,3,16144
bear,recf7gu6r4Il07n57,13,2,12424
bear,recf7gu6r4Il07n57,14,0,13827
bear,recf7gu6r4Il07n57,15,0,22847
bear,recf7gu6r4Il07n57,16,4,25646
bear,recf7gu6r4Il07n57,17,4,21908
bear,recf7gu6r4Il07n57,18,0,6247
bear,recg4IGs01o69MFBP,5,0,3219
bear,recg4IGs01o69MFBP,6,0,5020
bear,recg4IGs01o69MFBP,7,0,2858
bear,recg4IGs01o69MFBP,8,0,2453
bear,recg4IGs01o69MFBP,9,0,2597
bear,recg4IGs01o69MFBP,11,0,3863
bear,recg4IGs01o69MFBP,12,0,2187
bear,recgZD3W5ubcE1wl5,7,1,1312
bear,recgZD3W5ubcE1wl5,8,5,10597
bear,recgZD3W5ubcE1wl5,9,5,10951
bear,recgZD3W5ubcE1wl5,10,1,5554
bear,recgZD3W5ubcE1wl5,11,3,14286
bear,recgZD3W5ubcE1wl5,12,0,11226
bear,recgZD3W5ubcE1wl5,13,0,2739
bear,recgZD3W5ubcE1wl5,14,5,12112
bear,recgZD3W5ubcE1wl5,15,4,11276
bear,recgZD3W5ubcE1wl5,16,2,8640
bear,recgZD3W5ubcE1wl5,17,4,11904
bear,recHjbu7hwQJ2h1Y1,11,0,9032
bear,recHjbu7hwQJ2h1Y1,12,0,395
bear,recio16TBlNU9moae,9,3,14750
bear,recio16TBlNU9moae,10,3,39189
bear,recio16TBlNU9moae,11,2,24186
bear,recio16TBlNU9moae,12,2,20775
bear,recio16TBlNU9moae,13,0,19727
bear,recio16TBlNU9moae,14,0,8773
bear,recio16TBlNU9moae,15,0,6043
bear,recio16TBlNU9moae,16,0,7681
bear,recio16TBlNU9moae,17,0,6234
bear,recio16TBlNU9moae,18,0,2115
bear,recItwU7oMthIksS7,9,1,8708
bear,recItwU7oMthIksS7,10,0,10760
bear,recItwU7oMthIksS7,12,0,5703
bear,recItwU7oMthIksS7,13,0,2734
bear,recj2cnjtsocsyGcX,9,0,5530
bear,recj2cnjtsocsyGcX,10,2,20464
bear,recj2cnjtsocsyGcX,11,1,14010
bear,recj2cnjtsocsyGcX,12,0,16293
bear,recj2cnjtsocsyGcX,13,3,13603
bear,recj2cnjtsocsyGcX,14,0,7861
bear,recj2cnjtsocsyGcX,16,0,13792
bear,recj2cnjtsocsyGcX,17,0,5306
bear,recj2cnjtsocsyGcX,18,3,6290
bear,recj2cnjtsocsyGcX,19,0,2607
bear,recj2cnjtsocsyGcX,20,0,4588
bear,recLQGWprQ9Qe7hMz,9,0,1930
bear,recMCYtAB5VzF3QoQ,12,0,5955
bear,recMCYtAB5VzF3QoQ,13,0,10932
bear,recMCYtAB5VzF3QoQ,14,1,6553
bear,recMCYtAB5VzF3QoQ,15,0,5847
bear,recMCYtAB5VzF3QoQ,16,0,4689
bear,recMCYtAB5VzF3QoQ,17,1,5895
bear,recmkAr21eC0ksoAY,9,0,1622
bear,recmkAr21eC0ksoAY,10,0,758
bear,recnLZnzjhonSsTrE,15,1,9018
bear,reco0GJrIFzjb98x9,12,1,4619
bear,reco0GJrIFzjb98x9,13,3,22194
bear,reco0GJrIFzjb98x9,14,3,22735
bear,reco0GJrIFzjb98x9,15,7,23968
bear,reco0GJrIFzjb98x9,16,2,20463
bear,reco0GJrIFzjb98x9,17,8,14745
bear,reco0GJrIFzjb98x9,18,3,19291
bear,reco0GJrIFzjb98x9,19,2,19916
bear,reco0GJrIFzjb98x9,20,3,15401
bear,reco0GJrIFzjb98x9,21,1,23442
bear,reco0GJrIFzjb98x9,22,0,18565
bear,reco0GJrIFzjb98x9,23,0,16382
bear,reco0GJrIFzjb98x9,24,0,5151
bear,recOGrxo9eZvO35sn,13,0,6287
bear,recOGrxo9eZvO35sn,14,2,19103
bear,recOGrxo9eZvO35sn,15,1,5239
bear,recOGrxo9eZvO35sn,16,1,5572
bear,recOGrxo9eZvO35sn,17,0,9981
bear,recOGrxo9eZvO35sn,18,0,10305
bear,recOGrxo9eZvO35sn,19,0,12747
bear,recOGrxo9eZvO35sn,20,0,7590
bear,recOGrxo9eZvO35sn,21,0,9612
bear,recOGrxo9eZvO35sn,22,0,5693
bear,recOGrxo9eZvO35sn,23,0,4478
bear,recOGrxo9eZvO35sn,24,0,2982
bear,recOGrxo9eZvO35sn,25,0,2947
bear,recOGrxo9eZvO35sn,26,0,1972
bear,recOGrxo9eZvO35sn,27,0,84
bear,recqxic2mwZdfhEAf,11,1,1245
bear,recqxic2mwZdfhEAf,12,0,22778
bear,recqxic2mwZdfhEAf,13,0,6267
bear,recqxic2mwZdfhEAf,14,0,17183
bear,recqxic2mwZdfhEAf,15,1,21273
bear,recqxic2mwZdfhEAf,16,0,20368
bear,recqxic2mwZdfhEAf,17,0,1566
bear,recqxic2mwZdfhEAf,18,1,4980
bear,recqxic2mwZdfhEAf,19,0,406
bear,recqxic2mwZdfhEAf,20,2,3294
bear,recqxic2mwZdfhEAf,21,0,6498
bear,recqxic2mwZdfhEAf,22,0,3892
bear,recqxic2mwZdfhEAf,23,0,12646
bear,recqxic2mwZdfhEAf,24,0,2263
bear,recqxic2mwZdfhEAf,25,1,8950
bear,recqxic2mwZdfhEAf,26,0,331
bear,recqxic2mwZdfhEAf,27,0,7775
bear,recqxic2mwZdfhEAf,28,0,1978
bear,recr3BwWnOvq4pzzn,7,7,21580
bear,recr3BwWnOvq4pzzn,8,1,15909
bear,recr3BwWnOvq4pzzn,9,0,11591
bear,recr3BwWnOvq4pzzn,10,0,8866
bear,recr3BwWnOvq4pzzn,11,0,10437
bear,recr3BwWnOvq4pzzn,12,1,13469
bear,recr3BwWnOvq4pzzn,13,0,9104
bear,recr3BwWnOvq4pzzn,14,0,16295
bear,recr3BwWnOvq4pzzn,15,0,10526
bear,recr3BwWnOvq4pzzn,16,0,9852
bear,recr3BwWnOvq4pzzn,17,0,12198
bear,recr3BwWnOvq4pzzn,18,0,17396
bear,recr3BwWnOvq4pzzn,19,0,13413
bear,recr3BwWnOvq4pzzn,20,0,12833
bear,recUFk9OvT2aezPX4,9,0,3373
bear,recujVRyuwEKB4NQl,17,2,21420
bear,recujVRyuwEKB4NQl,18,7,16353
bear,recujVRyuwEKB4NQl,19,0,11568
bear,recujVRyuwEKB4NQl,20,2,9574
bear,recujVRyuwEKB4NQl,21,0,4905
bear,recujVRyuwEKB4NQl,24,0,4730
bear,recujVRyuwEKB4NQl,25,0,6852
bear,recujVRyuwEKB4NQl,26,1,4993
bear,recVizCjdU71xWg7E,15,0,4
bear,recVizCjdU71xWg7E,16,0,11463
bear,recVizCjdU71xWg7E,17,0,16580
bear,recVizCjdU71xWg7E,18,0,17841
bear,recVizCjdU71xWg7E,19,0,3194
bear,recVizCjdU71xWg7E,20,0,297
bear,recxPupsY5Np2yVAd,8,1,6059
bear,recxPupsY5Np2yVAd,9,4,25864
bear,recxPupsY5Np2yVAd,10,1,11895
bear,recxPupsY5Np2yVAd,11,2,21003
bear,recxPupsY5Np2yVAd,12,0,20392
bear,recxPupsY5Np2yVAd,13,0,29544
bear,recxPupsY5Np2yVAd,14,2,24767
bear,recxPupsY5Np2yVAd,15,0,18305
bear,recxPupsY5Np2yVAd,16,0,28031
bear,recxPupsY5Np2yVAd,17,3,21560
bear,recxPupsY5Np2yVAd,18,0,24632
bear,recxPupsY5Np2yVAd,19,1,15943
bear,recxPupsY5Np2yVAd,20,0,11940
bear,recyCHTCOGMZQJSAR,9,0,9963
bear,recyCHTCOGMZQJSAR,10,0,12189
bear,recyCHTCOGMZQJSAR,11,0,4139
bear,recyCHTCOGMZQJSAR,12,0,10710
bear,recyCHTCOGMZQJSAR,13,0,11099
bear,recYKlpWFr3fFEdKW,9,0,5445
bear,recYKlpWFr3fFEdKW,10,0,16375
bear,recYKlpWFr3fFEdKW,11,0,16705
bear,recYKlpWFr3fFEdKW,12,1,15652
bear,recYKlpWFr3fFEdKW,13,1,14595
bear,recYKlpWFr3fFEdKW,14,2,11918
bear,recYKlpWFr3fFEdKW,15,0,7821
bear,recYKlpWFr3fFEdKW,16,0,12165
bear,recYKlpWFr3fFEdKW,17,1,4039
bear,recYKlpWFr3fFEdKW,18,0,10713
bear,recYKlpWFr3fFEdKW,19,0,3671
bear,recYKlpWFr3fFEdKW,20,0,3276
bear,recYKlpWFr3fFEdKW,21,0,372
bear,recYKlpWFr3fFEdKW,22,0,1059
bed,rec0EcJ7oBNRT5bhx,12,1825,7516
bed,rec0EcJ7oBNRT5bhx,13,2890,16858
bed,rec0EcJ7oBNRT5bhx,14,2506,11807
bed,rec0EcJ7oBNRT5bhx,15,1770,13958
bed,rec0EcJ7oBNRT5bhx,16,2049,9976
bed,rec0EcJ7oBNRT5bhx,17,4150,18513
bed,rec0EcJ7oBNRT5bhx,19,274,3489
bed,rec0EcJ7oBNRT5bhx,20,256,1701
bed,rec0EcJ7oBNRT5bhx,21,462,1922
bed,rec0nymAmYonX6B6v,8,879,2954
bed,rec0nymAmYonX6B6v,9,4320,16998
bed,rec0nymAmYonX6B6v,10,2824,16391
bed,rec0nymAmYonX6B6v,11,4664,19176
bed,rec0nymAmYonX6B6v,12,4494,22729
bed,rec0nymAmYonX6B6v,13,6394,27063
bed,rec0nymAmYonX6B6v,14,5188,21144
bed,rec0nymAmYonX6B6v,15,4443,25456
bed,rec0nymAmYonX6B6v,16,4981,35796
bed,rec0nymAmYonX6B6v,17,5719,32657
bed,rec0nymAmYonX6B6v,18,3382,18232
bed,rec0nymAmYonX6B6v,19,2996,15844
bed,rec22KGfMFYFJ1VIN,13,769,6103
bed,rec22KGfMFYFJ1VIN,15,187,1024
bed,rec22KGfMFYFJ1VIN,16,150,6136
bed,rec22KGfMFYFJ1VIN,17,538,18024
bed,rec22KGfMFYFJ1VIN,18,145,2111
bed,rec5si0kLzA1zzyzb,10,284,2845
bed,rec5V0nj9xtXTgxpJ,10,2355,25049
bed,rec5V0nj9xtXTgxpJ,11,2828,30160
bed,rec5V0nj9xtXTgxpJ,12,2820,34853
bed,rec5V0nj9xtXTgxpJ,13,3249,38868
bed,rec5V0nj9xtXTgxpJ,14,2904,37839
bed,rec5V0nj9xtXTgxpJ,15,966,14241
bed,rec5V0nj9xtXTgxpJ,16,991,14525
bed,rec5V0nj9xtXTgxpJ,17,1152,16171
bed,rec5V0nj9xtXTgxpJ,18,466,9760
bed,rec5V0nj9xtXTgxpJ,19,575,7500
bed,rec5V0nj9xtXTgxpJ,20,481,11485
bed,rec5V0nj9xtXTgxpJ,21,145,5410
bed,rec5V0nj9xtXTgxpJ,22,363,11846
bed,rec5V0nj9xtXTgxpJ,23,414,11268
bed,rec5V0nj9xtXTgxpJ,24,1291,17691
bed,rec5V0nj9xtXTgxpJ,25,689,8109
bed,rec5V0nj9xtXTgxpJ,26,636,15163
bed,rec5V0nj9xtXTgxpJ,27,1037,9997
bed,rec5V0nj9xtXTgxpJ,28,259,8925
bed,rec6yLz5EWMrxNI3A,13,1763,8622
bed,rec6yLz5EWMrxNI3A,14,1687,2669
bed,rec6yLz5EWMrxNI3A,15,1486,5730
bed,recDFI56wO7AglqfO,10,99,1250
bed,recDFI56wO7AglqfO,11,111,4334
bed,recDFI56wO7AglqfO,12,1146,16635
bed,recDFI56wO7AglqfO,13,2087,18503
bed,recDFI56wO7AglqfO,14,695,14613
bed,recDFI56wO7AglqfO,15,392,7209
bed,recDFI56wO7AglqfO,16,679,16298
bed,recDFI56wO7AglqfO,17,779,9762
bed,recDFI56wO7AglqfO,18,1187,12037
bed,recDFI56wO7AglqfO,19,2,1392
bed,recDFI56wO7AglqfO,20,58,2212
bed,recDFI56wO7AglqfO,21,119,2628
bed,recDFI56wO7AglqfO,27,2,1234
bed,recDFI56wO7AglqfO,28,31,7300
bed,recDFI56wO7AglqfO,29,21,1738
bed,recdhcbJDSJ92LKe5,19,67,935
bed,recdhcbJDSJ92LKe5,20,3508,14447
bed,recdhcbJDSJ92LKe5,21,3419,16714
bed,recdhcbJDSJ92LKe5,22,984,6918
bed,recdhcbJDSJ92LKe5,23,3060,18708
bed,recdhcbJDSJ92LKe5,24,882,7436
bed,recdhcbJDSJ92LKe5,25,3641,25481
bed,recdhcbJDSJ92LKe5,26,3155,24637
bed,recdhcbJDSJ92LKe5,27,1501,12756
bed,recdhcbJDSJ92LKe5,28,2174,9683
bed,recdhcbJDSJ92LKe5,29,838,9888
bed,recdhcbJDSJ92LKe5,30,2592,17193
bed,recdhcbJDSJ92LKe5,31,901,10619
bed,recdhcbJDSJ92LKe5,32,642,8237
bed,recdhcbJDSJ92LKe5,33,327,5104
bed,recdhcbJDSJ92LKe5,34,918,7125
bed,recdhcbJDSJ92LKe5,36,181,3005
bed,rece091flvzvsSOdv,12,104,6152
bed,rece091flvzvsSOdv,13,328,27150
bed,rece091flvzvsSOdv,14,448,19935
bed,rece091flvzvsSOdv,15,779,30458
bed,rece091flvzvsSOdv,16,451,23345
bed,rece091flvzvsSOdv,17,458,23981
bed,rece091flvzvsSOdv,18,551,30095
bed,receE4UFFljPAjtWo,6,767,9324
bed,receE4UFFljPAjtWo,7,436,6738
bed,receE4UFFljPAjtWo,8,322,8354
bed,receE4UFFljPAjtWo,9,494,5413
bed,receE4UFFljPAjtWo,10,332,8133
bed,receE4UFFljPAjtWo,11,683,6538
bed,receE4UFFljPAjtWo,12,200,8618
bed,receE4UFFljPAjtWo,13,339,8349
bed,receE4UFFljPAjtWo,14,248,7726
bed,receE4UFFljPAjtWo,15,399,10460
bed,receE4UFFljPAjtWo,16,125,2655
bed,recf7gu6r4Il07n57,8,2660,18940
bed,recf7gu6r4Il07n57,9,1960,17339
bed,recf7gu6r4Il07n57,10,1947,14727
bed,recf7gu6r4Il07n57,11,1941,15110
bed,recf7gu6r4Il07n57,12,2137,16144
bed,recf7gu6r4Il07n57,13,1837,12424
bed,recf7gu6r4Il07n57,14,1543,13827
bed,recf7gu6r4Il07n57,15,2777,22847
bed,recf7gu6r4Il07n57,16,3266,25646
bed,recf7gu6r4Il07n57,17,3530,21908
bed,recf7gu6r4Il07n57,18,965,6247
bed,recg4IGs01o69MFBP,5,205,3219
bed,recg4IGs01o69MFBP,6,131,5020
bed,recg4IGs01o69MFBP,7,471,2858
bed,recg4IGs01o69MFBP,8,10,2453
bed,recg4IGs01o69MFBP,9,113,2597
bed,recg4IGs01o69MFBP,11,826,3863
bed,recg4IGs01o69MFBP,12,24,2187
bed,recgZD3W5ubcE1wl5,7,150,1312
bed,recgZD3W5ubcE1wl5,8,883,10597
bed,recgZD3W5ubcE1wl5,9,1418,10951
bed,recgZD3W5ubcE1wl5,10,1972,5554
bed,recgZD3W5ubcE1wl5,11,2871,14286
bed,recgZD3W5ubcE1wl5,12,1662,11226
bed,recgZD3W5ubcE1wl5,13,196,2739
bed,recgZD3W5ubcE1wl5,14,1107,12112
bed,recgZD3W5ubcE1wl5,15,4896,11276
bed,recgZD3W5ubcE1wl5,16,2521,8640
bed,recgZD3W5ubcE1wl5,17,2937,11904
bed,recHjbu7hwQJ2h1Y1,11,271,9032
bed,recHjbu7hwQJ2h1Y1,12,7,395
bed,recio16TBlNU9moae,9,1631,14750
bed,recio16TBlNU9moae,10,2984,39189
bed,recio16TBlNU9moae,11,1579,24186
bed,recio16TBlNU9moae,12,2290,20775
bed,recio16TBlNU9moae,13,2011,19727
bed,recio16TBlNU9moae,14,372,8773
bed,recio16TBlNU9moae,15,727,6043
bed,recio16TBlNU9moae,16,275,7681
bed,recio16TBlNU9moae,17,848,6234
bed,recio16TBlNU9moae,18,142,2115
bed,recItwU7oMthIksS7,9,910,8708
bed,recItwU7oMthIksS7,10,963,10760
bed,recItwU7oMthIksS7,12,625,5703
bed,recItwU7oMthIksS7,13,291,2734
bed,recj2cnjtsocsyGcX,9,505,5530
bed,recj2cnjtsocsyGcX,10,3020,20464
bed,recj2cnjtsocsyGcX,11,1454,14010
bed,recj2cnjtsocsyGcX,12,1269,16293
bed,recj2cnjtsocsyGcX,13,1938,13603
bed,recj2cnjtsocsyGcX,14,713,7861
bed,recj2cnjtsocsyGcX,16,1132,13792
bed,recj2cnjtsocsyGcX,17,1169,5306
bed,recj2cnjtsocsyGcX,18,701,6290
bed,recj2cnjtsocsyGcX,19,1221,2607
bed,recj2cnjtsocsyGcX,20,190,4588
bed,recLQGWprQ9Qe7hMz,9,175,1930
bed,recMCYtAB5VzF3QoQ,12,243,5955
bed,recMCYtAB5VzF3QoQ,13,1277,10932
bed,recMCYtAB5VzF3QoQ,14,679,6553
bed,recMCYtAB5VzF3QoQ,15,85,5847
bed,recMCYtAB5VzF3QoQ,16,410,4689
bed,recMCYtAB5VzF3QoQ,17,808,5895
bed,recmkAr21eC0ksoAY,9,177,1622
bed,recmkAr21eC0ksoAY,10,33,758
bed,recnLZnzjhonSsTrE,15,409,9018
bed,reco0GJrIFzjb98x9,12,925,4619
bed,reco0GJrIFzjb98x9,13,3458,22194
bed,reco0GJrIFzjb98x9,14,2306,22735
bed,reco0GJrIFzjb98x9,15,2806,23968
bed,reco0GJrIFzjb98x9,16,3727,20463
bed,reco0GJrIFzjb98x9,17,2009,14745
bed,reco0GJrIFzjb98x9,18,1813,19291
bed,reco0GJrIFzjb98x9,19,5832,19916
bed,reco0GJrIFzjb98x9,20,2163,15401
bed,reco0GJrIFzjb98x9,21,3435,23442
bed,reco0GJrIFzjb98x9,22,2206,18565
bed,reco0GJrIFzjb98x9,23,2315,16382
bed,reco0GJrIFzjb98x9,24,638,5151
bed,recOGrxo9eZvO35sn,13,690,6287
bed,recOGrxo9eZvO35sn,14,1047,19103
bed,recOGrxo9eZvO35sn,15,752,5239
bed,recOGrxo9eZvO35sn,16,573,5572
bed,recOGrxo9eZvO35sn,17,1194,9981
bed,recOGrxo9eZvO35sn,18,880,10305
bed,recOGrxo9eZvO35sn,19,2565,12747
bed,recOGrxo9eZvO35sn,20,999,7590
bed,recOGrxo9eZvO35sn,21,682,9612
bed,recOGrxo9eZvO35sn,22,692,5693
bed,recOGrxo9eZvO35sn,23,418,4478
bed,recOGrxo9eZvO35sn,24,215,2982
bed,recOGrxo9eZvO35sn,25,34,2947
bed,recOGrxo9eZvO35sn,26,429,1972
bed,recOGrxo9eZvO35sn,27,2,84
bed,recqxic2mwZdfhEAf,11,145,1245
bed,recqxic2mwZdfhEAf,12,975,22778
bed,recqxic2mwZdfhEAf,13,226,6267
bed,recqxic2mwZdfhEAf,14,1024,17183
bed,recqxic2mwZdfhEAf,15,1489,21273
bed,recqxic2mwZdfhEAf,16,1161,20368
bed,recqxic2mwZdfhEAf,17,252,1566
bed,recqxic2mwZdfhEAf,18,105,4980
bed,recqxic2mwZdfhEAf,19,14,406
bed,recqxic2mwZdfhEAf,20,49,3294
bed,recqxic2mwZdfhEAf,21,619,6498
bed,recqxic2mwZdfhEAf,22,147,3892
bed,recqxic2mwZdfhEAf,23,1292,12646
bed,recqxic2mwZdfhEAf,24,47,2263
bed,recqxic2mwZdfhEAf,25,614,8950
bed,recqxic2mwZdfhEAf,26,11,331
bed,recqxic2mwZdfhEAf,27,1071,7775
bed,recqxic2mwZdfhEAf,28,128,1978
bed,recr3BwWnOvq4pzzn,7,2674,21580
bed,recr3BwWnOvq4pzzn,8,2303,15909
bed,recr3BwWnOvq4pzzn,9,2457,11591
bed,recr3BwWnOvq4pzzn,10,840,8866
bed,recr3BwWnOvq4pzzn,11,2016,10437
bed,recr3BwWnOvq4pzzn,12,1595,13469
bed,recr3BwWnOvq4pzzn,13,2806,9104
bed,recr3BwWnOvq4pzzn,14,3253,16295
bed,recr3BwWnOvq4pzzn,15,3836,10526
bed,recr3BwWnOvq4pzzn,16,1435,9852
bed,recr3BwWnOvq4pzzn,17,1795,12198
bed,recr3BwWnOvq4pzzn,18,1625,17396
bed,recr3BwWnOvq4pzzn,19,1503,13413
bed,recr3BwWnOvq4pzzn,20,1934,12833
bed,recUFk9OvT2aezPX4,9,481,3373
bed,recujVRyuwEKB4NQl,17,2180,21420
bed,recujVRyuwEKB4NQl,18,1372,16353
bed,recujVRyuwEKB4NQl,19,1128,11568
bed,recujVRyuwEKB4NQl,20,865,9574
bed,recujVRyuwEKB4NQl,21,707,4905
bed,recujVRyuwEKB4NQl,24,464,4730
bed,recujVRyuwEKB4NQl,25,949,6852
bed,recujVRyuwEKB4NQl,26,1322,4993
bed,recVizCjdU71xWg7E,15,0,4
bed,recVizCjdU71xWg7E,16,920,11463
bed,recVizCjdU71xWg7E,17,790,16580
bed,recVizCjdU71xWg7E,18,1088,17841
bed,recVizCjdU71xWg7E,19,353,3194
bed,recVizCjdU71xWg7E,20,68,297
bed,recxPupsY5Np2yVAd,8,422,6059
bed,recxPupsY5Np2yVAd,9,2108,25864
bed,recxPupsY5Np2yVAd,10,814,11895
bed,recxPupsY5Np2yVAd,11,2352,21003
bed,recxPupsY5Np2yVAd,12,2082,20392
bed,recxPupsY5Np2yVAd,13,1885,29544
bed,recxPupsY5Np2yVAd,14,2117,24767
bed,recxPupsY5Np2yVAd,15,1518,18305
bed,recxPupsY5Np2yVAd,16,2109,28031
bed,recxPupsY5Np2yVAd,17,2365,21560
bed,recxPupsY5Np2yVAd,18,2008,24632
bed,recxPupsY5Np2yVAd,19,1697,15943
bed,recxPupsY5Np2yVAd,20,1773,11940
bed,recyCHTCOGMZQJSAR,9,1836,9963
bed,recyCHTCOGMZQJSAR,10,2311,12189
bed,recyCHTCOGMZQJSAR,11,1179,4139
bed,recyCHTCOGMZQJSAR,12,205,10710
bed,recyCHTCOGMZQJSAR,13,128,11099
bed,recYKlpWFr3fFEdKW,9,549,5445
bed,recYKlpWFr3fFEdKW,10,2533,16375
bed,recYKlpWFr3fFEdKW,11,1551,16705
bed,recYKlpWFr3fFEdKW,12,2171,15652
bed,recYKlpWFr3fFEdKW,13,864,14595
bed,recYKlpWFr3fFEdKW,14,1817,11918
bed,recYKlpWFr3fFEdKW,15,1193,7821
bed,recYKlpWFr3fFEdKW,16,2125,12165
bed,recYKlpWFr3fFEdKW,17,438,4039
bed,recYKlpWFr3fFEdKW,18,422,10713
bed,recYKlpWFr3fFEdKW,19,510,3671
bed,recYKlpWFr3fFEdKW,20,76,3276
bed,recYKlpWFr3fFEdKW,21,215,372
bed,recYKlpWFr3fFEdKW,22,207,1059
bedroom,rec0EcJ7oBNRT5bhx,12,3,7516
bedroom,rec0EcJ7oBNRT5bhx,13,12,16858
bedroom,rec0EcJ7oBNRT5bhx,14,27,11807
bedroom,rec0EcJ7oBNRT5bhx,15,11,13958
bedroom,rec0EcJ7oBNRT5bhx,16,8,9976
bedroom,rec0EcJ7oBNRT5bhx,17,14,18513
bedroom,rec0EcJ7oBNRT5bhx,19,1,3489
bedroom,rec0EcJ7oBNRT5bhx,20,0,1701
bedroom,rec0EcJ7oBNRT5bhx,21,1,1922
bedroom,rec0nymAmYonX6B6v,8,7,2954
bedroom,rec0nymAmYonX6B6v,9,41,16998
bedroom,rec0nymAmYonX6B6v,10,20,16391
bedroom,rec0nymAmYonX6B6v,11,65,19176
bedroom,rec0nymAmYonX6B6v,12,92,22729
bedroom,rec0nymAmYonX6B6v,13,121,27063
bedroom,rec0nymAmYonX6B6v,14,99,21144
bedroom,rec0nymAmYonX6B6v,15,66,25456
bedroom,rec0nymAmYonX6B6v,16,34,35796
bedroom,rec0nymAmYonX6B6v,17,79,32657
bedroom,rec0nymAmYonX6B6v,18,11,18232
bedroom,rec0nymAmYonX6B6v,19,6,15844
bedroom,rec22KGfMFYFJ1VIN,13,6,6103
bedroom,rec22KGfMFYFJ1VIN,15,1,1024
bedroom,rec22KGfMFYFJ1VIN,16,1,6136
bedroom,rec22KGfMFYFJ1VIN,17,0,18024
bedroom,rec22KGfMFYFJ1VIN,18,0,2111
bedroom,rec5si0kLzA1zzyzb,10,2,2845
bedroom,rec5V0nj9xtXTgxpJ,10,30,25049
bedroom,rec5V0nj9xtXTgxpJ,11,42,30160
bedroom,rec5V0nj9xtXTgxpJ,12,22,34853
bedroom,rec5V0nj9xtXTgxpJ,13,48,38868
bedroom,rec5V0nj9xtXTgxpJ,14,22,37839
bedroom,rec5V0nj9xtXTgxpJ,15,8,14241
bedroom,rec5V0nj9xtXTgxpJ,16,1,14525
bedroom,rec5V0nj9xtXTgxpJ,17,10,16171
bedroom,rec5V0nj9xtXTgxpJ,18,4,9760
bedroom,rec5V0nj9xtXTgxpJ,19,3,7500
bedroom,rec5V0nj9xtXTgxpJ,20,12,11485
bedroom,rec5V0nj9xtXTgxpJ,21,6,5410
bedroom,rec5V0nj9xtXTgxpJ,22,15,11846
bedroom,rec5V0nj9xtXTgxpJ,23,10,11268
bedroom,rec5V0nj9xtXTgxpJ,24,36,17691
bedroom,rec5V0nj9xtXTgxpJ,25,15,8109
bedroom,rec5V0nj9xtXTgxpJ,26,6,15163
bedroom,rec5V0nj9xtXTgxpJ,27,2,9997
bedroom,rec5V0nj9xtXTgxpJ,28,1,8925
bedroom,rec6yLz5EWMrxNI3A,13,2,8622
bedroom,rec6yLz5EWMrxNI3A,14,1,2669
bedroom,rec6yLz5EWMrxNI3A,15,2,5730
bedroom,recDFI56wO7AglqfO,10,0,1250
bedroom,recDFI56wO7AglqfO,11,0,4334
bedroom,recDFI56wO7AglqfO,12,10,16635
bedroom,recDFI56wO7AglqfO,13,22,18503
bedroom,recDFI56wO7AglqfO,14,8,14613
bedroom,recDFI56wO7AglqfO,15,6,7209
bedroom,recDFI56wO7AglqfO,16,12,16298
bedroom,recDFI56wO7AglqfO,17,2,9762
bedroom,recDFI56wO7AglqfO,18,17,12037
bedroom,recDFI56wO7AglqfO,19,0,1392
bedroom,recDFI56wO7AglqfO,20,1,2212
bedroom,recDFI56wO7AglqfO,21,4,2628
bedroom,recDFI56wO7AglqfO,27,0,1234
bedroom,recDFI56wO7AglqfO,28,0,7300
bedroom,recDFI56wO7AglqfO,29,0,1738
bedroom,recdhcbJDSJ92LKe5,19,0,935
bedroom,recdhcbJDSJ92LKe5,20,9,14447
