subject_id,age_mo,n_categories,categories,mean_distance,std_distance
00560001,22,114,"['alligator', 'apple', 'applesauce', 'arm', 'ball', 'balloon', 'banana', 'basket', 'bathtub', 'bed', 'belt', 'bench', 'bib', 'bird', 'blanket', 'boat', 'book', 'bottle', 'bowl', 'box', 'bread', 'bucket', 'butterfly', 'can', 'car', 'carrot', 'cat', 'chair', 'clock', 'closet', 'comb', 'corn', 'couch', 'cracker', 'crayon', 'crib', 'cup', 'dish', 'dog', 'doll', 'door', 'drawer', 'egg', 'elephant', 'finger', 'fish', 'flower', 'foot', 'fork', 'frog', 'glass', 'glasses', 'glove', 'gum', 'hair', 'hand', 'hat', 'horse', 'hose', 'jacket', 'jeans', 'knife', 'ladder', 'lamp', 'melon', 'mitten', 'muffin', 'nail', 'napkin', 'necklace', 'nose', 'orange', 'oven', 'owl', 'pajamas', 'pants', 'paper', 'pen', 'pencil', 'pickle', 'pillow', 'plant', 'plate', 'pumpkin', 'purse', 'radio', 'raisin', 'refrigerator', 'scissors', 'shirt', 'shoe', 'shorts', 'shovel', 'sink', 'slide', 'slipper', 'sock', 'soup', 'spoon', 'strawberry', 'stroller', 'sweater', 'table', 'tape', 'toe', 'tooth', 'toothbrush', 'towel', 'toy', 'tray', 'truck', 'vacuum', 'watch', 'window']",0.9972296953201294,0.2449035793542862
