subject_id,age_mo,n_categories,categories,mean_distance,std_distance
00230001,7,102,"['apple', 'ball', 'balloon', 'banana', 'basket', 'bathtub', 'bed', 'belt', 'bench', 'bib', 'blanket', 'book', 'bottle', 'bowl', 'box', 'bread', 'broom', 'bucket', 'butterfly', 'can', 'car', 'carrot', 'cat', 'chair', 'clock', 'closet', 'comb', 'couch', 'cracker', 'crayon', 'crib', 'cup', 'deer', 'dog', 'doll', 'door', 'drawer', 'dress', 'egg', 'face', 'finger', 'fish', 'flower', 'fork', 'frog', 'glass', 'glasses', 'glove', 'gum', 'hair', 'hand', 'hat', 'knife', 'ladder', 'lamp', 'leg', 'melon', 'mitten', 'nail', 'napkin', 'necklace', 'nose', 'orange', 'oven', 'pajamas', 'pants', 'paper', 'pen', 'pencil', 'pickle', 'pillow', 'plant', 'plate', 'purse', 'radio', 'refrigerator', 'rooster', 'scarf', 'scissors', 'shirt', 'shoe', 'shower', 'sink', 'slide', 'slipper', 'soap', 'sock', 'spoon', 'sprinkler', 'stroller', 'table', 'tape', 'toe', 'tooth', 'toothbrush', 'towel', 'toy', 'tray', 'tree', 'vacuum', 'watch', 'window']",0.9970178604125977,0.24488966166973114
