subject_id,age_bin,median_age_threshold,n_categories_total,n_categories_available,n_categories_missing,categories_available,mean_distance,std_distance,min_distance,max_distance
00370001,younger,16.0,163,155,8,"['zebra', 'giraffe', 'deer', 'pony', 'horse', 'pig', 'rooster', 'penguin', 'bird', 'duck', 'fish', 'butterfly', 'frog', 'alligator', 'owl', 'elephant', 'bear', 'cat', 'dog', 'face', 'hair', 'arm', 'hand', 'leg', 'foot', 'ankle', 'finger', 'toe', 'tooth', 'ear', 'nose', 'eye', 'mouth', 'stroller', 'motorcycle', 'tricycle', 'truck', 'car', 'lamp', 'chair', 'bench', 'drawer', 'ladder', 'window', 'door', 'closet', 'shower', 'refrigerator', 'oven', 'crib', 'bed', 'couch', 'table', 'bathtub', 'sink', 'boat', 'slide', 'hose', 'sprinkler', 'grass', 'tree', 'snow', 'helicopter', 'clock', 'ball', 'balloon', 'pumpkin', 'egg', 'orange', 'apple', 'strawberry', 'hat', 'slipper', 'watch', 'nail', 'raisin', 'glasses', 'necklace', 'carrot', 'vacuum', 'broom', 'stick', 'shovel', 'scissors', 'spoon', 'fork', 'knife', 'pencil', 'pen', 'crayon', 'plant', 'flower', 'soap', 'bottle', 'cup', 'can', 'belt', 'radio', 'basket', 'milk', 'jar', 'bucket', 'tape', 'bowl', 'plate', 'corn', 'pickle', 'banana', 'melon', 'bread', 'cookie', 'cracker', 'sandwich', 'chips', 'pizza', 'hamburger', 'muffin', 'pastry', 'meat', 'soup', 'applesauce', 'glass', 'coffee', 'dish', 'tray', 'box', 'book', 'paper', 'rock', 'comb', 'toothbrush', 'gum', 'toy', 'doll', 'mitten', 'glove', 'sock', 'shoe', 'purse', 'pillow', 'towel', 'napkin', 'blanket', 'dress', 'pajamas', 'bib', 'scarf', 'coat', 'jacket', 'sweater', 'shirt', 'jeans', 'pants', 'shorts', 'game']",0.9620818378277798,0.2733317985976669,0.023890793323516846,1.6261210441589355
