,zebra,giraffe,deer,pony,horse,pig,rooster,penguin,bird,duck,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,tricycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,swing,grass,tree,snow,helicopter,firetruck,clock,ball,balloon,pumpkin,egg,orange,apple,potato,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,mop,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,toast,cracker,sandwich,chips,pizza,hamburger,muffin,pastry,meat,pasta,sauce,soup,applesauce,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts,cloud,game
zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giraffe,,0.0,0.4670720100402832,0.8007099628448486,0.9590060710906982,1.07151198387146,0.8342961072921753,0.8177638053894043,1.0628807544708252,,1.0715992450714111,1.1096010208129883,1.0564548969268799,1.1196857690811157,0.9723989367485046,1.1516032218933105,,1.1697591543197632,1.0407347679138184,1.0908350944519043,1.1042345762252808,1.1910592317581177,1.177624225616455,1.0772467851638794,1.2316793203353882,0.8209303617477417,1.201076626777649,1.097030758857727,1.2591054439544678,1.106805443763733,1.1126881837844849,1.151594877243042,1.1105194091796875,1.2588036060333252,1.1762726306915283,,1.2888364791870117,1.1954541206359863,0.8512141704559326,1.1863486766815186,1.289078712463379,1.1832820177078247,1.1095842123031616,1.0303490161895752,1.1066653728485107,1.1317614316940308,1.1005487442016602,1.1225782632827759,1.1175428628921509,1.1873843669891357,1.1831305027008057,1.2447422742843628,1.1048767566680908,1.1305480003356934,1.1863293647766113,1.0317846536636353,0.9202480316162109,1.0950199365615845,0.809796929359436,1.0155389308929443,1.0629453659057617,0.7420002222061157,1.0129777193069458,0.7092671394348145,1.0157219171524048,0.8351527452468872,1.0203213691711426,0.9707968235015869,0.9222015142440796,1.0188159942626953,0.9909659624099731,0.9327459931373596,0.9658795595169067,1.009202480316162,1.127441644668579,1.149542212486267,1.114553689956665,0.9852907061576843,1.0658224821090698,1.1122633218765259,1.077452540397644,1.1074923276901245,1.0699479579925537,1.1233630180358887,,1.216171383857727,1.020485520362854,0.9973554611206055,0.9578114748001099,1.0342683792114258,0.9935314655303955,1.047847032546997,1.0144022703170776,1.0227690935134888,0.8934040665626526,0.788705050945282,0.9877721667289734,0.9123855233192444,0.8723349571228027,1.1123676300048828,1.0846247673034668,0.9831839203834534,0.9832562804222107,1.0331132411956787,1.0037380456924438,0.8984037041664124,0.9713423848152161,0.9470044374465942,1.0283759832382202,0.949032723903656,1.1626722812652588,1.0838745832443237,1.1123954057693481,0.9261276125907898,0.9422482252120972,1.040948510169983,1.0716981887817383,0.9873036742210388,0.8929277658462524,0.9498465061187744,0.8883878588676453,1.0300909280776978,1.0130276679992676,0.9807313680648804,,1.0519306659698486,1.1621713638305664,,1.1327649354934692,1.0328933000564575,0.9142417907714844,1.009765625,1.0748987197875977,1.0040620565414429,1.0687757730484009,,1.0312342643737793,1.187395453453064,1.0680911540985107,1.0266293287277222,1.044543981552124,1.1376346349716187,1.1939542293548584,1.2484556436538696,1.1689141988754272,1.0653189420700073,1.199652075767517,0.9947360157966614,0.9275482892990112,1.1449127197265625,1.1695868968963623,1.2582612037658691,1.157209873199463,1.181053876876831,1.1195015907287598,1.1947115659713745,1.2342051267623901,1.216054081916809,1.356890320777893,1.3860385417938232,1.2937198877334595,,
deer,,0.4670720100402832,0.0,0.311090350151062,0.5778070688247681,0.9033610820770264,0.6528132557868958,0.6894537210464478,0.9469466209411621,,1.0203348398208618,1.0957348346710205,0.9640308022499084,1.0801219940185547,1.0252891778945923,1.0999703407287598,,1.0797674655914307,0.731468141078949,1.137498140335083,1.149414300918579,1.2836486101150513,1.2960577011108398,1.1236144304275513,1.3194656372070312,0.779948353767395,1.2550026178359985,1.135662317276001,1.1768250465393066,1.1853827238082886,1.1449368000030518,1.057094931602478,1.210594892501831,1.1525967121124268,1.0874181985855103,,1.2107897996902466,1.1502866744995117,0.8421780467033386,1.1289798021316528,1.2639174461364746,1.2180663347244263,1.1491870880126953,1.0735690593719482,1.148111343383789,1.1358789205551147,1.1626313924789429,1.142829179763794,1.0971314907073975,1.164899230003357,1.1817026138305664,1.2272224426269531,1.1486822366714478,1.2194687128067017,1.2866907119750977,1.1069597005844116,1.0329508781433105,1.156645655632019,0.7536501288414001,1.0551695823669434,1.0766428709030151,0.8584204912185669,1.0910512208938599,0.6369416117668152,1.0225938558578491,0.7519269585609436,1.0189248323440552,0.982021152973175,1.0117745399475098,0.9655011892318726,1.0035107135772705,0.9574511647224426,1.0277752876281738,1.013670802116394,1.1930806636810303,1.0840389728546143,1.1053255796432495,0.9925916194915771,1.1244637966156006,1.0828402042388916,1.0435608625411987,1.167075753211975,1.0334811210632324,1.137710452079773,,1.1834684610366821,1.0000152587890625,0.9556509852409363,0.8732020854949951,0.9812968373298645,0.9623716473579407,0.9963828921318054,0.9775034785270691,0.9983114004135132,0.8357213139533997,0.7613254189491272,0.8520553112030029,0.8378045558929443,0.7846881747245789,1.025527000427246,1.0487823486328125,0.8083314895629883,0.9624148607254028,1.022470235824585,0.9700779318809509,0.8612067699432373,0.9268021583557129,0.9072827100753784,1.0055264234542847,0.9818570017814636,1.19620943069458,1.0631616115570068,1.2296534776687622,0.872024655342102,0.942359209060669,1.1135900020599365,1.121999979019165,1.0965486764907837,0.9667651057243347,0.9216344356536865,1.0192521810531616,0.985188901424408,1.1122541427612305,1.0499703884124756,,1.0347135066986084,1.0816558599472046,,1.1638970375061035,1.0280712842941284,0.9760646820068359,1.1241810321807861,1.110154390335083,0.9914153218269348,1.1807516813278198,,1.1818948984146118,1.2556802034378052,1.102434754371643,0.9753909707069397,0.9417009353637695,1.3065590858459473,1.2583227157592773,1.3922796249389648,1.1774036884307861,0.971099853515625,1.1810911893844604,0.9531827569007874,0.8950926065444946,1.159351110458374,1.2548456192016602,1.253675937652588,1.2396619319915771,1.2584896087646484,1.1946207284927368,1.2361418008804321,1.2556031942367554,1.2194355726242065,1.358087420463562,1.352142572402954,1.327850341796875,,
pony,,0.8007099628448486,0.311090350151062,0.0,0.29971879720687866,0.7638922333717346,0.6431001424789429,0.7320126295089722,0.7723513841629028,,0.8974226117134094,0.90882807970047,0.8432483673095703,0.9016075134277344,0.9697888493537903,1.0108819007873535,,0.947992205619812,0.4833054542541504,1.028501272201538,1.0365984439849854,1.2108296155929565,1.1682159900665283,1.153552532196045,1.1703991889953613,0.9277703762054443,1.1587615013122559,1.0876133441925049,1.034942865371704,1.0577645301818848,1.0460917949676514,1.0146340131759644,1.1137479543685913,0.9276456832885742,0.8762885332107544,,1.0166789293289185,0.9914271831512451,0.8933101296424866,1.0528481006622314,1.1300010681152344,1.0842007398605347,1.069272756576538,1.029374599456787,1.0702426433563232,1.078456163406372,1.1223465204238892,1.0809170007705688,1.0033382177352905,1.100509762763977,1.1309138536453247,1.123836874961853,1.0910916328430176,1.2195360660552979,1.238295555114746,1.0946496725082397,1.1014652252197266,1.0519522428512573,0.8068699240684509,1.0463430881500244,1.0621360540390015,1.020084261894226,1.080224633216858,0.8312463760375977,0.9108268022537231,0.7997066378593445,0.9768915772438049,0.9986110329627991,0.9889606237411499,0.9393464922904968,0.9895877242088318,1.0241315364837646,0.9911694526672363,1.0324082374572754,1.101423740386963,1.072912573814392,1.1242080926895142,1.082594633102417,1.0289307832717896,1.0724221467971802,1.062304973602295,1.0671957731246948,1.0101134777069092,1.0318951606750488,,1.0993564128875732,1.0936893224716187,0.9687519073486328,0.939055860042572,1.0232021808624268,1.0674315690994263,1.062395691871643,1.0693657398223877,1.0801870822906494,0.8761382102966309,0.8995541334152222,0.9076918363571167,0.9575205445289612,0.9512810707092285,0.9877105355262756,1.0550246238708496,0.8627592325210571,0.9712944030761719,0.869910717010498,1.023761510848999,0.9748255014419556,0.9998909831047058,0.9965343475341797,1.0644594430923462,1.0174224376678467,1.116129994392395,1.0634878873825073,1.1640275716781616,0.874606728553772,0.9145325422286987,1.0216819047927856,0.9644174575805664,1.0814815759658813,0.9933076500892639,0.9496917128562927,1.0038485527038574,0.82844477891922,1.0816857814788818,0.9807361960411072,,0.9529719948768616,0.9619935750961304,,1.1107563972473145,1.0581562519073486,0.9920722246170044,1.119018793106079,1.0891318321228027,0.9977436661720276,1.0892540216445923,,1.1389741897583008,1.139377236366272,1.0400910377502441,0.9634526968002319,0.8457378149032593,1.1516852378845215,1.1076030731201172,1.2440457344055176,1.0336551666259766,0.9558897018432617,1.0785940885543823,0.9746002554893494,0.967163622379303,1.1102392673492432,1.1280754804611206,1.1330779790878296,1.1287137269973755,1.1490944623947144,1.1576379537582397,1.076027750968933,1.0838611125946045,1.0550389289855957,1.1543890237808228,1.1188782453536987,1.1543726921081543,,
horse,,0.9590060710906982,0.5778070688247681,0.29971879720687866,0.0,0.8011836409568787,0.7122986316680908,0.861053466796875,0.6637485027313232,,0.9736014008522034,0.9187272787094116,0.9214550852775574,0.863803505897522,0.8160831332206726,0.6762362122535706,,0.663108766078949,0.5038197040557861,0.8978506922721863,0.8873804807662964,0.8942314982414246,1.0602939128875732,1.0389779806137085,1.050451397895813,1.084316611289978,1.1528891324996948,1.1461318731307983,1.003860592842102,1.0005909204483032,1.106595516204834,1.0281883478164673,1.08475661277771,0.7532509565353394,0.7477297782897949,,0.7503156661987305,0.7218028903007507,1.042462944984436,0.9314453601837158,0.8604307770729065,1.0532138347625732,0.9452998042106628,0.8893428444862366,0.9762572646141052,0.924622654914856,0.8934924602508545,0.9306321740150452,0.9649480581283569,0.8506858348846436,0.8484662771224976,0.8730036020278931,0.8650349378585815,1.0136555433273315,1.1327885389328003,0.9037400484085083,0.9552541971206665,0.9288456439971924,0.9183813333511353,0.8843188285827637,0.9149616956710815,0.8965219259262085,0.8133130073547363,0.7596750855445862,0.781853973865509,0.9307122826576233,1.0515327453613281,1.12176513671875,1.000920057296753,1.0647002458572388,1.1277261972427368,1.1604305505752563,1.106614589691162,1.087707757949829,1.077439785003662,1.123159408569336,1.1231693029403687,1.1475645303726196,0.9834922552108765,1.0563021898269653,1.063785433769226,1.1404563188552856,1.0189865827560425,0.9448877573013306,,0.9505322575569153,1.1932651996612549,0.9760344624519348,1.0471688508987427,1.0612353086471558,1.1010656356811523,1.1389386653900146,1.1387033462524414,1.17122483253479,0.9027184247970581,0.9336305856704712,1.068380355834961,1.095758080482483,1.0987403392791748,1.0420515537261963,1.0769944190979004,1.0920720100402832,0.9938422441482544,0.9592136740684509,1.0247706174850464,1.1296061277389526,1.2069671154022217,1.1635633707046509,1.1665129661560059,1.0841540098190308,1.1522544622421265,1.1512541770935059,1.1189976930618286,1.077150583267212,1.0366542339324951,1.0687007904052734,1.0732282400131226,1.0005325078964233,1.118868112564087,0.9537330865859985,1.096524953842163,0.9473931789398193,1.0557687282562256,0.9238633513450623,,0.9867615699768066,1.0782793760299683,,0.8506549596786499,1.1329768896102905,1.0868816375732422,1.088220477104187,1.0571130514144897,1.0569841861724854,0.9888092875480652,,1.0492663383483887,0.942805826663971,1.1304560899734497,1.122593641281128,0.8491133451461792,1.0102367401123047,0.9903653264045715,1.1371524333953857,0.9485670924186707,0.8918634057044983,0.9883280992507935,1.0887542963027954,1.1291452646255493,0.8640533089637756,0.7819949388504028,0.766298770904541,0.8137166500091553,0.8644837141036987,0.7664244771003723,0.6884976625442505,0.7801475524902344,0.7275378704071045,0.8399754762649536,0.7996571063995361,0.8239420056343079,,
pig,,1.07151198387146,0.9033610820770264,0.7638922333717346,0.8011836409568787,0.0,0.944024920463562,1.15267813205719,0.9470056891441345,,0.9003840088844299,0.9831148386001587,0.9216640591621399,0.9046010375022888,0.883529007434845,1.0286121368408203,,0.8690730929374695,0.6564858555793762,1.1014891862869263,1.0961785316467285,0.8749490976333618,0.6551263332366943,1.072965383529663,0.7755782604217529,1.0567655563354492,0.8384692668914795,0.9571316838264465,0.8814336061477661,0.7787336111068726,0.9648881554603577,0.9988163113594055,0.9364020228385925,0.8606089353561401,0.8749217987060547,,0.8970105051994324,0.9603201746940613,1.1796663999557495,1.07949697971344,0.9316321611404419,0.8724683523178101,0.9185922741889954,1.1018953323364258,1.1713476181030273,1.1605584621429443,1.2245163917541504,1.1326520442962646,0.9486919641494751,0.9680927395820618,1.0377438068389893,1.0250662565231323,0.9971972703933716,1.088350772857666,1.0011101961135864,1.0408896207809448,1.1022764444351196,0.924562394618988,1.082011103630066,1.1335123777389526,0.9199760556221008,1.178422451019287,1.2090883255004883,1.2308855056762695,1.0329068899154663,1.0744138956069946,1.028847336769104,1.0525414943695068,0.9055007696151733,1.009856939315796,1.088268518447876,1.0038968324661255,0.8620297908782959,1.0616936683654785,0.9593542218208313,1.0207831859588623,1.0860804319381714,1.0951626300811768,1.0258694887161255,1.0130894184112549,0.9989635944366455,0.9525928497314453,1.132678508758545,1.0504511594772339,,0.9939366579055786,0.9449307918548584,0.9543522000312805,0.9949147701263428,1.0171926021575928,1.0692039728164673,1.0457063913345337,1.0585448741912842,1.0982773303985596,1.1438552141189575,1.0467389822006226,0.9613804817199707,1.1748199462890625,1.191366195678711,1.0395197868347168,1.0419644117355347,1.040717363357544,1.0437037944793701,0.8244522213935852,1.0833756923675537,1.1232420206069946,1.1027553081512451,1.014710783958435,1.0068703889846802,1.0538688898086548,0.7799240350723267,0.858079195022583,0.8172028064727783,0.7343795299530029,0.9381064176559448,0.8181874752044678,0.7469148635864258,0.8973896503448486,0.8231210708618164,0.7290883660316467,0.8182587623596191,0.7122887969017029,1.0423839092254639,0.7096365690231323,,0.6647471189498901,0.9672331809997559,,1.0227998495101929,1.0515427589416504,0.9277746081352234,0.9113833904266357,0.9775179624557495,0.994376540184021,0.9074079394340515,,1.042669415473938,0.8340957164764404,0.9092235565185547,0.9865115880966187,0.7306634187698364,0.6990111470222473,0.6620745062828064,0.8474529981613159,0.8370064496994019,0.9222211837768555,0.8134512901306152,0.9860565662384033,0.9912045001983643,0.9512671232223511,0.8422730565071106,0.9260197877883911,0.8773425221443176,0.9545462131500244,0.8766141533851624,1.033394455909729,0.9905510544776917,1.0262670516967773,0.7800897359848022,0.8311982154846191,0.7522659301757812,,
rooster,,0.8342961072921753,0.6528132557868958,0.6431001424789429,0.7122986316680908,0.944024920463562,0.0,0.5465964674949646,0.6613638401031494,,0.5360795259475708,0.7998061180114746,0.7106659412384033,0.9153128862380981,0.9084192514419556,1.1742957830429077,,1.0546787977218628,0.9407261610031128,1.1351314783096313,1.0287717580795288,1.3975361585617065,1.1947383880615234,0.994248628616333,1.1453771591186523,0.8445130586624146,0.929252028465271,0.7387784719467163,0.7368940711021423,0.8507835865020752,0.77928626537323,0.597180962562561,1.0496561527252197,1.1284862756729126,1.0681530237197876,,1.130384087562561,0.9770021438598633,0.5931369066238403,1.092710018157959,1.3728352785110474,1.0802924633026123,1.1278636455535889,1.1026215553283691,1.1230838298797607,1.2194119691848755,1.1474848985671997,1.1907258033752441,1.015440583229065,1.3459279537200928,1.413570523262024,1.3730621337890625,1.380751371383667,1.427506685256958,1.276526927947998,1.3022969961166382,1.307640552520752,1.1597228050231934,0.3518832325935364,1.265010118484497,1.1063305139541626,1.0844029188156128,1.1656312942504883,0.7401607632637024,0.9934911131858826,0.5760022401809692,0.8853739500045776,0.7433459758758545,1.0271531343460083,0.6738854646682739,0.6697688102722168,0.6898519992828369,1.1185940504074097,0.5769630670547485,0.6909241080284119,0.6460675001144409,0.8082255721092224,0.7094584107398987,0.7348157167434692,0.6644887924194336,0.7393532991409302,0.7987310886383057,0.7586311101913452,0.8339003920555115,,1.024857997894287,0.6338925361633301,0.9114481210708618,0.5031892657279968,0.5951995849609375,0.7057621479034424,0.7051680684089661,0.7024689316749573,0.7292059063911438,0.509783148765564,0.40263593196868896,0.69216388463974,0.5876567959785461,0.6195901036262512,0.6977221965789795,0.7825709581375122,0.5898004174232483,0.9122493267059326,0.6825414299964905,1.0486395359039307,0.8205424547195435,0.7488329410552979,0.8104808926582336,0.7774317264556885,0.8939645886421204,0.876630961894989,0.8194737434387207,1.2829222679138184,0.7198528051376343,0.7884621024131775,1.1116917133331299,0.9323435425758362,1.173404574394226,1.0577837228775024,0.9353377223014832,1.1220524311065674,0.5622706413269043,1.1514322757720947,0.9695730209350586,,0.990892767906189,0.8224799633026123,,1.2092701196670532,0.8769000172615051,1.0725548267364502,1.268726110458374,1.2535170316696167,0.9650894403457642,1.130267858505249,,1.0651021003723145,1.1171272993087769,0.815488338470459,0.7409685850143433,0.7113039493560791,1.2136975526809692,1.032186508178711,1.252387523651123,1.0878764390945435,1.015580654144287,1.1813021898269653,0.6601757407188416,0.6923184394836426,1.4084128141403198,1.3587956428527832,1.417781949043274,1.352703332901001,1.271647572517395,1.3132431507110596,1.3088310956954956,1.341931939125061,1.2835670709609985,1.369852066040039,1.296033501625061,1.3268914222717285,,
penguin,,0.8177638053894043,0.6894537210464478,0.7320126295089722,0.861053466796875,1.15267813205719,0.5465964674949646,0.0,0.6216291189193726,,0.8525390625,0.7797273397445679,0.7204127311706543,0.9745317697525024,0.9711458683013916,1.2430588006973267,,1.154991626739502,1.1704671382904053,1.1623197793960571,1.109671711921692,1.4075201749801636,1.3982298374176025,1.1360905170440674,1.3296464681625366,0.7569037675857544,1.214701771736145,1.069726824760437,1.0744884014129639,1.1167247295379639,1.031846046447754,0.9185453653335571,1.1978745460510254,1.2788708209991455,1.2629904747009277,,1.2274287939071655,1.1372920274734497,0.6145164966583252,1.1588060855865479,1.3931260108947754,1.2471109628677368,1.213521957397461,1.0867873430252075,1.0952750444412231,1.1840723752975464,1.1220062971115112,1.161537528038025,1.0929265022277832,1.2827582359313965,1.2965999841690063,1.3543248176574707,1.307004451751709,1.2443509101867676,1.2404248714447021,1.1076573133468628,1.096136212348938,1.143336534500122,0.6233803033828735,1.1869254112243652,1.0903398990631104,0.9731404185295105,1.0812243223190308,0.7003636360168457,0.9885940551757812,0.5790055990219116,0.8294717073440552,0.7470180988311768,1.0389623641967773,0.8417216539382935,0.8070729970932007,0.8614664077758789,1.0235326290130615,0.8818305730819702,0.8454545736312866,0.8593130111694336,0.972574770450592,0.9701589345932007,0.96265709400177,0.9535911083221436,0.9297966361045837,1.0262951850891113,0.8251797556877136,1.065191626548767,,1.0983107089996338,0.813506543636322,0.7896925806999207,0.6301489472389221,0.847344696521759,0.8095648288726807,0.8748608231544495,0.8412407636642456,0.8608039617538452,0.6514501571655273,0.8058024048805237,0.7690743207931519,0.6978321075439453,0.7099307775497437,0.8513489961624146,0.8807274103164673,0.644599974155426,0.8670668601989746,0.8629390001296997,0.9890214204788208,0.734899640083313,0.667676568031311,0.84270179271698,0.8934719562530518,0.9119518995285034,1.1543560028076172,0.9377955794334412,1.2882826328277588,0.9718384146690369,0.8573849201202393,1.211552381515503,1.149574637413025,1.2477296590805054,1.1242504119873047,1.186202883720398,1.1750539541244507,1.030057430267334,1.0665946006774902,1.232937216758728,,1.0368820428848267,0.9196082353591919,,1.287530779838562,0.9007716178894043,0.9315726161003113,1.150128722190857,1.1525074243545532,0.9285141229629517,1.158820390701294,,1.0461971759796143,1.2285386323928833,1.0058584213256836,0.7488001585006714,0.9799071550369263,1.27220618724823,1.2152292728424072,1.2462815046310425,1.0558172464370728,1.0172982215881348,1.2544100284576416,0.830557107925415,0.800723671913147,1.2997804880142212,1.3553967475891113,1.3615121841430664,1.3585212230682373,1.34940767288208,1.2894163131713867,1.240316390991211,1.2742735147476196,1.2379114627838135,1.3387959003448486,1.3079187870025635,1.3158323764801025,,
bird,,1.0628807544708252,0.9469466209411621,0.7723513841629028,0.6637485027313232,0.9470056891441345,0.6613638401031494,0.6216291189193726,0.0,,0.5369318723678589,0.2985624074935913,0.36211901903152466,0.30397284030914307,0.6853392124176025,0.7793440222740173,,0.6989201307296753,0.7475564479827881,0.8173632621765137,0.8695915341377258,1.0180046558380127,1.0838760137557983,0.9228228330612183,1.0970290899276733,1.1314667463302612,1.1989145278930664,1.1980565786361694,0.8213298320770264,1.0965235233306885,1.1530132293701172,0.9961632490158081,1.133423089981079,0.5673514008522034,0.5566613674163818,,0.5917212963104248,0.46700114011764526,0.964048445224762,1.0109665393829346,0.8883795738220215,1.0308789014816284,0.9523980021476746,0.9041778445243835,0.8705940842628479,0.8462374210357666,0.8063005208969116,0.964897632598877,1.0154199600219727,0.834420919418335,0.8302316665649414,0.8981449604034424,0.8953944444656372,0.9086077213287354,1.0068771839141846,0.8577567934989929,0.874432384967804,0.7792750597000122,0.8309015035629272,0.7919352650642395,0.9465494155883789,0.8295572996139526,0.7348099946975708,0.7570244669914246,0.6065049767494202,0.9060735702514648,0.8857331275939941,0.9595385193824768,1.0032633543014526,1.090644121170044,1.0013179779052734,1.049530267715454,1.0745950937271118,1.128876805305481,0.8034285306930542,1.0056909322738647,1.1014717817306519,1.1623311042785645,1.0719523429870605,1.062882900238037,1.1277930736541748,0.998241126537323,0.9927403926849365,0.9021574258804321,,0.9052585363388062,1.0807913541793823,0.705470621585846,1.0244953632354736,0.9595578908920288,0.9694321155548096,1.0524260997772217,1.0351191759109497,1.0632736682891846,0.8981152772903442,0.9764293432235718,1.0350555181503296,1.1655592918395996,1.2145968675613403,1.0812556743621826,1.0360921621322632,0.9330076575279236,0.9681838750839233,0.7263652086257935,1.0285792350769043,1.1168960332870483,1.0532810688018799,1.1496036052703857,1.0405217409133911,0.792122483253479,1.0280877351760864,0.8736767172813416,0.833548903465271,1.1387437582015991,0.9500579833984375,1.0835188627243042,0.9196045398712158,1.120689868927002,1.0807453393936157,0.9367226362228394,1.116956114768982,1.0363047122955322,1.001002550125122,0.890808641910553,,0.9683995246887207,0.9293031096458435,,0.7048839330673218,1.0787690877914429,0.9293811321258545,0.9885330200195312,0.9517109394073486,0.8952134847640991,0.8440445065498352,,0.8854538202285767,0.6457521319389343,0.8359255790710449,0.7633225321769714,0.7869489192962646,0.7849246859550476,0.905048131942749,1.1213256120681763,0.6960012912750244,0.90915447473526,0.8658396601676941,1.0100878477096558,1.0866303443908691,0.8222118020057678,0.9829566478729248,0.8819786310195923,0.817779004573822,0.8487421870231628,0.9693474173545837,0.839702308177948,0.9259928464889526,0.8876412510871887,0.9545305967330933,0.9485911726951599,0.9517956376075745,,
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
