,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horse,,0.0,,0.24471139907836914,,0.8360942602157593,,1.0465915203094482,0.7491782903671265,1.155669093132019,,1.0060886144638062,0.8415486216545105,1.016387701034546,0.9125112891197205,1.0684726238250732,1.0222502946853638,,0.8820507526397705,,1.018898844718933,0.8520452380180359,0.8875395655632019,,0.8467131853103638,,,1.004729986190796,0.978720486164093,,0.9266782999038696,0.9536978602409363,0.9866682291030884,1.0370519161224365,1.021491289138794,0.9873196482658386,1.0213121175765991,1.0841012001037598,1.0251691341400146,0.9951027035713196,1.0700308084487915,,1.0824459791183472,1.0782999992370605,1.0052517652511597,1.1031441688537598,1.105881929397583,1.076330304145813,1.05660080909729,0.9962318539619446,,,,,,0.8789939880371094,0.8717443943023682,0.9004321694374084,1.0244944095611572,,0.8966782689094543,0.9511648416519165,0.871925950050354,0.7584002017974854,0.8865048289299011,0.847004234790802,0.8826858997344971,,0.8186243176460266,0.9310150742530823,0.9691483974456787,0.9861644506454468,,0.9406105875968933,0.9329519867897034,0.9066012501716614,0.9559282064437866,0.9367055296897888,0.9793569445610046,0.971747875213623,0.858992874622345,1.010975956916809,1.026509165763855,,0.8303740620613098,0.9350606203079224,0.9167937636375427,1.0090430974960327,0.9553150534629822,1.0909435749053955,,0.9692146182060242,1.063163161277771,0.9730798602104187,0.886949896812439,0.8551954627037048,0.9746537208557129,,1.052748203277588,,1.0589755773544312,,0.9256234765052795,1.1254298686981201,0.9409642219543457,0.960109293460846,,,0.9794023036956787,0.9484683275222778,,1.0661927461624146,1.0770857334136963,1.0259956121444702,1.1014704704284668,0.8684791922569275,1.0268727540969849,0.8808682560920715,0.9910683631896973,0.9020916223526001,1.040252923965454,0.7670790553092957,1.0113389492034912,0.9375592470169067,1.0271133184432983,0.7913274168968201,0.940960705280304,0.9818570017814636,1.0695035457611084,1.0277814865112305,1.032586932182312,1.0272090435028076,0.9066885113716125,1.0488810539245605,1.0956251621246338,1.0885679721832275,1.0354371070861816,1.0723464488983154,,1.1112288236618042
pig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rooster,,0.24471139907836914,,0.0,,0.8186483979225159,,1.0138089656829834,0.7922652959823608,1.0902354717254639,,1.020015001296997,0.7850527763366699,1.0016367435455322,0.9112218618392944,1.0852689743041992,1.0318728685379028,,0.8561578392982483,,0.9951434135437012,0.8667775988578796,0.9537995457649231,,0.8330389261245728,,,0.9439613223075867,0.9368909597396851,,0.9158474802970886,0.855243444442749,0.9828685522079468,1.0428130626678467,1.042055368423462,0.9429677724838257,1.0435434579849243,1.1300263404846191,1.0752018690109253,1.0112699270248413,1.119765281677246,,1.109198808670044,1.0821616649627686,1.0035158395767212,1.1074351072311401,1.1251280307769775,1.0912220478057861,1.0552572011947632,1.0143485069274902,,,,,,0.8896908760070801,0.8805981278419495,0.9295699000358582,1.0084145069122314,,0.8858105540275574,0.9451595544815063,0.8202528357505798,0.6938331127166748,0.9003164172172546,0.8478482365608215,0.9303062558174133,,0.8337264657020569,0.8944928646087646,1.0044000148773193,0.9457738399505615,,0.9122438430786133,0.9180005192756653,0.8779491782188416,0.926145076751709,0.9438117742538452,0.9863814115524292,1.0037814378738403,0.907713770866394,0.9984385371208191,0.9377153515815735,,0.8525645136833191,0.9643093347549438,0.8902292251586914,0.9880934357643127,0.9102532863616943,1.0359153747558594,,0.9929038882255554,1.0385491847991943,0.9626235961914062,0.911249577999115,0.8974923491477966,0.9858160018920898,,0.9869120717048645,,1.0077613592147827,,0.9206297397613525,1.1021490097045898,1.0020612478256226,0.9146044850349426,,,1.0356342792510986,0.9841784238815308,,1.0308330059051514,1.0699431896209717,1.027915358543396,1.0796387195587158,0.8080652952194214,1.0443559885025024,0.9203846454620361,0.941454291343689,0.8028446435928345,0.9399399757385254,0.7290584444999695,1.0113285779953003,0.8939317464828491,0.9525948166847229,0.6886649131774902,0.9625968337059021,0.9978898763656616,1.05901300907135,1.035825490951538,1.0411146879196167,0.9964821934700012,0.8906258344650269,1.0951744318008423,1.0971999168395996,1.0847835540771484,1.0425173044204712,1.0680073499679565,,1.0936235189437866
bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,,0.8360942602157593,,0.8186483979225159,,0.0,,1.0622138977050781,0.9145804643630981,0.8152070045471191,,0.8863580822944641,0.9970352649688721,0.9102997779846191,0.8754810690879822,1.0822738409042358,1.0313588380813599,,0.8931598663330078,,0.8785576820373535,0.7699238657951355,0.7831247448921204,,0.6982819437980652,,,0.9955955743789673,0.9378613233566284,,0.8865243196487427,0.9256254434585571,1.076021671295166,1.0978693962097168,1.006508469581604,1.0953023433685303,1.0293915271759033,1.021601676940918,1.0861022472381592,1.0675064325332642,1.0775086879730225,,1.1454198360443115,1.1841471195220947,1.135132074356079,1.2009891271591187,1.1099092960357666,1.0585002899169922,0.9740729331970215,1.0370869636535645,,,,,,0.8233176469802856,0.9346581101417542,0.9867976307868958,1.0527814626693726,,0.9131448268890381,0.9373472332954407,0.7766679525375366,0.8127023577690125,0.7552752494812012,0.8350772857666016,0.7251496315002441,,0.6794508099555969,0.913479745388031,1.019744873046875,1.0706952810287476,,0.93390953540802,0.9626303911209106,0.8762865662574768,0.6960843801498413,0.9109550714492798,0.8846598863601685,0.9249826669692993,0.8258411288261414,1.021796464920044,1.00516939163208,,0.8104510307312012,0.9171910285949707,0.7341843843460083,0.8763837814331055,0.9909781217575073,1.0638930797576904,,0.9699411988258362,1.0618659257888794,0.9919487237930298,0.8157086372375488,0.7949439883232117,0.9747000336647034,,1.0023572444915771,,0.9135671854019165,,0.7824572324752808,0.992475152015686,0.9193933010101318,0.777091383934021,,,0.9768792390823364,1.0148234367370605,,1.1376235485076904,1.1156556606292725,1.0659093856811523,1.1233283281326294,0.7946795225143433,0.9805080890655518,0.8056381940841675,1.1488579511642456,1.034041166305542,0.8054523468017578,0.7164803147315979,1.0614962577819824,0.7598074674606323,1.0597443580627441,0.8078318238258362,0.8569536805152893,0.8944528698921204,1.0440781116485596,0.9814925193786621,1.0171594619750977,0.978453516960144,0.9010094404220581,1.0988078117370605,1.1430691480636597,1.0987138748168945,1.0034140348434448,1.0272372961044312,,1.053514003753662
butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frog,,1.0465915203094482,,1.0138089656829834,,1.0622138977050781,,0.0,0.8910173177719116,1.0599628686904907,,1.138474941253662,1.033363699913025,1.1073967218399048,1.127087116241455,1.0548030138015747,0.9007497429847717,,1.0639805793762207,,0.921184778213501,1.0866823196411133,1.0907469987869263,,1.017809510231018,,,1.01836359500885,1.0730161666870117,,1.0631120204925537,1.0818657875061035,1.0421350002288818,1.0042942762374878,0.9983877539634705,1.0149513483047485,1.1143755912780762,1.1276031732559204,1.0691962242126465,1.1524105072021484,1.0911272764205933,,0.8729098439216614,0.9872406125068665,1.092638611793518,0.8311284184455872,0.989006519317627,0.9889245629310608,0.9421500563621521,0.9383731484413147,,,,,,0.8853480219841003,0.8614664077758789,0.8687938451766968,0.8926282525062561,,0.8596594929695129,0.8743712306022644,0.9913287162780762,1.0103145837783813,0.9447034597396851,1.1054432392120361,1.0838927030563354,,1.1213469505310059,0.9969550967216492,0.881270170211792,0.9870233535766602,,1.0747103691101074,0.8180813193321228,0.7492408752441406,0.9897083044052124,1.1033695936203003,0.9168649315834045,0.9075292348861694,0.8982675075531006,1.0270369052886963,0.9376486539840698,,1.0629196166992188,0.9349327683448792,1.1517448425292969,0.9559522867202759,1.0428376197814941,0.7888027429580688,,0.8655744791030884,0.8247960805892944,0.7881486415863037,0.9824857115745544,0.970188319683075,0.9612355828285217,,0.9887231588363647,,0.9580732583999634,,0.8151333332061768,1.0035202503204346,0.9600660800933838,1.0189385414123535,,,0.8894594311714172,1.0056312084197998,,0.8359360098838806,0.7699474096298218,0.7548751831054688,0.7269717454910278,1.1026759147644043,0.8781018257141113,0.656766414642334,0.35112375020980835,0.8591808080673218,0.9288674592971802,1.054688811302185,0.7783249616622925,1.0280914306640625,0.9096508026123047,1.0877161026000977,1.0798532962799072,1.074459195137024,1.0453743934631348,1.0349438190460205,1.0987420082092285,0.9579987525939941,0.9910948872566223,1.0909433364868164,1.0466187000274658,1.1307569742202759,1.1037050485610962,1.1367093324661255,,1.0397543907165527
alligator,,0.7491782903671265,,0.7922652959823608,,0.9145804643630981,,0.8910173177719116,0.0,1.0657466650009155,,1.0854493379592896,1.009294033050537,1.0404927730560303,1.0305031538009644,1.0751943588256836,1.0135629177093506,,1.0130102634429932,,1.0441633462905884,1.0429831743240356,1.001800298690796,,0.9737270474433899,,,1.0024782419204712,1.0536549091339111,,0.9603566527366638,0.9015318155288696,1.060791254043579,0.9739448428153992,0.9729872941970825,1.0684386491775513,1.0351594686508179,1.0589375495910645,0.9740023612976074,1.0635159015655518,1.0743292570114136,,0.9614292979240417,1.0436954498291016,1.0923025608062744,1.0717483758926392,0.9646616578102112,0.951518177986145,0.968587338924408,1.0135747194290161,,,,,,0.866534948348999,0.9391171932220459,0.9786285161972046,0.8433366417884827,,0.8262357711791992,0.9470235705375671,0.9334048628807068,0.9293492436408997,0.9492750763893127,0.9882516860961914,0.9682568311691284,,0.9820602536201477,0.9154297709465027,0.9858444333076477,0.9867810010910034,,0.9612013697624207,0.8991649746894836,0.960719645023346,0.9495596885681152,1.0130040645599365,0.9591351747512817,0.8966282606124878,0.8106737732887268,0.9203553199768066,1.0164458751678467,,0.9613497257232666,0.9554684162139893,1.0532423257827759,1.016655445098877,0.9872342348098755,1.0206749439239502,,1.0013759136199951,0.9942399263381958,0.8822983503341675,0.920661449432373,1.048883318901062,0.822760283946991,,1.053155779838562,,0.9652003049850464,,0.9871476888656616,1.0364786386489868,0.9585298299789429,1.0037567615509033,,,0.9777361154556274,0.9726698994636536,,1.0685467720031738,0.9209370017051697,0.9025501608848572,1.0154855251312256,1.0135256052017212,0.9298784732818604,0.836189329624176,0.9244566559791565,1.0389527082443237,1.0733728408813477,1.0238420963287354,1.0046724081039429,0.9987069368362427,1.0339497327804565,0.9650233387947083,0.9826996326446533,0.9137350916862488,1.0905379056930542,1.034738540649414,1.1135790348052979,1.0144809484481812,1.0168485641479492,1.094850778579712,1.0834345817565918,1.126354694366455,1.0915714502334595,1.1329188346862793,,1.1112895011901855
owl,,1.155669093132019,,1.0902354717254639,,0.8152070045471191,,1.0599628686904907,1.0657466650009155,0.0,,0.7659307718276978,0.9284974336624146,0.8467098474502563,0.8495549559593201,0.9126392602920532,0.9479852914810181,,1.0760798454284668,,1.060596227645874,1.1706345081329346,1.1042535305023193,,1.0328301191329956,,,0.9088127613067627,0.8497447967529297,,0.9540700316429138,1.0279483795166016,0.9835289120674133,1.0302807092666626,1.099435567855835,0.999958336353302,0.9019796848297119,0.8987022638320923,1.030355453491211,0.9685342907905579,0.9542170166969299,,1.0179826021194458,0.9441691637039185,0.9897035956382751,1.011418104171753,1.0106176137924194,1.0562156438827515,0.9868417978286743,1.0191653966903687,,,,,,1.1058012247085571,1.1055134534835815,1.0689656734466553,0.9548476338386536,,1.0128346681594849,1.1068613529205322,1.0219156742095947,1.0421587228775024,1.1150399446487427,1.0961395502090454,1.1825833320617676,,1.1061397790908813,0.9313718676567078,1.0294320583343506,1.0603444576263428,,1.0458295345306396,1.0762126445770264,1.0072509050369263,0.8682836294174194,0.8997740745544434,0.9909555912017822,0.9753939509391785,1.1623975038528442,0.9769995212554932,0.9317728281021118,,1.1518337726593018,1.1757760047912598,0.9877339601516724,0.9731780290603638,0.9849408268928528,1.056113362312317,,1.0778255462646484,1.1331720352172852,1.1234691143035889,1.1706513166427612,1.0525474548339844,1.0240657329559326,,0.9727116227149963,,0.977358877658844,,0.9843873977661133,0.9123858213424683,0.9606790542602539,0.8885028958320618,,,0.9589991569519043,1.1021840572357178,,1.0434973239898682,1.0652576684951782,1.022168517112732,0.945369303226471,0.8254987001419067,1.0573501586914062,1.0915300846099854,1.1600942611694336,1.02340829372406,0.8303143978118896,0.9266883730888367,0.9903735518455505,0.8564175367355347,0.9968990087509155,1.0026301145553589,0.9561489224433899,0.9751914143562317,0.7617239356040955,0.7484525442123413,0.7967427968978882,0.7717816829681396,0.8443620204925537,0.8612489104270935,0.77631676197052,0.7880329489707947,0.8182001113891602,0.8205454349517822,,0.7368204593658447
