,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.8191571235656738,0.7824792265892029,0.639339804649353,0.6874940991401672,0.9311206936836243,0.8097087144851685,0.6211400032043457,0.9227837324142456,1.0123296976089478,1.1215602159500122,1.0875866413116455,0.9352141618728638,1.0914174318313599,1.0908534526824951,1.168285608291626,1.0853800773620605,1.0162426233291626,0.9300724267959595,1.0065293312072754,1.0471744537353516,0.9928463697433472,1.0413782596588135,1.035938024520874,1.0095455646514893,0.9957582354545593,1.0454455614089966,1.0453128814697266,0.9652984142303467,0.9946061968803406,0.9811257719993591,0.9972419142723083,0.9843420386314392,1.1298879384994507,1.0423306226730347,1.062566876411438,1.0459989309310913,1.0682545900344849,1.0911327600479126,1.0596803426742554,1.043595314025879,1.0228099822998047,1.0764178037643433,1.1388310194015503,1.090850591659546,1.0798351764678955,1.0336933135986328,1.0616024732589722,0.96949702501297,1.0275287628173828,1.0146474838256836,0.9784777760505676,1.159748911857605,1.0028291940689087,0.9771872758865356,0.9767434597015381,0.982456624507904,0.979472279548645,0.9385123252868652,0.9894554018974304,0.9791097044944763,0.9153975248336792,0.9803758263587952,1.0016233921051025,0.9942082762718201,1.0028468370437622,1.0058386325836182,0.9159051775932312,0.9883768558502197,1.0117309093475342,1.007629632949829,1.0048502683639526,1.0666700601577759,1.033272624015808,0.9647747874259949,0.9589545726776123,0.9814015030860901,1.0158640146255493,0.9965029954910278,0.9533141851425171,0.9992859363555908,1.002705454826355,0.9061179161071777,0.9320727586746216,0.92469322681427,0.9827142953872681,1.0452884435653687,1.069121241569519,0.9669862985610962,1.0245821475982666,0.9363535046577454,0.9824944734573364,1.0274847745895386,0.9972507953643799,1.0157945156097412,0.9646543264389038,1.024316668510437,1.0207784175872803,0.915022611618042,0.9556010961532593,1.0102421045303345,0.9200372099876404,1.0344043970108032,0.9589948058128357,1.0061063766479492,0.991983950138092,1.0830155611038208,0.9805896878242493,1.008577585220337,0.9912319779396057,1.0492104291915894,1.0327725410461426,1.043546438217163,0.9584039449691772,0.9783572554588318,1.1218507289886475,1.000885248184204,1.0054141283035278,0.8838115334510803,0.9756314754486084,1.0910528898239136,1.0463775396347046,1.0422942638397217,0.9765546321868896,0.9231427311897278,1.093977451324463,1.0431898832321167,1.0165014266967773,1.1656007766723633,1.0539186000823975,1.1543898582458496,1.1270091533660889,1.0494349002838135,1.097537875175476,1.1448813676834106,1.1036890745162964,1.132233738899231,1.1872977018356323,1.1536228656768799,1.0978268384933472
horse,0.8191571235656738,0.0,0.9507714509963989,0.8496503829956055,0.8031504154205322,0.8311768174171448,0.7829421162605286,0.7641412019729614,0.709711492061615,0.832159161567688,0.8213392496109009,0.7943712472915649,0.7399804592132568,0.7858818769454956,0.6817370653152466,0.8578110933303833,1.0655442476272583,0.9314540028572083,1.0180306434631348,1.0671560764312744,1.1042617559432983,1.0610090494155884,1.0417298078536987,1.0023088455200195,1.0382862091064453,0.9676907658576965,1.056823968887329,1.0251127481460571,0.8595211505889893,0.9195560216903687,0.8585110306739807,0.957208514213562,1.047390341758728,1.027939796447754,1.079128384590149,0.9846728444099426,0.8714441061019897,0.9396748542785645,0.9696682691574097,0.8936005234718323,1.028175711631775,1.0299932956695557,1.1100640296936035,0.9662573933601379,0.9684706330299377,1.0404623746871948,1.0014317035675049,1.0991346836090088,0.942188024520874,0.9940965175628662,0.9747285842895508,0.9597163796424866,0.9416613578796387,0.832998514175415,0.859309196472168,0.9612883925437927,1.028268814086914,1.025604009628296,1.1008673906326294,1.117981195449829,1.1540493965148926,1.0899417400360107,0.9853697419166565,0.8798505067825317,1.0530450344085693,1.005287528038025,1.0667150020599365,1.0254058837890625,0.9001635313034058,0.930913507938385,1.122549057006836,1.0254435539245605,1.0160560607910156,1.0839319229125977,1.0668619871139526,1.0741461515426636,1.0205888748168945,1.0599110126495361,1.018560767173767,1.0344774723052979,1.0731781721115112,0.9430050849914551,0.8665570616722107,1.0140650272369385,1.0412483215332031,1.1288559436798096,1.154330849647522,0.9691901803016663,1.0321820974349976,1.1334640979766846,1.087490200996399,1.0687624216079712,1.216852068901062,1.1387927532196045,1.1814894676208496,1.1604740619659424,0.9385692477226257,1.1350462436676025,1.0805141925811768,1.0994467735290527,1.0705140829086304,1.0161793231964111,0.9865705370903015,0.9528308510780334,1.0241577625274658,0.9870532155036926,0.9375637173652649,1.0270600318908691,0.8699275255203247,1.0899635553359985,1.066352367401123,1.155591368675232,1.189989447593689,1.1016576290130615,1.1210068464279175,0.9035457968711853,1.0217512845993042,1.157883882522583,1.0540111064910889,0.9710931777954102,1.012715220451355,0.9543834924697876,1.0684787034988403,0.996782124042511,0.9920706152915955,1.0173027515411377,1.0552901029586792,1.1036932468414307,0.9678539633750916,0.8171031475067139,0.8804666996002197,0.8863426446914673,0.7210366725921631,0.8106754422187805,0.869286298751831,0.6808292865753174,0.7175545692443848,0.8336955904960632,0.8477733135223389,0.8902289867401123
pig,0.7824792265892029,0.9507714509963989,0.0,0.7950418591499329,0.7638874650001526,0.8145530819892883,0.7073901891708374,0.662308931350708,0.9477751851081848,0.9179114103317261,1.146913766860962,1.0862678289413452,0.9328600168228149,1.1085190773010254,1.138833999633789,1.1836153268814087,1.1241357326507568,1.0444635152816772,0.9398349523544312,0.9825683236122131,1.0226796865463257,0.946097195148468,0.9820193648338318,0.9733428359031677,0.9538562297821045,0.9279729127883911,0.9913737177848816,0.9793999195098877,1.0871446132659912,1.099595069885254,1.0790818929672241,0.9993051886558533,1.0313491821289062,1.0804108381271362,1.0792381763458252,1.0696089267730713,1.0934510231018066,1.0838563442230225,1.0672639608383179,1.0407387018203735,1.0694921016693115,1.018385410308838,1.0262253284454346,1.0854928493499756,1.0646384954452515,1.0526232719421387,1.0777961015701294,1.092026948928833,0.9762327075004578,1.0530418157577515,1.049593210220337,0.9942672848701477,1.031543254852295,1.0267925262451172,0.9776357412338257,0.8650798797607422,0.9955402612686157,0.9235210418701172,0.8963406682014465,0.9808390736579895,0.937423825263977,0.8705075979232788,0.8569428324699402,0.9559344053268433,0.9593124985694885,0.9761839509010315,0.9336640238761902,0.949103832244873,0.9905248284339905,0.9943510293960571,1.024657130241394,1.112440586090088,1.05364191532135,1.0350934267044067,1.0008341073989868,0.982434093952179,0.9983850717544556,1.0182487964630127,0.9345124959945679,0.9558203816413879,0.9367446899414062,1.0006738901138306,0.8115037679672241,0.9982354044914246,1.0056630373001099,0.9504791498184204,1.054718017578125,1.0556018352508545,0.9734174609184265,0.967103123664856,0.9962497353553772,1.0079399347305298,1.0290074348449707,0.9560235738754272,1.016602873802185,0.9227419495582581,1.0332293510437012,0.9132246375083923,0.9109197854995728,0.958394467830658,0.9513154029846191,0.9049864411354065,1.0846185684204102,0.9478738307952881,0.9374178051948547,0.9809023141860962,1.0822126865386963,1.0014039278030396,1.0304336547851562,1.0249528884887695,1.0926553010940552,1.0340453386306763,1.0497645139694214,0.9783490300178528,0.9487618207931519,1.1735124588012695,1.0312844514846802,0.968122661113739,0.8142191171646118,0.9111641049385071,1.1281776428222656,1.051569938659668,1.0827116966247559,0.9723284244537354,0.9186228513717651,1.0877267122268677,0.9584319591522217,0.9325265288352966,1.156785488128662,1.0380134582519531,1.1111974716186523,1.0633282661437988,1.0956965684890747,1.1282167434692383,1.1541072130203247,1.1519709825515747,1.15001380443573,1.2125009298324585,1.147591471672058,1.1069754362106323
rooster,0.639339804649353,0.8496503829956055,0.7950418591499329,0.0,0.5480069518089294,0.797622799873352,0.5924550294876099,0.546837568283081,0.8737175464630127,0.9361721873283386,1.0919474363327026,0.849684476852417,0.5688197612762451,1.0845491886138916,1.014398455619812,1.15407133102417,1.0925438404083252,1.0272547006607056,0.9394361972808838,0.958734393119812,0.9997968077659607,0.9890305995941162,1.0677846670150757,1.0090105533599854,0.9302683472633362,0.9986991286277771,1.0508626699447632,1.0439361333847046,0.9682232141494751,1.058290719985962,1.0344200134277344,0.9332196712493896,1.0168485641479492,1.1867964267730713,1.049408197402954,1.1013317108154297,1.019127368927002,1.0640558004379272,1.098572850227356,1.0985820293426514,1.0832741260528564,1.080330729484558,1.1329050064086914,1.1791815757751465,1.120615005493164,1.151466965675354,1.129715085029602,1.0921427011489868,1.0984162092208862,1.1682995557785034,1.0145554542541504,0.9313782453536987,1.110742211341858,1.0170235633850098,1.0237164497375488,0.8690976500511169,0.9462343454360962,0.95667564868927,0.9028887748718262,0.9965293407440186,1.0400015115737915,0.878393828868866,0.8502535820007324,0.7904244661331177,0.8231756091117859,0.9103844165802002,0.9688262939453125,0.8333311080932617,0.847679078578949,0.9847509264945984,0.9573127031326294,0.9687063694000244,1.0869158506393433,0.9864640831947327,0.974875807762146,0.9450113773345947,0.9527082443237305,0.9677941203117371,0.8997206091880798,0.8729504346847534,0.9294955730438232,0.6385102272033691,0.7319223880767822,0.8539468050003052,0.8579881191253662,0.8926342129707336,0.9391040802001953,0.9594833254814148,0.8269014358520508,0.9459028244018555,0.9564604163169861,0.9423751831054688,1.0118892192840576,0.9108890295028687,0.9719977378845215,0.9804063439369202,0.9711355566978455,0.9644867777824402,0.8726893663406372,0.8754357099533081,0.8442404866218567,0.9283977746963501,0.976664125919342,0.9286190271377563,0.9353973269462585,0.9257331490516663,0.9997209310531616,1.0061120986938477,1.0122171640396118,1.005438208580017,1.0718557834625244,1.1387804746627808,0.9754678010940552,0.9817037582397461,0.9917779564857483,1.0995877981185913,1.0293484926223755,0.9957883358001709,0.9190679788589478,0.9612028002738953,1.0972963571548462,0.9658705592155457,1.0671000480651855,0.9065991044044495,0.7647008895874023,1.0206825733184814,0.918335497379303,0.9084134697914124,1.1657142639160156,1.148406744003296,1.214377522468567,1.1132053136825562,1.1018059253692627,1.0852413177490234,1.0670881271362305,1.0951303243637085,1.1342289447784424,1.2200790643692017,1.159597396850586,1.0607717037200928
bird,0.6874940991401672,0.8031504154205322,0.7638874650001526,0.5480069518089294,0.0,0.4834378957748413,0.5981389284133911,0.38423097133636475,0.7739486694335938,0.9352554082870483,1.0878666639328003,1.0835837125778198,0.9928539395332336,1.1434412002563477,1.1598423719406128,1.2102142572402954,1.142356514930725,1.05270516872406,0.9631895422935486,0.989504337310791,1.0350383520126343,0.9776073694229126,1.0520046949386597,1.0601085424423218,0.9979554414749146,0.9847881197929382,1.0521907806396484,1.0545896291732788,1.0212527513504028,1.0337936878204346,0.971893310546875,0.8635333776473999,1.0221294164657593,1.1722842454910278,0.9884931445121765,1.1007760763168335,1.0812269449234009,1.0878396034240723,1.0844645500183105,1.0701770782470703,1.0615493059158325,1.0159603357315063,1.1286622285842896,1.157444953918457,1.119794487953186,1.113149881362915,1.0892640352249146,1.0693256855010986,0.9671765565872192,1.1189850568771362,0.9114338755607605,0.9083828330039978,1.0413576364517212,0.9661170840263367,0.9132814407348633,0.8151393532752991,0.961815357208252,0.78367018699646,0.921591579914093,0.9392001628875732,0.9232589602470398,0.7998757362365723,0.802055299282074,0.8943567276000977,0.8913120627403259,0.9409978985786438,0.8803248405456543,0.9360206723213196,0.967161238193512,0.990707278251648,0.8615516424179077,1.005964994430542,1.0332794189453125,0.9527297616004944,0.849545955657959,0.8331208825111389,0.8832292556762695,0.8502438068389893,0.7834007740020752,0.7990207672119141,0.757468044757843,0.8306777477264404,0.6890652179718018,0.8770146369934082,0.9015665054321289,0.9052290916442871,1.0132339000701904,0.9325343370437622,0.998834490776062,1.0183184146881104,1.0293161869049072,1.0011343955993652,1.030800223350525,0.9010762572288513,0.9519941806793213,0.9236060976982117,1.0286219120025635,0.9955687522888184,0.8310486674308777,0.895989716053009,0.947070837020874,0.897516131401062,1.0391225814819336,0.837791383266449,0.9560506343841553,1.0396010875701904,1.1435825824737549,1.0025831460952759,1.0031285285949707,1.0403540134429932,1.0260422229766846,1.0877517461776733,1.05977201461792,0.9392016530036926,1.0047156810760498,1.2023706436157227,0.9151257276535034,0.956874668598175,0.8889259099960327,1.0432590246200562,1.1743918657302856,1.0642828941345215,1.1145527362823486,0.9866501092910767,0.9580128788948059,1.0621716976165771,0.9348251223564148,0.9620526432991028,1.1738477945327759,1.132011890411377,1.2030607461929321,1.1591887474060059,1.1390632390975952,1.1703039407730103,1.1405129432678223,1.1768091917037964,1.1875731945037842,1.2157118320465088,1.1725019216537476,1.0897947549819946
fish,0.9311206936836243,0.8311768174171448,0.8145530819892883,0.797622799873352,0.4834378957748413,0.0,0.5212790369987488,0.6957734823226929,1.0430437326431274,1.0286756753921509,1.1172341108322144,1.0574524402618408,1.0574287176132202,1.174198865890503,1.1657332181930542,1.240418791770935,1.1456457376480103,1.1122184991836548,0.926669716835022,0.900450587272644,0.919908881187439,0.8662208318710327,0.8933622241020203,0.9443584680557251,0.8463562726974487,0.8399364352226257,0.9651208519935608,1.1586991548538208,1.0009032487869263,1.0739679336547852,0.9988939166069031,0.776923656463623,1.12972092628479,1.2513258457183838,1.0040619373321533,1.2351937294006348,1.168143391609192,1.1829073429107666,1.181359887123108,1.1135571002960205,1.2058134078979492,1.0966891050338745,1.2230886220932007,1.2396268844604492,1.2051291465759277,1.219478726387024,1.1272732019424438,1.0718713998794556,0.9587303400039673,1.212200403213501,0.8704817295074463,0.8481638431549072,1.0886495113372803,1.050103783607483,0.8671395778656006,0.6066463589668274,0.9584231972694397,0.4684799313545227,0.9714285731315613,0.8417752981185913,0.8753148913383484,0.6475861072540283,0.6203004121780396,0.727803111076355,0.6287723779678345,0.6607625484466553,0.5345105528831482,0.8076330423355103,0.8679035305976868,0.8303088545799255,0.74185711145401,1.0610754489898682,1.1263712644577026,0.9789290428161621,0.8814541101455688,0.7797321677207947,0.8704184293746948,0.7978167533874512,0.5237845778465271,0.55512934923172,0.5243643522262573,0.8716669082641602,0.6732679605484009,0.8251092433929443,0.8125770092010498,0.7869434356689453,1.004593849182129,0.7196285128593445,1.068397045135498,1.0374068021774292,1.1334956884384155,1.091298222541809,1.0508559942245483,0.7517406344413757,0.8687248229980469,0.930342972278595,1.0409146547317505,1.0208688974380493,0.8991680145263672,0.976690948009491,0.9438188672065735,0.9388759732246399,1.1029077768325806,0.9041566848754883,1.0652045011520386,1.0792217254638672,1.1877375841140747,1.0146338939666748,1.0638619661331177,1.0011801719665527,1.094137191772461,1.1892980337142944,1.1516321897506714,1.0677543878555298,1.0197299718856812,1.2322452068328857,0.8590739965438843,0.9219678044319153,1.025679111480713,1.107100009918213,1.2190382480621338,1.0982997417449951,1.1425975561141968,1.0844019651412964,0.9948093891143799,1.0215574502944946,0.9254299402236938,0.9356818199157715,1.2189993858337402,1.2007341384887695,1.256089448928833,1.2316370010375977,1.1789170503616333,1.1445245742797852,1.2248464822769165,1.2393146753311157,1.2200766801834106,1.297881841659546,1.2061412334442139,1.1446545124053955
butterfly,0.8097087144851685,0.7829421162605286,0.7073901891708374,0.5924550294876099,0.5981389284133911,0.5212790369987488,0.0,0.5867644548416138,0.9498560428619385,0.9390448331832886,1.1252578496932983,1.0192036628723145,0.9382373094558716,1.132843017578125,1.1099902391433716,1.2517892122268677,1.1022937297821045,1.0527541637420654,0.9035718441009521,0.9507260322570801,0.9241780042648315,0.887785792350769,0.9425213932991028,0.9565955400466919,0.8177909851074219,0.8429855704307556,0.9758316874504089,1.1038490533828735,0.9752175211906433,1.0527257919311523,0.9844074845314026,0.8921710252761841,1.1004409790039062,1.297262191772461,1.0395715236663818,1.204685926437378,1.1155085563659668,1.1446802616119385,1.174330234527588,1.1357089281082153,1.17192804813385,1.1270555257797241,1.203589916229248,1.2712984085083008,1.2460829019546509,1.208226203918457,1.1603080034255981,1.1038689613342285,0.9800977110862732,1.2466760873794556,0.983108639717102,0.8723069429397583,1.0949031114578247,1.0554062128067017,0.9452604055404663,0.7605579495429993,0.9462746977806091,0.7366362810134888,0.9700548052787781,0.8909869194030762,0.9401274919509888,0.7691482305526733,0.762816309928894,0.7891865372657776,0.6948760151863098,0.6921991109848022,0.6944252848625183,0.848523736000061,0.8534761071205139,0.8276702165603638,0.8210350871086121,1.0625461339950562,1.093923568725586,1.030061960220337,0.9224109053611755,0.8671422004699707,0.8671301007270813,0.8061299920082092,0.6707333326339722,0.6542320847511292,0.6308399438858032,0.8001928329467773,0.5924371480941772,0.8807792663574219,0.8399128913879395,0.8539193272590637,1.0091304779052734,0.7800449132919312,0.9731686115264893,1.0108052492141724,1.0486946105957031,1.043017029762268,1.0392954349517822,0.8290005326271057,0.9210487604141235,0.8953946232795715,1.0489908456802368,0.9831636548042297,0.8779416084289551,0.9691851139068604,0.8934377431869507,0.9293386936187744,0.981499433517456,0.88184654712677,0.9361560940742493,1.084052324295044,1.1468144655227661,1.0482161045074463,1.0497207641601562,1.0575919151306152,1.1089651584625244,1.1701788902282715,1.1243761777877808,1.0153472423553467,1.0303678512573242,1.1725538969039917,0.914559006690979,0.8855983018875122,0.9523319602012634,1.0737390518188477,1.182518720626831,1.0100148916244507,1.1119685173034668,0.9546394348144531,0.9592381715774536,1.0623294115066528,0.9078480005264282,0.9291347861289978,1.2510243654251099,1.1692485809326172,1.2697241306304932,1.1676928997039795,1.1435657739639282,1.1261584758758545,1.205024242401123,1.2247209548950195,1.2231085300445557,1.2837077379226685,1.2201645374298096,1.122280240058899
frog,0.6211400032043457,0.7641412019729614,0.662308931350708,0.546837568283081,0.38423097133636475,0.6957734823226929,0.5867644548416138,0.0,0.5873981714248657,0.7080296277999878,1.0799111127853394,1.0439338684082031,0.897181510925293,1.113773226737976,1.1795655488967896,1.2099920511245728,1.0655159950256348,1.0542558431625366,1.0326637029647827,0.9869222640991211,1.087648630142212,1.0736221075057983,1.0220943689346313,1.1234291791915894,1.0786935091018677,0.9422605037689209,1.1136828660964966,0.9668804407119751,1.0304430723190308,1.102768063545227,1.0257322788238525,0.9726269841194153,1.1321364641189575,1.2292039394378662,1.0077286958694458,1.1754097938537598,1.1299887895584106,1.1569334268569946,1.1444021463394165,1.0916194915771484,1.0767029523849487,1.0569820404052734,1.111515998840332,1.1825745105743408,1.1736494302749634,1.148499846458435,1.0271048545837402,1.0269486904144287,0.8847143650054932,1.0876033306121826,0.8021197319030762,0.8325062990188599,1.0690410137176514,0.9149911999702454,0.8746187686920166,0.8656020760536194,0.8728923797607422,0.9903304576873779,0.8292229175567627,1.0232738256454468,0.9658900499343872,0.9040634632110596,0.8940367102622986,0.9003790616989136,1.0406224727630615,1.069570541381836,1.101677417755127,0.9052276611328125,1.0654029846191406,1.0505844354629517,1.045373558998108,1.0338430404663086,1.0032883882522583,0.8848388195037842,0.7701089382171631,0.7929443120956421,0.884998083114624,0.8631813526153564,0.9297959804534912,0.923732578754425,0.9413265585899353,0.7491965293884277,0.5530851483345032,0.8967030644416809,0.9392529726028442,0.9951289296150208,1.0777173042297363,1.045652151107788,0.9855393767356873,1.0122374296188354,0.9571263194084167,0.9438530802726746,1.0127846002578735,0.9333252310752869,1.01189124584198,0.9056899547576904,0.8961424827575684,0.8508720397949219,0.708591103553772,0.8046080470085144,0.8796589970588684,0.8540929555892944,0.9408915638923645,0.817950427532196,0.8749600052833557,0.9273207783699036,1.053564429283142,0.9138374328613281,0.925813615322113,0.9850982427597046,0.9621133804321289,1.0053077936172485,1.034503698348999,0.93941730260849,0.9700089693069458,1.1961652040481567,0.8573399782180786,0.8515938520431519,0.6995382308959961,0.8109647631645203,0.9492973685264587,0.8952308893203735,1.099916934967041,0.9002148509025574,0.904932975769043,1.145499348640442,0.8710587620735168,0.8840614557266235,1.214051604270935,1.0505107641220093,1.1482652425765991,1.0304354429244995,0.9896345138549805,1.1925915479660034,1.1489311456680298,1.182275414466858,1.205366849899292,1.238517165184021,1.2127397060394287,1.1217907667160034
alligator,0.9227837324142456,0.709711492061615,0.9477751851081848,0.8737175464630127,0.7739486694335938,1.0430437326431274,0.9498560428619385,0.5873981714248657,0.0,0.6678259968757629,0.6375848054885864,0.7012085318565369,0.7812220454216003,0.8884804844856262,0.8514186143875122,0.7244311571121216,1.0051579475402832,0.7719544172286987,1.116754412651062,1.0774708986282349,1.2107335329055786,1.2045676708221436,1.17963445186615,1.1889309883117676,1.2562575340270996,1.0816267728805542,1.1718398332595825,1.069445252418518,0.9951933026313782,1.02118718624115,0.9514758586883545,1.119742751121521,0.926824688911438,0.7509948015213013,0.9367337226867676,0.7671186327934265,0.8106420040130615,0.8665152192115784,0.8036868572235107,0.793928861618042,0.8341071605682373,0.8763934969902039,0.9358549118041992,0.679314136505127,0.7905319333076477,0.7926380634307861,0.7456330060958862,0.9339654445648193,0.8033520579338074,0.8023105263710022,0.852497935295105,0.9336634278297424,0.7349274158477783,0.6625291109085083,0.7187812328338623,1.148722767829895,1.1459048986434937,1.3206664323806763,0.9944577813148499,1.3411107063293457,1.2285702228546143,1.2799699306488037,1.143142580986023,1.2206268310546875,1.3449444770812988,1.4161664247512817,1.439988613128662,1.1039464473724365,1.1778219938278198,1.2106218338012695,1.2600878477096558,1.0497493743896484,0.8608349561691284,0.9414507746696472,0.9534844160079956,1.024427056312561,0.9909816384315491,0.9808734655380249,1.1979327201843262,1.237902045249939,1.3065829277038574,0.8765963315963745,0.9345824718475342,1.1398341655731201,1.2247480154037476,1.325247049331665,1.072881817817688,1.2005637884140015,1.1489121913909912,1.1877418756484985,1.0554715394973755,1.0674759149551392,1.262331485748291,1.3078017234802246,1.2768564224243164,1.131629467010498,0.6381592750549316,0.9905157089233398,1.014932632446289,0.9988207817077637,0.955189049243927,1.0721278190612793,0.6777553558349609,0.8993778228759766,0.8979517221450806,0.9521715044975281,0.7618311047554016,0.9031419157981873,0.7971181273460388,1.1128270626068115,0.8465877771377563,0.9467775821685791,1.0475928783416748,1.0367189645767212,0.9835014939308167,0.7905595302581787,0.9937521815299988,1.2660773992538452,1.1099650859832764,0.9841376543045044,0.8417412638664246,0.9867668151855469,1.0922993421554565,0.9646396040916443,1.0052133798599243,0.9389795064926147,0.831291675567627,0.9203677177429199,0.6911963224411011,0.8073034286499023,0.7241368889808655,0.7401936054229736,0.6503899097442627,0.8734585642814636,0.704662561416626,0.6739952564239502,0.7446691393852234,0.6805716753005981,0.7586816549301147,0.8659612536430359
owl,1.0123296976089478,0.832159161567688,0.9179114103317261,0.9361721873283386,0.9352554082870483,1.0286756753921509,0.9390448331832886,0.7080296277999878,0.6678259968757629,0.0,0.6503626108169556,0.7983188629150391,0.8150832653045654,0.8449681997299194,0.9168475866317749,0.8763314485549927,0.9044452905654907,0.9268196821212769,1.0699650049209595,0.9711847901344299,1.076521396636963,1.0547417402267456,0.9702657461166382,1.0753159523010254,0.9595350623130798,0.9871095418930054,1.052851915359497,1.0001472234725952,1.0104693174362183,1.0466965436935425,1.0738812685012817,1.1582340002059937,1.1511650085449219,0.960638701915741,1.108412504196167,1.0711913108825684,1.0649259090423584,1.1368016004562378,1.082423210144043,1.0587550401687622,1.0742591619491577,1.0734354257583618,1.0304676294326782,0.9005455374717712,0.9730146527290344,1.0123615264892578,1.005971074104309,1.075923204421997,0.9083569645881653,0.9526300430297852,1.0457909107208252,0.9881948232650757,0.7857576012611389,0.694981038570404,0.8972184658050537,0.986115574836731,0.8603657484054565,1.0285464525222778,0.8186815977096558,1.0705236196517944,0.9427742958068848,1.0648385286331177,0.9742785692214966,0.9440217018127441,1.115354061126709,1.0618512630462646,1.132508635520935,0.9514827132225037,1.1076173782348633,1.0602481365203857,1.1105260848999023,1.1773262023925781,1.0552079677581787,1.0275613069534302,1.0250442028045654,1.055698275566101,1.0854737758636475,1.0756053924560547,1.1628732681274414,1.1747018098831177,1.1735097169876099,1.0819909572601318,0.9124466776847839,1.1125624179840088,1.1587469577789307,1.200761318206787,1.2217974662780762,1.0569161176681519,1.101975917816162,1.1425034999847412,1.1312838792800903,1.0500775575637817,1.1921738386154175,1.1021043062210083,1.1455254554748535,1.007583498954773,0.8844089508056641,1.020833134651184,1.074648380279541,1.0124033689498901,0.8412562608718872,0.939300537109375,0.6790499091148376,0.7506697773933411,0.9229822158813477,0.6929036378860474,0.8038820028305054,0.8950655460357666,0.8855765461921692,0.9816397428512573,0.8449070453643799,0.9756764769554138,1.1766554117202759,1.0562679767608643,1.0694798231124878,0.9144814610481262,1.1003934144973755,0.9825682044029236,0.945755660533905,0.8324332237243652,0.7981792688369751,0.8960310816764832,0.9707209467887878,0.9268693923950195,0.9910202622413635,1.0006669759750366,1.0406886339187622,1.09511399269104,0.9014729857444763,0.7770336866378784,0.7310560345649719,0.649574339389801,0.7289720773696899,0.9907392263412476,0.9803473353385925,0.877278208732605,0.8757725358009338,0.839118480682373,0.9147067666053772,0.9438669085502625
