,owl,elephant,cat,zebra,alligator,dog,rooster,deer,pony,horse,duck,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,nose,ear,mouth,stroller,truck,car,sprinkler,lamp,hose,slide,crib,table,bed,couch,bench,drawer,sink,bathtub,boat,snow,tree,window,shower,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,broom,stick,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,strawberry,apple,egg,orange,pumpkin,ball,balloon,raisin,nail,watch,slipper,hat,glasses,necklace,corn,banana,pickle,melon,applesauce,gum,carrot,potato,bread,cookie,pastry,meat,hamburger,pizza,cracker,chips,glass,comb,tray,box,book,paper,coffee,soup,dish,plate,bowl,milk,jar,bucket,can,radio,basket,plant,flower,toy,doll,shorts,pants,jeans,jacket,sweater,shirt,scarf,dress,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin,game
finger,1.1346911230665024,1.102893639327359,1.0921426329113346,1.0897289391409943,1.319270490447345,1.1166161907862158,1.0719676759886696,1.0447429488174242,1.022973738492221,1.0444317070011615,1.152558506457902,1.053760400161849,0.9263448229960598,1.1599827127876536,1.0243098189670836,0.9780515107267087,0.9783010704287047,0.39334865553361475,1.0065501787181335,0.8262038712946655,0.41911404934113916,0.50705647182786,0.0,0.1393533732815727,0.36186191460235195,0.5027382230909305,0.5640854738598077,0.5946108557321692,1.1680848459312516,1.11477195640022,1.1233215378974801,0.8198121965140713,1.0692373974328346,1.1513337379558692,1.2969964891986852,1.4273213641722458,1.3564164900436646,1.3266019612416806,1.1986452505119547,1.2551647238103651,1.0714797585280218,1.1348345806119082,1.223417618347921,1.1179061773305468,1.130794961630881,1.2336564257995684,1.2476383580893302,1.1698550841586792,1.2828749098381271,1.2302221619498672,1.232331641274137,1.278166655862739,1.1993286817419102,1.1895573053334738,0.886655887680341,0.9765944483817934,1.142993903866898,1.0610440295073458,0.8433508607548312,0.9481474216960266,0.8643697704244838,0.6572282175034658,0.7738991082118716,0.74197900473073,0.8403346840087801,0.7681132184549746,0.9706691612753986,1.0777121406137824,1.0320661848529613,1.02165686457849,1.0509961758804218,1.0321540431436116,0.6610172279798625,0.887847894201998,0.796372581191255,0.772491128714964,0.6412822257406215,0.9213762419679464,0.7860630359384211,1.0542121094532613,0.6622843309725068,0.7842540861836971,0.5976138661461944,0.7924724559670427,0.559862410626851,0.5929408411811838,0.7891612688747469,0.9544607426888748,0.8067002566812292,0.9584521648304147,0.6161515243581334,0.6921690496090941,0.4302488919899754,0.8674652355314318,0.6665077898819575,0.8522587588231743,0.5229414301955465,1.1103356545700005,0.7453293304782311,0.9164153353276453,0.790374218115913,0.8893833783098835,1.1664301881607115,1.0468483107196673,1.2889747908195246,1.2230101842092789,1.2320438379058634,1.19086895861084,0.9549728163191574,1.1536193965082384,1.154524611829635,1.0494455822292321,0.9625079695699951,0.93133503105358,1.2979293118235686,1.105138880269672,1.0335018679754202,1.0852968103141163,1.082435408547167,1.181623494802054,1.1770620436079158,1.2434408269891724,1.0769492323590297,1.0183165077540794,0.9911367647680553,0.9663294955664501,1.1086537505033958,1.1391068145496632,0.9807361436798686,1.0267731453734,1.2516470598238671,1.128137347644398,1.0935176897558292,1.301186971849213,0.7848781956727469,0.562292021718,0.7554936914453954,0.67290732986233,1.3157842596121214,1.0101846011801188,0.8657433232687723,0.8543097429597077,1.1413661399708215
toe,1.1205453428222465,1.1577835100515208,1.0907862635116787,1.1546355200723335,1.4287192435997107,1.1182524951800836,1.0571476005920306,1.0203506458237714,0.9788958999115577,1.002053277783217,1.1702794380170822,0.9580929235473586,0.955390711299138,1.1640497786713477,1.0526998397131835,1.0371763803753942,0.999732990062225,0.6984413917031699,1.169855847582327,0.6602616990002946,0.38064690082407737,0.3476178393378129,0.1393533732815727,0.0,0.3411430376346398,0.41084695920666503,0.6167623771965421,0.5484367363034641,1.138062144559568,1.2351819347599384,1.0343361289668345,0.8255181155296134,0.9609726762981711,1.2301361128461752,1.3970879143145418,1.5530808542262655,1.504393069617815,1.4619646918974203,1.2966065740913408,1.3927145919703838,1.1253406972380853,1.0786614905366656,1.3620095287869176,1.2123275734556709,1.1952087035597885,1.270974419569677,1.3698100455724638,1.1941042681483673,1.3540650522637592,1.2818496482241362,1.2361052474319196,1.3072029385778745,1.332717267480841,1.226944183076757,1.0654229652215748,1.0565329521017068,1.2566444202286742,0.9830009814167681,0.7846171476238999,0.9761759761206539,0.8110690253694225,0.6316303797235222,0.7082365782731228,0.5872296032715677,0.6563994247616883,0.6830405596251462,0.823212016801282,0.9139489736312645,0.8913742264019239,0.8172300583464855,0.8208750636685439,0.8035080791043544,0.5014285534630245,0.7502475061958077,0.6274910739950502,0.6978955910085761,0.5813761191204465,0.8346679294521784,0.6430214842682553,0.9496372438246331,0.45132539121055004,0.5743976586818003,0.36892088460174466,0.5628586044319619,0.3688826975932906,0.5007826888671458,0.7913611133177053,0.9675234582350902,0.7187502959334915,1.0195205005458314,0.6905908146159729,0.7304843323506081,0.3155174440835302,0.7463760811020099,0.637358322689845,0.7927735195292519,0.6314273171511668,1.2026421316281444,0.9386241728324308,0.9615953738622749,0.8220795599561157,0.9757224947584815,1.3225722775284647,1.0857517882733436,1.457246653133917,1.236880480878288,1.2654299526432227,1.3056050816975426,0.9724809482316963,1.1814988092019396,1.202065126613693,1.1303754264444237,0.7608026318878798,0.999556801847254,1.3497788008148623,0.9404168878669474,0.8339920143487618,1.0711315774135248,1.0301641553852563,1.2008439198313252,1.1497298817502555,1.2152267217900634,1.072489128431038,1.0990566714550964,1.023640138574608,1.056997026352792,1.1604590664465833,1.216323432159256,1.0725024071942277,1.1193675921437594,1.311889928139868,1.2291127633289296,1.212176828960536,1.424555655032996,0.9304487777186817,0.5452608580142397,0.7501211152641449,0.6469620346749023,1.2785122567816902,0.8903974150400806,0.6200709253134344,0.6196205417262697,1.2058122274749685
tooth,1.0646679600693867,1.0243667695208207,1.1520038771725476,1.0805381963217873,1.4245966848342708,1.2615974637396268,1.0745766778035049,0.9950006719432076,0.9257668587047089,0.9592807845564756,1.1478982882626583,0.839156354320592,0.8753879671458018,1.1092499683176162,0.8790715875517441,1.061535153518903,1.047238791929479,0.8413129520691873,1.2357789076197119,0.7412169105022459,0.6891759194241089,0.6672478961217774,0.36186191460235195,0.3411430376346398,0.0,0.4646310457430469,0.5609711293104017,0.28870103092489297,1.2289142452020643,1.1633794362489611,0.9626329996793128,0.7163100004778761,0.8629463418444948,1.0717934198150239,1.2858246567652958,1.4141291736139938,1.446409109832426,1.3921112966626001,1.3562838449773784,1.3666540751982523,1.122189913009355,0.8506840567599016,1.2034380930875712,1.1098352350262246,1.1284739192019935,1.2466985187037727,1.2667899801583336,1.098331162626066,1.3307385074674358,1.259732646852501,1.285650068643685,1.372674696261957,1.281730638773195,1.3085901636183785,0.9000546386369785,0.9250391996784945,1.1333956242165835,1.0593477193617324,0.7044673820683122,0.8367492827084019,0.6763534420712342,0.5710435137680024,0.5861012924454196,0.4709127597399093,0.5684604979615621,0.5332935674155846,0.718664036668644,0.7945008773107588,0.89467979852166,0.7659255882008138,0.7655931478194725,0.7812446308899518,0.595117298494962,0.7868301538930491,0.6697343723556168,0.6756710560495289,0.7542592102922558,0.9245375552999016,0.7217744208420247,0.8580462501154047,0.4751674873653855,0.5647046949655756,0.47758461054008405,0.6688836714528047,0.3601013739661124,0.4997897555341355,0.7907441522426306,0.9086526594743,0.7168944219455511,1.0112379344427327,0.6856772020472348,0.6117695082639354,0.35629107421520634,0.7034600569777353,0.7012394478653441,0.8215953824277986,0.8769201472692937,1.1904685078724582,0.9997890541345039,0.9159729190752862,0.811614838901944,0.9569442583874284,1.2886889188898762,0.8629120414666224,1.339522960554418,1.228491225416765,1.1918186188528377,1.273094541460765,1.088806381954604,1.2030586087597188,1.1288248249197714,0.9215221805096536,0.6733723479029419,1.1073735094434267,1.3102059889947109,1.0501607877812507,0.8953836106552001,1.0684256457993735,0.9180878468173022,1.1921705244463419,1.1594497857545198,1.235992371378394,1.2256519421376333,1.0862004881312182,1.1448024896785431,1.1418787185724775,1.1441803995242565,1.2450576398734965,1.0812513285920107,1.1501889924774553,1.3323456513820293,1.259477195535624,1.192906295304547,1.3914398423951433,1.119885038627597,0.9582424136621229,1.092129582649269,0.8246366307039658,1.392296760869638,1.1281085113365144,0.721713699099968,0.749207437190147,1.1240398392335837
nose,1.1736878586700328,1.1134371440103077,1.0932058607647275,1.1037490897901776,1.4314531102427637,1.2088166903559268,1.002484838399364,0.9805985600671512,0.930441491880439,1.0843960702324946,1.0144664455135781,0.8676890670323308,0.9760485235684394,1.1694102914521305,1.0819562296585366,1.0127317492852108,0.8623087803681698,0.9257788918812412,1.3019724264902035,0.7136429068298187,0.7606701100496971,0.626515445069525,0.5027382230909305,0.41084695920666503,0.4646310457430469,0.0,0.6824896521759813,0.48776321430605707,1.1735477151153695,1.1466247680719424,0.9675048889135887,0.8996400081219301,0.844205695070131,1.2693507105259694,1.319467882760812,1.3949244623003707,1.4370499780402664,1.388218519425154,1.345566335859274,1.4068908142014307,1.1459444427853327,0.9704104225107187,1.3539858240985767,1.24953869672339,1.1970483415499227,1.1502839193526149,1.2667351502685311,1.1846200890727774,1.291091110416255,1.2041431550404782,1.1529073706770057,1.2687298775395845,1.2839070588880293,1.3015842000484679,1.1569382232607708,1.1359622728024281,1.2032096595261594,1.0041332904339522,0.9331058912366891,1.1052477372304947,0.8861223808786594,0.8007132852269528,0.8307984687143876,0.615880646474362,0.646550363805998,0.6400031945028977,0.7395203511998409,0.6761060081577569,0.7807005219661376,0.734736114448169,0.7103489944494679,0.7165778259057601,0.5718848471118918,0.6991684909949785,0.592265853030657,0.726218155524063,0.8435366409679261,0.7887195578698547,0.6416704839121775,0.791743530921428,0.47058173083874133,0.578880082974916,0.5435684925332469,0.6410332566958488,0.38437145678913665,0.5246042228043815,0.8631595123070264,1.0739429907640108,0.7423150744042935,1.0638548864759287,0.7313517044497817,0.8193557117071749,0.5354618158107008,0.856282525637145,0.8655628145365906,0.8530837095444638,0.9021459673332404,1.2650962217179997,0.9705213128205618,1.1043000874276787,0.9856651927888112,1.1212929351833913,1.2854689416871636,0.974003108623137,1.390508075588114,1.1854027774757612,1.2107319517333444,1.2845841069461734,0.941508119406873,1.0948498604128125,1.1762747493734456,1.077039857603631,0.7481077098644673,1.0448179483873918,1.238263041184087,0.9717377257453814,0.8132939048452282,1.0383402413542255,0.989169502447053,1.0971141429008968,1.1098652617855798,1.1210145158111986,1.0419005357919844,1.1504339551769007,1.2121202874444,1.2533371215957394,1.23424267909735,1.2526286646510671,1.1999999309389962,1.1907372816572754,1.3035564635915593,1.2516625117414486,1.240186770135947,1.4317402688374845,1.1802710077006795,0.991887181357609,1.1062987888052087,0.9555386767335056,1.3049292173467348,1.057856503380047,0.7018072158570345,0.8123512487590698,1.1512450254363042
ear,1.0187008522624104,0.9780333307383169,1.0586389056193832,1.01774500275915,1.1453779129362895,1.001847412832234,0.990213564508339,0.9311975921361266,0.9944878094507401,0.9472782234109897,1.0602361824479019,1.066911912551426,0.9111240700654247,1.0310371424674338,1.0366698151490161,0.8403308128804797,0.8870045466847125,0.7292939523242022,1.0592861420608748,0.9988661548808734,0.7218121942130987,0.8796752114681132,0.5640854738598077,0.6167623771965421,0.5609711293104017,0.6824896521759813,0.0,0.6614449209559777,1.0463067311333158,1.0080778442326448,1.11430536418386,0.6782450791715483,1.0644291078144767,1.0341403506005786,1.1856829226657561,1.206793460198917,1.1780310082479086,1.1527846039098344,1.1336229138730265,1.1775184594352859,1.0959365525847249,1.2475822898216369,1.2256643891560997,1.0547767870044478,1.084607237228269,1.078374443078299,1.1247482683005015,1.0650890616443862,1.1358103840872267,1.1485946083121314,1.1486604110725687,1.1317393696376514,1.14219972327623,1.188649350297287,0.9891149912017239,1.0094862196271315,1.1098731609605816,1.1359559486968602,1.005818796752938,0.9643216023909301,1.0350312888513613,0.8443763027075417,0.9261808077860934,0.9601077483100415,1.021176904642633,1.0081291979953333,1.0743868203588425,1.036246247692572,1.1355854958172031,1.1262374761118312,1.0990921309369917,1.1247022282130734,0.9861230961794394,1.0814033163189483,1.0353716141499287,1.0312437577757783,0.8518279215362308,1.0831198254025505,1.0473031667754098,1.080072697631012,0.9229307633937804,0.9012185318565037,0.8371423871854622,0.9176864062485517,0.6973194730349239,0.6832311791094426,1.0005738918596216,1.0265574754302553,0.985342190324027,1.013272241527365,0.7494690411388277,0.9326401826018564,0.8076464383241824,1.0876968513847114,0.9439461245912901,0.9577327791558938,0.8210621832319194,0.9804668372562584,0.9863386883679061,0.9968528313542676,0.9520082189604666,0.8810296009238646,1.103459820332717,0.8999509274694809,1.1913741882053162,1.1790980807983424,1.181716530467817,1.1070687022137204,1.0495921283625582,1.081845815497182,1.086463927983998,1.1154352267396535,1.1507595116421285,1.1048962176092105,1.1762445057503668,1.1929867135915402,1.1493205880675124,1.0910607067838438,1.1061194207011191,1.058120676745946,1.0365260477367348,1.0980606166654594,0.9952134748296693,0.9456152963803776,0.9834220346892615,0.9721846402056239,1.0003795158527284,1.0509977225961242,0.9693986174735374,0.9110237755073032,1.078859373097584,1.0284349080172825,0.9662996460913301,1.1477032544748456,0.8770581031651796,0.8967550704995938,0.9578228377953375,0.8395316529389293,1.106578376490907,1.1398907705055652,1.0237952384762525,1.0340650604764279,1.0093308833085974
mouth,1.1142686862796236,0.9852309241364078,1.1190353490652771,1.104127972293216,1.3787342334739263,1.1974630998394582,1.0929586683080499,1.0795995256515576,0.9053419004114495,0.9168087891588489,1.1265986051125614,0.8811582862223546,0.9208158014809774,1.153317503671459,1.0577070132934883,0.9894515200205773,0.9752222407538392,1.0179916957409936,1.2700192464169158,0.7257339288394009,0.8144803757264538,0.6963428067355218,0.5946108557321692,0.5484367363034641,0.28870103092489297,0.48776321430605707,0.6614449209559777,0.0,1.1572972919876428,1.1085713876339496,0.9017066029573167,0.9487214758417347,0.8907560265942401,1.1255449844420335,1.2718516047807227,1.3162593912914144,1.3633615923078162,1.3194658317807235,1.271858862639775,1.2912457950457195,1.065452788493004,0.924119911181305,1.244016318452587,1.144376382908819,1.1679619244604953,1.1037544676860456,1.1813413999438567,1.0872941369355242,1.23430945666897,1.180050042279565,1.1573757236260818,1.2310074323611215,1.2230901286835092,1.193264331151598,1.0818149211175885,1.0174630366290633,1.186887852026339,0.9904994796555672,0.8641779214876033,0.8951991598472949,0.8118729684087624,0.7508274126071375,0.7563860371506629,0.5951273193466974,0.6626939289292241,0.6808200094575353,0.6499810329523693,0.8154026163130736,0.914010889165757,0.7614719047442762,0.7713594261213019,0.7672301510124206,0.6073806955227359,0.7886716042241746,0.7647919663259675,0.8232277443507799,0.8520859995256151,1.0371874260618663,0.8430485235216929,0.8744982847126883,0.5280505258705728,0.6043884046194576,0.5200700454584237,0.684817189914644,0.4191305626890429,0.5334087829680149,0.9207550478316587,0.9834262752274479,0.7342653702903253,1.1227752246540255,0.8304834987285586,0.839831236979354,0.5515006433120309,0.7956814444889202,0.8580182253273447,0.9455407914019642,1.006646677842501,1.075509958647964,1.0851237688037494,0.9489785593936698,0.9097974706079724,1.02579279396575,1.2905779762329759,0.8280934578764672,1.2927483144582146,1.065680384457698,1.1569386435117472,1.27619313994895,1.0836077350249953,1.174772454408328,1.136403567407967,1.0195008405223225,0.732122110593407,1.1527332536003059,1.2550493122257955,0.9685718401580377,0.8015609615498286,1.004342022502325,0.7931386243149973,1.078363661449765,1.0825551956576271,1.2200657333285325,1.1409712958007199,1.1358309351575735,1.1131810783368161,1.1413674624279808,1.1518635072314998,1.167069358634596,1.0792145411414285,1.1460043075400999,1.24787758725302,1.1734398893144564,1.1993210817487105,1.3267655972963723,1.1666453131129557,1.0757476650445694,1.145330146373429,0.8795144008346296,1.2596706100319945,1.0584248632077726,0.7090525256280316,0.7992255650012307,1.0950714001539814
stroller,0.8978805380718189,1.1719038244244107,0.9645284819978847,1.0592674205308288,0.8212889175958626,0.7323204352695927,0.7472614905688648,0.8088798945997836,0.9434059397690033,0.8551842632545976,0.9043940434166035,1.0951904292607157,1.0163688804475095,0.7057276965347642,1.0161027777404898,1.022916190974571,1.0086352483612326,1.028317160199382,1.0592747992976037,1.0273504088431824,1.01016302120419,0.916266401113891,1.1680848459312516,1.138062144559568,1.2289142452020643,1.1735477151153695,1.0463067311333158,1.1572972919876428,0.0,0.9000528755145801,0.9341626785753911,0.9031803460287138,1.1218629607253767,1.0004591656877078,0.9014005038091416,0.7421705291709128,0.7512567761848707,0.838410368428515,0.7119425617436326,0.8055871355459356,0.9491220643703537,1.2892127326763732,1.0789925826020554,1.0341074580659366,1.1787970896198963,0.9156485907900496,0.9407024489140261,1.0968109309370424,0.9276405189083102,0.8864927441071683,0.8477786491436632,0.6663362080568889,0.7858784995453625,0.7309716493649562,0.9844538224465667,0.814794163066829,1.0357099645553114,0.658253781205412,0.9618454595790322,1.1107401758617879,1.092995199142221,1.1249719883188323,1.1143586464147144,1.190484539265153,1.1467219351466724,1.2014636122746518,1.150118281178104,1.1483233092793041,1.0302770674830886,1.2755198118627713,1.1762876948670653,1.1493711480556785,1.1792543413850167,1.2446878591465889,1.3027018246978472,1.2673170424566025,1.2764100082685972,0.9820088967297647,1.016493850062158,1.2370354525933551,1.2510803853542374,1.1094873758147958,1.0468961936366812,0.9610226794866072,1.2539809766458392,1.094461300229527,1.1783222291444562,1.06015670052619,1.1725955838706397,1.0898252248905627,1.1349694487799906,1.0100541328008235,1.2248483512929045,1.2958267651293371,1.2958617028411172,1.1966185177625273,0.9665510331977276,0.8035644910288178,1.174164448395742,1.0378430710168163,1.2066906456622482,1.0544977611056463,0.9035538876101263,0.9896156578783959,0.7921077122939688,0.6571711476825526,0.7088107022496203,0.924853870995844,0.7589423405584755,1.0336632112960658,1.0500242561090602,1.1751576049293937,1.198818745050851,0.9300229301556442,0.9716856672813365,0.8946254859627791,1.006676412747482,0.8363023279758166,0.8998700238274229,0.9106551245596664,0.7956076032601666,0.6056817227409655,0.551547134819612,0.9302546442352467,0.8787765944909245,0.9176722576829586,0.996177168391974,0.9422543997307234,1.0430354605338041,0.690362019728562,0.7673822592377242,0.7911494527210343,0.7856506847953906,0.9548947064431383,0.7933506780024255,0.7320730510104241,0.8951359395363325,0.893158991140823,0.4697928182307547,0.7757205513526987,0.976588175152529,0.9144309082202715,0.8481469495635324
truck,1.0187432459451697,1.0336342430912548,1.101591105920904,0.9500825803590689,0.6760460518979232,0.9993897262523695,0.9867960705317834,1.0264707232565267,0.9830492682809183,0.9597850011825642,0.9474625760019656,1.080957855471403,1.0782588265250446,0.8824784969666334,0.9820723990269362,0.8839480833182202,0.8291902261614341,0.8903564020213094,0.8253537630959052,1.1954252791343352,1.1916768639701536,1.1941262251967537,1.11477195640022,1.2351819347599384,1.1633794362489611,1.1466247680719424,1.0080778442326448,1.1085713876339496,0.9000528755145801,0.0,0.9771007247681132,1.1202632414971954,1.1989756593876233,0.9299471660832125,0.7741458177741034,0.8150095088661515,0.7161758946314419,0.7083586236676651,0.8304492120136112,0.8367019353990051,1.0220725367360293,1.1016557884251257,0.9111197654707748,0.8461399907430609,0.8575208325312549,0.922780492318479,0.7989830546585988,1.0930553282977804,0.8947263291307854,1.0204874163518909,1.0790074515457926,0.9113157911622454,0.9420054347475336,0.9708674520556293,0.978018957258113,1.0094734073249938,1.0066257851643294,1.2504738633404286,1.19295902803145,1.1326976222226104,1.238119339755945,1.2676694505259687,1.2189463177755946,1.2224852025560624,1.2128507730746614,1.1689096551328515,1.1654753644245914,1.187434876299978,1.1278978631510448,1.1737364484040067,1.1849561569049512,1.1915216997881137,1.2541528835867781,1.1750119767080278,1.1953809157060826,1.1281682317619999,1.126833011547269,1.0291173727452714,1.146222295249081,1.0911641826310357,1.2223772248401725,1.262100615955263,1.3098775899588695,1.2221386849232077,1.289000656129205,1.2697962855079776,1.0243865869699094,0.9922385250439566,1.1308903404698614,1.0043149663241375,1.028846697388253,0.9888593219989655,1.2193362630973534,1.1012591246814563,1.1521964421473132,1.0398094136087892,0.9905625201534664,0.9380583381373578,0.9625429014065142,1.0321678041752052,1.0910189034934905,0.9609367432793045,0.8198145525171557,0.9879661722310705,0.8331025425481815,0.8636784712119456,0.6822700327963815,0.6902925096659543,1.100891571120731,0.9416991328614509,0.8968142284198733,0.9565767050634556,1.1769743624067548,1.0060506879475315,0.7887684726621207,1.1640051962649476,1.2272070834069742,0.9758214760944443,1.1392420398734115,0.9927481417077308,0.9963703065608066,0.8268016720002516,0.8773125846261839,0.934377869727032,0.9812492572565616,0.8855254720283093,0.8394875905625814,0.852010095926307,0.847273861143803,0.875234948234643,0.7465918266650462,0.7524790486925439,0.7652979639030635,0.8228705060769599,0.8848575150395863,1.0985325844571188,1.0353182855680447,1.1129365415373071,1.0006217838305254,1.1303384188852752,1.299353587744747,1.2939685339944553,0.49198903623413004
car,0.933225539976483,1.1443347871773337,1.1379038454709454,1.121038034038711,1.3511081776325682,1.1454451941467843,0.8699266946742661,0.8788944609099691,0.7960453212562444,0.8700880854188859,0.8005552297249386,0.5701033338626176,0.9402624422602159,0.7928050886957556,0.9983038673713532,1.294891248988128,1.2097414229257124,1.383290629730139,1.4574902682534725,0.9231110558001816,1.0222564314788978,0.830731541521285,1.1233215378974801,1.0343361289668345,0.9626329996793128,0.9675048889135887,1.11430536418386,0.9017066029573167,0.9341626785753911,0.9771007247681132,0.0,1.1184538990361248,0.6067336517310951,1.2617614559033499,1.3237149959950023,1.2185743417011128,1.3708299013367728,1.4171850251784648,1.300708367845425,1.3022772986416338,1.0478814941152064,0.6174598017367059,1.2817369632222229,1.0613800755804568,1.2012679763863927,0.8469756082804882,1.0951449531342998,1.0755910464822453,1.2414631000700398,1.091577900086888,0.7703424418973954,1.0060177016100313,1.2462335870010133,1.118317510080455,1.200975028341512,0.8930680420896975,0.9479846211791155,0.7214331226109182,0.8337341892936854,0.8677626542598476,0.5864684651081953,0.7145589351774246,0.6336639006696628,0.5938345061500245,0.5575032981745072,0.6392399888878278,0.6322369949382374,0.5715595935124811,0.616039698058135,0.5443408002648333,0.5524492610907205,0.488315420881551,0.6975666280362635,0.6914300222428509,0.6983383977868045,0.8542363634387606,1.0519385373303667,0.9278075719234313,0.8364011907328923,0.7828186793932006,0.746256162052495,0.5831176606332296,0.6541545721299628,0.6862326738875858,0.7641915478539691,0.8041291121570473,0.9692623611832099,0.8403500545750466,0.6828957226177601,1.113373639722668,1.19672760936204,0.9968652315089075,0.9041486014393108,0.869751338127729,0.9973643924301228,0.9432226305388813,1.2037372304626506,1.2083502142720057,1.2466494123665919,0.9401765909028258,1.1256264350849143,1.1885304446031848,1.3565321949931728,0.9748449513945389,1.1040965982229354,0.7925573844878337,0.729371542026322,1.1717515877546787,0.9155637790156135,1.0167852438555764,1.0336581997532708,0.9793213572372953,0.5170120728417722,1.0562711401230216,1.0571501211952747,0.5969399021013739,0.6294258241769053,0.2572201493581425,0.5617617402260253,0.7662132906967103,0.6863975565618511,0.7882584562982523,0.922244206284801,1.1785526070114607,1.3690829552821269,1.4420138474082835,1.365778857539874,1.36723369250273,1.4170658964883303,1.3444382204485499,1.2853808839590308,1.3739239646439352,1.3910947766717865,1.3827851702309406,1.44109602526097,1.1260579146733627,1.3236701874260006,1.0398751060649238,0.8930803185192989,0.7305722156301594,0.5623427130523293,0.5972738605809518,0.9066574305566322
sprinkler,0.9604134957106647,1.0230904431850503,1.0680741055401861,1.058023416471582,1.0618776289865364,0.9532663019691215,0.9050386733225689,0.6479298523703393,0.8854272989028784,0.8558634093145149,1.0514939330805062,0.971940309705163,0.8827052525584042,0.8766814950569786,0.8577885575772803,0.9592002014784552,1.0234417415489365,0.8756719590928294,0.9432765641168787,0.9702107151987727,0.8820272480372057,1.0124208007573487,0.8198121965140713,0.8255181155296134,0.7163100004778761,0.8996400081219301,0.6782450791715483,0.9487214758417347,0.9031803460287138,1.1202632414971954,1.1184538990361248,0.0,0.8545843395932908,0.7815254570971243,1.0560282306994957,1.0387987934444636,1.0742882544228292,1.068616918861388,1.0818399144705342,1.0408758395688005,1.0717006427019506,1.1357836967984964,1.0276395795584798,1.0031225085427617,1.1310618254253957,1.0314620733088868,1.0721369997300443,0.969298923205393,1.06392762196644,1.011678137049703,1.157234630983132,1.053346811078864,0.95854243536867,1.113455231008144,0.7574905227281732,0.793165060863112,0.9592452214492785,0.9307912918138854,0.7845846020308025,0.942591375408152,0.9284977404533009,0.8159519326962621,0.7788980045435729,0.9849840406426486,1.002078290809865,0.9484332535394869,1.1345617637453005,0.9279729098121694,1.1381142068879682,1.14091358886385,1.116147465320725,1.1338512080132885,1.0427995139268031,1.159180011944725,1.0518461544144786,0.991676616509153,0.9412447400097601,0.8961867682119578,0.8864226195788074,1.016304239525667,1.0601258121487462,1.026375101022447,0.9673929273150923,1.095667695393517,0.9268897473807729,0.7831752031017992,0.9951775731896743,0.9937130523604549,1.0722602871275848,1.0264237966747793,0.8169357356695242,0.9327794541249044,0.8216837743342505,0.9833314722310057,0.9362071831227992,1.0027658817472138,0.9412194462079565,0.9872636460549051,0.9895268250561756,1.0135035344247445,0.9770150147978531,0.8897576432051275,0.9685270465476078,0.7853327076162913,1.088340862384287,1.0946333258131349,1.1508278622232635,1.04071336771584,1.0024304592389788,1.0033386783255291,1.089464062596433,1.0099346341488282,1.1164947944895187,0.9424934006445611,1.0050797162428196,1.088240088904573,1.1254824227348652,1.096492054483964,1.0636651601740703,1.0264993678418146,0.9855855157904153,1.0118880862287283,1.0292494503764276,0.9172093319754397,0.9755526042116599,0.9668079382510757,1.0387254531550785,0.9737377217308489,0.9581687876220553,1.0073262952241804,1.0683875323945398,1.0830928228685446,0.9932923039509983,1.1909110115198644,0.9300083282734191,0.9568467013572278,1.0176275913892496,0.9151127541346125,1.1073023018906216,1.251532588423197,1.067492834311583,1.0587171398351272,1.0786081289595322
