subject_id,age_bin,median_age_threshold,n_categories_total,n_categories_available,n_categories_missing,categories_available,mean_distance,std_distance,min_distance,max_distance
00490001,older,16.0,163,128,35,"['horse', 'rooster', 'bird', 'fish', 'butterfly', 'frog', 'alligator', 'owl', 'elephant', 'bear', 'cat', 'dog', 'face', 'hair', 'arm', 'hand', 'foot', 'ankle', 'finger', 'toe', 'tooth', 'ear', 'mouth', 'stroller', 'motorcycle', 'tricycle', 'car', 'lamp', 'chair', 'bench', 'drawer', 'ladder', 'window', 'door', 'closet', 'shower', 'refrigerator', 'oven', 'crib', 'bed', 'couch', 'table', 'bathtub', 'sink', 'boat', 'slide', 'hose', 'sprinkler', 'grass', 'snow', 'helicopter', 'clock', 'ball', 'balloon', 'pumpkin', 'egg', 'orange', 'apple', 'strawberry', 'hat', 'slipper', 'watch', 'nail', 'raisin', 'glasses', 'necklace', 'carrot', 'vacuum', 'broom', 'shovel', 'scissors', 'spoon', 'fork', 'knife', 'pencil', 'pen', 'crayon', 'plant', 'flower', 'soap', 'bottle', 'cup', 'can', 'belt', 'radio', 'basket', 'bucket', 'tape', 'bowl', 'plate', 'banana', 'melon', 'bread', 'cookie', 'cracker', 'pizza', 'hamburger', 'muffin', 'glass', 'tray', 'box', 'book', 'paper', 'rock', 'comb', 'toothbrush', 'gum', 'toy', 'doll', 'mitten', 'glove', 'sock', 'shoe', 'purse', 'pillow', 'towel', 'napkin', 'blanket', 'dress', 'pajamas', 'bib', 'scarf', 'jacket', 'sweater', 'shirt', 'jeans', 'pants', 'shorts']",0.9765717162299552,0.27822198745562354,0.055809974670410156,1.5967899560928345
