,zebra,giraffe,deer,pony,horse,pig,rooster,penguin,bird,duck,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,tricycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,swing,grass,tree,snow,helicopter,firetruck,clock,ball,balloon,pumpkin,egg,orange,apple,potato,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,mop,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,toast,cracker,sandwich,chips,pizza,hamburger,muffin,pastry,meat,pasta,sauce,soup,applesauce,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts,cloud,game
zebra,0.0,,0.8246594071388245,0.5371174216270447,0.820432186126709,0.7255173921585083,0.9749999642372131,,0.9292132258415222,,1.0726033449172974,0.9673961997032166,1.0030443668365479,0.6451619863510132,0.7806675434112549,0.8729240894317627,0.9275010228157043,0.88651043176651,0.7097105979919434,0.8934571743011475,0.920758843421936,0.7504569292068481,0.8698259592056274,0.977716863155365,1.0210082530975342,1.048332929611206,1.0077372789382935,1.0725598335266113,1.1465157270431519,1.0346256494522095,0.967608630657196,0.9838460683822632,0.9255250692367554,0.9100787043571472,1.002087116241455,,,1.0429010391235352,1.1843510866165161,0.979634702205658,0.8688476085662842,1.0394967794418335,0.9022627472877502,0.9851487874984741,1.0577178001403809,0.9787184000015259,0.8954598903656006,0.9791920185089111,1.1264691352844238,0.7938768863677979,0.7644639015197754,0.8411674499511719,0.7787417769432068,0.9619640111923218,1.1829348802566528,0.9304558634757996,0.8562050461769104,0.9259207248687744,1.0683319568634033,0.9204096794128418,0.9967436790466309,0.9334240555763245,0.9278213977813721,,0.9189431667327881,1.1750645637512207,1.200900912284851,1.2157008647918701,1.1448369026184082,1.2144800424575806,1.2627503871917725,1.2591184377670288,1.1589889526367188,1.2483958005905151,1.1642966270446777,1.1689882278442383,1.1742644309997559,1.202438473701477,1.154319167137146,1.0954431295394897,1.1794097423553467,0.9701526165008545,1.1172977685928345,1.1750633716583252,1.1745600700378418,1.065725326538086,1.2101175785064697,1.0020711421966553,1.2411797046661377,1.2110610008239746,1.2020763158798218,1.197566270828247,1.2150338888168335,1.2256839275360107,1.035508394241333,1.136605143547058,1.3448625802993774,1.2850620746612549,1.2918751239776611,1.2542914152145386,1.1916899681091309,1.1229300498962402,1.0933682918548584,1.1012252569198608,1.110522985458374,1.2481690645217896,1.2226676940917969,1.3251752853393555,1.2929569482803345,1.0524625778198242,1.197767734527588,1.1012979745864868,1.1913838386535645,1.240241527557373,1.1089040040969849,,0.8578579425811768,1.0288335084915161,1.0460031032562256,0.9655776023864746,0.9321406483650208,0.9770447015762329,,0.8073223829269409,,1.1613366603851318,1.072435975074768,1.0021040439605713,0.8840765953063965,0.9938128590583801,1.0597987174987793,0.9469760060310364,0.9486883878707886,1.0185211896896362,0.8139393329620361,,0.8076236844062805,1.044252872467041,1.010992407798767,1.0253013372421265,0.837800145149231,0.7219293713569641,0.9428958296775818,0.8792022466659546,0.9313644170761108,1.1098382472991943,1.0848121643066406,1.2454421520233154,1.2551770210266113,0.769953727722168,0.8205727338790894,0.7354956269264221,0.762162983417511,0.9137088656425476,0.9118236303329468,0.8718521595001221,0.8602880239486694,0.821552038192749,0.7809231877326965,0.8121809959411621,0.9221144914627075,,0.8372421264648438
giraffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deer,0.8246594071388245,,0.0,0.8431046009063721,0.65273118019104,0.8949584364891052,1.100999116897583,,1.192977786064148,,1.0881119966506958,1.1815543174743652,1.1485836505889893,0.7974694967269897,0.8640629649162292,0.7912430167198181,0.9880698919296265,0.620929479598999,0.5432167053222656,0.7421493530273438,0.6680952906608582,0.6643929481506348,0.8522526621818542,0.852048933506012,0.924832284450531,1.0556061267852783,0.9222368597984314,0.9602394104003906,1.1244733333587646,0.8803573250770569,0.9075729846954346,0.965529203414917,0.985771119594574,0.7502133846282959,0.9070490002632141,,,1.0226117372512817,1.2508583068847656,0.8021677732467651,0.6517240405082703,1.1324467658996582,0.8222631216049194,0.8800442218780518,0.900130569934845,0.8382059335708618,0.7482646703720093,0.9377517700195312,1.0442168712615967,0.7680203318595886,0.6676425933837891,0.5898345112800598,0.7684758901596069,0.8699609041213989,1.1571831703186035,0.9175116419792175,0.8789992332458496,1.0011450052261353,1.1293752193450928,1.0462521314620972,1.0304131507873535,1.0212608575820923,0.7943103909492493,,0.9295642375946045,1.301156997680664,1.24919593334198,1.2522941827774048,1.1174561977386475,1.1797573566436768,1.2304749488830566,1.2350409030914307,1.0963122844696045,1.32242751121521,1.0767306089401245,1.1477687358856201,1.097230315208435,1.1580628156661987,1.122122883796692,1.0301754474639893,1.0607450008392334,0.7974032759666443,1.0504246950149536,1.0960917472839355,1.166107416152954,1.1275931596755981,1.1244621276855469,1.213797926902771,1.2450895309448242,1.2644813060760498,1.1891326904296875,1.2236849069595337,1.2284319400787354,1.2360235452651978,1.030992031097412,1.234184741973877,1.2759907245635986,1.299943447113037,1.3316123485565186,1.1069846153259277,1.060359001159668,1.1274447441101074,1.2725410461425781,1.2672406435012817,1.1797012090682983,1.3022737503051758,1.3831164836883545,1.3811366558074951,1.3375225067138672,1.163989782333374,1.1698174476623535,1.2060329914093018,1.111179232597351,1.153322696685791,1.091313123703003,,0.9759671092033386,1.041150689125061,1.0606447458267212,0.9328554272651672,0.9741744995117188,0.9392895102500916,,0.6959048509597778,,1.142836332321167,1.0209112167358398,1.1297409534454346,0.8778743743896484,1.0257713794708252,1.1566715240478516,1.0643912553787231,1.0674207210540771,1.2428741455078125,1.011931300163269,,1.0790845155715942,1.2186427116394043,1.228773593902588,1.3611037731170654,1.0659029483795166,0.7931846380233765,0.987634539604187,1.0205919742584229,1.085686445236206,1.0517860651016235,0.8865212798118591,1.1881426572799683,1.1774368286132812,0.7418454885482788,0.8309228420257568,0.7144221663475037,0.8150414228439331,0.7488107681274414,0.6697812676429749,0.591316282749176,0.697158932685852,0.6197790503501892,0.49458372592926025,0.4802011251449585,0.7151300311088562,,1.0886003971099854
pony,0.5371174216270447,,0.8431046009063721,0.0,0.918189525604248,0.4773526191711426,0.7183411717414856,,0.8619859218597412,,0.8715981245040894,0.7765985131263733,0.7202267646789551,0.6030064821243286,0.7445717453956604,1.0592409372329712,1.065171480178833,0.999098002910614,0.5901528596878052,0.972389817237854,0.9682653546333313,0.9595211744308472,0.8917515873908997,0.9862818121910095,0.9817730188369751,0.9808794260025024,0.9983808398246765,1.0270518064498901,1.0894941091537476,1.0467132329940796,0.9730167388916016,0.9753540754318237,1.0050657987594604,0.8128997087478638,0.9602558612823486,,,1.0872572660446167,1.1874377727508545,0.9636474847793579,0.8991553783416748,1.0595018863677979,0.9839416742324829,1.0924923419952393,1.0882681608200073,1.0065522193908691,0.9242693781852722,1.0129518508911133,0.9816321134567261,0.9399258494377136,0.8849298357963562,0.867314338684082,0.9242213368415833,1.0313374996185303,1.1324783563613892,1.0273033380508423,1.0491266250610352,1.0155608654022217,0.9710731506347656,0.891807496547699,1.131960391998291,0.9698155522346497,1.0026289224624634,,1.0075522661209106,1.1528410911560059,1.1466528177261353,1.110940933227539,0.9774718880653381,1.1455020904541016,1.1604642868041992,1.1877641677856445,1.1226418018341064,1.1632591485977173,1.1067628860473633,1.1777422428131104,1.147074818611145,1.1904549598693848,1.0782243013381958,1.106688380241394,1.1417077779769897,0.9283031225204468,1.0389362573623657,1.0944230556488037,1.116862177848816,1.051101565361023,1.1327780485153198,0.9634537100791931,1.1519867181777954,1.1823410987854004,1.1621354818344116,1.2092649936676025,1.2132854461669922,1.2028334140777588,0.9190630912780762,0.9572707414627075,1.11042058467865,1.2343623638153076,1.2131917476654053,1.1680583953857422,1.2271735668182373,1.0204658508300781,1.0682657957077026,1.0014406442642212,0.9972330927848816,1.0982197523117065,1.1468557119369507,1.25178861618042,1.2094950675964355,1.1144040822982788,1.1515064239501953,1.0394960641860962,1.0622361898422241,1.0969492197036743,0.9998406767845154,,0.7973134517669678,0.9144103527069092,0.9256477952003479,0.8815587162971497,0.9009817838668823,0.9406235814094543,,0.8654249906539917,,1.1632068157196045,1.0115779638290405,0.9744791388511658,0.8990858793258667,1.0387345552444458,0.9985015988349915,0.9961277842521667,0.9497004151344299,0.9898072481155396,0.9457516074180603,,1.1010241508483887,1.0630158185958862,0.9097138047218323,0.924170970916748,0.6893697381019592,0.7796381711959839,0.8353137373924255,0.9162342548370361,1.029825210571289,0.9389748573303223,0.9410060048103333,1.0852564573287964,1.0981281995773315,0.8135209083557129,0.7935136556625366,0.8946331143379211,0.8342568278312683,0.8905766010284424,1.0471845865249634,0.9093056917190552,0.9890563488006592,0.9989089965820312,0.8640695810317993,0.8587310910224915,0.8989309072494507,,0.9513982534408569
horse,0.820432186126709,,0.65273118019104,0.918189525604248,0.0,0.8467512130737305,1.038190245628357,,1.147192120552063,,1.2989128828048706,1.1886664628982544,1.3229080438613892,0.7693307399749756,0.7779356241226196,0.29431962966918945,0.5900158882141113,0.4022258520126343,0.4922679662704468,0.8208951950073242,0.6941463351249695,0.5783612728118896,1.0262086391448975,0.9644415974617004,1.2243502140045166,1.2025710344314575,1.2393535375595093,1.2814559936523438,1.3027067184448242,1.2129852771759033,1.1740130186080933,1.2153393030166626,1.1433603763580322,0.8198844790458679,0.9194669723510742,,,0.8740689754486084,1.1958929300308228,0.8683823943138123,0.8280906677246094,1.2179664373397827,0.7791997194290161,0.7340531349182129,0.8347731828689575,0.7817428112030029,0.6707859039306641,0.8503672480583191,0.9738501906394958,0.6264294385910034,0.5815069079399109,0.727206289768219,0.6866662502288818,0.8091266751289368,1.1849881410598755,0.6175897121429443,0.595278263092041,0.9173257946968079,1.134986400604248,0.8836408257484436,0.75536048412323,0.7318509817123413,0.6112647652626038,,0.7326681017875671,1.2570383548736572,1.2636804580688477,1.334441900253296,1.25454580783844,1.29341721534729,1.3300989866256714,1.3199859857559204,1.1572692394256592,1.3347704410552979,1.241447925567627,1.3231122493743896,1.2698992490768433,1.2444623708724976,1.2323405742645264,1.206081509590149,1.2051445245742798,1.2203923463821411,1.1175910234451294,1.241161823272705,1.1424072980880737,1.1363627910614014,1.2624915838241577,1.226623773574829,1.3281285762786865,1.3301305770874023,1.323333740234375,1.3792082071304321,1.351647138595581,1.390427827835083,0.9923818707466125,1.1422497034072876,1.3684189319610596,1.3229769468307495,1.3552842140197754,1.2939103841781616,1.236574649810791,1.28000807762146,1.1421034336090088,1.1298084259033203,1.077331304550171,1.344144582748413,1.4262940883636475,1.366682767868042,1.378165364265442,1.1651667356491089,1.3369953632354736,1.3266103267669678,1.266273856163025,1.3564612865447998,1.3287479877471924,,1.1520729064941406,1.18038010597229,1.1355836391448975,1.109676480293274,0.9490814208984375,0.9530246257781982,,0.6703826785087585,,1.1591795682907104,1.105898380279541,1.1322968006134033,0.790939450263977,1.0809376239776611,1.2148728370666504,1.0538952350616455,1.0392206907272339,1.3379688262939453,1.0015990734100342,,1.0443661212921143,1.279790997505188,1.4191367626190186,1.3428442478179932,1.0007070302963257,0.8173653483390808,1.1412594318389893,1.0818601846694946,1.1445367336273193,1.01387357711792,1.2389687299728394,1.2592915296554565,1.2927188873291016,0.7170791625976562,0.5774322152137756,0.4698130488395691,0.6468781232833862,0.5821266770362854,0.3740399479866028,0.41345030069351196,0.4462721347808838,0.369051456451416,0.5828325152397156,0.5816739201545715,0.7653313875198364,,0.9149911403656006
pig,0.7255173921585083,,0.8949584364891052,0.4773526191711426,0.8467512130737305,0.0,0.6908758878707886,,0.9054543375968933,,0.8780750632286072,0.8585509061813354,0.7620382905006409,0.6160783767700195,0.7495822906494141,0.9256330132484436,0.83895343542099,0.8280199766159058,0.44564175605773926,0.9161144495010376,0.955279529094696,0.8880038261413574,0.8618311285972595,1.0118581056594849,0.9245260953903198,1.0010395050048828,1.0006111860275269,1.019248604774475,1.0898709297180176,1.1271038055419922,1.0287752151489258,1.0517395734786987,1.0654771327972412,0.8554662466049194,0.8898477554321289,,,1.0130294561386108,1.1734771728515625,1.00819993019104,0.9105255603790283,1.0906400680541992,1.0504393577575684,1.1427574157714844,1.1393826007843018,1.039594292640686,1.0215283632278442,1.1042659282684326,1.0484378337860107,0.9385013580322266,0.8527392148971558,0.795525312423706,0.977698564529419,1.0458787679672241,1.0919930934906006,1.045249342918396,1.0694810152053833,1.0304625034332275,0.9949501752853394,1.019911766052246,1.0836673974990845,1.0330699682235718,1.0150116682052612,,1.0371496677398682,1.1961365938186646,1.0677123069763184,1.1032581329345703,0.8950971364974976,1.0940195322036743,1.1553643941879272,1.129401683807373,1.075887680053711,1.143064022064209,1.04118812084198,1.1133627891540527,1.1107394695281982,1.144190788269043,1.0597257614135742,1.0907166004180908,1.148963212966919,1.073677659034729,1.119309902191162,1.207453966140747,1.1758732795715332,1.0388606786727905,1.0528870820999146,0.9896735548973083,1.0757616758346558,1.1094186305999756,1.1135879755020142,1.17189621925354,1.1694780588150024,1.1898221969604492,0.9792525172233582,0.9439143538475037,1.1045429706573486,1.1924996376037598,1.154346227645874,1.1623337268829346,1.161081314086914,0.9529526233673096,1.0514947175979614,1.079512119293213,1.098610281944275,1.1244466304779053,1.1018849611282349,1.1466819047927856,1.1489351987838745,1.1158756017684937,1.11042320728302,1.0319044589996338,1.049258828163147,1.010657787322998,1.0092639923095703,,0.8918548226356506,0.9023910164833069,0.9464641809463501,0.8651286959648132,0.8997381925582886,0.9279395341873169,,0.7583061456680298,,1.0927321910858154,1.0954614877700806,0.9833231568336487,0.9556400775909424,1.015285849571228,1.0514615774154663,0.9903709292411804,0.9920638203620911,1.013417363166809,1.0201375484466553,,1.1065500974655151,1.1148200035095215,1.034356713294983,0.9389190673828125,0.641380250453949,0.7301090955734253,0.6831216216087341,0.913871705532074,0.9456223845481873,0.9158362150192261,0.8382142782211304,1.0682986974716187,1.0607457160949707,0.7956066131591797,0.8920414447784424,0.8576027154922485,0.9035726189613342,0.953682541847229,0.9436136484146118,0.8862912058830261,0.9017055630683899,0.9050968289375305,0.7898938655853271,0.8823121786117554,0.8574070930480957,,0.9509013295173645
rooster,0.9749999642372131,,1.100999116897583,0.7183411717414856,1.038190245628357,0.6908758878707886,0.0,,0.6551311016082764,,0.5519664883613586,0.4792713522911072,0.46909940242767334,0.727663516998291,0.8117955923080444,1.2012673616409302,1.1332018375396729,1.0302882194519043,0.7047684788703918,1.0765502452850342,1.0363333225250244,1.2226195335388184,1.0842303037643433,1.036202073097229,0.9151777625083923,1.0225722789764404,1.0428423881530762,0.9644092917442322,0.881725549697876,1.030112862586975,1.0092098712921143,1.066752314567566,1.1162346601486206,0.9967181086540222,0.9324021339416504,,,1.0202115774154663,0.9061273336410522,1.1179795265197754,1.1687135696411133,1.0648518800735474,1.1168692111968994,1.1844629049301147,1.120282530784607,1.0964316129684448,1.193948745727539,1.1065881252288818,0.9930411577224731,1.2187325954437256,1.2677505016326904,1.1979548931121826,1.2265477180480957,1.2688930034637451,1.1232731342315674,1.2106695175170898,1.3293132781982422,1.134657621383667,0.9167510867118835,1.0961964130401611,1.1054742336273193,1.0222834348678589,1.1100318431854248,,1.0732581615447998,0.9287847280502319,0.8990401029586792,0.8415524959564209,0.7094892859458923,0.8614271879196167,0.8658630847930908,0.8449546098709106,0.86676025390625,0.7593084573745728,0.7968571186065674,0.8966956734657288,0.9337717890739441,0.9358622431755066,0.8644610047340393,0.9742115139961243,0.9052839875221252,1.0488311052322388,0.9605141282081604,0.9179825186729431,0.9368742108345032,0.8955007195472717,0.7677267789840698,0.8281555771827698,0.7827454805374146,0.8119184970855713,0.850138783454895,0.95884770154953,0.9398166537284851,0.9412309527397156,0.7124634981155396,0.5279746055603027,0.7596875429153442,0.9186625480651855,0.8762021064758301,1.005896806716919,1.0690834522247314,0.9443651437759399,0.8893013000488281,0.974983274936676,0.9523335099220276,0.9614761471748352,0.9289588928222656,0.9555714726448059,0.9484012126922607,1.0154592990875244,0.8476917743682861,0.8386377692222595,0.877586305141449,0.7512080669403076,0.8297792673110962,,0.82950758934021,0.8856163024902344,0.8460206985473633,0.8211898803710938,0.9122316241264343,0.766587495803833,,0.9866728186607361,,1.0002036094665527,1.0381934642791748,0.9061939716339111,1.034331202507019,1.1029231548309326,1.1060634851455688,1.1245310306549072,1.1174484491348267,0.9723355174064636,1.1318413019180298,,1.1224555969238281,0.9742247462272644,0.9647302627563477,0.8792423605918884,0.8405447006225586,1.0169377326965332,0.7698585987091064,1.0636050701141357,0.9014906883239746,0.8950656652450562,0.9527481198310852,0.8353977203369141,0.8420746326446533,1.147932767868042,1.0206562280654907,1.1855566501617432,1.1314023733139038,1.0260744094848633,1.1918822526931763,1.162299633026123,1.175595760345459,1.1981322765350342,1.2374385595321655,1.2098498344421387,1.1412813663482666,,1.1650432348251343
penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bird,0.9292132258415222,,1.192977786064148,0.8619859218597412,1.147192120552063,0.9054543375968933,0.6551311016082764,,0.0,,0.3794543743133545,0.42364752292633057,0.48172760009765625,0.9267020225524902,0.9931683540344238,1.2216944694519043,0.9957808256149292,1.0298563241958618,1.079132080078125,1.2236604690551758,1.2670514583587646,1.409226417541504,1.3046412467956543,1.0134652853012085,0.9331691861152649,0.9843661785125732,1.0406477451324463,0.9863399267196655,0.7042151689529419,0.9853830337524414,1.0343003273010254,0.9113686680793762,1.1016790866851807,1.17255437374115,1.0446842908859253,,,0.8860937356948853,0.7487157583236694,1.1226381063461304,1.1774929761886597,0.9879158735275269,1.1751832962036133,1.1408056020736694,1.1021599769592285,1.1704879999160767,1.2222216129302979,1.1879850625991821,1.071043848991394,1.2715240716934204,1.2995983362197876,1.2303612232208252,1.3476338386535645,1.042340636253357,0.9099493622779846,1.0581886768341064,1.245504379272461,1.1032350063323975,0.9188194274902344,1.074414849281311,0.8923429846763611,0.9991530776023865,1.0365628004074097,,1.156639575958252,0.7545754313468933,0.8463352918624878,0.7464263439178467,0.9204635620117188,0.8693605661392212,0.745991587638855,0.7529159784317017,0.9617647528648376,0.69331294298172,0.7748816013336182,0.6571778655052185,0.747556209564209,0.7610536813735962,0.9146888852119446,0.8750005960464478,0.6700718402862549,0.8484622836112976,0.8906513452529907,0.8241904377937317,0.8244501352310181,1.0616323947906494,0.680481493473053,0.6821981072425842,0.6929304599761963,0.6969838738441467,0.6503046154975891,0.5977144241333008,0.5433844923973083,0.5708967447280884,0.8662887811660767,0.8179447650909424,0.7486762404441833,0.7116037607192993,0.7936742305755615,0.6853381395339966,0.5489644408226013,0.8906127214431763,0.9961816668510437,1.0246986150741577,1.1452780961990356,0.9179236888885498,0.8082747459411621,0.7432727217674255,0.7642582654953003,0.9472619891166687,0.812508225440979,0.8232899904251099,1.0086455345153809,0.8082915544509888,0.9179947376251221,,1.095147728919983,1.0552294254302979,0.9728634357452393,1.0484843254089355,1.2239539623260498,1.1511752605438232,,1.2098388671875,,0.9790376424789429,0.9767431616783142,1.2123353481292725,1.319334864616394,1.0297040939331055,1.0482527017593384,1.1663310527801514,1.1137440204620361,0.7869493961334229,1.0921919345855713,,1.0316851139068604,0.896037220954895,0.9960116147994995,0.8886255025863647,1.1277272701263428,1.3158881664276123,1.0219688415527344,1.1957945823669434,0.9248141646385193,1.0416419506072998,0.7992855310440063,0.7167767286300659,0.6891675591468811,1.2292804718017578,1.2860546112060547,1.3795409202575684,1.3420560359954834,1.2807719707489014,1.295352816581726,1.292859435081482,1.3426921367645264,1.3284130096435547,1.2955639362335205,1.2768611907958984,1.2467477321624756,,1.220136046409607
duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
