subject_id,category,stratum,cdi_domain,age_from,age_to,age_midpoint,centroid_displacement,dispersion_from,dispersion_to,dispersion_delta,n_crops_from,n_crops_to
00400002,plate,kitchen_like,household,16,17,16.5,0.467490171768698,0.3365040898628032,0.39962120356766684,0.06311711370486361,256,66
00400002,plate,kitchen_like,household,17,18,17.5,0.35673579530299127,0.39962120356766684,0.34684293552027246,-0.05277826804739438,66,256
00400002,plate,kitchen_like,household,18,19,18.5,0.3711327022704596,0.34684293552027246,0.2982531937398242,-0.04858974178044828,256,50
00400002,plate,kitchen_like,household,19,20,19.5,0.5074769395146769,0.2982531937398242,0.46062849797806626,0.1623753042382421,50,58
00400002,plate,kitchen_like,household,20,21,20.5,0.3841167968342585,0.46062849797806626,0.3730819729073682,-0.08754652507069804,58,256
00400002,plate,kitchen_like,household,21,22,21.5,0.1940681744867172,0.3730819729073682,0.2515444779998002,-0.12153749490756804,256,256
00400002,plate,kitchen_like,household,22,23,22.5,0.14644560018272768,0.2515444779998002,0.36045081345924135,0.10890633545944117,256,256
00400002,plate,kitchen_like,household,23,24,23.5,0.3859907302152479,0.36045081345924135,0.23146427584669985,-0.1289865376125415,256,144
00400002,plate,living_room,household,14,15,14.5,0.2600145366360871,0.4301004014959466,0.4003217629243681,-0.029778638571578475,21,45
00400002,plate,living_room,household,15,16,15.5,0.43846218405704973,0.4003217629243681,0.2502320462163948,-0.15008971670797333,45,26
00400002,plate,living_room,household,16,17,16.5,0.4739940703749119,0.2502320462163948,0.4005995057687126,0.15036745955231784,26,30
00400002,plate,living_room,household,17,18,17.5,0.5578779626073445,0.4005995057687126,0.3659442109420281,-0.0346552948266845,30,56
00400002,plate,living_room,household,18,19,18.5,0.3723135743607343,0.3659442109420281,0.4702382517821605,0.10429404084013238,56,27
00400002,plate,living_room,household,19,20,19.5,0.38061061668898377,0.4702382517821605,0.36754152653269656,-0.10269672524946394,27,20
00400002,plate,living_room,household,22,23,22.5,0.2913914147488794,0.40083134678866206,0.1210775525588815,-0.27975379422978053,27,133
00400002,plate,playing,household,13,14,13.5,0.475237562457705,0.4750881072251728,0.363700383081888,-0.1113877241432848,28,194
00400002,plate,playing,household,14,15,14.5,0.43115954401620304,0.363700383081888,0.35583401635413753,-0.007866366727750485,194,43
00400002,plate,playing,household,15,16,15.5,0.4331108110524511,0.35583401635413753,0.32901733466702665,-0.026816681687110877,43,73
00400002,plate,playing,household,16,17,16.5,0.43221317472784193,0.32901733466702665,0.4680174639369467,0.13900012926992006,73,79
00400002,plate,playing,household,17,18,17.5,0.16307200538076794,0.4680174639369467,0.42708516995468093,-0.04093229398226578,79,38
00400002,plate,playing,household,18,19,18.5,0.24198506671023434,0.42708516995468093,0.49147031224500964,0.06438514229032871,38,37
00400002,plate,playing,household,19,20,19.5,0.21608226642410688,0.49147031224500964,0.4815539073252975,-0.00991640491971213,37,25
00400002,plate,playing,household,20,21,20.5,0.3081264227024523,0.4815539073252975,0.41386107283511764,-0.06769283449017988,25,20
