subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00680001,31,81,81,0,0.9071056718888797,0.21737674392852233,0.050216078758239746,1.3882477283477783
