,pony,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.1940430998802185,0.3718124032020569,0.523977518081665,0.8896567225456238,0.7113395929336548,0.6149932742118835,0.663341224193573,0.9191042184829712,0.8974430561065674,0.7959401607513428,0.4675754904747009,1.049683928489685,1.1024837493896484,1.181230902671814,1.1706740856170654,0.9981182217597961,1.0591377019882202,1.0910218954086304,1.1082593202590942,1.1104496717453003,1.0428240299224854,1.0074406862258911,1.0107989311218262,1.0010771751403809,0.947332501411438,0.9151915907859802,0.9065648317337036,0.8316734433174133,0.9916374683380127,0.9578058123588562,1.0213574171066284,1.0347241163253784,0.9286893606185913,1.0556222200393677,1.0835886001586914,1.0832518339157104,1.0813571214675903,1.0592259168624878,1.0394761562347412,0.9835000038146973,1.0496728420257568,1.0307843685150146,1.0446507930755615,1.1217405796051025,1.1230480670928955,0.9375859498977661,1.0187878608703613,0.9336531758308411,0.9595073461532593,0.9223401546478271,1.1183357238769531,0.9503469467163086,0.9707784056663513,0.9968535304069519,0.9487342238426208,1.0192482471466064,0.9934298396110535,0.9808847904205322,0.9698690176010132,1.0268490314483643,1.0363848209381104,1.1216531991958618,1.074815273284912,1.0260138511657715,1.0231763124465942,1.0726561546325684,1.0525407791137695,0.9673081636428833,1.0017350912094116,0.9428073167800903,0.9001947045326233,0.9431902170181274,0.9391046762466431,1.0195565223693848,1.0260145664215088,1.032934308052063,1.0082606077194214,0.9633143544197083,0.9174013137817383,1.0209320783615112,0.9886637330055237,0.9901639819145203,1.081224799156189,1.1061123609542847,0.9773675203323364,1.0530519485473633,0.9591329097747803,0.950330913066864,1.0159642696380615,0.9933683276176453,1.021155834197998,0.9987186193466187,0.9894622564315796,1.0117307901382446,0.9073237180709839,0.9729588031768799,1.0450595617294312,1.0184898376464844,1.0634938478469849,0.9317694902420044,0.9717880487442017,1.091577172279358,0.9556968212127686,1.0001410245895386,1.1008681058883667,1.083513855934143,0.9967849850654602,1.0287295579910278,1.033864140510559,0.9975826144218445,1.0484821796417236,1.151636004447937,1.0072896480560303,1.0069377422332764,0.7896877527236938,0.9153169393539429,1.1129212379455566,1.0669877529144287,1.0574655532836914,0.9969375133514404,1.0144481658935547,1.006820559501648,1.0114277601242065,0.9964348673820496,1.0343997478485107,1.0070676803588867,1.1390737295150757,1.0952914953231812,0.9616489410400391,1.0587139129638672,1.120896339416504,1.1030997037887573,1.1182513236999512,1.1107988357543945,1.0911924839019775,1.0906782150268555
horse,0.1940430998802185,0.0,0.37221062183380127,0.5143965482711792,0.8336073160171509,0.5439010858535767,0.5839195251464844,0.6673363447189331,0.9798523187637329,1.0087530612945557,1.0360538959503174,0.8165380954742432,1.0778324604034424,1.1346068382263184,1.218435287475586,1.1699604988098145,1.059552788734436,1.068679690361023,1.0645508766174316,1.0718892812728882,1.0679490566253662,0.9819937348365784,1.0124906301498413,1.000148892402649,1.0309295654296875,1.0335845947265625,1.015597939491272,0.9708425402641296,0.8755354881286621,0.9193680882453918,1.0220106840133667,1.1040452718734741,1.0637387037277222,0.9838907122612,1.0910543203353882,1.1189464330673218,1.1309094429016113,1.1108644008636475,1.100385069847107,1.0739399194717407,1.0591853857040405,1.10756254196167,1.0756430625915527,1.0987097024917603,1.146146297454834,1.104356050491333,1.0034730434417725,1.087933897972107,0.9834352731704712,1.0307008028030396,0.967078447341919,1.174776315689087,0.8798645734786987,0.9485604166984558,0.9457688331604004,0.9129881858825684,0.9485233426094055,0.8992000222206116,0.8852485418319702,0.8625259399414062,0.9799000024795532,0.9655457139015198,1.0326035022735596,0.9602295160293579,0.9103175401687622,0.9264581203460693,1.0342066287994385,0.9517149329185486,1.0008496046066284,1.0623887777328491,0.8896722197532654,0.911434531211853,0.8970610499382019,0.8805766105651855,0.994541347026825,0.9581744074821472,0.9511302709579468,0.9177277684211731,0.9915892481803894,0.9137561321258545,0.9382736086845398,0.9112553596496582,0.9176281094551086,1.063622236251831,1.0122543573379517,0.918494462966919,1.052584171295166,0.9794291853904724,0.9217750430107117,1.0049203634262085,0.9347758293151855,0.9596455693244934,0.9606760740280151,0.9710409045219421,0.9438669085502625,0.8847458362579346,0.9375618696212769,0.9882575869560242,0.9650319814682007,1.0744506120681763,0.9179294109344482,1.0127604007720947,1.0677276849746704,0.980212926864624,0.9711501002311707,1.1465420722961426,1.0656907558441162,1.0137505531311035,1.0595479011535645,1.0757372379302979,0.9720898866653442,1.0732754468917847,1.1826813220977783,1.0762227773666382,0.9793319702148438,0.8471106290817261,1.0226765871047974,1.186845302581787,1.1044280529022217,1.0983060598373413,1.0742448568344116,1.04207181930542,0.9808900356292725,1.0315577983856201,1.015002965927124,1.1277074813842773,1.0866690874099731,1.1910773515701294,1.1621869802474976,1.1360116004943848,1.0966007709503174,1.1772940158843994,1.1366426944732666,1.1547542810440063,1.1866363286972046,1.161653757095337,1.1405560970306396
rooster,0.3718124032020569,0.37221062183380127,0.0,0.3303813934326172,0.6169570684432983,0.3689478635787964,0.4295291304588318,0.5534819960594177,0.7912572026252747,1.087446689605713,0.9472047090530396,0.8355574011802673,1.0921272039413452,1.0728038549423218,1.2963424921035767,1.220496416091919,1.0848515033721924,0.9981546401977539,1.1335203647613525,1.1675156354904175,1.0657289028167725,1.0341219902038574,1.001834511756897,1.0154460668563843,1.0259288549423218,0.9025018811225891,0.8391672372817993,0.9254699945449829,0.733501672744751,0.9330384731292725,1.1024144887924194,1.173574447631836,1.067757487297058,1.0234047174453735,1.0769391059875488,1.1039581298828125,1.1153717041015625,1.0910192728042603,1.1333439350128174,1.136905550956726,1.0835323333740234,1.1760751008987427,1.1456414461135864,1.1981637477874756,1.1587846279144287,1.1615492105484009,1.0226548910140991,1.1869720220565796,0.9808505773544312,0.8658058643341064,0.973854660987854,1.1258094310760498,0.802872896194458,0.941656231880188,1.00377357006073,0.9362051486968994,1.0722473859786987,0.996382474899292,0.9576725363731384,0.8686466813087463,0.9457278251647949,0.9109106063842773,1.0656535625457764,1.016219973564148,0.8933026790618896,0.9210028648376465,1.083235263824463,0.9974192380905151,0.7317227125167847,0.8521474599838257,0.813979983329773,0.8020166158676147,0.9008663892745972,0.9117066264152527,0.9716390371322632,0.9152984619140625,0.9013301134109497,0.8905600309371948,0.8782581090927124,0.6748132109642029,0.912305474281311,0.908825695514679,1.0269544124603271,1.0548992156982422,1.0854238271713257,0.8922145366668701,1.049546718597412,1.089342474937439,1.0258530378341675,1.073615550994873,1.0279124975204468,1.0830134153366089,1.0671695470809937,0.9693202376365662,1.064092755317688,0.9204918146133423,1.0900973081588745,1.0190809965133667,0.9294034242630005,0.9490386843681335,0.9599891304969788,1.0479228496551514,0.9489403367042542,1.0515927076339722,1.0318750143051147,1.0777255296707153,1.1278846263885498,1.0040810108184814,1.155119776725769,1.122119426727295,1.0143128633499146,1.1004717350006104,1.0138978958129883,0.9559587836265564,0.9619478583335876,0.7314896583557129,0.8047986626625061,1.103811502456665,1.026432991027832,1.145452857017517,0.9745498299598694,0.9867908358573914,1.0374621152877808,1.0719304084777832,1.0888700485229492,1.1758772134780884,1.0531765222549438,1.2414535284042358,1.200884222984314,1.1068764925003052,1.0079158544540405,1.181170105934143,1.2059749364852905,1.1816956996917725,1.2323765754699707,1.1727465391159058,1.1382286548614502
bird,0.523977518081665,0.5143965482711792,0.3303813934326172,0.0,0.5153619050979614,0.440962553024292,0.5351479053497314,0.4964703917503357,0.5282889604568481,0.8189277648925781,0.6713740229606628,0.7249094843864441,1.015861988067627,0.9816478490829468,1.0451040267944336,1.1305091381072998,1.024876356124878,0.9844485521316528,1.0776128768920898,1.1651264429092407,1.0591658353805542,1.041800856590271,1.0723700523376465,0.9972180128097534,1.0632894039154053,1.0100350379943848,0.9291902184486389,0.9842138290405273,0.8785884380340576,0.8649736642837524,1.1083147525787354,1.124362826347351,1.0836474895477295,1.077772617340088,1.051268219947815,1.0877841711044312,1.0756809711456299,1.0754023790359497,1.1119376420974731,1.1124581098556519,1.1135910749435425,1.0872212648391724,1.0676871538162231,1.1069039106369019,1.1199957132339478,1.2067711353302002,1.0160107612609863,1.0690021514892578,0.9478050470352173,0.7724831104278564,0.8900578618049622,0.926443874835968,0.7998760342597961,0.9785537123680115,1.0188990831375122,1.0252124071121216,1.0596380233764648,1.0516619682312012,1.0588847398757935,1.0168187618255615,0.9255037903785706,0.9822938442230225,1.089496374130249,1.0577501058578491,0.9717651009559631,0.9937986135482788,1.0934977531433105,1.0507501363754272,0.9333388209342957,0.9885929226875305,0.8555803298950195,0.8131637573242188,0.9302412867546082,0.9566853046417236,0.9092841148376465,0.9497275948524475,0.9060055613517761,0.9488705992698669,0.9958170652389526,0.8697282075881958,1.0115875005722046,0.9963527917861938,1.0582327842712402,1.1734826564788818,1.0390814542770386,1.0145100355148315,1.1401351690292358,1.0863349437713623,1.096436619758606,1.1458795070648193,1.1071258783340454,1.1076322793960571,1.0819989442825317,1.0199509859085083,1.0904372930526733,0.9645630717277527,1.0595955848693848,1.0637255907058716,0.9709870219230652,0.9423831105232239,0.9480656981468201,0.9855433702468872,0.9264293313026428,0.9938589334487915,1.0107982158660889,1.041883111000061,1.1255677938461304,1.0335159301757812,1.1433216333389282,1.171277642250061,1.107953429222107,1.0485678911209106,0.9398771524429321,0.8792270421981812,1.0312861204147339,0.9323768019676208,0.9044229388237,0.9502069354057312,0.9532721638679504,1.0023365020751953,0.9737399220466614,1.043061375617981,1.0247678756713867,1.023905873298645,1.0338884592056274,0.9417806267738342,0.9240199327468872,1.0009326934814453,0.9768152832984924,0.8689038753509521,1.0189621448516846,1.034842610359192,1.043911337852478,1.0183385610580444,1.0194405317306519,1.0374459028244019,1.0494003295898438
fish,0.8896567225456238,0.8336073160171509,0.6169570684432983,0.5153619050979614,0.0,0.5043236613273621,0.48446035385131836,0.7165258526802063,0.6358240246772766,0.9934432506561279,0.8405570983886719,1.0233560800552368,1.1271506547927856,1.0673595666885376,1.1952037811279297,0.9983955025672913,1.0347955226898193,0.8159400224685669,0.9128469228744507,0.9536505937576294,0.7882153987884521,0.7775536775588989,0.9732387065887451,0.8781055808067322,0.9337372779846191,1.1839300394058228,1.078049898147583,1.073363184928894,0.8101904392242432,0.9152419567108154,1.2884504795074463,1.2846214771270752,1.076709508895874,1.2388839721679688,1.218214511871338,1.255723237991333,1.2656197547912598,1.1870481967926025,1.2903791666030884,1.233388900756836,1.2595524787902832,1.288574457168579,1.2702746391296387,1.2928425073623657,1.1841031312942505,1.1507967710494995,1.0369222164154053,1.1659142971038818,1.0391433238983154,0.8301594257354736,1.0631343126296997,0.9745656251907349,0.7734924554824829,0.773944079875946,0.7256755828857422,1.0088633298873901,0.8868371248245239,0.9356197714805603,0.857947826385498,0.7800608277320862,0.8638393878936768,0.7106496691703796,0.9172204732894897,0.7846250534057617,0.7774016857147217,0.7982378602027893,0.9637762308120728,0.7791717052459717,1.1043877601623535,1.09513258934021,0.7801806330680847,0.8252869844436646,0.8042762279510498,0.8153097629547119,0.8562524914741516,0.8097345232963562,0.711809515953064,0.6655910015106201,1.0608594417572021,0.8686444759368896,0.800774335861206,0.9150124192237854,0.9365176558494568,1.0205178260803223,0.7697953581809998,1.0450927019119263,1.1651769876480103,1.1921356916427612,1.163778305053711,1.0763790607452393,0.9663329720497131,0.9721100330352783,0.9806549549102783,0.8614869713783264,0.9126578569412231,0.8971526026725769,0.9741299152374268,0.872524619102478,0.8169698715209961,0.8246777653694153,1.0213453769683838,1.018967628479004,0.7380834817886353,1.0052341222763062,0.9870766997337341,1.044295072555542,1.1339402198791504,1.043569564819336,1.2278411388397217,1.291346788406372,1.1154712438583374,1.1097986698150635,0.815630316734314,0.8285431861877441,0.6854442954063416,0.9277149438858032,0.8828063607215881,0.826134204864502,0.7388423681259155,0.8968601226806641,0.8899556398391724,1.126733422279358,0.9250351786613464,0.9726296663284302,0.9605512022972107,1.0780224800109863,1.0025317668914795,1.035443902015686,0.9996281862258911,1.035069465637207,1.1353228092193604,1.2071263790130615,1.245373010635376,1.1661489009857178,1.1305948495864868,1.1269140243530273,1.0889933109283447
butterfly,0.7113395929336548,0.5439010858535767,0.3689478635787964,0.440962553024292,0.5043236613273621,0.0,0.32422584295272827,0.5782610177993774,0.7853940725326538,1.1718573570251465,1.1176332235336304,1.057995080947876,1.1364620923995972,1.139685869216919,1.2606897354125977,1.140883207321167,1.1394243240356445,1.022525429725647,1.077197790145874,1.0497636795043945,1.0234988927841187,0.9491162300109863,1.0618621110916138,1.0083919763565063,1.0383219718933105,1.088049292564392,1.054877519607544,1.0176922082901,0.8816820979118347,0.8761984705924988,1.133009910583496,1.201241135597229,1.0339573621749878,1.079974889755249,1.1414573192596436,1.1725021600723267,1.173569917678833,1.1582093238830566,1.1878931522369385,1.1944364309310913,1.118471622467041,1.188215970993042,1.1722073554992676,1.1856929063796997,1.1518765687942505,1.1365379095077515,1.0310639142990112,1.1581625938415527,1.051741600036621,0.9240546226501465,1.0322902202606201,1.136783242225647,0.7208857536315918,0.9032965302467346,0.8862786889076233,0.978453516960144,0.9873716831207275,0.958270788192749,0.9140204787254333,0.7833325862884521,0.9272772669792175,0.889020562171936,0.9937423467636108,0.9094377756118774,0.8466932773590088,0.8948630690574646,1.02486252784729,0.9053102135658264,0.9550460577011108,1.017390251159668,0.8077950477600098,0.7039029598236084,0.8067143559455872,0.7863186597824097,0.8565325736999512,0.8096125721931458,0.7713594436645508,0.7391074895858765,0.9287948608398438,0.6403728723526001,0.8600571155548096,0.9370465278625488,0.9875375032424927,1.0965123176574707,1.0065789222717285,0.8694984316825867,1.0582383871078491,1.0601813793182373,1.0401599407196045,1.0694565773010254,0.9597770571708679,1.0099283456802368,0.9555540680885315,0.933390736579895,0.9649695754051208,0.8892003297805786,1.046167254447937,0.9748219847679138,0.8726873993873596,0.897374153137207,0.945358395576477,1.0490176677703857,0.970443844795227,1.0136568546295166,0.9636999368667603,1.1194463968276978,1.109407901763916,0.9525114893913269,1.1478641033172607,1.1052732467651367,1.0006707906723022,1.0642950534820557,1.0055071115493774,0.925416111946106,0.8443044424057007,0.8062223196029663,0.9330273866653442,1.1012396812438965,1.0420671701431274,1.113108515739441,1.0422948598861694,1.0340338945388794,0.9800501465797424,1.0563684701919556,1.0383597612380981,1.1480236053466797,1.127642035484314,1.210215449333191,1.1670165061950684,1.1274323463439941,1.1044121980667114,1.2104626893997192,1.2443411350250244,1.2251298427581787,1.2521910667419434,1.217172384262085,1.2015186548233032
frog,0.6149932742118835,0.5839195251464844,0.4295291304588318,0.5351479053497314,0.48446035385131836,0.32422584295272827,0.0,0.587989091873169,0.7117272615432739,1.131195068359375,1.0712764263153076,0.9491578936576843,1.173473596572876,1.226660966873169,1.2754156589508057,1.0551080703735352,1.1920512914657593,0.9730221629142761,1.0966118574142456,1.0446512699127197,1.0082917213439941,0.974930465221405,1.0895981788635254,1.0553189516067505,1.0581908226013184,1.0446288585662842,1.0274156332015991,1.030706524848938,0.8491103053092957,0.9677757024765015,1.1953800916671753,1.2566308975219727,1.0671393871307373,1.1219632625579834,1.2206714153289795,1.2612066268920898,1.2523797750473022,1.2075035572052002,1.2670865058898926,1.238680124282837,1.1163337230682373,1.2061148881912231,1.21565580368042,1.0603196620941162,1.1591603755950928,1.1498034000396729,0.935875415802002,1.0371055603027344,0.9919081926345825,0.889116644859314,1.0489301681518555,1.1461842060089111,0.7821558117866516,0.8472372889518738,0.8528350591659546,0.9910050630569458,0.9733503460884094,0.9772024750709534,0.9477161169052124,0.8355987071990967,0.9844963550567627,0.9170867800712585,1.080670952796936,1.0241607427597046,0.8830162286758423,0.9700440764427185,1.0677533149719238,0.8555501103401184,1.0116214752197266,1.0192053318023682,0.8503925800323486,0.5505518913269043,0.7867635488510132,0.9060413241386414,0.9725516438484192,0.8964959979057312,0.899867057800293,0.783760666847229,0.983506441116333,0.7084027528762817,0.9002515077590942,1.0028250217437744,1.0222240686416626,1.1756671667099,1.1053279638290405,0.9318177700042725,1.0983964204788208,0.9851184487342834,1.0417073965072632,1.0494930744171143,0.8731597661972046,0.9588246941566467,0.8561367988586426,0.8815542459487915,0.8434147834777832,0.7486832141876221,0.9177579879760742,1.0377721786499023,0.8289411067962646,0.9316340684890747,0.9701342582702637,0.8868060111999512,0.9592549204826355,0.9803372025489807,0.9224808812141418,1.1293343305587769,1.0818861722946167,0.7946910262107849,1.0176438093185425,1.0250334739685059,0.9313718676567078,0.9779399633407593,1.1091846227645874,0.8107746839523315,0.6960932016372681,0.49878907203674316,0.764818549156189,0.9263826012611389,0.9611886739730835,1.0162805318832397,0.9462863802909851,1.0740166902542114,1.10123872756958,1.0909518003463745,1.056722640991211,1.1287264823913574,1.1919353008270264,1.1737289428710938,1.0613822937011719,1.101335883140564,1.1576184034347534,1.1820768117904663,1.2952640056610107,1.2923188209533691,1.2852787971496582,1.2880196571350098,1.2597887516021729
alligator,0.663341224193573,0.6673363447189331,0.5534819960594177,0.4964703917503357,0.7165258526802063,0.5782610177993774,0.587989091873169,0.0,0.7971442937850952,0.8577315807342529,0.7721156477928162,0.765098512172699,1.0390549898147583,1.012549877166748,0.9698352813720703,1.0864149332046509,0.9233900308609009,1.045996069908142,1.075074315071106,1.130508303642273,1.1192268133163452,1.1156713962554932,1.113140344619751,1.0518250465393066,1.133056402206421,1.0037014484405518,0.9858816862106323,0.9736257791519165,0.9168747067451477,0.8552762269973755,1.0251795053482056,1.057310700416565,0.986724853515625,0.9623291492462158,0.9246562719345093,0.9727999567985535,1.019935965538025,0.980705976486206,1.016741156578064,1.0607972145080566,1.0200605392456055,1.0026596784591675,1.0382819175720215,1.0265421867370605,0.9474934935569763,0.9965276122093201,0.9684094190597534,0.9891155958175659,0.9520100951194763,0.8806418180465698,0.8932133913040161,0.9540973901748657,0.8385324478149414,1.114290714263916,1.1022320985794067,1.1569410562515259,1.1586360931396484,1.166832447052002,1.1478333473205566,1.0525206327438354,1.0270196199417114,1.0412025451660156,1.0735867023468018,1.1335349082946777,1.0162205696105957,1.015536904335022,1.099780797958374,1.1123178005218506,0.862916111946106,0.9344283938407898,0.918049156665802,0.8453696966171265,0.9406930208206177,0.9371250867843628,0.8846778869628906,0.9554114937782288,0.9255891442298889,0.9809213280677795,0.9462469816207886,0.9319435358047485,1.038805365562439,1.0631438493728638,1.105810284614563,1.112879753112793,1.0390501022338867,0.9449219107627869,1.1055574417114258,1.1212884187698364,1.1248356103897095,1.1416577100753784,1.1571948528289795,1.1146303415298462,1.0682849884033203,1.0188153982162476,1.0990772247314453,1.0300264358520508,1.114895224571228,1.1240121126174927,1.0924924612045288,0.960822582244873,0.9686140418052673,1.0282093286514282,1.0413717031478882,1.0105705261230469,1.0525321960449219,1.0645735263824463,1.0730152130126953,1.0618231296539307,1.074156403541565,1.0348055362701416,0.9554948806762695,0.964048445224762,1.025463581085205,0.9518454670906067,1.1316943168640137,0.9705833196640015,0.9461079239845276,1.0416393280029297,0.9942982196807861,1.0285875797271729,1.0102965831756592,1.0355628728866577,0.9502792358398438,0.9910873174667358,0.9930166602134705,0.9255402088165283,0.9769241809844971,1.048752784729004,1.044411540031433,0.9148114919662476,0.9939473867416382,0.9585479497909546,1.0221151113510132,1.0155466794967651,1.032863974571228,1.0361521244049072,1.0527830123901367
owl,0.9191042184829712,0.9798523187637329,0.7912572026252747,0.5282889604568481,0.6358240246772766,0.7853940725326538,0.7117272615432739,0.7971442937850952,0.0,0.6024044752120972,0.46344298124313354,0.7834206223487854,0.8524868488311768,0.8254171013832092,0.8033989667892456,0.9209398031234741,0.9397279024124146,1.005942463874817,1.1762759685516357,1.1511116027832031,1.0929330587387085,1.041620135307312,1.0436928272247314,1.073936939239502,1.0254838466644287,1.013982892036438,0.9351239204406738,0.9848520159721375,0.9538700580596924,1.1334174871444702,1.101231575012207,1.0292205810546875,1.1258041858673096,1.0835989713668823,1.0292283296585083,1.0360512733459473,0.9983874559402466,0.9979978799819946,1.087254285812378,1.1011098623275757,1.0063241720199585,0.8906097412109375,0.9754407405853271,0.9797477126121521,1.0116832256317139,1.2440605163574219,0.9387033581733704,0.9036116600036621,0.9386795163154602,0.7883545756340027,0.8342503309249878,0.6276525259017944,1.0008951425552368,1.0012304782867432,1.105798602104187,1.0642495155334473,1.1859426498413086,1.1867893934249878,1.2214272022247314,1.1124870777130127,1.0274944305419922,1.164969563484192,1.2114832401275635,1.1687182188034058,1.0985442399978638,1.1668862104415894,1.1227874755859375,1.1397088766098022,1.101958990097046,1.1011261940002441,1.1634306907653809,1.0067235231399536,1.1920305490493774,1.1324355602264404,1.0731967687606812,1.204993724822998,1.175384283065796,1.2203428745269775,1.0561467409133911,0.9767439961433411,1.2311170101165771,1.2452400922775269,1.2857344150543213,1.3100923299789429,1.1144088506698608,1.19948148727417,1.161484718322754,1.1423426866531372,1.1793361902236938,1.265128493309021,1.2639896869659424,1.277066946029663,1.1556165218353271,1.0329264402389526,1.2381258010864258,1.0964667797088623,1.1449732780456543,1.051190733909607,1.0352675914764404,0.7858142256736755,0.8879690170288086,0.7604673504829407,0.6187974810600281,0.7768993377685547,0.9829981923103333,0.8750333786010742,1.1295493841171265,0.9743561744689941,1.114670753479004,1.1557989120483398,1.1394492387771606,0.9581321477890015,0.7245288491249084,0.8756691813468933,1.0298372507095337,1.00545072555542,0.6620087623596191,0.6078627109527588,0.8898634314537048,0.9502748847007751,0.9273326396942139,1.0170958042144775,1.0276410579681396,1.0504634380340576,1.0887255668640137,0.6389986276626587,0.7349667549133301,0.6480182409286499,0.5588765740394592,0.6198599934577942,0.9558859467506409,0.7867739796638489,0.8471445441246033,0.8221701383590698,0.7761663198471069,0.858055591583252,0.9130671620368958
elephant,0.8974430561065674,1.0087530612945557,1.087446689605713,0.8189277648925781,0.9934432506561279,1.1718573570251465,1.131195068359375,0.8577315807342529,0.6024044752120972,0.0,0.39312422275543213,0.666921079158783,0.7277758717536926,0.7565552592277527,0.5194334387779236,0.9109587669372559,0.6944154500961304,1.0094428062438965,1.0794401168823242,1.133074164390564,1.1039948463439941,1.1925230026245117,1.0806864500045776,1.1426362991333008,1.1104391813278198,0.9666700959205627,0.900901734828949,0.9437875151634216,1.092171549797058,1.23911452293396,0.9902220964431763,0.8641233444213867,1.1253080368041992,0.9370484948158264,0.8886499404907227,0.9163640737533569,0.8471316695213318,0.7800484299659729,0.8582465648651123,0.9084252119064331,0.9017223119735718,0.7054065465927124,0.7887001037597656,0.8092608451843262,0.8310176730155945,1.1535816192626953,0.8915483951568604,0.6960608959197998,0.9281957745552063,0.928290843963623,0.7395036816596985,0.4682846665382385,1.182538390159607,1.1539090871810913,1.1904394626617432,1.1479350328445435,1.2081996202468872,1.1904757022857666,1.2604131698608398,1.2843003273010254,1.1355382204055786,1.2375123500823975,1.2659327983856201,1.2445731163024902,1.2664953470230103,1.264613389968872,1.1559607982635498,1.2399276494979858,1.108195185661316,1.0743356943130493,1.2317140102386475,1.1460084915161133,1.2622429132461548,1.2217540740966797,1.1135027408599854,1.307748794555664,1.315901517868042,1.360377550125122,1.141683578491211,1.2250792980194092,1.3291658163070679,1.3101640939712524,1.2920827865600586,1.2757467031478882,1.1390048265457153,1.276075839996338,1.229821801185608,1.1424328088760376,1.1739014387130737,1.2504043579101562,1.3046832084655762,1.2907077074050903,1.2110389471054077,1.1289145946502686,1.240045428276062,1.1435887813568115,1.1119133234024048,1.195209264755249,1.2252018451690674,1.0286169052124023,1.0224295854568481,0.9205802083015442,0.9893168210983276,0.9646031260490417,1.0659396648406982,0.8899757862091064,1.153357982635498,1.0933456420898438,1.043868064880371,1.0936695337295532,1.1959896087646484,0.9701893329620361,0.8619376420974731,0.9722154140472412,1.261584758758545,1.2240313291549683,0.9939300417900085,0.7550470232963562,0.9442430734634399,0.8938414454460144,0.9199005365371704,1.086480975151062,1.0618170499801636,1.0647835731506348,1.1151169538497925,0.5616275668144226,0.6648714542388916,0.4901324510574341,0.5722994208335876,0.6347997188568115,0.8695532083511353,0.5485899448394775,0.5247395038604736,0.550060510635376,0.4084464907646179,0.5169081687927246,0.6919406652450562
