subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00400002,28,120,120,0,0.9708010846541988,0.24314074634329144,0.0871344804763794,1.5114545822143555
