subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00510002,23,144,144,0,0.9650574938428623,0.21588673546955903,0.10515689849853516,1.5344151258468628
