,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.1484086513519287,0.3482629060745239,0.27972567081451416,0.7868015766143799,0.9489858746528625,0.8746193647384644,0.8079713582992554,0.7389373183250427,0.9058250188827515,0.7056740522384644,1.06647789478302,0.7144924998283386,0.2818447947502136,0.9796634316444397,0.9754026532173157,1.0956860780715942,1.1486799716949463,0.9831393361091614,1.0233930349349976,0.9992074370384216,1.175662636756897,1.1198101043701172,1.0316572189331055,1.0359396934509277,1.0566266775131226,1.0740710496902466,1.0614858865737915,0.8374345302581787,0.7891621589660645,0.818520188331604,0.7556838393211365,1.0654640197753906,0.9013859033584595,0.9835715293884277,1.0336405038833618,0.8750227093696594,0.934015691280365,0.9257570505142212,0.9976486563682556,1.0374752283096313,0.9748253226280212,0.984662652015686,0.9169840812683105,0.9817320108413696,0.9397854804992676,1.054705262184143,1.0992542505264282,1.0722700357437134,1.0023256540298462,0.9356697201728821,0.9390674829483032,0.8892867565155029,1.0241916179656982,0.9210273623466492,1.011504054069519,1.0021066665649414,1.0335044860839844,1.0163283348083496,0.9821567535400391,1.1024088859558105,1.037372350692749,1.003728985786438,1.0042104721069336,0.9032799005508423,1.0375880002975464,1.081953763961792,1.0878854990005493,1.000586986541748,0.9835073351860046,1.0386927127838135,1.0679597854614258,0.8000041246414185,0.9017415046691895,0.937569797039032,0.9887088537216187,0.9668034315109253,1.0339431762695312,1.0759166479110718,1.0232398509979248,1.0882543325424194,1.0973315238952637,1.083859920501709,0.8955796360969543,0.8534770011901855,1.0961638689041138,0.9845768213272095,1.0562266111373901,1.0014123916625977,1.0433932542800903,0.9102851152420044,0.9807497262954712,1.0261632204055786,1.0065935850143433,1.0086190700531006,1.1306393146514893,1.0697733163833618,1.102304220199585,1.041048526763916,1.0844323635101318,1.0060553550720215,1.014096736907959,0.9865564107894897,0.9873443841934204,1.0138907432556152,1.0571174621582031,1.0001239776611328,0.981009840965271,0.9728571772575378,0.9147630333900452,1.029975414276123,0.944843053817749,1.0603547096252441,1.0928540229797363,1.0164084434509277,1.0261895656585693,1.0569974184036255,1.1140729188919067,1.0840972661972046,1.0545592308044434,0.9655508995056152,1.0717213153839111,0.8264628648757935,0.7390066385269165,1.040544867515564,1.053705096244812,1.0513479709625244,0.9808686375617981,0.8770115375518799,0.9941520690917969,0.9750428199768066,1.0418872833251953,1.058648705482483,0.9091099500656128,1.0449408292770386,1.0536530017852783,1.0037815570831299,0.845192551612854,1.0159268379211426,0.9901894927024841,1.007039189338684,1.0628587007522583,0.9828266501426697,0.9934762120246887
horse,0.1484086513519287,0.0,0.19245338439941406,0.15348029136657715,0.7828416228294373,0.8638285994529724,0.8555901050567627,0.8244117498397827,0.7678496837615967,0.9071855545043945,0.7491726875305176,0.9957882165908813,0.7130076289176941,0.4817028045654297,0.9579635858535767,0.9487141966819763,1.0694530010223389,1.11186683177948,0.9764163494110107,1.0006235837936401,0.9530524611473083,1.1324275732040405,1.065467119216919,0.9885915517807007,1.0152791738510132,1.0367025136947632,1.0439449548721313,1.05232834815979,0.9524718523025513,0.8917126655578613,0.8839172720909119,0.8281033039093018,1.0165338516235352,1.000593900680542,1.023381233215332,1.073573350906372,0.9706310629844666,1.0040309429168701,1.005430817604065,1.044762134552002,1.0281015634536743,1.0312484502792358,1.0271410942077637,0.9952365756034851,0.9947364330291748,0.9740445017814636,1.0692771673202515,1.094831109046936,1.0896174907684326,0.9788722991943359,0.9765722751617432,0.9244248270988464,0.929349958896637,1.0052798986434937,0.9660753607749939,0.9957664608955383,1.000566005706787,0.9843879342079163,0.9993702173233032,0.9553945064544678,1.0447818040847778,0.9791164398193359,0.9362860321998596,0.9519859552383423,0.8882930874824524,0.9754202961921692,0.9947603940963745,1.007165551185608,0.9556989669799805,0.9083964228630066,0.9637273550033569,1.0151207447052002,0.900118350982666,0.9700854420661926,0.9050939083099365,1.0065882205963135,0.9673577547073364,1.0143214464187622,1.0333735942840576,0.9977104067802429,1.032250165939331,1.0401103496551514,1.027814269065857,0.9485320448875427,0.8727518916130066,1.0269033908843994,1.0057653188705444,1.0438523292541504,1.0530328750610352,0.9810541272163391,0.8988590240478516,1.0624796152114868,1.069498062133789,1.049107313156128,1.05596125125885,1.0924166440963745,1.0795929431915283,1.1020762920379639,1.075437068939209,1.009879469871521,0.9638936519622803,0.9732133150100708,0.9410306811332703,0.9771700501441956,1.009834885597229,1.0245165824890137,0.9913777709007263,0.9812392592430115,0.9246082901954651,0.9362530708312988,1.0086148977279663,0.9618404507637024,1.0488028526306152,1.0663504600524902,1.0842951536178589,1.1044038534164429,1.1020783185958862,1.1081628799438477,1.0185670852661133,1.063553810119629,0.9768028855323792,1.0197463035583496,0.9127306342124939,0.8802967071533203,1.0197356939315796,1.0308856964111328,1.0575238466262817,0.9891112446784973,0.924761950969696,0.9837053418159485,0.9944891333580017,1.0422110557556152,1.018489122390747,0.9594725370407104,1.0434832572937012,1.0323083400726318,0.9746134281158447,0.8797491192817688,0.9828454256057739,1.0032130479812622,1.01078462600708,1.0369378328323364,1.0061813592910767,0.9941670298576355
pig,0.3482629060745239,0.19245338439941406,0.0,0.10706919431686401,0.9081283807754517,0.9330036640167236,0.9400482773780823,0.8929517865180969,0.899932861328125,0.9792390465736389,0.8819423317909241,1.0199590921401978,0.8201579451560974,0.700416624546051,1.0224605798721313,1.0195353031158447,1.0961726903915405,1.0126582384109497,0.9846224188804626,0.983282208442688,0.9442618489265442,1.0388867855072021,1.0074462890625,0.9605230689048767,0.9939311146736145,1.0064489841461182,0.9885616898536682,0.9787927269935608,0.9974653720855713,0.9323672652244568,0.9294471144676208,0.8867226839065552,1.0547549724578857,1.0476816892623901,1.0568020343780518,1.0504769086837769,1.0135995149612427,1.0709198713302612,1.0495253801345825,1.0851693153381348,1.0882411003112793,1.0543133020401,1.033378005027771,1.0215187072753906,1.0476008653640747,1.0177838802337646,1.0938974618911743,1.1404825448989868,1.1081855297088623,1.0351206064224243,1.0345854759216309,0.9705449938774109,1.010222315788269,1.0023057460784912,1.0218844413757324,1.0196558237075806,1.0400633811950684,0.9347652792930603,0.9515252113342285,0.9415013194084167,1.0019218921661377,0.9567870497703552,0.9094420075416565,0.8983711004257202,0.939685046672821,0.9890562891960144,0.9982568025588989,0.9714670777320862,0.9716618657112122,0.9361060857772827,0.9494792819023132,0.9448398351669312,0.9784531593322754,0.9799307584762573,0.9350143074989319,1.0612702369689941,0.9933742880821228,1.0405677556991577,1.0515371561050415,1.0416533946990967,1.029945969581604,1.0477962493896484,1.0229655504226685,1.016484022140503,0.8957095146179199,1.0366300344467163,1.0078332424163818,1.037507176399231,1.0490477085113525,1.0205973386764526,0.940402090549469,1.022133231163025,1.0325469970703125,1.0161110162734985,1.0177011489868164,1.0885459184646606,1.0607454776763916,1.0787675380706787,1.0410727262496948,1.030485987663269,1.007651925086975,0.9509850740432739,0.9224365949630737,0.950774610042572,0.9810848832130432,1.0202652215957642,0.9689769744873047,0.9931222796440125,0.8841208219528198,0.9197875261306763,1.007399082183838,0.9615967273712158,1.046294927597046,1.0298116207122803,1.0605971813201904,1.0607229471206665,1.0640162229537964,1.085453748703003,1.0628831386566162,1.0220428705215454,0.9616647362709045,0.9478881359100342,0.8658541440963745,0.8747884631156921,0.9734493494033813,0.9924107193946838,1.0492039918899536,0.9961906671524048,0.9097017049789429,0.9530320763587952,0.948813259601593,0.9934366345405579,1.063840627670288,0.995937168598175,1.065985918045044,1.0288697481155396,0.9969441890716553,0.945290744304657,1.0763909816741943,1.0786449909210205,1.0649912357330322,1.1159595251083374,1.0841673612594604,1.043407917022705
rooster,0.27972567081451416,0.15348029136657715,0.10706919431686401,0.0,0.7372390627861023,0.8301441669464111,0.7760426998138428,0.7331662178039551,0.7529034614562988,0.9013758301734924,0.9485514163970947,1.106134295463562,0.8316354751586914,0.6756496429443359,1.0296132564544678,1.005879282951355,1.1498857736587524,1.0851181745529175,1.0386576652526855,1.0160138607025146,0.9711652398109436,1.0657612085342407,1.0283328294754028,0.9662206172943115,1.0028905868530273,1.0310779809951782,1.023100733757019,1.0118156671524048,0.9995484352111816,0.9368465542793274,0.9258232116699219,0.8447446823120117,0.9957550168037415,1.0505034923553467,1.07962965965271,1.0419774055480957,1.0039538145065308,1.030954122543335,0.9981645941734314,1.0868748426437378,1.11055588722229,1.0520422458648682,1.0479356050491333,1.057264804840088,1.1069486141204834,1.0565745830535889,1.135304570198059,1.1578612327575684,1.0795313119888306,1.026424765586853,1.1093493700027466,1.0015499591827393,0.967193067073822,1.0647369623184204,1.0354658365249634,1.0962897539138794,0.9603330492973328,0.9399630427360535,0.9418547749519348,0.9150564074516296,0.9847383499145508,0.9380743503570557,0.8883836269378662,0.8625535368919373,0.8542871475219727,0.9649453163146973,0.9727864861488342,0.9514663219451904,0.9093478918075562,0.8695546388626099,0.9018572568893433,0.9502508044242859,0.9147634506225586,0.9589840769767761,0.9391754865646362,1.0199986696243286,0.9469900131225586,0.9983481168746948,1.008280634880066,1.0024166107177734,1.000322937965393,1.011356234550476,0.9995474815368652,0.9304355382919312,0.7580571174621582,0.9809495806694031,0.9749072194099426,1.0158427953720093,1.0220705270767212,0.9880701303482056,0.8778720498085022,1.0069897174835205,1.0442461967468262,1.017172932624817,1.0237840414047241,1.0760908126831055,1.0400267839431763,1.0560717582702637,1.0394121408462524,1.0128083229064941,0.9597339034080505,0.9335585832595825,0.8934925198554993,0.9003235697746277,1.0033166408538818,1.0592329502105713,0.952607274055481,0.9583265781402588,0.8588294982910156,0.8976793885231018,0.9890342950820923,0.9730218648910522,1.0133107900619507,1.027369499206543,1.0632672309875488,1.0505167245864868,1.0455834865570068,1.0831897258758545,1.1202503442764282,1.0605981349945068,0.9975255131721497,0.9453790187835693,0.8425601124763489,0.8443077802658081,1.0305448770523071,1.0239540338516235,1.062012791633606,1.0135533809661865,0.8865622878074646,0.936314046382904,0.9428801536560059,0.9925957322120667,1.1327005624771118,0.9842761754989624,1.1032148599624634,1.0365045070648193,0.9860315322875977,0.9595873951911926,1.0941928625106812,1.08962082862854,1.0760993957519531,1.1777030229568481,1.0993947982788086,1.0441480875015259
bird,0.7868015766143799,0.7828416228294373,0.9081283807754517,0.7372390627861023,0.0,0.46280360221862793,0.3037577271461487,0.33715248107910156,0.4195737838745117,0.7955372333526611,1.1045762300491333,1.095760703086853,0.9985393285751343,0.8928839564323425,1.0989099740982056,1.0979479551315308,1.191786766052246,1.059760332107544,1.0408315658569336,0.8860633373260498,0.9447604417800903,0.9415568709373474,0.8883940577507019,0.8735116124153137,1.0182379484176636,1.0308024883270264,0.9154539704322815,1.023407220840454,1.0127240419387817,0.9256701469421387,0.9727141857147217,0.8219964504241943,0.9596412777900696,1.1391505002975464,1.1878794431686401,1.0546777248382568,1.1106443405151367,1.0729461908340454,1.043965458869934,1.1650465726852417,1.1563541889190674,1.1240918636322021,1.0908676385879517,1.1932350397109985,1.2497007846832275,1.1927955150604248,1.1590855121612549,1.1971405744552612,0.9858903288841248,0.9614800810813904,1.2025871276855469,1.1411051750183105,0.8204393982887268,1.1358098983764648,1.0721367597579956,1.101846694946289,0.8862013816833496,0.8320483565330505,0.8401466012001038,0.9234168529510498,0.8493627309799194,0.8861214518547058,0.8502579927444458,0.8069536685943604,0.7149531245231628,0.8056900501251221,0.8415961861610413,0.7917101979255676,0.817444920539856,0.7750096321105957,0.831751823425293,0.8822725415229797,1.0183008909225464,1.0628018379211426,0.8902406096458435,0.8325857520103455,0.7421416640281677,0.7776138782501221,0.7449123859405518,0.7899588942527771,0.7640939950942993,0.7557227611541748,0.7253246307373047,0.9166051149368286,0.7470930814743042,0.7164783477783203,0.7890786528587341,0.8061041235923767,0.9554337859153748,0.8776373267173767,0.8842005729675293,1.0122843980789185,1.040511131286621,1.0281866788864136,0.9672094583511353,0.8954922556877136,0.9066375494003296,0.900659441947937,0.9674054980278015,0.8781565427780151,0.8713343143463135,0.9157263040542603,0.8345863223075867,0.8502935171127319,0.9466545581817627,1.0446295738220215,0.9528782367706299,0.8974279165267944,0.8793139457702637,0.9810037612915039,0.9554163813591003,1.0006964206695557,0.929705023765564,0.9605109095573425,1.0856508016586304,1.1216057538986206,0.9882023334503174,1.0125285387039185,1.155395269393921,1.0875506401062012,0.9287649393081665,0.772778332233429,0.7351130247116089,0.8931652903556824,1.1263189315795898,0.8924665451049805,0.9815582633018494,0.9232758283615112,1.0306453704833984,1.0344847440719604,0.9512708783149719,0.9012150764465332,1.2470580339431763,1.076055645942688,1.1900782585144043,1.1002492904663086,1.0849754810333252,1.069687008857727,1.1715281009674072,1.1699022054672241,1.1528990268707275,1.161830186843872,1.1453163623809814,1.0597457885742188
fish,0.9489858746528625,0.8638285994529724,0.9330036640167236,0.8301441669464111,0.46280360221862793,0.0,0.4397802948951721,0.44980108737945557,0.5277188420295715,0.709378182888031,1.0425901412963867,0.8942520022392273,0.8820826411247253,1.0197837352752686,1.090476632118225,1.0296489000320435,1.2037224769592285,1.064318299293518,1.0287871360778809,0.9470510482788086,0.9071775078773499,0.9387313723564148,0.8039920330047607,0.712138295173645,0.9736459851264954,1.0009421110153198,0.8237032890319824,1.0048375129699707,1.1700555086135864,0.9629541635513306,1.0565887689590454,0.8300939798355103,0.939775824546814,1.253359317779541,1.2694045305252075,1.0867807865142822,1.1997365951538086,1.128838300704956,1.1603105068206787,1.2643405199050903,1.2470797300338745,1.1961052417755127,1.1391085386276245,1.309043049812317,1.332926630973816,1.3040332794189453,1.2531633377075195,1.2414151430130005,0.9970954656600952,0.9914103746414185,1.2821884155273438,1.2205588817596436,0.8088281750679016,1.0711493492126465,1.1386866569519043,1.0974862575531006,0.8428235054016113,0.7353640198707581,0.7761509418487549,0.8038041591644287,0.686874508857727,0.6932293176651001,0.6523967981338501,0.6718294024467468,0.672317624092102,0.6558433771133423,0.6716439723968506,0.5502395629882812,0.6375470161437988,0.6310684084892273,0.6721199154853821,0.7114443778991699,1.1562176942825317,1.1805686950683594,0.8578633666038513,0.794226884841919,0.8443292379379272,0.7375566363334656,0.6341748833656311,0.750068724155426,0.6141238212585449,0.5873469114303589,0.576350212097168,0.9311382174491882,0.6970343589782715,0.5636348128318787,0.7974355220794678,0.761542797088623,0.9786112904548645,0.6998690962791443,0.9253945350646973,1.0708913803100586,1.1700623035430908,1.094571590423584,1.0802123546600342,0.8936131000518799,0.9158335328102112,0.889525830745697,0.9386695623397827,0.5955836772918701,0.6990560293197632,0.7587752938270569,0.6112797260284424,0.7451578378677368,0.8060996532440186,0.971503496170044,0.8873304128646851,0.8968881964683533,0.7201777696609497,0.9538039565086365,0.899174690246582,1.0472116470336914,0.8789371848106384,0.9833619594573975,1.200918197631836,1.225416898727417,1.1107627153396606,1.054638385772705,0.9605482220649719,1.0449539422988892,0.916729748249054,0.6164416670799255,0.8993778228759766,1.1263009309768677,0.9785422086715698,0.8424607515335083,0.9246118068695068,0.9808727502822876,1.076633334159851,0.8992741107940674,0.9147664904594421,0.8617560863494873,1.1987301111221313,1.1358404159545898,1.1634111404418945,1.0200268030166626,1.067458152770996,1.0586633682250977,1.1507182121276855,1.1682329177856445,1.118992805480957,1.135506510734558,1.0944299697875977,0.9881070256233215
butterfly,0.8746193647384644,0.8555901050567627,0.9400482773780823,0.7760426998138428,0.3037577271461487,0.4397802948951721,0.0,0.20047056674957275,0.2837148904800415,0.8301190733909607,1.139351487159729,1.1226606369018555,1.0221867561340332,0.9743726849555969,1.1096508502960205,1.083268165588379,1.1844512224197388,1.083729863166809,1.0459082126617432,0.8775187134742737,0.9371817111968994,0.9885936379432678,0.8877449631690979,0.859880268573761,0.9884114265441895,1.0296170711517334,0.8793399333953857,1.0011112689971924,1.0366442203521729,0.9335873126983643,1.0033432245254517,0.8813728094100952,0.9717895984649658,1.1272081136703491,1.1376134157180786,1.0167752504348755,1.0758192539215088,1.0890882015228271,1.007405161857605,1.1422381401062012,1.178725004196167,1.1120822429656982,1.0972164869308472,1.1587213277816772,1.2187155485153198,1.1904276609420776,1.1630220413208008,1.1684709787368774,0.9607261419296265,1.0838366746902466,1.2240746021270752,1.1531078815460205,0.8434721827507019,1.1144704818725586,1.107425332069397,1.0902056694030762,0.8624709248542786,0.8746407628059387,0.9194537997245789,0.9616916179656982,0.8950653672218323,0.8950261473655701,0.8968857526779175,0.8002309799194336,0.754079282283783,0.7899676561355591,0.8144853711128235,0.7651296854019165,0.7974084615707397,0.775727391242981,0.8286405801773071,0.8865580558776855,0.9835368990898132,1.0238301753997803,0.9586129188537598,0.8604762554168701,0.7015811800956726,0.7986816167831421,0.7033656239509583,0.7718783617019653,0.761970043182373,0.7344908714294434,0.6986172199249268,0.8980277180671692,0.672552764415741,0.6963217854499817,0.8186678290367126,0.824278712272644,0.9413264393806458,0.8689085245132446,0.8350000381469727,1.0281870365142822,1.0571712255477905,1.0390571355819702,0.9956676959991455,0.8823219537734985,0.9388855695724487,0.9084281921386719,1.0248538255691528,0.8888919353485107,0.880174458026886,0.9595426917076111,0.8695679903030396,0.8479962348937988,0.9297114610671997,1.058211088180542,0.9466212391853333,0.9961742162704468,0.9011393189430237,1.019344687461853,0.9367651343345642,1.0470525026321411,0.8997182846069336,0.9442427158355713,1.100406527519226,1.072172999382019,1.001508116722107,1.0013362169265747,1.117302656173706,1.069235920906067,0.9603158831596375,0.7209764719009399,0.7711261510848999,1.0059700012207031,1.084010362625122,0.8795062303543091,1.00209641456604,0.9224328994750977,1.026050090789795,1.0065416097640991,0.911705732345581,0.876727283000946,1.1908445358276367,1.0948141813278198,1.1575442552566528,1.0946826934814453,1.0205332040786743,1.1209897994995117,1.1385090351104736,1.146092176437378,1.1178652048110962,1.1128305196762085,1.11256742477417,1.031158447265625
frog,0.8079713582992554,0.8244117498397827,0.8929517865180969,0.7331662178039551,0.33715248107910156,0.44980108737945557,0.20047056674957275,0.0,0.24518120288848877,0.7204177379608154,1.145160436630249,1.1625621318817139,1.0602121353149414,0.8771225810050964,1.1328483819961548,1.1716878414154053,1.264829158782959,1.1127861738204956,1.0680532455444336,0.94575035572052,0.9938815236091614,1.0789786577224731,1.01405668258667,0.9716014862060547,1.0747572183609009,1.128302812576294,0.9641278982162476,1.0762590169906616,0.9688461422920227,0.8429147601127625,1.0238921642303467,0.8504512310028076,1.0246062278747559,1.199582576751709,1.2146023511886597,1.1022928953170776,1.1237740516662598,1.1371756792068481,1.0701861381530762,1.2042553424835205,1.205732822418213,1.1552329063415527,1.1771529912948608,1.1915826797485352,1.2600815296173096,1.2513107061386108,1.1431776285171509,1.1938307285308838,1.0548999309539795,0.9919859170913696,1.2021348476409912,1.0898640155792236,0.8075395226478577,1.0790939331054688,1.1046316623687744,1.1115655899047852,0.889737069606781,0.8740832209587097,0.9006379842758179,0.9962890148162842,0.902925968170166,0.94969242811203,0.9218974113464355,0.8308498859405518,0.8005205988883972,0.8923688530921936,0.9645563364028931,0.8922499418258667,0.8319196105003357,0.8602215051651001,0.8930063843727112,0.9205181002616882,1.0253640413284302,0.9977782368659973,0.9654111266136169,0.8766547441482544,0.6123925447463989,0.8214490413665771,0.778398871421814,0.8333009481430054,0.8455591201782227,0.8281465768814087,0.7708122134208679,0.9134036898612976,0.6253789067268372,0.7844785451889038,0.8995196223258972,0.9183340072631836,1.081620454788208,0.9940284490585327,0.8952176570892334,1.0187171697616577,1.0489927530288696,1.0424634218215942,1.0226776599884033,0.9045863151550293,1.014553427696228,0.9049431681632996,0.9462052583694458,0.8112584352493286,0.7773948907852173,0.8763635754585266,0.8666338920593262,0.8016695976257324,0.8719480037689209,1.0031486749649048,0.8870528936386108,0.9164372682571411,0.8465867638587952,0.9590620994567871,0.9072434902191162,1.0214356184005737,0.9812523126602173,0.8969815373420715,1.0297489166259766,1.0673019886016846,0.9416284561157227,1.0182472467422485,1.153145432472229,1.0835483074188232,0.9276627898216248,0.6992249488830566,0.47633612155914307,0.7207545042037964,0.9745805263519287,0.9013451933860779,0.9918257594108582,0.9120811223983765,0.9947834610939026,1.0810691118240356,0.9061132073402405,0.8702967166900635,1.205523133277893,1.0932865142822266,1.190905213356018,1.0392389297485352,1.058390736579895,1.138000726699829,1.2201902866363525,1.2245306968688965,1.2146399021148682,1.2147858142852783,1.2087959051132202,1.1454600095748901
alligator,0.7389373183250427,0.7678496837615967,0.899932861328125,0.7529034614562988,0.4195737838745117,0.5277188420295715,0.2837148904800415,0.24518120288848877,0.0,0.6774201393127441,0.7981318831443787,0.9513558149337769,0.7667874097824097,0.6561928987503052,0.9827702641487122,0.9439951181411743,0.9149421453475952,1.0347015857696533,1.0304861068725586,1.0344209671020508,1.0595598220825195,1.1926982402801514,1.1594780683517456,1.1016454696655273,1.1474312543869019,1.1957274675369263,1.0472452640533447,1.1605292558670044,0.9164986610412598,0.8711610436439514,0.9616355895996094,0.8914593458175659,0.9851822853088379,1.0651847124099731,1.0022485256195068,1.0682802200317383,1.0246471166610718,0.940060019493103,0.9448176622390747,0.9953019618988037,0.9773781299591064,0.9769997596740723,1.0597116947174072,0.9794498085975647,0.9537360072135925,1.0457353591918945,0.8770269751548767,0.9558504223823547,1.073060393333435,0.884395182132721,0.9645533561706543,1.0073362588882446,0.8585554361343384,0.8832232356071472,0.9304534792900085,0.8834883570671082,0.9992407560348511,1.0867024660110474,1.0618561506271362,1.1244202852249146,1.1788990497589111,1.1555469036102295,1.1410298347473145,1.0661506652832031,0.9695565104484558,1.122106909751892,1.1493011713027954,1.1287184953689575,0.9961501359939575,1.0704001188278198,1.0332612991333008,1.0955405235290527,0.9874343276023865,0.9970092177391052,0.8540185689926147,0.9750778079032898,0.8583399653434753,0.9445481896400452,0.8615434765815735,0.9100270867347717,1.0053397417068481,0.9907008409500122,1.0215409994125366,0.8272453546524048,0.6950030326843262,1.030029058456421,1.0599262714385986,1.0834836959838867,1.1255908012390137,1.065155267715454,0.9811444282531738,1.0430834293365479,1.0526264905929565,1.0417940616607666,1.0959817171096802,1.139190435409546,1.1357735395431519,1.0190485715866089,1.0412890911102295,1.0405850410461426,0.9367736577987671,1.0603739023208618,0.9584468007087708,0.9496144652366638,0.8219066858291626,0.7733598947525024,0.7229076623916626,0.9603745937347412,0.9182963967323303,0.8424785137176514,0.9284465909004211,0.8844396471977234,1.0843802690505981,0.9696098566055298,0.9175794720649719,0.9773073196411133,0.9418053030967712,0.8920817971229553,0.9208526015281677,0.9631299376487732,0.9282332062721252,0.9926613569259644,0.8685726523399353,0.7627140283584595,0.8036521673202515,0.8981742262840271,1.0822656154632568,0.9773173928260803,0.9267805814743042,1.0425256490707397,0.8160538673400879,0.8538903594017029,0.8315838575363159,0.8669481873512268,0.8828040957450867,0.8760985732078552,0.8566116690635681,0.8798736333847046,0.8763217926025391,0.8985500335693359,0.908283531665802,0.9289118051528931,0.9540089964866638,0.9957295656204224
owl,0.9058250188827515,0.9071855545043945,0.9792390465736389,0.9013758301734924,0.7955372333526611,0.709378182888031,0.8301190733909607,0.7204177379608154,0.6774201393127441,0.0,0.7290862798690796,0.7751570343971252,0.7738337516784668,0.8386548757553101,0.8849529027938843,0.855248212814331,0.9428233504295349,0.9993873834609985,0.884300172328949,0.9803909063339233,0.984707236289978,1.132843255996704,1.0380780696868896,1.0359795093536377,1.0069044828414917,1.1064473390579224,1.0152440071105957,1.124503254890442,1.0486341714859009,0.8652389049530029,0.9740860462188721,0.8739913105964661,0.9851122498512268,1.142189383506775,1.0956671237945557,1.1241750717163086,1.0470768213272095,0.9743344187736511,0.9525682330131531,1.0029820203781128,1.0113961696624756,1.00049889087677,1.0902701616287231,1.0561107397079468,0.9969388842582703,1.0828982591629028,1.0921669006347656,1.0835233926773071,1.1676311492919922,0.9337739944458008,1.04659104347229,1.0681791305541992,0.8859722018241882,0.8803348541259766,0.8771358728408813,0.7958484888076782,0.9456325173377991,0.8977900743484497,0.9203152060508728,0.9626378417015076,1.0177894830703735,1.0184510946273804,1.064928412437439,1.0252288579940796,0.9117139577865601,1.0461982488632202,1.0689146518707275,1.012069582939148,0.9251935482025146,1.0116572380065918,0.9113039970397949,1.0424388647079468,1.0501112937927246,1.0920679569244385,0.928652286529541,0.9772185683250427,1.0513570308685303,0.9832851886749268,0.9287803173065186,1.0372213125228882,1.0840826034545898,1.0819522142410278,1.0884329080581665,0.9709810018539429,0.8583347797393799,1.0218420028686523,1.0671501159667969,1.103904366493225,1.152922511100769,0.9702115654945374,1.0783319473266602,1.0456020832061768,1.1112004518508911,1.062406063079834,1.122244119644165,1.133488416671753,1.1216137409210205,1.0288732051849365,1.0146679878234863,0.9896973967552185,0.9931491017341614,1.0323796272277832,0.8462808132171631,0.811774492263794,0.7812691926956177,0.8254075050354004,0.7577779293060303,0.9390584230422974,0.7508267760276794,0.8456189036369324,0.8334625959396362,0.8438910841941833,1.035712480545044,1.0456193685531616,1.1167232990264893,1.1620652675628662,1.082664966583252,1.052211046218872,0.7397377490997314,0.8733421564102173,0.9350926280021667,0.9776150584220886,0.9655676484107971,0.8515516519546509,0.7111871242523193,0.9079843759536743,0.9608432650566101,0.9753557443618774,0.9624994397163391,0.9135465621948242,0.9080249071121216,0.9761993288993835,0.8250600695610046,0.8456742763519287,0.8427869081497192,0.7380600571632385,0.740491509437561,0.7675769925117493,0.8466665744781494,0.879740834236145,0.818916380405426,0.8737515211105347,0.8883135318756104,0.8443577885627747
