,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,firetruck,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,chips,pizza,hamburger,muffin,meat,soup,applesauce,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.1720271110534668,0.20185226202011108,0.42651158571243286,0.4634392261505127,0.7816604971885681,0.5246243476867676,0.4680348038673401,0.4803884029388428,0.7370643615722656,0.7365286350250244,0.8245466947555542,0.8712393641471863,0.4528350830078125,1.0173351764678955,1.1053223609924316,1.0279656648635864,1.0933973789215088,1.1162891387939453,0.9335532188415527,0.985765278339386,1.0853204727172852,0.993935763835907,1.0115430355072021,0.9818447828292847,0.9372786283493042,0.9968576431274414,1.0390818119049072,0.9582568407058716,0.946582555770874,0.9604967832565308,0.8308680653572083,0.9692153334617615,1.0360747575759888,1.0887380838394165,1.0491641759872437,1.0211015939712524,1.009842038154602,1.1558458805084229,1.0959546566009521,1.0693515539169312,1.1166963577270508,1.1189814805984497,0.9818911552429199,1.0343064069747925,1.0323686599731445,1.0335808992385864,1.0832629203796387,1.0826131105422974,0.9622462391853333,0.9470606446266174,1.0170202255249023,0.9421505928039551,1.002306342124939,1.0909429788589478,0.8952333331108093,1.1607701778411865,0.8733181357383728,0.8759759068489075,0.9411199688911438,0.9164227247238159,0.9578236937522888,0.9103072285652161,0.8771548271179199,0.8181358575820923,0.9382764101028442,0.9031295776367188,1.0304033756256104,1.0446420907974243,0.9539079070091248,0.9731999039649963,0.9615806341171265,1.0290718078613281,1.0290002822875977,1.084445834159851,1.0328022241592407,0.9261853694915771,0.7935700416564941,0.875637412071228,0.9945855140686035,1.0112273693084717,0.9716952443122864,1.0100185871124268,0.9566711783409119,0.9441620707511902,0.8862638473510742,1.0141414403915405,1.0121463537216187,0.986221194267273,1.0632871389389038,1.002547264099121,0.9343129992485046,0.9589941501617432,0.9775127172470093,1.001821517944336,1.0475963354110718,0.9187783598899841,0.9518527388572693,0.9196951389312744,0.9579633474349976,0.939517080783844,0.8945780396461487,0.9148944616317749,0.9011882543563843,0.7871392965316772,0.9132999181747437,1.0678048133850098,0.9508208632469177,1.009198546409607,0.9441317915916443,0.8722687363624573,0.9239391088485718,0.9695942997932434,0.97928386926651,1.0253390073776245,1.0064669847488403,0.9396578073501587,0.9313775897026062,0.9618940949440002,0.8785694241523743,0.8976588845252991,1.0470702648162842,1.1346153020858765,1.0364110469818115,0.9416314363479614,0.7538383603096008,0.7005538940429688,0.9751522541046143,0.9707207679748535,0.9533057808876038,0.9184224605560303,0.9662574529647827,0.9981605410575867,0.979069709777832,1.010704755783081,1.0266826152801514,1.0459104776382446,1.1077210903167725,1.0368585586547852,1.0304828882217407,1.0682767629623413,1.0342999696731567,1.0454128980636597,1.1121951341629028,1.1463958024978638,1.1270911693572998,1.1046762466430664
horse,0.1720271110534668,0.0,0.17045950889587402,0.43082499504089355,0.4744606018066406,0.7921454906463623,0.5220456123352051,0.40704411268234253,0.4705929756164551,0.7252475023269653,0.550273597240448,0.7703731060028076,0.8813715577125549,0.5307812690734863,0.9360328912734985,1.0795443058013916,0.9823926687240601,1.0391018390655518,1.0814688205718994,0.9725768566131592,0.9912280440330505,1.0910221338272095,1.0493098497390747,1.0435500144958496,0.9976292848587036,1.0129518508911133,1.0730758905410767,1.0515148639678955,0.9536263346672058,0.9398618340492249,0.9624448418617249,0.7712228298187256,1.0483816862106323,1.0359840393066406,1.0512782335281372,1.0453428030014038,1.0092939138412476,0.9364649057388306,1.0956364870071411,1.023277997970581,1.0290049314498901,1.1012881994247437,1.0880628824234009,0.9412037134170532,0.9809736013412476,1.0079885721206665,0.9723318219184875,1.0305821895599365,1.0710294246673584,0.8971532583236694,0.9012085795402527,1.013646125793457,0.921301543712616,0.9091871380805969,1.0424940586090088,0.8040264248847961,1.1530336141586304,0.9390472173690796,0.9374534487724304,0.9727654457092285,0.9612644910812378,1.0076544284820557,0.9291650056838989,0.9474430680274963,0.8524574637413025,0.9509108662605286,1.0133379697799683,1.0956590175628662,1.1153016090393066,1.029954195022583,0.9827627539634705,0.9834945201873779,1.0499745607376099,1.0420695543289185,1.0945526361465454,1.0709019899368286,0.9998928904533386,0.8084762096405029,0.9467251896858215,1.0618927478790283,1.0617752075195312,1.0332061052322388,1.0807647705078125,1.0448834896087646,1.0076351165771484,0.9576051235198975,1.096041202545166,1.0943413972854614,1.0436114072799683,1.103566288948059,1.0290586948394775,0.9585262537002563,1.0042517185211182,0.9530572891235352,0.9957975745201111,1.0754092931747437,0.9981166124343872,1.0061640739440918,0.9546487927436829,0.9709526896476746,1.0110938549041748,0.9131025075912476,0.8773402571678162,0.9513160586357117,0.820965051651001,0.9059680700302124,0.9559623599052429,0.9358008503913879,0.9878242611885071,0.9006712436676025,0.8848403692245483,0.9344951510429382,0.9182116985321045,0.9549861550331116,0.9703919291496277,1.0085984468460083,0.9675788283348083,0.8743900060653687,0.899514377117157,0.8127628564834595,0.7751832604408264,0.9663491249084473,1.1072986125946045,1.020464301109314,0.9425886869430542,0.7829328775405884,0.755668044090271,0.9496362805366516,1.0074750185012817,0.9743179082870483,0.9223707318305969,0.9830798506736755,1.0334125757217407,1.0005415678024292,1.0210827589035034,0.9723369479179382,1.0097131729125977,1.0521489381790161,0.9464195370674133,0.9930318593978882,1.0292022228240967,0.95805823802948,1.0248961448669434,1.0522258281707764,1.0831364393234253,1.0822582244873047,1.115394115447998
pig,0.20185226202011108,0.17045950889587402,0.0,0.5025038123130798,0.5855482816696167,0.8221052885055542,0.6243155002593994,0.5238289833068848,0.6196654438972473,0.7933905124664307,0.5879762172698975,0.6770185232162476,0.951000988483429,0.573989748954773,1.0031282901763916,1.0983960628509521,1.0243281126022339,1.0713660717010498,1.0967319011688232,0.9082000255584717,0.9778806567192078,1.0571682453155518,0.9632897973060608,0.9983726739883423,0.9468455910682678,0.9946687817573547,1.0904780626296997,1.0209354162216187,0.9833604693412781,0.9773170351982117,0.974032461643219,0.8455110192298889,1.0341556072235107,1.0367823839187622,1.0707961320877075,1.0389180183410645,1.0070880651474,1.0060478448867798,1.1265770196914673,1.0576133728027344,1.0474112033843994,1.1120129823684692,1.1036508083343506,0.9657813906669617,1.0295677185058594,1.0293831825256348,1.0244094133377075,1.0703070163726807,1.0711168050765991,0.9346199035644531,0.9265575408935547,1.0260121822357178,0.9507413506507874,0.9990062117576599,1.075595498085022,0.8811789155006409,1.1471805572509766,0.9281208515167236,0.9259863495826721,0.9814741015434265,0.9134799242019653,0.9581325054168701,0.898699164390564,0.8801905512809753,0.8180235624313354,0.9695654511451721,0.9490780234336853,1.068595051765442,1.0299147367477417,0.9763327836990356,0.9646837711334229,0.9722855091094971,0.9775078892707825,1.0617358684539795,1.0971307754516602,1.033218502998352,0.985014796257019,0.8422290086746216,0.9153962135314941,1.0433368682861328,1.0431427955627441,1.0165274143218994,1.044364333152771,0.9765112996101379,0.9892616868019104,0.924990177154541,1.0174704790115356,1.038804531097412,0.9980475306510925,1.0878164768218994,1.0409018993377686,0.9440164566040039,0.9755696654319763,0.9506704807281494,0.9636329412460327,1.0383315086364746,0.94621342420578,0.9562928080558777,0.9349721074104309,0.9480544924736023,0.9779161810874939,0.8909722566604614,0.949044942855835,0.9488351345062256,0.8337002992630005,0.9624080657958984,1.0514256954193115,0.944166898727417,0.9848735928535461,0.9503976702690125,0.9430526494979858,0.9271904826164246,0.9360024333000183,0.9697484374046326,1.0058730840682983,1.007652759552002,0.9734694361686707,0.9215377569198608,0.943809986114502,0.8896686434745789,0.8913601040840149,1.027504801750183,1.127924919128418,1.0468147993087769,0.9327506422996521,0.7826567888259888,0.7985007762908936,1.0199774503707886,1.0421172380447388,0.9915036559104919,0.94002765417099,1.038922667503357,1.0420652627944946,1.015785813331604,1.030203104019165,1.0522338151931763,1.032598853111267,1.0966038703918457,1.0362606048583984,1.0611392259597778,1.066882610321045,1.0379524230957031,1.0612775087356567,1.0908067226409912,1.1168668270111084,1.0908681154251099,1.0946476459503174
rooster,0.42651158571243286,0.43082499504089355,0.5025038123130798,0.0,0.35505425930023193,0.7565191388130188,0.354514479637146,0.4132997989654541,0.590595006942749,0.7138580083847046,0.8273914456367493,0.8628151416778564,0.9220312237739563,0.6539963483810425,0.9871441721916199,1.0755317211151123,1.1169192790985107,1.0943262577056885,1.1424946784973145,0.9923234581947327,1.0407482385635376,1.1210925579071045,1.0357937812805176,1.0358928442001343,0.9881124496459961,0.9739936590194702,1.0070751905441284,1.0611923933029175,1.0266104936599731,0.9158053398132324,0.9978164434432983,0.8884620666503906,0.9988144636154175,1.0440866947174072,1.10702645778656,1.0880388021469116,1.0203149318695068,0.9990639090538025,1.0978268384933472,1.083106517791748,1.0443795919418335,1.1033445596694946,1.0804647207260132,1.0605640411376953,1.1014409065246582,1.0845909118652344,1.0710772275924683,1.1309856176376343,1.1317026615142822,1.0421265363693237,1.0596740245819092,1.0541568994522095,0.9214990139007568,1.0030195713043213,1.0157663822174072,0.9025154113769531,1.119036078453064,0.9497023820877075,0.9107329845428467,0.9708707928657532,0.8662412762641907,0.9972468614578247,0.9525055885314941,0.9101606607437134,0.7496470808982849,0.954846978187561,0.9417914152145386,1.0796477794647217,1.064941167831421,0.9366750121116638,1.0304325819015503,1.0090699195861816,0.9844364523887634,1.0401853322982788,1.0608144998550415,1.0093224048614502,0.8773937821388245,0.8013293743133545,0.8689066767692566,0.9118047952651978,1.0264226198196411,1.0406665802001953,1.0536974668502808,1.034485101699829,0.8109006881713867,0.7729356288909912,1.0421348810195923,1.0539159774780273,1.0816272497177124,1.1030577421188354,1.0548256635665894,0.9476052522659302,0.9685434699058533,0.9627112746238708,1.042130470275879,1.1067012548446655,1.064382553100586,1.0106526613235474,0.9563544392585754,1.0010286569595337,0.9881470203399658,0.9280247688293457,0.9567360877990723,0.9121319055557251,0.8198255896568298,0.8801304697990417,1.0455628633499146,0.9255675077438354,0.9276169538497925,0.92911297082901,0.8578464984893799,0.901353657245636,0.9571129083633423,0.9962313175201416,1.032029628753662,1.045528769493103,0.9722769856452942,0.9828923344612122,0.9752852916717529,0.8852388858795166,0.8730019927024841,1.0654728412628174,1.05620539188385,1.0440059900283813,0.9744311571121216,0.8577917814254761,0.6907708644866943,0.9741188287734985,1.0157805681228638,1.0255833864212036,0.9161434173583984,0.9599564671516418,1.0557595491409302,1.0528749227523804,1.0583970546722412,1.092928409576416,1.0753417015075684,1.1192806959152222,1.0511300563812256,1.0054924488067627,1.0826562643051147,1.0943396091461182,1.0724419355392456,1.130077838897705,1.1560711860656738,1.129802942276001,1.1129636764526367
bird,0.4634392261505127,0.4744606018066406,0.5855482816696167,0.35505425930023193,0.0,0.6893940567970276,0.42375314235687256,0.4220445156097412,0.48787766695022583,0.4837757349014282,0.7417730093002319,0.7770607471466064,0.7255265712738037,0.4671322703361511,0.9853209853172302,1.0948234796524048,0.9756242632865906,1.0442618131637573,0.9910568594932556,0.9499309659004211,0.9658434391021729,1.1310867071151733,1.01321280002594,1.0872946977615356,1.0758812427520752,1.0061442852020264,0.9978373646736145,1.1184372901916504,0.9352627992630005,0.8923318386077881,0.9845939874649048,0.8445711135864258,0.9856657981872559,1.0329310894012451,1.0642194747924805,1.0642873048782349,1.0128560066223145,0.9783026576042175,1.1427316665649414,1.0684181451797485,1.0281648635864258,1.1037704944610596,1.0546700954437256,0.9673435091972351,0.9591520428657532,1.0023220777511597,0.9859877824783325,1.0156795978546143,1.0997329950332642,0.9007654786109924,0.9350903034210205,0.9737910032272339,0.9190179109573364,0.9447058439254761,1.0084481239318848,0.8181808590888977,1.1060038805007935,0.9363994598388672,0.8978424072265625,0.9408211708068848,0.9070205688476562,0.9837026000022888,0.9538888335227966,0.9305012226104736,0.8534896373748779,0.9391628503799438,0.9422687292098999,1.0829815864562988,1.1178178787231445,1.021186113357544,1.0568580627441406,1.0472681522369385,1.0738688707351685,1.0451419353485107,1.0816456079483032,0.9987754225730896,0.9229381084442139,0.8123977184295654,0.9051856994628906,0.9645496606826782,1.0542373657226562,1.0313284397125244,1.058129072189331,1.0718756914138794,0.9712303876876831,0.9136688709259033,1.035217523574829,1.0452288389205933,1.0540355443954468,1.0768831968307495,1.029451847076416,0.9778723120689392,0.9790085554122925,0.9665228724479675,1.0118982791900635,1.0754776000976562,1.0658862590789795,1.0261074304580688,0.9610598087310791,0.9524668455123901,0.9889218211174011,0.9843165874481201,0.8557218909263611,0.857753336429596,0.7543027997016907,0.8145498633384705,0.8931349515914917,0.9152906537055969,0.9310431480407715,0.855608344078064,0.7089544534683228,0.8027142286300659,1.0008065700531006,1.010034441947937,1.0459141731262207,1.037261962890625,1.00390625,0.9330668449401855,0.9595738649368286,0.8823307752609253,0.8351659774780273,0.9449489712715149,1.0739319324493408,1.0031224489212036,0.989183783531189,0.8119268417358398,0.6295856237411499,0.8425030708312988,0.928871750831604,0.9393482208251953,0.8679432272911072,0.9642643928527832,1.009930968284607,0.9788607358932495,0.997367799282074,0.882954478263855,0.9286400079727173,0.9448346495628357,0.8829010725021362,0.8861086368560791,0.9770851135253906,0.9234615564346313,0.9543088674545288,1.0219732522964478,0.9875270128250122,0.9978795051574707,1.0476049184799194
fish,0.7816604971885681,0.7921454906463623,0.8221052885055542,0.7565191388130188,0.6893940567970276,0.0,0.556984543800354,0.586230993270874,0.8083508014678955,0.871066689491272,0.9657407999038696,0.9429235458374023,1.0484191179275513,0.8881394267082214,1.0507919788360596,1.0973528623580933,1.2414686679840088,1.1357948780059814,1.1642122268676758,1.0273847579956055,0.942378580570221,0.9494966864585876,0.9125779271125793,0.906408429145813,0.9701166152954102,0.7698954343795776,0.758057713508606,1.0698778629302979,1.1898510456085205,1.119308352470398,0.9543778896331787,0.9207565188407898,0.8276763558387756,1.1337676048278809,1.2337206602096558,1.1125657558441162,1.1395268440246582,1.0295968055725098,1.1975219249725342,1.198008418083191,1.1714870929718018,1.1792477369308472,1.178719162940979,1.2205238342285156,1.2232263088226318,1.21143639087677,1.2541580200195312,1.2132196426391602,1.0644245147705078,0.717674195766449,1.158249855041504,1.1854393482208252,1.0731310844421387,0.9617195725440979,1.1622813940048218,0.9994662404060364,1.2290847301483154,0.7317924499511719,0.8390147686004639,0.8092602491378784,0.7711621522903442,0.7135820984840393,0.6923216581344604,0.6847361922264099,0.7649393081665039,0.7445154190063477,0.6949536204338074,0.7431520223617554,0.7459869384765625,0.7667542099952698,0.9807689189910889,0.8636664152145386,0.8733856081962585,1.2012447118759155,1.1971577405929565,0.9754002690315247,0.8679175972938538,0.9726559519767761,0.7397565841674805,0.7954513430595398,0.9419223666191101,0.7396066188812256,0.7459565997123718,0.6467189192771912,0.8658667802810669,0.7764966487884521,0.6613596677780151,0.7603417038917542,0.713462769985199,1.0570180416107178,0.6298872232437134,0.9243864417076111,1.0013896226882935,1.0930436849594116,1.0549076795578003,1.0166456699371338,0.8103604316711426,0.8153003454208374,0.8272300958633423,0.8321759700775146,0.7320153713226318,0.7728481888771057,0.8918648362159729,0.7848120331764221,0.7467842102050781,0.9283109307289124,1.089524507522583,0.9134487509727478,0.9359815120697021,1.0242047309875488,0.9065797328948975,1.0060490369796753,0.9445053935050964,1.0677218437194824,1.1420559883117676,0.9400643110275269,1.031410813331604,1.1796510219573975,1.172697901725769,1.0092945098876953,1.0971306562423706,1.0486385822296143,1.097246527671814,1.1120513677597046,0.917433500289917,0.9948725700378418,1.0200014114379883,1.1313844919204712,0.9709024429321289,1.0463706254959106,0.9708428978919983,1.1068148612976074,0.9460291266441345,0.8895461559295654,0.8927582502365112,1.1730661392211914,1.1777753829956055,1.1877365112304688,1.147337555885315,1.1354198455810547,1.1591808795928955,1.174155831336975,1.2142611742019653,1.2372641563415527,1.2186708450317383,1.208106517791748,1.1668156385421753
butterfly,0.5246243476867676,0.5220456123352051,0.6243155002593994,0.354514479637146,0.42375314235687256,0.556984543800354,0.0,0.26633399724960327,0.49395573139190674,0.5604955554008484,0.8448808193206787,0.8996120691299438,0.9384716153144836,0.7000285983085632,0.9693958163261414,1.0847781896591187,1.0917385816574097,1.0507030487060547,1.0994899272918701,1.0115166902542114,0.9767351150512695,1.024384617805481,0.9908707737922668,1.0343971252441406,1.1102100610733032,0.9235667586326599,0.9600571393966675,1.132806658744812,1.0714110136032104,1.029465675354004,1.001347303390503,0.8778864741325378,0.864402711391449,1.0664145946502686,1.0987255573272705,1.07026207447052,1.070887565612793,0.9760546088218689,1.1165177822113037,1.0742709636688232,1.0779101848602295,1.097916841506958,1.108907699584961,1.0795271396636963,1.061183214187622,1.072739839553833,1.0647087097167969,1.0940566062927246,1.0829213857650757,0.9678822755813599,1.048291802406311,1.0326987504959106,1.036178469657898,0.9645858407020569,1.0524015426635742,0.8906552195549011,1.1731311082839966,0.8216913938522339,0.912297785282135,0.8960949778556824,0.907841682434082,0.9191815853118896,0.9038403630256653,0.8928061127662659,0.7160684466362,0.8944135904312134,0.873798131942749,0.9594414830207825,1.0015774965286255,0.9028396010398865,0.9777012467384338,0.9621127843856812,1.053046464920044,1.0845705270767212,1.0981459617614746,1.0186539888381958,0.8670011162757874,0.7411267161369324,0.8156659603118896,0.9072607159614563,0.9563119411468506,0.8842703104019165,0.9246755242347717,0.9314236640930176,0.8276148438453674,0.8197920322418213,1.0013564825057983,1.0111947059631348,0.9693986177444458,1.0661195516586304,0.9316932559013367,0.9152883291244507,0.9821480512619019,0.9678261280059814,1.0476157665252686,1.060165524482727,0.9755203127861023,0.9668955206871033,0.9199903607368469,0.9194430112838745,0.9459809064865112,0.9139432907104492,0.9391754865646362,0.9119360446929932,0.7624167799949646,0.8616709113121033,1.0302119255065918,0.8932852745056152,0.9690538048744202,0.9512211084365845,0.8579133152961731,0.9705185890197754,0.94321608543396,1.0477584600448608,1.026127815246582,0.9315557479858398,0.9489662647247314,1.0004457235336304,0.9977118968963623,0.8744216561317444,0.8514952063560486,0.9779173731803894,1.1125036478042603,1.0462582111358643,0.9664843678474426,0.9154811501502991,0.7803566455841064,0.9661292433738708,0.9616316556930542,0.9734417200088501,0.9063292741775513,0.9314541816711426,0.9826156497001648,0.9468094110488892,0.9438983201980591,0.9970853328704834,1.0842078924179077,1.0838133096694946,0.9926279187202454,1.038057804107666,1.0698983669281006,1.0394705533981323,1.100719690322876,1.1455199718475342,1.1160489320755005,1.1096892356872559,1.1563907861709595
frog,0.4680348038673401,0.40704411268234253,0.5238289833068848,0.4132997989654541,0.4220445156097412,0.586230993270874,0.26633399724960327,0.0,0.307786226272583,0.5475609302520752,0.854143500328064,0.9556809067726135,0.9058601260185242,0.5531399250030518,0.9245845079421997,1.1354219913482666,1.0250195264816284,0.954370379447937,1.0379070043563843,1.005232810974121,0.943471372127533,1.0312937498092651,1.0049296617507935,1.0036358833312988,1.1004507541656494,0.9619391560554504,1.0143013000488281,1.0983275175094604,0.9733605980873108,0.9820958375930786,1.0147228240966797,0.7783808708190918,0.9499679803848267,1.08941650390625,1.1297004222869873,1.0494972467422485,1.0760395526885986,1.022156834602356,1.1962753534317017,1.1080586910247803,1.143364429473877,1.15911865234375,1.1784515380859375,0.9778633713722229,1.0381865501403809,1.0716791152954102,0.9813804626464844,1.0512765645980835,1.0760689973831177,0.826585054397583,0.9196641445159912,1.0103126764297485,0.8890630006790161,0.9895938634872437,1.1289498805999756,0.8558768033981323,1.2399439811706543,0.8527231216430664,0.7476818561553955,0.8582258224487305,0.8763250112533569,0.9232677817344666,0.8487185835838318,0.855759859085083,0.7638803720474243,0.861000657081604,0.902646005153656,1.044135332107544,1.0587130784988403,0.9931743741035461,1.0141141414642334,1.0042756795883179,0.9731974005699158,1.0924906730651855,1.0953768491744995,1.0002747774124146,0.9490132927894592,0.5974990129470825,0.8693268299102783,0.9773501753807068,1.0253311395645142,0.8542101383209229,0.9395160675048828,0.8496055603027344,0.928746223449707,0.8649267554283142,0.9868916273117065,1.017752766609192,0.9884199500083923,1.1062783002853394,1.0301790237426758,0.925042986869812,0.9344310760498047,0.8999361991882324,0.9801244139671326,1.0132718086242676,0.8678730726242065,0.9743320941925049,0.8756460547447205,0.9192720651626587,0.8921213746070862,0.7376111745834351,0.7553133964538574,0.8978153467178345,0.7407276630401611,0.8657881021499634,0.9743826389312744,0.9044802188873291,1.0003501176834106,0.8345739841461182,0.8047520518302917,0.934004545211792,0.9554192423820496,0.9243260025978088,1.0468486547470093,0.9784758687019348,0.951093852519989,0.8327335119247437,0.8218144178390503,0.6558578610420227,0.6849157810211182,1.0424731969833374,1.149526834487915,0.8663582801818848,0.7390346527099609,0.5512142181396484,0.5581094026565552,0.828216552734375,0.8842376470565796,0.9137755036354065,0.8565472364425659,0.9564359784126282,0.9917084574699402,1.014957308769226,1.0182390213012695,0.9683798551559448,1.0748149156570435,1.0157541036605835,0.8789517283439636,1.0027846097946167,1.1132700443267822,1.0333367586135864,1.0966955423355103,1.1545143127441406,1.138424277305603,1.1315124034881592,1.154879093170166
alligator,0.4803884029388428,0.4705929756164551,0.6196654438972473,0.590595006942749,0.48787766695022583,0.8083508014678955,0.49395573139190674,0.307786226272583,0.0,0.4570501446723938,0.7487586736679077,0.9123579859733582,0.5466120839118958,0.3796634078025818,0.9526667594909668,1.0296518802642822,0.6985094547271729,0.8502859473228455,0.8333804607391357,1.0023515224456787,0.9555489420890808,1.1268595457077026,1.0735807418823242,1.1430584192276,1.1405459642410278,1.1280581951141357,1.1154671907424927,1.1685423851013184,0.8421792984008789,0.9539051651954651,0.9452829360961914,0.8669916391372681,1.0867170095443726,0.940820038318634,0.8760510683059692,1.0368824005126953,0.9928590655326843,0.8943254947662354,1.0437476634979248,0.9678452014923096,0.9829421043395996,1.030410885810852,1.069851279258728,0.8412166833877563,0.7330694198608398,0.8237629532814026,0.7623162269592285,0.8052760362625122,0.9928451776504517,0.8841878175735474,0.7498430609703064,0.8624993562698364,0.8905260562896729,0.9261695742607117,0.9902971982955933,0.6986961364746094,1.0723143815994263,1.049829125404358,0.9706296920776367,1.026922583580017,1.0964494943618774,1.1524266004562378,1.1014596223831177,1.1241546869277954,0.9667169451713562,1.01723313331604,1.1109850406646729,1.2560832500457764,1.3100824356079102,1.1982836723327637,1.1419601440429688,1.1389541625976562,1.0970169305801392,0.973819375038147,1.052536964416504,1.019327998161316,1.032462477684021,0.7603594064712524,1.0871694087982178,1.1297508478164673,1.0581976175308228,1.06623375415802,1.1700520515441895,1.163894534111023,0.961787223815918,0.9669491648674011,1.2310113906860352,1.2441608905792236,1.226984977722168,1.131220817565918,1.1682384014129639,1.0549641847610474,0.9871536493301392,0.9251309037208557,1.0348759889602661,1.104074239730835,1.1406104564666748,1.180578589439392,1.0387977361679077,0.9529134035110474,1.0590741634368896,0.9722537994384766,0.809848427772522,0.8944920301437378,0.8376052379608154,0.7770147919654846,0.7922239899635315,0.9340090155601501,0.9395579695701599,0.7625279426574707,0.7286636829376221,0.8220586180686951,1.0223464965820312,0.9825109243392944,0.9182613492012024,1.0332671403884888,0.9587602615356445,0.7634907960891724,0.7826350927352905,0.7133708000183105,0.5897166132926941,0.7945928573608398,1.0489757061004639,0.8460288047790527,0.9731339812278748,0.7720323801040649,0.523516058921814,0.6019080281257629,0.7546926736831665,0.7923033833503723,0.872919499874115,0.8870325088500977,0.807508111000061,0.9455130696296692,0.9384498596191406,0.5984342098236084,0.8805402517318726,0.7825689315795898,0.655093789100647,0.7350822687149048,0.8775798678398132,0.7644872069358826,0.7978990077972412,0.8837049603462219,0.8502342700958252,0.9231252670288086,1.0031980276107788
owl,0.7370643615722656,0.7252475023269653,0.7933905124664307,0.7138580083847046,0.4837757349014282,0.871066689491272,0.5604955554008484,0.5475609302520752,0.4570501446723938,0.0,0.7105227708816528,0.8181129693984985,0.38071346282958984,0.3743098974227905,0.9349585771560669,1.0713067054748535,0.8100141286849976,0.8768904805183411,0.7293009757995605,0.9488937854766846,0.9052237272262573,1.0910600423812866,0.9939594864845276,1.1017273664474487,1.1090078353881836,1.0158894062042236,0.9933010935783386,1.1380099058151245,0.9537773728370667,0.9748371839523315,1.0273313522338867,0.9639754891395569,1.0824294090270996,1.0627647638320923,0.9674950242042542,1.0617153644561768,1.0660889148712158,0.9675225615501404,1.1017478704452515,1.0214227437973022,1.0327712297439575,1.1126487255096436,1.066802740097046,0.9527562856674194,0.8245117664337158,0.9214149117469788,0.882563054561615,0.8592430353164673,1.0344370603561401,0.9919816851615906,0.9168141484260559,0.9657729864120483,0.9069417715072632,0.8388093709945679,0.9338741302490234,0.7159138321876526,1.0598605871200562,1.0492371320724487,0.9745079278945923,1.0094434022903442,0.9729921221733093,1.0494232177734375,1.053130030632019,1.0691895484924316,0.9622038006782532,1.0113682746887207,1.0286136865615845,1.1522120237350464,1.2007131576538086,1.1147621870040894,1.0994609594345093,1.111739993095398,1.1161319017410278,1.096524715423584,1.1249536275863647,1.015213966369629,1.090322494506836,0.9090920686721802,1.0770719051361084,1.0572504997253418,1.090510368347168,1.113141655921936,1.1581668853759766,1.2038774490356445,1.1064543724060059,1.0774297714233398,1.1504923105239868,1.1858731508255005,1.133073329925537,1.1011137962341309,1.0705734491348267,1.0638208389282227,1.0272321701049805,0.9792165756225586,1.01212477684021,1.1161415576934814,1.1324764490127563,1.098286509513855,0.989126980304718,0.9685665369033813,1.0248587131500244,0.9989608526229858,0.8029911518096924,0.7646715044975281,0.682841420173645,0.6566592454910278,0.7087289094924927,0.9339930415153503,0.8406197428703308,0.75030517578125,0.5329315662384033,0.7158571481704712,0.9655990600585938,0.9406605958938599,0.9563431739807129,1.0011919736862183,0.9704530835151672,0.8428125381469727,0.9033708572387695,0.8696542382240295,0.7387646436691284,0.6105952858924866,1.0441620349884033,0.9241148829460144,0.9635030627250671,0.8789837956428528,0.52137690782547,0.550697922706604,0.773465633392334,0.8021986484527588,0.8465903401374817,0.9229199290275574,0.9053058624267578,0.926751971244812,0.9051901698112488,0.5964004397392273,0.8950918912887573,0.7151679396629333,0.5989594459533691,0.6688709855079651,0.8585126399993896,0.7801124453544617,0.8654654026031494,0.9070813655853271,0.8065448999404907,0.8616781830787659,0.9564345479011536
