subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00420001,26,134,134,0,0.943626848758794,0.22143710782240714,0.03883624076843262,1.503311276435852
