,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.8301441669464111,0.7331662178039551,0.7529034614562988,0.8316354751586914,0.6756496429443359,1.0296132564544678,1.005879282951355,1.1498857736587524,1.0851181745529175,1.0657612085342407,1.0283328294754028,0.9662206172943115,0.8447446823120117,0.9957550168037415,1.0505034923553467,1.07962965965271,1.0419774055480957,1.030954122543335,0.9981645941734314,1.0520422458648682,1.057264804840088,1.1069486141204834,1.0565745830535889,1.135304570198059,1.1578612327575684,1.0795313119888306,0.9603330492973328,0.9399630427360535,0.9418547749519348,0.9380743503570557,0.8883836269378662,0.8542871475219727,0.9649453163146973,0.9727864861488342,0.9514663219451904,0.8695546388626099,0.9147634506225586,1.0199986696243286,0.9469900131225586,0.9983481168746948,1.0024166107177734,1.000322937965393,1.011356234550476,0.9995474815368652,0.9304355382919312,0.7580571174621582,0.9749072194099426,1.0158427953720093,1.0220705270767212,0.9880701303482056,1.0069897174835205,1.0237840414047241,1.0760908126831055,1.0400267839431763,1.0560717582702637,0.9597339034080505,1.0033166408538818,0.952607274055481,0.9730218648910522,1.0632672309875488,1.0505167245864868,1.0455834865570068,1.0831897258758545,0.9453790187835693,0.8425601124763489,0.8443077802658081,1.0305448770523071,1.0239540338516235,1.0135533809661865,0.8865622878074646,0.936314046382904,0.9428801536560059,0.9925957322120667,1.1327005624771118,1.1032148599624634,1.0365045070648193,1.0941928625106812,1.0760993957519531,1.1777030229568481,1.0441480875015259
fish,0.8301441669464111,0.0,0.44980108737945557,0.5277188420295715,0.8820826411247253,1.0197837352752686,1.090476632118225,1.0296489000320435,1.2037224769592285,1.064318299293518,0.9387313723564148,0.8039920330047607,0.712138295173645,0.8300939798355103,0.939775824546814,1.253359317779541,1.2694045305252075,1.0867807865142822,1.128838300704956,1.1603105068206787,1.1961052417755127,1.309043049812317,1.332926630973816,1.3040332794189453,1.2531633377075195,1.2414151430130005,0.9970954656600952,0.8428235054016113,0.7353640198707581,0.7761509418487549,0.6932293176651001,0.6523967981338501,0.672317624092102,0.6558433771133423,0.6716439723968506,0.5502395629882812,0.6310684084892273,1.1562176942825317,0.794226884841919,0.8443292379379272,0.7375566363334656,0.750068724155426,0.6141238212585449,0.5873469114303589,0.576350212097168,0.9311382174491882,0.6970343589782715,0.7974355220794678,0.761542797088623,0.9786112904548645,0.6998690962791443,1.0708913803100586,1.0802123546600342,0.8936131000518799,0.9158335328102112,0.889525830745697,0.6990560293197632,0.8060996532440186,0.8873304128646851,1.0472116470336914,1.200918197631836,1.225416898727417,1.1107627153396606,1.054638385772705,0.6164416670799255,0.8993778228759766,1.1263009309768677,0.9785422086715698,0.8424607515335083,0.9808727502822876,1.076633334159851,0.8992741107940674,0.9147664904594421,0.8617560863494873,1.1987301111221313,1.1634111404418945,1.0200268030166626,1.1507182121276855,1.118992805480957,1.135506510734558,0.9881070256233215
frog,0.7331662178039551,0.44980108737945557,0.0,0.24518120288848877,1.0602121353149414,0.8771225810050964,1.1328483819961548,1.1716878414154053,1.264829158782959,1.1127861738204956,1.0789786577224731,1.01405668258667,0.9716014862060547,0.8504512310028076,1.0246062278747559,1.199582576751709,1.2146023511886597,1.1022928953170776,1.1371756792068481,1.0701861381530762,1.1552329063415527,1.1915826797485352,1.2600815296173096,1.2513107061386108,1.1431776285171509,1.1938307285308838,1.0548999309539795,0.889737069606781,0.8740832209587097,0.9006379842758179,0.94969242811203,0.9218974113464355,0.8005205988883972,0.8923688530921936,0.9645563364028931,0.8922499418258667,0.8602215051651001,1.0253640413284302,0.8766547441482544,0.6123925447463989,0.8214490413665771,0.8333009481430054,0.8455591201782227,0.8281465768814087,0.7708122134208679,0.9134036898612976,0.6253789067268372,0.8995196223258972,0.9183340072631836,1.081620454788208,0.9940284490585327,1.0187171697616577,1.0226776599884033,0.9045863151550293,1.014553427696228,0.9049431681632996,0.7773948907852173,0.8719480037689209,0.8870528936386108,1.0214356184005737,1.0297489166259766,1.0673019886016846,0.9416284561157227,1.0182472467422485,0.6992249488830566,0.47633612155914307,0.7207545042037964,0.9745805263519287,0.9013451933860779,0.9120811223983765,0.9947834610939026,1.0810691118240356,0.9061132073402405,0.8702967166900635,1.205523133277893,1.190905213356018,1.0392389297485352,1.2201902866363525,1.2146399021148682,1.2147858142852783,1.1454600095748901
alligator,0.7529034614562988,0.5277188420295715,0.24518120288848877,0.0,0.7667874097824097,0.6561928987503052,0.9827702641487122,0.9439951181411743,0.9149421453475952,1.0347015857696533,1.1926982402801514,1.1594780683517456,1.1016454696655273,0.8914593458175659,0.9851822853088379,1.0651847124099731,1.0022485256195068,1.0682802200317383,0.940060019493103,0.9448176622390747,0.9769997596740723,0.9794498085975647,0.9537360072135925,1.0457353591918945,0.8770269751548767,0.9558504223823547,1.073060393333435,0.9992407560348511,1.0867024660110474,1.0618561506271362,1.1555469036102295,1.1410298347473145,0.9695565104484558,1.122106909751892,1.1493011713027954,1.1287184953689575,1.0704001188278198,0.9874343276023865,0.9750778079032898,0.8583399653434753,0.9445481896400452,0.9100270867347717,1.0053397417068481,0.9907008409500122,1.0215409994125366,0.8272453546524048,0.6950030326843262,1.0599262714385986,1.0834836959838867,1.1255908012390137,1.065155267715454,1.0430834293365479,1.0959817171096802,1.139190435409546,1.1357735395431519,1.0190485715866089,0.9367736577987671,0.8219066858291626,0.7229076623916626,0.8844396471977234,0.9175794720649719,0.9773073196411133,0.9418053030967712,0.8920817971229553,0.9926613569259644,0.8685726523399353,0.7627140283584595,0.8036521673202515,0.8981742262840271,0.9773173928260803,0.9267805814743042,1.0425256490707397,0.8160538673400879,0.8538903594017029,0.8315838575363159,0.8828040957450867,0.8760985732078552,0.8763217926025391,0.908283531665802,0.9289118051528931,0.9957295656204224
cat,0.8316354751586914,0.8820826411247253,1.0602121353149414,0.7667874097824097,0.0,0.5139394998550415,0.794754147529602,0.7206780910491943,0.7316732406616211,0.953089714050293,1.087587594985962,1.065619707107544,1.02531099319458,0.8780746459960938,0.9786663055419922,0.9947393536567688,0.8689625263214111,1.0917465686798096,0.854550838470459,1.0122497081756592,0.9932359457015991,0.8635082244873047,0.6961473822593689,0.8258742094039917,0.9081205129623413,0.8419860601425171,1.1692075729370117,1.1122946739196777,1.1237385272979736,1.1310197114944458,1.1164178848266602,1.130721926689148,1.0856412649154663,1.062717318534851,1.0476739406585693,1.0860775709152222,1.0630252361297607,0.9520718455314636,1.1520813703536987,1.2587236166000366,1.1746125221252441,1.1261783838272095,1.145432949066162,1.139647126197815,1.2088842391967773,0.9645332098007202,1.0525020360946655,1.2075762748718262,1.2159911394119263,1.1383066177368164,1.0186926126480103,1.1338151693344116,1.2409489154815674,1.287667989730835,1.2435228824615479,1.253662347793579,1.143174648284912,0.9684311151504517,0.9502583146095276,0.8811295032501221,1.1382036209106445,1.1288156509399414,1.2144405841827393,1.078909158706665,1.176669955253601,1.2634034156799316,1.0068672895431519,0.7686290740966797,1.0179061889648438,0.9757689833641052,1.0029652118682861,0.9139220118522644,1.0712100267410278,1.1138217449188232,0.5767658948898315,0.756746768951416,0.9129271507263184,0.6976273059844971,0.756274938583374,0.6411873698234558,0.8441027402877808
dog,0.6756496429443359,1.0197837352752686,0.8771225810050964,0.6561928987503052,0.5139394998550415,0.0,0.8495090007781982,0.8582410216331482,0.9135674238204956,1.1211473941802979,1.2465287446975708,1.1945288181304932,1.1613746881484985,0.8588209748268127,1.034936785697937,0.8701205253601074,0.8594788908958435,1.0748987197875977,0.8841413855552673,0.9081881046295166,0.9046642184257507,0.7780321836471558,0.7382899522781372,0.7751756906509399,0.8987610936164856,0.954128623008728,1.1507790088653564,1.0506713390350342,1.1424663066864014,1.125831961631775,1.203713059425354,1.1769901514053345,1.039426565170288,1.159641981124878,1.2305190563201904,1.240295171737671,1.1395301818847656,0.8245189189910889,1.1015188694000244,1.1054185628890991,1.141506552696228,1.1343371868133545,1.2223666906356812,1.2254682779312134,1.2558858394622803,0.9078353047370911,0.962528645992279,1.1690037250518799,1.2131516933441162,1.1266640424728394,1.1452144384384155,1.0231915712356567,1.114572525024414,1.2256684303283691,1.2037618160247803,1.1901919841766357,1.1148865222930908,1.012311339378357,0.9795793890953064,0.885378897190094,0.9756042957305908,1.0289579629898071,1.103998064994812,1.1147552728652954,1.2177165746688843,0.9098784327507019,0.6668215394020081,0.870489239692688,1.046875238418579,0.9457162618637085,0.9267808198928833,1.0555459260940552,1.0333061218261719,1.111318826675415,0.7607665657997131,0.8464903235435486,0.9335523247718811,0.8319734334945679,0.8529446125030518,0.8188053965568542,0.9468002915382385
face,1.0296132564544678,1.090476632118225,1.1328483819961548,0.9827702641487122,0.794754147529602,0.8495090007781982,0.0,0.17417579889297485,0.6438544988632202,0.8165919780731201,1.0068014860153198,1.0470131635665894,0.9788995385169983,0.9706532955169678,0.9296070337295532,1.0834879875183105,1.0039424896240234,1.069517970085144,0.7819504141807556,0.8648072481155396,0.8958169221878052,0.961666464805603,0.8895612359046936,0.9161613583564758,0.919913113117218,0.9645192623138428,1.1476165056228638,1.0546398162841797,1.1078072786331177,1.1300376653671265,1.103633165359497,1.152234435081482,0.9540971517562866,1.168798804283142,1.0980010032653809,1.119812250137329,0.9393396377563477,1.0098340511322021,1.1635295152664185,1.2175472974777222,1.1447070837020874,1.1447913646697998,1.162492275238037,1.171917200088501,1.197198510169983,0.9371446967124939,1.0441025495529175,1.1096479892730713,1.1717238426208496,1.1635104417800903,1.1155955791473389,1.2427278757095337,1.1248154640197754,1.196143388748169,1.193544626235962,1.1868211030960083,1.154891014099121,0.97836834192276,0.9234367609024048,0.849679172039032,1.1108510494232178,1.1403965950012207,1.1282384395599365,1.0450977087020874,1.103420376777649,1.2153629064559937,0.9089659452438354,0.7784338593482971,0.9574998617172241,1.0626890659332275,1.0748587846755981,1.0548315048217773,1.0669113397598267,1.1171059608459473,0.7640514969825745,0.5839189291000366,0.5870972871780396,0.4458922743797302,0.39903223514556885,0.7142432928085327,0.7432647943496704
hair,1.005879282951355,1.0296489000320435,1.1716878414154053,0.9439951181411743,0.7206780910491943,0.8582410216331482,0.17417579889297485,0.0,0.5726877450942993,0.7619577050209045,0.9710361361503601,0.9936949610710144,0.9894757270812988,0.9495599269866943,0.891547441482544,1.075634241104126,0.9883960485458374,1.0709073543548584,0.7453763484954834,0.816651463508606,0.8941875696182251,0.9493208527565002,0.8746370077133179,0.8862205147743225,0.9473615288734436,0.9415615797042847,1.1764470338821411,1.0150853395462036,1.1300196647644043,1.134833812713623,1.123139500617981,1.1699317693710327,0.8569895029067993,1.1624560356140137,1.0424659252166748,1.0823168754577637,0.8541615605354309,1.00912344455719,1.1879632472991943,1.2629528045654297,1.1658695936203003,1.1548504829406738,1.1446613073349,1.145149827003479,1.1991175413131714,0.8320732116699219,0.9440683722496033,1.1442115306854248,1.2150499820709229,1.1868572235107422,1.0804927349090576,1.2879841327667236,1.2117081880569458,1.2769596576690674,1.2524523735046387,1.2372112274169922,1.2157148122787476,0.9779136180877686,0.8978570699691772,0.8335563540458679,1.187516212463379,1.1780303716659546,1.1942766904830933,1.0615240335464478,1.0718472003936768,1.3170411586761475,0.9420247673988342,0.7218375205993652,0.9552897214889526,1.1108635663986206,1.081696629524231,0.9733209013938904,1.0782134532928467,1.1514337062835693,0.7161413431167603,0.4873601794242859,0.5345156192779541,0.4218676686286926,0.33733493089675903,0.6688506603240967,0.622774064540863
arm,1.1498857736587524,1.2037224769592285,1.264829158782959,0.9149421453475952,0.7316732406616211,0.9135674238204956,0.6438544988632202,0.5726877450942993,0.0,0.532112181186676,0.9524684548377991,1.0656075477600098,1.2410433292388916,1.1452550888061523,1.0534082651138306,0.8582854866981506,0.7795423865318298,1.053038239479065,0.8069082498550415,0.8975474238395691,0.7561885118484497,0.7877663969993591,0.6239734888076782,0.7360758781433105,0.5298452377319336,0.7289860248565674,1.1244702339172363,1.2228466272354126,1.2766202688217163,1.2371810674667358,1.2729263305664062,1.3289321660995483,1.246576189994812,1.3215866088867188,1.194364070892334,1.2993038892745972,1.2703704833984375,1.005258560180664,1.2027204036712646,1.2646255493164062,1.2119344472885132,1.1218236684799194,1.2394108772277832,1.2550116777420044,1.329213261604309,0.9763758778572083,1.1736582517623901,1.2745355367660522,1.307119607925415,1.2021973133087158,1.1663252115249634,1.2055567502975464,1.155327558517456,1.3362325429916382,1.224352478981018,1.2061350345611572,1.204382061958313,0.9789339900016785,0.8201054334640503,0.8290432095527649,0.854812741279602,0.9834752678871155,0.9768288135528564,0.7764477729797363,1.2799865007400513,1.3929462432861328,0.9697495698928833,0.6553850173950195,0.8112590909004211,1.0823789834976196,0.9847567677497864,1.0070964097976685,1.0415257215499878,1.0879169702529907,0.4717056155204773,0.3454437255859375,0.5605885982513428,0.42510777711868286,0.3466717004776001,0.3825990557670593,0.6411606669425964
hand,1.0851181745529175,1.064318299293518,1.1127861738204956,1.0347015857696533,0.953089714050293,1.1211473941802979,0.8165919780731201,0.7619577050209045,0.532112181186676,0.0,0.34350889921188354,0.6105793714523315,0.9529212117195129,1.1215264797210693,1.1701658964157104,1.1428909301757812,1.148606777191162,1.1104017496109009,1.1222710609436035,1.1565711498260498,1.072330355644226,1.1832846403121948,1.1363279819488525,1.1072291135787964,0.933198094367981,1.1078932285308838,1.1634061336517334,1.1453649997711182,1.0260075330734253,1.0515470504760742,1.0835171937942505,1.1149970293045044,1.0180583000183105,0.9818847179412842,0.963667631149292,1.0064820051193237,0.9754242300987244,1.1943796873092651,1.0615047216415405,1.0318914651870728,0.9720590710639954,0.9554029703140259,1.045508861541748,1.0679630041122437,1.0568888187408447,1.1833837032318115,1.1867303848266602,1.1378957033157349,1.1397210359573364,1.1384764909744263,0.9678025841712952,1.2272052764892578,1.0870416164398193,1.1173622608184814,1.0704572200775146,1.0207056999206543,1.007656455039978,0.790245532989502,0.8331175446510315,0.9365819692611694,0.9764721989631653,1.1518161296844482,0.9357020854949951,0.8348517417907715,0.8145597577095032,1.1636691093444824,0.9388414621353149,0.5889756679534912,0.450298011302948,0.924146831035614,1.0411527156829834,0.9185209274291992,0.9019396901130676,0.8989291191101074,0.8672246336936951,0.6509485244750977,0.670175313949585,0.8621602058410645,0.8316295742988586,0.762892484664917,0.8116636276245117
