subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00720001,27,126,126,0,0.9764997553738277,0.20901220056576644,0.07759964466094971,1.4690666198730469
