,pony,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.24422001838684082,0.3658813238143921,0.3970809578895569,0.7889482975006104,0.5529272556304932,0.47673916816711426,0.6261422634124756,0.8708482384681702,1.028735876083374,0.6461451649665833,0.44485944509506226,1.0480753183364868,1.0440510511398315,1.163066029548645,1.168952465057373,1.0682194232940674,1.0174070596694946,1.0766429901123047,1.1304078102111816,1.0757395029067993,1.004583716392517,0.9788424968719482,1.0155762434005737,1.020747184753418,0.7867366075515747,0.7578392624855042,0.840751051902771,0.8034549951553345,0.952848494052887,0.9622368216514587,1.0515657663345337,1.0882048606872559,0.9700735807418823,1.0125956535339355,1.0791187286376953,1.0551544427871704,1.0960426330566406,1.110184669494629,1.091692566871643,1.027201771736145,1.07273530960083,1.0265939235687256,1.0879145860671997,1.1473236083984375,1.1257429122924805,0.9198379516601562,1.0124919414520264,1.0186086893081665,0.8725115656852722,0.9823018312454224,1.0616552829742432,0.9428635239601135,1.011187195777893,1.0093739032745361,0.989289402961731,1.0909485816955566,1.070107102394104,1.0381876230239868,0.9625756144523621,0.8671054840087891,0.9718825817108154,1.042560338973999,1.0829111337661743,0.9937476515769958,1.0127853155136108,1.0447425842285156,1.1259989738464355,0.8707143068313599,0.9619269371032715,0.8604608774185181,0.9104820489883423,1.0044217109680176,1.0081757307052612,1.0319989919662476,1.0358898639678955,1.0317432880401611,1.0210894346237183,0.8969593048095703,0.8608795404434204,1.0306910276412964,0.9154863357543945,1.0027403831481934,1.0383373498916626,1.04221510887146,0.8509992957115173,1.0731394290924072,1.0290470123291016,1.0251615047454834,1.0749552249908447,1.0563780069351196,1.047225832939148,1.0605062246322632,1.0925309658050537,1.0444092750549316,0.9952977895736694,1.0770702362060547,0.9691900014877319,0.9826254844665527,1.0384957790374756,0.9698485136032104,0.9384037852287292,0.9224797487258911,0.9953707456588745,1.0745065212249756,1.0320382118225098,1.0720971822738647,1.0630216598510742,1.0389388799667358,1.0799139738082886,0.981748640537262,1.0399881601333618,1.0478392839431763,1.0891001224517822,1.0386295318603516,0.7958399057388306,0.5677729845046997,1.0045135021209717,1.0138018131256104,1.0598183870315552,0.9257422685623169,0.8784376382827759,0.9507812857627869,0.9299771189689636,0.9412256479263306,1.060490369796753,0.9253584742546082,1.161096215248108,1.1235288381576538,1.0641257762908936,0.9404944777488708,1.0901356935501099,1.0794264078140259,1.0775190591812134,1.119208812713623,1.058203935623169,1.0433814525604248
horse,0.24422001838684082,0.0,0.3087525963783264,0.3131791353225708,0.6715819835662842,0.49319517612457275,0.5056279897689819,0.6132887601852417,0.827150285243988,0.8770994544029236,0.6396422386169434,0.5212509632110596,0.8694328665733337,0.8952745795249939,1.046929955482483,1.1706595420837402,1.0286380052566528,1.080757975578308,1.1023552417755127,1.1274574995040894,1.0776848793029785,1.002641201019287,0.9700326919555664,1.0042765140533447,1.071874976158142,0.9211006164550781,0.8510329723358154,0.8983180522918701,0.7576502561569214,0.9312576651573181,1.0384379625320435,1.1104031801223755,1.1388158798217773,1.0382932424545288,0.889678955078125,1.0671536922454834,1.0515339374542236,1.0495600700378418,1.1122106313705444,1.1460174322128296,1.0894067287445068,1.0489453077316284,1.0369460582733154,1.1088553667068481,1.109239101409912,1.1180200576782227,0.838067352771759,0.9735379815101624,1.0566996335983276,0.9575137495994568,0.7876545190811157,1.007189393043518,0.9074400663375854,1.0668541193008423,1.007317304611206,0.9640747308731079,1.0461318492889404,1.0095577239990234,0.9864977598190308,0.9107649326324463,0.7896396517753601,0.9457173347473145,0.9914149641990662,1.0152865648269653,0.9523547291755676,0.9500913023948669,0.9848628044128418,1.1465253829956055,0.9790329933166504,1.0456172227859497,0.8572767376899719,0.9703565835952759,1.0088248252868652,0.998704731464386,1.0388237237930298,1.017244815826416,1.0096352100372314,1.0287439823150635,0.873316764831543,0.8284991979598999,1.045532464981079,0.9437911510467529,1.011599063873291,1.1512082815170288,0.9721471071243286,0.8668254613876343,1.1546213626861572,1.0868281126022339,1.0898396968841553,1.1791179180145264,1.1085137128829956,1.0640023946762085,1.0819777250289917,1.0102206468582153,1.0519022941589355,1.015156626701355,1.1022114753723145,0.8846758008003235,0.9368372559547424,1.02936589717865,0.9264649152755737,0.9300506114959717,0.8621283173561096,0.9485350847244263,1.0612375736236572,0.9794108867645264,1.150736689567566,1.1135181188583374,1.115728497505188,1.1819884777069092,1.030725121498108,1.070566177368164,1.0677133798599243,1.1504483222961426,1.1119962930679321,0.9928526878356934,0.7256395816802979,1.0576684474945068,1.0253219604492188,1.1389151811599731,1.0279685258865356,0.9165403246879578,1.0062692165374756,1.0213619470596313,1.033941388130188,1.0544017553329468,0.8342167139053345,1.057963252067566,1.0373108386993408,1.0041991472244263,0.873953104019165,0.9207624197006226,0.9607700705528259,0.9530772566795349,1.0591100454330444,1.0201059579849243,1.034446120262146
rooster,0.3658813238143921,0.3087525963783264,0.0,0.2297356128692627,0.6417557001113892,0.442263126373291,0.5038641095161438,0.6019072532653809,0.7899057865142822,1.0524739027023315,0.5824904441833496,0.48800426721572876,0.9944280982017517,0.9369471669197083,1.1523616313934326,1.1501275300979614,1.067233920097351,1.0041840076446533,1.052493691444397,1.0986459255218506,1.038883090019226,0.9847462773323059,0.9398472309112549,0.9465551972389221,1.058236837387085,0.8626757860183716,0.7800016403198242,0.9051057696342468,0.7861102819442749,0.821666955947876,0.964153528213501,1.1345089673995972,1.1017969846725464,1.038010835647583,0.9189630150794983,1.0386706590652466,1.0515166521072388,1.0798654556274414,1.1240785121917725,1.1355677843093872,1.0805251598358154,1.1706794500350952,1.132720947265625,1.1715059280395508,1.173097848892212,1.1140453815460205,0.9328675866127014,1.1310423612594604,1.062866449356079,0.7833969593048096,0.9472396373748779,1.0913729667663574,0.9258795976638794,0.995574414730072,0.9319332838058472,0.8570816516876221,1.029500961303711,0.9516199231147766,0.934509813785553,0.8089056611061096,0.6826024055480957,0.8730207085609436,0.9311392903327942,1.0183130502700806,0.816942036151886,0.9598709344863892,0.9952113032341003,1.0409058332443237,0.7937965393066406,0.905258059501648,0.6619058847427368,0.9213851094245911,0.9365779757499695,0.9396477341651917,0.957659125328064,0.9350009560585022,0.9296974539756775,0.9623746871948242,0.7799825668334961,0.7312886714935303,0.9257903099060059,0.8440108895301819,0.9894378781318665,1.019742488861084,0.9877552390098572,0.7941396236419678,1.0809955596923828,1.0777373313903809,1.0573980808258057,1.1477993726730347,1.1065406799316406,1.0232791900634766,1.0778751373291016,1.0378355979919434,1.0260180234909058,0.9621267914772034,1.1054661273956299,0.8124158978462219,0.9077081084251404,0.9628439545631409,0.9412127137184143,0.8896242380142212,0.7223634719848633,0.8901169896125793,1.106889009475708,1.0144418478012085,1.166788101196289,1.1055248975753784,1.0831890106201172,1.1342417001724243,1.022735834121704,1.085892915725708,0.9429095387458801,1.0961602926254272,1.0531080961227417,0.9220514297485352,0.5462572574615479,0.9039522409439087,0.8786026239395142,1.0750800371170044,0.9383224844932556,0.7742936611175537,0.9506409168243408,0.8553636074066162,0.8941815495491028,1.1173878908157349,0.9320140480995178,1.2001615762710571,1.170562982559204,1.0615010261535645,0.8813657164573669,1.0870676040649414,1.0980993509292603,1.0612071752548218,1.1707868576049805,1.0811699628829956,1.0092387199401855
bird,0.3970809578895569,0.3131791353225708,0.2297356128692627,0.0,0.5328782200813293,0.43367165327072144,0.5178937315940857,0.4918023943901062,0.6691969037055969,0.9019750952720642,0.4847121238708496,0.43789148330688477,1.03103768825531,1.0230013132095337,1.1390283107757568,1.1953151226043701,1.0434683561325073,1.0381277799606323,1.0873897075653076,1.1329659223556519,1.0781749486923218,1.0506583452224731,1.0222243070602417,1.0229676961898804,1.1260943412780762,0.9018664956092834,0.8803902864456177,0.9073605537414551,0.7794461250305176,0.7488052248954773,0.9510829448699951,1.0921194553375244,1.1155140399932861,1.0200427770614624,0.9017991423606873,1.083329200744629,1.059072732925415,1.0451991558074951,1.111735224723816,1.106760025024414,1.0363861322402954,1.0740017890930176,1.0930333137512207,1.0905438661575317,1.0790148973464966,1.034960150718689,0.8119466304779053,0.9711424708366394,0.9619206786155701,0.6990667581558228,0.86036217212677,1.0270801782608032,0.8533036708831787,0.9826180934906006,0.9225751757621765,0.9053901433944702,1.0606309175491333,1.0208243131637573,0.9684295654296875,0.9100720286369324,0.7916334271430969,0.9019784927368164,0.9888122081756592,1.0510963201522827,0.8654810190200806,1.0201257467269897,1.0516334772109985,1.1196938753128052,0.8028205633163452,0.8855680823326111,0.725557804107666,0.8192492723464966,0.9265364408493042,0.9242960214614868,0.9178463220596313,0.858375608921051,0.8522935509681702,0.9348379969596863,0.8498634099960327,0.8000829219818115,0.9456042051315308,0.8679215908050537,0.9609454870223999,1.0359587669372559,0.9872955083847046,0.8680253028869629,1.0797784328460693,1.0755970478057861,1.0447115898132324,1.0915833711624146,1.0649056434631348,1.029996633529663,1.0433701276779175,1.023349642753601,1.0126110315322876,0.9587680697441101,1.0555963516235352,0.8972713351249695,0.8928377032279968,0.9313656687736511,0.9868921041488647,1.0212606191635132,0.7597706317901611,0.9802426099777222,1.0573399066925049,0.9932555556297302,1.1145566701889038,1.1029610633850098,1.0790491104125977,1.1407313346862793,1.031404972076416,1.0560293197631836,0.9644579887390137,1.0374343395233154,1.0865975618362427,0.981217622756958,0.7801691889762878,0.9870744943618774,1.0131951570510864,1.1000497341156006,0.9702087640762329,0.903416633605957,0.9533544778823853,0.8872196078300476,0.9389882683753967,1.028870940208435,0.9045629501342773,1.1683920621871948,1.1416912078857422,1.0817687511444092,0.9617368578910828,1.0580826997756958,1.0771926641464233,1.062512993812561,1.1431643962860107,1.1071388721466064,1.1039817333221436
fish,0.7889482975006104,0.6715819835662842,0.6417557001113892,0.5328782200813293,0.0,0.5277758836746216,0.5692942142486572,0.9277152419090271,0.9106976985931396,1.102830410003662,0.9686049818992615,0.9588286280632019,1.118021011352539,1.1231108903884888,1.3304742574691772,1.1678194999694824,1.14017653465271,1.016999363899231,0.9506650567054749,0.9558374881744385,0.8523215055465698,0.7224271297454834,0.8385759592056274,0.7985957860946655,0.9797144532203674,1.12409508228302,0.963316798210144,0.906321108341217,0.7015249729156494,0.7962133884429932,1.0855395793914795,1.3151589632034302,1.13472580909729,1.232326865196228,1.1100082397460938,1.2509207725524902,1.272596001625061,1.1946464776992798,1.2502703666687012,1.1749975681304932,1.3285531997680664,1.3388495445251465,1.2880263328552246,1.304640769958496,1.28165602684021,1.024741291999817,0.861639678478241,1.2611308097839355,1.2053718566894531,0.8827512264251709,1.0059081315994263,1.1962343454360962,0.6238613724708557,0.7292173504829407,0.712730348110199,0.8548064231872559,0.7304657101631165,0.7234248518943787,0.6468552350997925,0.6283518671989441,0.6702563762664795,0.5604655146598816,0.6235593557357788,0.6316177248954773,0.6710104942321777,0.9515751600265503,0.8125894069671631,0.734889566898346,1.1623387336730957,1.0366607904434204,0.8251305818557739,1.0141396522521973,0.8350220918655396,0.7896937131881714,0.8226393461227417,0.6001982688903809,0.5597596764564514,0.519458532333374,0.9726483225822449,0.8555572032928467,0.586938738822937,0.7194130420684814,0.7283143997192383,0.9835814237594604,0.5534664988517761,0.840631365776062,1.241441011428833,1.162436604499817,1.134305715560913,1.0912134647369385,0.8283909559249878,0.8723458051681519,0.9295715093612671,0.9992806911468506,0.749940037727356,0.8237346410751343,0.9040747880935669,0.6632518768310547,0.7414228916168213,0.9927432537078857,0.947542667388916,0.8148480653762817,0.7889718413352966,1.0509071350097656,0.9507225751876831,1.118993878364563,1.1847282648086548,1.146906852722168,1.2423499822616577,1.3051245212554932,1.0649460554122925,1.1141254901885986,0.9717082977294922,1.0497902631759644,0.695419430732727,0.9484947919845581,1.0151270627975464,1.0438026189804077,0.8677717447280884,1.0389325618743896,0.9773743748664856,1.103513479232788,0.9151579141616821,0.8932030200958252,0.892109215259552,1.2599962949752808,1.0692174434661865,1.3395707607269287,1.2566856145858765,1.1626728773117065,1.1710538864135742,1.2768654823303223,1.2877838611602783,1.2294946908950806,1.2518761157989502,1.2058894634246826,1.0688174962997437
butterfly,0.5529272556304932,0.49319517612457275,0.442263126373291,0.43367165327072144,0.5277758836746216,0.0,0.3840939998626709,0.7928526401519775,0.9363165497779846,1.158634901046753,0.8938761949539185,0.8158975839614868,1.0791476964950562,1.062830924987793,1.2657935619354248,1.1611905097961426,1.2122994661331177,1.0357389450073242,1.0501776933670044,1.024442195892334,0.976422905921936,0.8926852941513062,0.9623592495918274,0.9278091192245483,1.0060131549835205,1.0605881214141846,1.0000286102294922,0.9590904712677002,0.8889876008033752,0.7756160497665405,1.0298261642456055,1.2094581127166748,1.0867267847061157,1.0982156991958618,1.1091376543045044,1.1736432313919067,1.1603922843933105,1.1449352502822876,1.1946254968643188,1.15651535987854,1.1451972723007202,1.2004153728485107,1.1740777492523193,1.1538513898849487,1.1669124364852905,1.0108128786087036,0.9192954897880554,1.1504641771316528,1.0944783687591553,0.9292193055152893,1.0389899015426636,1.1847374439239502,0.6828050017356873,0.8934065103530884,0.8486959338188171,0.8827179074287415,0.921791672706604,0.9088813662528992,0.8593440055847168,0.752915620803833,0.7522595524787903,0.8103371262550354,0.8981143832206726,0.8865812420845032,0.7667045593261719,0.9298452138900757,0.9229708313941956,1.0390208959579468,1.0179520845413208,1.046343207359314,0.7901154160499573,0.8295637965202332,0.841148853302002,0.8052682876586914,0.8720252513885498,0.812737226486206,0.8015838861465454,0.8234446048736572,0.8895217180252075,0.7489309310913086,0.8160537481307983,0.8656144738197327,0.8746821880340576,1.0908260345458984,0.9181805849075317,0.8425236344337463,1.111106038093567,1.0356974601745605,1.0270427465438843,1.072506070137024,0.9251061677932739,0.909692108631134,0.8986411094665527,1.0679212808609009,0.9023725986480713,0.9216544032096863,0.971158504486084,0.7757019996643066,0.8080585598945618,1.0060819387435913,0.9093013405799866,0.9450591802597046,0.8531621694564819,1.0005202293395996,0.9405646324157715,1.034010648727417,1.119549036026001,0.9792420864105225,1.0559948682785034,1.1412458419799805,0.9776545763015747,1.0150089263916016,1.0753072500228882,1.062608242034912,0.9445686340332031,0.912589967250824,0.8566850423812866,1.1233690977096558,1.1007276773452759,1.1010750532150269,0.9562166333198547,0.9280320405960083,0.9672048091888428,1.001495599746704,0.9612188935279846,1.1746565103530884,1.032350778579712,1.270763874053955,1.172451376914978,1.166069746017456,1.1322427988052368,1.1904003620147705,1.199270248413086,1.1802502870559692,1.2461460828781128,1.1888017654418945,1.1364054679870605
frog,0.47673916816711426,0.5056279897689819,0.5038641095161438,0.5178937315940857,0.5692942142486572,0.3840939998626709,0.0,0.5820863246917725,0.8402835130691528,1.10261070728302,0.8851490020751953,0.7758171558380127,1.1415700912475586,1.1738301515579224,1.230665922164917,1.0930893421173096,1.1875765323638916,1.0380492210388184,1.1050366163253784,1.0638481378555298,1.0602197647094727,1.0087535381317139,1.0411638021469116,1.048575758934021,1.0801652669906616,0.9877933859825134,0.907020092010498,0.94922935962677,0.9616845846176147,0.912312924861908,1.091780185699463,1.218430519104004,1.1274468898773193,1.1248148679733276,1.129798173904419,1.2335340976715088,1.1821818351745605,1.1545377969741821,1.2042713165283203,1.1851171255111694,1.107722282409668,1.152450680732727,1.1332242488861084,1.1374332904815674,1.190596580505371,1.114797830581665,0.9094424843788147,1.035783052444458,1.0444915294647217,0.8264800310134888,1.0073881149291992,1.126814603805542,0.829788327217102,0.831121563911438,0.8848781585693359,0.9040051102638245,1.0009119510650635,1.0122040510177612,0.905436635017395,0.8706570267677307,0.8922863006591797,0.9740768671035767,1.089735746383667,1.0809365510940552,0.9520949721336365,1.0844054222106934,1.094655990600586,1.0434942245483398,1.058090090751648,1.0473443269729614,0.912235677242279,0.6943458318710327,0.9332815408706665,0.9674415588378906,0.9943230152130127,0.9803239107131958,0.9784599542617798,0.9014167785644531,1.0110359191894531,0.8383892774581909,0.9112945795059204,0.9959471225738525,1.0410305261611938,1.1948184967041016,1.0820258855819702,0.8871533870697021,1.09684419631958,1.0599309206008911,1.1020854711532593,1.053883671760559,0.9030694961547852,1.037405252456665,0.9580336809158325,0.9947819709777832,0.8421823978424072,0.7567107677459717,0.8055955171585083,0.8746947050094604,0.7481725215911865,0.933364748954773,0.883186936378479,0.8746011257171631,0.8586222529411316,1.0176045894622803,0.8930838108062744,1.085572600364685,1.1136962175369263,0.9154326915740967,1.026282548904419,1.0634968280792236,0.8565715551376343,0.9205970168113708,1.1094105243682861,0.9435549974441528,0.7765527963638306,0.5694946050643921,0.6132044792175293,0.9039398431777954,1.0043638944625854,1.0697170495986938,0.9037326574325562,1.0048413276672363,1.0156253576278687,0.9780083298683167,0.9656655192375183,1.1314811706542969,1.061097264289856,1.1893327236175537,1.0863430500030518,1.1653751134872437,1.1341885328292847,1.2091777324676514,1.2167364358901978,1.2073633670806885,1.2253767251968384,1.2051467895507812,1.1485904455184937
alligator,0.6261422634124756,0.6132887601852417,0.6019072532653809,0.4918023943901062,0.9277152419090271,0.7928526401519775,0.5820863246917725,0.0,0.3607175350189209,0.5031802654266357,0.5922757983207703,0.6256248950958252,0.9343938827514648,0.9426058530807495,0.784696638584137,1.0617904663085938,0.810528039932251,1.095526933670044,1.2566275596618652,1.2980320453643799,1.3499432802200317,1.3886926174163818,1.2511169910430908,1.3105244636535645,1.305834174156189,0.7719099521636963,0.8652348518371582,0.9189490675926208,1.0108627080917358,0.9810765981674194,0.7951719760894775,0.738567054271698,1.012757420539856,0.7611491680145264,0.704010009765625,0.8538457155227661,0.7317424416542053,0.8040544390678406,0.9405738115310669,1.0238474607467651,0.6315116882324219,0.5601223111152649,0.7176474928855896,0.7381954789161682,0.7507317066192627,1.0642520189285278,0.7779172658920288,0.5163512229919434,0.7486590147018433,0.8524388074874878,0.6978839635848999,0.7411754131317139,1.1785591840744019,1.2428181171417236,1.2233306169509888,1.1088255643844604,1.4219105243682861,1.375044584274292,1.3888039588928223,1.3046040534973145,1.1950099468231201,1.4107296466827393,1.4802749156951904,1.4955275058746338,1.3095619678497314,1.238826870918274,1.3285855054855347,1.3432576656341553,0.8497987389564514,0.8883287310600281,1.100829005241394,0.7680056095123291,1.2376874685287476,1.2299330234527588,1.189560055732727,1.3232427835464478,1.3293405771255493,1.4233808517456055,0.7783059477806091,0.7722635269165039,1.3978369235992432,1.3343489170074463,1.413811445236206,1.3033891916275024,1.3394086360931396,1.1895290613174438,0.9735061526298523,1.055030345916748,1.0711865425109863,1.2080421447753906,1.367445707321167,1.3419897556304932,1.213305115699768,0.8317314982414246,1.2409708499908447,1.0455347299575806,1.079300880432129,1.2341405153274536,1.0007240772247314,0.6416068077087402,1.0275696516036987,1.1440825462341309,0.7627736330032349,0.7364118099212646,1.0522700548171997,0.9225552082061768,0.9162485003471375,1.0511196851730347,0.9526782631874084,0.9216493964195251,0.9519073963165283,0.823783278465271,0.8229197859764099,0.9581608772277832,1.3098241090774536,1.0770316123962402,0.7397582530975342,0.6524239182472229,1.0468090772628784,1.0602720975875854,0.9655025005340576,0.9133915901184082,0.8734805583953857,0.9025901556015015,1.0661615133285522,0.5144367218017578,0.9020035266876221,0.8058000802993774,0.7965371608734131,0.8619126677513123,0.8735756874084473,0.7324094772338867,0.7826454639434814,0.8621692061424255,0.8253745436668396,0.8744999170303345,1.0480868816375732
owl,0.8708482384681702,0.827150285243988,0.7899057865142822,0.6691969037055969,0.9106976985931396,0.9363165497779846,0.8402835130691528,0.3607175350189209,0.0,0.4216243624687195,0.7645072937011719,0.8341516256332397,0.8430511355400085,0.8878035545349121,0.8881256580352783,1.032449722290039,0.8403628468513489,1.0255613327026367,1.0925179719924927,1.2062852382659912,1.1753222942352295,1.1968052387237549,1.0330463647842407,1.0708926916122437,1.1503291130065918,0.9655727744102478,0.940364420413971,0.9569019675254822,1.0489636659622192,0.9520316123962402,1.0229055881500244,1.0087480545043945,1.102419137954712,0.975043535232544,0.9086470603942871,1.0194060802459717,0.9562153220176697,0.9258327484130859,1.0312484502792358,1.0528326034545898,0.9556437134742737,0.793704628944397,0.9387792944908142,0.9869911670684814,0.9408915042877197,1.1202023029327393,0.9641951322555542,0.7782076597213745,0.954050600528717,0.9125807285308838,0.8180220127105713,0.7430908679962158,1.0497523546218872,1.0839331150054932,1.128889799118042,0.946455180644989,1.2187273502349854,1.1984554529190063,1.2310514450073242,1.184175729751587,1.0041635036468506,1.2299227714538574,1.2437329292297363,1.2727057933807373,1.0939733982086182,1.1067191362380981,1.1386746168136597,1.1821523904800415,1.0943984985351562,1.0356765985488892,1.0749547481536865,0.9885647892951965,1.169572353363037,1.156009316444397,1.1925396919250488,1.2406281232833862,1.2391328811645508,1.3125790357589722,0.9385023713111877,0.923436164855957,1.2323713302612305,1.2091503143310547,1.2554590702056885,1.283142328262329,1.1684916019439697,1.1930780410766602,1.0552359819412231,1.087461233139038,1.0756312608718872,1.1962589025497437,1.2303996086120605,1.2392727136611938,1.2020487785339355,0.8235493898391724,1.2075204849243164,1.0602142810821533,1.0074131488800049,1.071336269378662,0.83576500415802,0.5385540723800659,1.0333890914916992,1.0156406164169312,0.4514206647872925,0.7754762172698975,0.9978723526000977,0.9334864616394043,1.0486595630645752,1.0671519041061401,1.1467909812927246,1.1424355506896973,1.0932414531707764,0.9623119235038757,0.8028212785720825,1.003371000289917,1.1703646183013916,1.1683427095413208,0.8728660345077515,0.5884393453598022,0.9277843236923218,0.9947256445884705,0.9596639275550842,1.0680807828903198,0.8805843591690063,0.8756299614906311,1.0461912155151367,0.6362370252609253,0.8648627400398254,0.8177391290664673,0.7590379118919373,0.8153256177902222,0.8957803845405579,0.8188993334770203,0.8405260443687439,0.8361548185348511,0.8374068737030029,0.9180173873901367,0.9919825196266174
elephant,1.028735876083374,0.8770994544029236,1.0524739027023315,0.9019750952720642,1.102830410003662,1.158634901046753,1.10261070728302,0.5031802654266357,0.4216243624687195,0.0,0.7995451092720032,0.8959931135177612,0.8064647316932678,0.8962916135787964,0.6772713661193848,1.0304261445999146,0.5569044947624207,1.0172410011291504,1.05357825756073,1.1917486190795898,1.179807424545288,1.2483642101287842,1.1647015810012817,1.1850957870483398,1.1772832870483398,0.8976229429244995,0.9639251232147217,0.9582088589668274,1.0637401342391968,1.086612343788147,0.9438050389289856,0.8101025819778442,1.0478402376174927,0.8402484655380249,0.7978357076644897,0.8965070843696594,0.7904075384140015,0.7284307479858398,0.9238940477371216,1.0084489583969116,0.7991904020309448,0.5429622530937195,0.7468321323394775,0.8319615721702576,0.7085779905319214,1.056167483329773,0.8802196979522705,0.4728661775588989,0.8038127422332764,0.9847431778907776,0.7132867574691772,0.506928026676178,1.1794508695602417,1.1576918363571167,1.1558880805969238,1.1509579420089722,1.2588696479797363,1.2475844621658325,1.270725965499878,1.2535724639892578,1.2082099914550781,1.273783564567566,1.2998161315917969,1.253427505493164,1.2338948249816895,1.1659164428710938,1.2015870809555054,1.2247486114501953,1.098447561264038,1.0338882207870483,1.21293306350708,1.0017389059066772,1.2624881267547607,1.240523338317871,1.245059609413147,1.313930869102478,1.3192737102508545,1.3662259578704834,1.037264108657837,1.0827490091323853,1.3499761819839478,1.3255096673965454,1.316657304763794,1.2468801736831665,1.1462385654449463,1.280855655670166,1.0610581636428833,1.1174561977386475,1.1219269037246704,1.1849976778030396,1.248279094696045,1.2721118927001953,1.2323707342147827,0.8101991415023804,1.2568529844284058,1.152896523475647,1.095275640487671,1.26621675491333,1.0672266483306885,0.7132912278175354,1.1395137310028076,1.2072784900665283,0.845258355140686,0.9008147716522217,1.041452169418335,0.9543905258178711,0.9864492416381836,1.1167969703674316,1.1183030605316162,1.0742449760437012,1.1636848449707031,1.0082343816757202,0.8455344438552856,1.0275861024856567,1.2779614925384521,1.2377007007598877,1.0841671228408813,0.7290523052215576,0.9875982999801636,0.9152641892433167,0.9826891422271729,1.1378626823425293,0.9326910376548767,1.0424654483795166,1.169363021850586,0.5173592567443848,0.8953879475593567,0.6081806421279907,0.7202703356742859,0.7452950477600098,0.753463864326477,0.5641034245491028,0.6337964534759521,0.6961098909378052,0.5956203937530518,0.7183193564414978,0.9276332855224609
