,horse,rooster,bird,fish,butterfly,frog,alligator,owl,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,bucket,tape,bowl,plate,pickle,banana,melon,bread,cracker,pizza,hamburger,muffin,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.6645848751068115,0.7696593403816223,0.9040007591247559,0.8830881714820862,0.8077131509780884,0.5775495171546936,0.8598019480705261,0.6381503343582153,0.35322511196136475,0.8023074269294739,0.7286810874938965,0.8599206209182739,0.9895914196968079,0.8447762727737427,1.0794177055358887,1.0835713148117065,1.1428396701812744,1.1341392993927002,1.098649501800537,0.9224125146865845,1.0140388011932373,0.788822591304779,0.8480645418167114,0.8477625846862793,1.1569122076034546,0.9305062890052795,0.9601160883903503,1.119884967803955,1.0069448947906494,0.8843985199928284,0.9663047194480896,0.9367958307266235,1.0035343170166016,1.0480642318725586,0.8992133736610413,0.8661643862724304,0.9246484637260437,0.870490312576294,0.9505971670150757,1.1309939622879028,0.8593889474868774,0.7979485392570496,0.9427058696746826,1.13737154006958,1.0777428150177002,1.1327197551727295,1.1059424877166748,1.0565491914749146,1.1508610248565674,1.1459829807281494,1.1251579523086548,1.0667062997817993,0.9876518249511719,1.187971591949463,1.1502058506011963,1.1795217990875244,0.9251506924629211,1.0408177375793457,1.1444519758224487,0.960885226726532,1.0276412963867188,0.88337242603302,1.0857213735580444,1.1154335737228394,1.1441261768341064,1.2119452953338623,1.2054240703582764,1.242127537727356,0.9383285045623779,0.9620782136917114,1.1734760999679565,1.1776679754257202,1.1574903726577759,1.147977352142334,1.1227047443389893,1.0743999481201172,1.0918575525283813,1.0316838026046753,1.1850485801696777,1.1796531677246094,1.163963794708252,1.104295015335083,1.0855156183242798,1.0761849880218506,1.1172767877578735,1.0220694541931152,1.013108253479004,0.9167774319648743,0.9442138075828552,0.9690925478935242,0.9041910767555237,0.9951916933059692,1.0149881839752197,0.9947311282157898,0.8984946012496948,1.0474998950958252,1.1202661991119385,1.1304869651794434,0.9647970795631409,0.8584511280059814,0.9460355043411255,1.0522799491882324,1.0953718423843384,0.9459424018859863,1.0225331783294678,1.1067752838134766,1.1998138427734375,1.2327536344528198,0.8660999536514282,0.7729659080505371,0.7765492796897888,0.7884398698806763,0.757870614528656,0.7834601998329163,0.7267547845840454,0.7708085775375366,0.8443211317062378,0.8388140201568604,0.8943753242492676
rooster,0.6645848751068115,0.0,0.40511178970336914,0.5746207237243652,0.5105968713760376,0.40944933891296387,0.504974365234375,0.7944412231445312,0.8267116546630859,0.6952165961265564,1.0613548755645752,1.0831693410873413,1.1857500076293945,1.122535228729248,1.1342663764953613,1.0605190992355347,1.143921136856079,1.1025196313858032,1.089029312133789,1.064469575881958,0.9440219402313232,1.023155927658081,0.8807647228240967,0.8703262805938721,0.856723964214325,1.0169390439987183,0.9984129071235657,1.1628278493881226,1.0757414102554321,1.0082067251205444,1.0198887586593628,1.0748703479766846,1.0583865642547607,1.1222025156021118,1.1317795515060425,1.0709055662155151,1.1008681058883667,1.0905187129974365,1.0975756645202637,1.1432067155838013,1.167452096939087,0.990748405456543,1.0283221006393433,0.996441125869751,1.0275907516479492,0.9686805605888367,0.9844155311584473,0.9808011054992676,0.8193928003311157,0.9927658438682556,0.9780588150024414,0.9235297441482544,0.8161638975143433,0.8618453741073608,1.0373121500015259,1.1003971099853516,1.0441302061080933,1.0031417608261108,1.0175349712371826,0.9572521448135376,0.9529494643211365,0.8483164310455322,0.7879307866096497,0.9170788526535034,0.9817439317703247,1.0513249635696411,1.0404740571975708,1.0293517112731934,0.9827463030815125,0.7038556337356567,0.5246844291687012,0.9421654939651489,0.995268702507019,1.0384881496429443,1.1018620729446411,1.065658688545227,0.944564163684845,0.9995835423469543,0.9928299784660339,1.068287968635559,1.0616462230682373,1.0467842817306519,1.0574501752853394,1.0077122449874878,0.8355579972267151,0.9685418009757996,0.8798640966415405,0.8830575942993164,0.9130899906158447,0.8674810528755188,0.7793786525726318,1.049697756767273,1.0552862882614136,0.9979362487792969,0.8982008099555969,0.927291989326477,1.046134352684021,1.0309587717056274,0.9968307018280029,0.8135819435119629,0.7476587295532227,1.0084887742996216,1.0194056034088135,1.1128363609313965,1.0178040266036987,0.9058775901794434,1.0198298692703247,1.0386263132095337,1.0644887685775757,1.0586340427398682,1.1047420501708984,1.176758050918579,1.0749924182891846,1.012737512588501,1.075199842453003,1.1221346855163574,1.1573389768600464,1.2328050136566162,1.1686238050460815,1.1429606676101685
bird,0.7696593403816223,0.40511178970336914,0.0,0.4069153666496277,0.669765055179596,0.5062050223350525,0.564435601234436,0.7314682006835938,0.794387936592102,0.7616293430328369,1.0768483877182007,1.1252995729446411,1.1230113506317139,1.0435181856155396,1.0544767379760742,0.9529539942741394,1.0455641746520996,1.0461276769638062,0.9954582452774048,1.0369620323181152,0.9545882344245911,1.0221185684204102,0.943718671798706,0.8841137886047363,0.9183210134506226,0.9255557060241699,1.063088297843933,1.1157665252685547,1.0692726373672485,1.0754696130752563,1.1247514486312866,1.1207568645477295,1.1324915885925293,1.1120152473449707,1.0905461311340332,1.0944747924804688,1.0900616645812988,1.1266474723815918,1.090694546699524,1.0614348649978638,1.0468403100967407,0.9339996576309204,1.0056008100509644,0.9074283838272095,0.8931760191917419,0.9409235119819641,0.9763768911361694,0.994144856929779,0.9208582043647766,0.987441897392273,1.0136197805404663,0.9840313792228699,0.9096366167068481,1.0619049072265625,0.9855548739433289,1.0618716478347778,1.06548011302948,1.0855008363723755,1.0152709484100342,0.9422639012336731,0.922514021396637,0.8829917311668396,0.712165117263794,0.8523424863815308,0.9151467084884644,0.8658544421195984,0.9624866843223572,0.9511592984199524,0.9598090052604675,1.0005136728286743,0.8929629325866699,0.9128174185752869,0.9615821838378906,1.029645323753357,1.1112635135650635,1.0254223346710205,1.004883050918579,1.0891776084899902,0.9948585629463196,1.1218438148498535,1.0523467063903809,1.068499207496643,1.0119504928588867,1.0239242315292358,0.8240526914596558,0.9693741798400879,0.9248206615447998,0.8937168121337891,0.9225906133651733,0.9228780269622803,0.9337616562843323,1.013586401939392,1.0348480939865112,1.0379183292388916,0.9167764186859131,0.8732039928436279,0.9890652894973755,0.9332926869392395,0.948523998260498,0.89869225025177,0.9263274073600769,1.0183978080749512,1.0395020246505737,1.0598315000534058,0.998640239238739,0.9870636463165283,1.0208450555801392,0.9951886534690857,0.9949887990951538,1.0644840002059937,1.0811338424682617,1.0909383296966553,1.0218905210494995,1.0394372940063477,1.0408283472061157,1.120176076889038,1.1103119850158691,1.1011054515838623,1.1130812168121338,1.0990830659866333
fish,0.9040007591247559,0.5746207237243652,0.4069153666496277,0.0,0.6290643811225891,0.5360115766525269,0.7041480541229248,0.7271657586097717,0.8046525716781616,0.8592181205749512,1.0695858001708984,1.1090372800827026,1.2141618728637695,1.0129892826080322,1.0664736032485962,0.8987215757369995,0.912747859954834,0.9269220232963562,0.8421458005905151,0.9186868071556091,0.8366872668266296,0.894959032535553,1.0773115158081055,1.046581745147705,1.0004557371139526,0.876693844795227,1.1969354152679443,1.2531139850616455,1.130871295928955,1.2009721994400024,1.2284189462661743,1.2088619470596313,1.2364132404327393,1.2734315395355225,1.2073886394500732,1.224149465560913,1.189014196395874,1.2143930196762085,1.2352582216262817,1.1881959438323975,1.1114816665649414,0.9825701117515564,1.0677661895751953,0.9689817428588867,0.7945088148117065,0.8058929443359375,0.7877070903778076,0.7920392751693726,0.8257981538772583,0.812946081161499,0.7947260141372681,0.7984212636947632,0.7012403011322021,0.9107804298400879,0.771135687828064,1.012574315071106,0.8184110522270203,1.0288317203521729,0.880958080291748,0.6815834045410156,1.1340662240982056,0.9688712954521179,0.8734885454177856,0.8883605599403381,0.9025953412055969,0.904063880443573,0.8855277299880981,0.8318390846252441,0.74295973777771,1.0926066637039185,0.8708690404891968,0.9253283739089966,0.9256613254547119,0.9475276470184326,1.1489022970199585,0.844562292098999,1.0845625400543213,1.148868203163147,1.1047674417495728,1.1149561405181885,0.9450216889381409,0.9723879098892212,0.9553428888320923,0.8929330110549927,0.7557947635650635,0.8645868897438049,0.766343891620636,0.8169878125190735,0.956671416759491,0.9089646339416504,0.7439858317375183,1.0778969526290894,1.1999272108078003,1.22115957736969,1.0540578365325928,1.0323601961135864,0.9907346963882446,0.9005343317985535,0.7761021852493286,0.9392284750938416,0.9705030918121338,0.8720089793205261,0.8722222447395325,0.9801870584487915,0.9343171715736389,1.0876612663269043,0.9520778059959412,0.9524139165878296,0.9770413637161255,1.1057112216949463,1.1116392612457275,1.1080553531646729,1.0222702026367188,1.0237675905227661,1.0512104034423828,1.1920561790466309,1.168472409248352,1.1131634712219238,1.1735992431640625,1.0576616525650024
butterfly,0.8830881714820862,0.5105968713760376,0.669765055179596,0.6290643811225891,0.0,0.5717571973800659,0.7369436025619507,0.8166195154190063,0.9843993782997131,0.9157220125198364,1.0454269647598267,1.0846937894821167,1.1818678379058838,1.0937373638153076,1.1317304372787476,0.9664952158927917,1.000976800918579,1.0191344022750854,0.9665432572364807,0.9924606084823608,0.922088623046875,0.9774680137634277,0.9953007102012634,0.9925490617752075,0.9433160424232483,0.90556800365448,1.0532865524291992,1.1480952501296997,1.064854621887207,0.9966046214103699,1.0479761362075806,1.0816441774368286,1.0606212615966797,1.1668870449066162,1.1630926132202148,1.0810866355895996,1.0749425888061523,1.1149619817733765,1.0868422985076904,1.1456913948059082,1.149010181427002,1.015456199645996,1.0842478275299072,1.0005576610565186,0.9663771390914917,0.8256454467773438,0.9496244788169861,0.95408034324646,0.9252179861068726,0.9397420287132263,0.95411217212677,0.9473097324371338,0.7910548448562622,0.8787484765052795,0.9395219683647156,1.0404844284057617,0.9433402419090271,0.9685337543487549,0.9162710905075073,0.9410231709480286,1.0516831874847412,0.9833186268806458,0.856651782989502,0.8937526941299438,0.9021558165550232,1.001802682876587,0.9587084054946899,0.9425215721130371,0.8922876119613647,0.8862835168838501,0.702671468257904,1.007157564163208,1.0393397808074951,1.0203437805175781,1.1157050132751465,0.9837505221366882,0.9695742130279541,1.0226893424987793,1.0709166526794434,1.098564863204956,0.9908914566040039,1.0370094776153564,0.987125813961029,0.9829596877098083,0.9264188408851624,1.011946678161621,0.9194281101226807,0.8705421090126038,0.9695223569869995,0.916185200214386,0.8365025520324707,1.0936521291732788,1.1123476028442383,1.0315289497375488,0.9386003613471985,0.968972384929657,1.0198383331298828,1.0553935766220093,0.9089671969413757,0.9012395143508911,0.8790964484214783,0.9919271469116211,1.0491551160812378,1.042238473892212,0.9582082033157349,0.9719637036323547,0.9866858720779419,1.0008540153503418,1.0517913103103638,1.0098545551300049,1.0627491474151611,1.1163291931152344,1.0718780755996704,1.0837249755859375,1.0622353553771973,1.1466867923736572,1.1539592742919922,1.1865251064300537,1.155077338218689,1.1102468967437744
frog,0.8077131509780884,0.40944933891296387,0.5062050223350525,0.5360115766525269,0.5717571973800659,0.0,0.35892122983932495,0.5864843130111694,0.9162619709968567,0.7092080116271973,1.1310218572616577,1.1935276985168457,1.1288453340530396,0.9667376279830933,1.1681995391845703,1.0844229459762573,1.1172819137573242,1.0847285985946655,1.1079269647598267,1.090267539024353,1.0355961322784424,1.078965663909912,0.8967850208282471,0.9048025608062744,0.9474844932556152,1.0198462009429932,1.0912524461746216,1.1678540706634521,1.1366143226623535,1.1052509546279907,1.1499040126800537,1.210071325302124,1.096738338470459,1.2202461957931519,1.1913089752197266,0.9784209728240967,1.0451271533966064,1.1207367181777954,0.9671277403831482,1.095625877380371,1.1421606540679932,0.8790009021759033,0.8085618615150452,1.002682089805603,0.9992948770523071,0.9467691779136658,0.8122376203536987,0.8778045177459717,0.8060874938964844,0.8452404737472534,0.9355617761611938,0.9684595465660095,0.8925349116325378,1.008752703666687,1.1314529180526733,1.2067787647247314,1.1305725574493408,1.137516736984253,1.0988645553588867,0.9362976551055908,1.1186904907226562,1.0150786638259888,0.5892648100852966,0.9512761235237122,1.0836849212646484,1.1835962533950806,1.144964337348938,1.1375938653945923,1.001763105392456,0.989812433719635,0.8307003378868103,1.0126876831054688,1.046754002571106,1.1092195510864258,1.2407596111297607,1.1661638021469116,1.034669041633606,0.9759653806686401,0.9954420328140259,0.9875794053077698,0.9624513387680054,1.0909574031829834,0.9570802450180054,0.7677344083786011,0.7103250622749329,0.9237878322601318,0.894065797328949,0.7964368462562561,0.7955955266952515,0.6994661092758179,0.7827872633934021,1.0185604095458984,0.9485948085784912,0.861139178276062,0.6787470579147339,0.7404177784919739,1.05126953125,0.9510748386383057,0.6759103536605835,0.4680020809173584,0.600282609462738,0.8351916074752808,0.9604496955871582,1.0102494955062866,0.9750648140907288,0.9990044236183167,1.1158101558685303,1.1630610227584839,1.171194314956665,0.9753156900405884,1.0723578929901123,1.0624167919158936,0.855429470539093,1.0996311902999878,1.1143443584442139,1.1227296590805054,1.19109308719635,1.1862390041351318,1.1557326316833496,1.1589415073394775
alligator,0.5775495171546936,0.504974365234375,0.564435601234436,0.7041480541229248,0.7369436025619507,0.35892122983932495,0.0,0.5379334092140198,0.5212191939353943,0.44187915325164795,0.9641963243484497,0.9201347231864929,0.7445127964019775,0.8258582949638367,0.9115025997161865,1.1042686700820923,1.214704990386963,1.25185227394104,1.2934653759002686,1.3173590898513794,1.153759479522705,1.285249948501587,0.7131236791610718,0.8569152355194092,0.9856550097465515,1.313194751739502,0.9858666062355042,0.8715617060661316,1.1670063734054565,0.9593057632446289,0.9421549439430237,1.002449631690979,0.8182380199432373,1.0370389223098755,1.0731028318405151,0.6521620154380798,0.6523349285125732,0.8617810606956482,0.6464138031005859,0.7885566353797913,1.1602450609207153,0.7438503503799438,0.540393054485321,0.8786951899528503,1.2263414859771729,1.2395771741867065,1.162150263786316,1.1852675676345825,1.0201724767684937,1.244401454925537,1.225023865699768,1.3210980892181396,1.224595069885254,1.2035282850265503,1.451212763786316,1.4510533809661865,1.4834955930709839,1.2917428016662598,1.3611845970153809,1.1177712678909302,0.9954197406768799,1.0795615911483765,0.6037580370903015,1.1929982900619507,1.2692161798477173,1.1939834356307983,1.3923929929733276,1.4182469844818115,1.4283232688903809,1.0018619298934937,0.9566478729248047,1.285672664642334,1.334019660949707,1.4047839641571045,1.3114395141601562,1.3726089000701904,1.2156994342803955,0.9130430221557617,0.9837696552276611,1.1779838800430298,1.356783390045166,1.3807494640350342,1.1164857149124146,1.0469754934310913,0.9428876042366028,1.115146279335022,0.9688802361488342,0.7787810564041138,0.6272389888763428,0.6842106580734253,0.8684498071670532,0.876381516456604,0.8103848695755005,0.6211928129196167,0.5666173696517944,0.4594179391860962,0.8713482618331909,0.9824013710021973,0.9684973359107971,0.631929337978363,0.5139226913452148,0.5554839372634888,0.9140917062759399,0.9472866058349609,0.7231239080429077,0.8442172408103943,1.0802326202392578,1.1531695127487183,1.1924238204956055,0.5440838932991028,0.7000743746757507,0.6349102258682251,0.4867578148841858,0.684234619140625,0.6615787148475647,0.7029623985290527,0.8259527683258057,0.7682530879974365,0.785536527633667,0.9968051314353943
owl,0.8598019480705261,0.7944412231445312,0.7314682006835938,0.7271657586097717,0.8166195154190063,0.5864843130111694,0.5379334092140198,0.0,0.6465442776679993,0.8055604696273804,0.9636845588684082,1.0380668640136719,0.9603773951530457,0.8981147408485413,0.9974955916404724,0.9662776589393616,1.018028974533081,1.0498548746109009,1.0001276731491089,1.064218282699585,1.0440748929977417,1.0848757028579712,0.9890047907829285,0.9653757214546204,0.9778314828872681,1.02847421169281,1.1021485328674316,1.0010066032409668,1.0740203857421875,1.070682168006897,1.05799400806427,1.0507583618164062,0.962612509727478,1.0981806516647339,1.1071205139160156,0.9038934111595154,0.8573502898216248,0.9914572238922119,0.9935742616653442,0.9592499732971191,1.1253302097320557,0.9072993993759155,0.8804265856742859,0.9739304780960083,1.0173314809799194,0.9799033403396606,0.906175434589386,0.9882588982582092,0.8544082045555115,1.0156813859939575,0.9876753091812134,1.0853002071380615,1.0484267473220825,1.0246686935424805,1.1228406429290771,1.1745706796646118,1.123626470565796,1.1211106777191162,1.0988550186157227,0.9779266715049744,1.1150528192520142,1.145803451538086,0.8552818894386292,1.0836793184280396,1.0782191753387451,1.0689245462417603,1.163994312286377,1.1757878065109253,1.1523958444595337,1.102534294128418,1.0100051164627075,1.112133264541626,1.1771857738494873,1.150265097618103,1.1837761402130127,1.0695676803588867,1.113553762435913,0.9802141785621643,1.030834674835205,1.1018911600112915,1.1163607835769653,1.1391546726226807,1.0391523838043213,0.9550988674163818,0.9372523427009583,0.9611300230026245,0.8580856323242188,0.7279398441314697,0.8270211219787598,0.7157202959060669,0.7727298736572266,0.9427490830421448,1.0373077392578125,0.9301167726516724,0.8067363500595093,0.7947559356689453,0.8988816142082214,1.060014247894287,0.8968784213066101,0.7966999411582947,0.7482250332832336,0.6593054533004761,0.9011374115943909,0.9182469844818115,0.8207116723060608,1.0212198495864868,0.8882624506950378,0.9673032164573669,1.043296217918396,0.7158591747283936,0.9321082234382629,0.8405227661132812,0.6695245504379272,0.8321754932403564,0.8420833945274353,0.9557337164878845,0.9943302273750305,0.8998841047286987,0.9738034605979919,1.0066428184509277
cat,0.6381503343582153,0.8267116546630859,0.794387936592102,0.8046525716781616,0.9843993782997131,0.9162619709968567,0.5212191939353943,0.6465442776679993,0.0,0.46191585063934326,0.8454054594039917,0.7716596722602844,0.7825927138328552,0.8614650964736938,0.7331639528274536,0.9673368334770203,1.0004514455795288,1.0877900123596191,1.0629249811172485,1.1583094596862793,0.9466372728347778,1.0991865396499634,0.9220381379127502,0.9651781916618347,0.9725202322006226,1.1613761186599731,1.001335859298706,0.8998912572860718,1.116877555847168,1.013675332069397,0.9182322025299072,0.9075866341590881,0.8832329511642456,0.9420809149742126,1.0144095420837402,0.881067156791687,0.7633188366889954,0.9127188920974731,0.8867335915565491,0.808499276638031,1.0525693893432617,0.8611195683479309,0.8337191343307495,0.8912719488143921,1.0390745401382446,1.1334694623947144,1.1513876914978027,1.149154782295227,1.0559158325195312,1.1882925033569336,1.1202313899993896,1.1804567575454712,1.1298236846923828,1.0318481922149658,1.140273928642273,1.1757069826126099,1.2268604040145874,1.1019264459609985,1.160418152809143,1.040880560874939,0.9962660670280457,1.0820703506469727,1.013255000114441,1.1957273483276367,1.1530342102050781,1.022438645362854,1.1912457942962646,1.1840543746948242,1.308095097541809,0.9894399046897888,1.0545982122421265,1.1946349143981934,1.1989914178848267,1.2172706127166748,1.0838375091552734,1.050546407699585,1.1308058500289917,1.0549399852752686,1.0220718383789062,1.216170072555542,1.2838170528411865,1.2278646230697632,1.1455278396606445,1.0326614379882812,1.091812014579773,1.051462173461914,0.9574174284934998,0.9197284579277039,0.9000200629234314,0.8981084823608398,0.9049118161201477,0.9009503126144409,1.0269273519515991,0.9300022125244141,0.93660569190979,0.7883080840110779,0.8696436285972595,1.0771821737289429,1.1334192752838135,1.0641520023345947,0.8206384778022766,0.7221664190292358,0.9126788377761841,0.9787280559539795,0.7817469835281372,0.9709870219230652,0.9276605844497681,1.0184646844863892,1.0660091638565063,0.6960524320602417,0.7819221019744873,0.7157063484191895,0.6942887306213379,0.6051369309425354,0.6198070645332336,0.7265231609344482,0.7650705575942993,0.721656322479248,0.7689892649650574,0.8583474159240723
dog,0.35322511196136475,0.6952165961265564,0.7616293430328369,0.8592181205749512,0.9157220125198364,0.7092080116271973,0.44187915325164795,0.8055604696273804,0.46191585063934326,0.0,0.9598563313484192,0.9191172122955322,0.9069592356681824,0.9920101761817932,0.8287379741668701,1.0035196542739868,1.0523911714553833,1.1884411573410034,1.1675609350204468,1.2170542478561401,0.8919680118560791,1.0854296684265137,0.6876907348632812,0.7753305435180664,0.8944408893585205,1.1824592351913452,0.8732870817184448,0.8377243876457214,1.1052194833755493,0.934114396572113,0.877926766872406,0.9305707812309265,0.8490713834762573,0.9479115605354309,0.9755337834358215,0.7301891446113586,0.7183469533920288,0.782864511013031,0.8072725534439087,0.8745728135108948,1.1603989601135254,0.7940171957015991,0.6820400953292847,0.8904778957366943,1.1234222650527954,1.1579418182373047,1.119203805923462,1.1236915588378906,1.0257254838943481,1.1757469177246094,1.1834605932235718,1.2227098941802979,1.143348217010498,1.0536376237869263,1.243393898010254,1.2541277408599854,1.321704626083374,1.12375807762146,1.238196849822998,1.1532131433486938,0.8985080122947693,1.0756479501724243,0.8344353437423706,1.1461272239685059,1.24081289768219,1.191113829612732,1.314291000366211,1.318378210067749,1.3452973365783691,0.9880120754241943,1.0181490182876587,1.2150722742080688,1.2440192699432373,1.2620514631271362,1.1487436294555664,1.2255347967147827,1.0414098501205444,0.9789471626281738,0.9553653001785278,1.1368327140808105,1.214692234992981,1.2500282526016235,1.1234242916107178,1.095524549484253,1.0321805477142334,1.0990142822265625,1.0068626403808594,0.9530888795852661,0.8659508228302002,0.8783971071243286,0.8940162062644958,0.9694941639900208,0.8901997804641724,0.8472098112106323,0.8676482439041138,0.7914634943008423,1.0181829929351807,1.128145456314087,1.0987662076950073,0.7477031350135803,0.6133736968040466,0.7544448971748352,0.9642056822776794,0.9475888609886169,0.799375057220459,0.9168171882629395,1.0207390785217285,1.1041183471679688,1.1511814594268799,0.6712483167648315,0.7730896472930908,0.774593710899353,0.7689414620399475,0.7589118480682373,0.7759868502616882,0.7804486155509949,0.856046199798584,0.806485116481781,0.800201416015625,0.9322012662887573
