,rooster,bird,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,leg,foot,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,radio,basket,bucket,tape,bowl,plate,pickle,banana,melon,bread,cracker,pizza,hamburger,muffin,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.47667038440704346,0.7552714943885803,0.5174993276596069,0.5389716625213623,0.6605418920516968,0.869208574295044,0.5259957909584045,0.9128705263137817,0.8982669115066528,1.0648884773254395,1.1294056177139282,1.0114489793777466,1.0531916618347168,1.2025325298309326,1.1615581512451172,1.0964477062225342,0.9773242473602295,1.0808130502700806,0.8660527467727661,0.7834665179252625,0.7818654775619507,0.9809441566467285,1.0092872381210327,1.0729303359985352,1.1038025617599487,0.9884728789329529,0.957723081111908,0.9333641529083252,0.9207653403282166,0.9872921705245972,1.0430092811584473,1.0162086486816406,1.0854061841964722,1.0902574062347412,1.1139615774154663,1.048102855682373,1.0774760246276855,1.0291439294815063,1.087070107460022,0.8194102644920349,1.0469108819961548,1.061539649963379,0.9428319931030273,0.9995993375778198,1.1924457550048828,1.1490364074707031,1.068031668663025,0.88627028465271,1.0559654235839844,1.1242815256118774,1.1404781341552734,0.9887619018554688,1.061980962753296,1.1571545600891113,0.8714600205421448,0.9767555594444275,0.8898575305938721,0.9788416624069214,0.9417356252670288,0.9524837136268616,1.065351128578186,1.0441808700561523,1.0996897220611572,0.6663049459457397,0.6724812984466553,1.0263718366622925,1.2092440128326416,1.088926076889038,1.116578221321106,0.9690327644348145,1.0757381916046143,1.148165225982666,1.204240322113037,1.1935685873031616,1.1165693998336792,1.0678406953811646,1.0646921396255493,0.9965278506278992,0.9434329271316528,0.920563280582428,0.9090610146522522,0.9761579632759094,0.813116192817688,0.9009827375411987,1.1153584718704224,1.0611974000930786,0.9723383188247681,1.0062047243118286,0.9206811189651489,0.9424391984939575,1.074497938156128,1.0670840740203857,0.7759049534797668,0.9089043140411377,0.9816461801528931,1.1191290616989136,0.9850242733955383,0.8740979433059692,1.0156426429748535,0.9407832026481628,0.9454957842826843,1.0582554340362549,0.915678858757019,1.0786151885986328,1.054518461227417,0.930558443069458,0.9591507315635681,0.9793002605438232,0.9738609194755554,1.0635058879852295,0.9996470212936401,0.9156296849250793
bird,0.47667038440704346,0.0,0.5601000785827637,0.5558782815933228,0.6104674339294434,0.6991064548492432,0.9692027568817139,0.7135051488876343,1.0678024291992188,1.0712157487869263,1.1839326620101929,1.1828436851501465,1.0862175226211548,1.0639796257019043,1.0987584590911865,1.0299738645553589,1.017509937286377,1.0014921426773071,1.0226795673370361,1.0830156803131104,1.0721402168273926,1.0172524452209473,0.8926230072975159,1.1470603942871094,1.1858062744140625,1.1200329065322876,1.1440216302871704,1.0130733251571655,1.1099746227264404,1.0723929405212402,1.0873860120773315,1.116844892501831,1.1260905265808105,1.107041597366333,1.1236443519592285,1.1503503322601318,1.100906252861023,1.048485279083252,1.1346909999847412,1.1427106857299805,0.8116489052772522,0.8958461284637451,0.9864139556884766,0.9796854853630066,1.0758687257766724,1.0586224794387817,1.058254361152649,0.9625017642974854,0.9691311717033386,0.9090991616249084,0.9439642429351807,0.9341838955879211,0.9937101006507874,1.0280436277389526,1.1389261484146118,1.0428979396820068,0.9234097599983215,0.8317917585372925,0.8287448883056641,0.9012083411216736,0.8796781301498413,0.780494213104248,0.7530924081802368,0.8065418004989624,0.951080322265625,0.8831787705421448,0.9467861652374268,1.0063536167144775,1.1205254793167114,0.9795991778373718,0.9831007719039917,1.1126644611358643,1.1315797567367554,1.0258476734161377,1.0412986278533936,0.9873608946800232,1.0548121929168701,0.9876444339752197,1.034213662147522,0.9288290143013,1.0276507139205933,0.999833881855011,0.9994826316833496,0.9202681183815002,1.1368576288223267,1.143236756324768,1.1320946216583252,1.0146231651306152,1.0342705249786377,1.055476188659668,0.9313173890113831,1.0760259628295898,1.0696449279785156,1.0482255220413208,1.1747064590454102,1.1032047271728516,1.176852822303772,1.06844961643219,1.0646018981933594,1.0414808988571167,1.0091924667358398,0.9877609014511108,1.1102737188339233,1.0938880443572998,1.1577812433242798,1.193601131439209,1.1288559436798096,1.1127041578292847,1.1061882972717285,1.130218744277954,1.1689517498016357,1.150674819946289,1.11764657497406
fish,0.7552714943885803,0.5601000785827637,0.0,0.6269495487213135,0.8595385551452637,0.7226697206497192,0.9114599227905273,0.908484935760498,1.1030356884002686,1.1193569898605347,1.2498507499694824,1.0386122465133667,1.1079540252685547,0.9001550078392029,0.9343829154968262,0.7942523956298828,0.8576216101646423,0.919830322265625,0.9296263456344604,1.1725753545761108,1.1280384063720703,0.9004428386688232,1.0538454055786133,1.2768614292144775,1.2798911333084106,1.1443101167678833,1.2943105697631836,1.1165882349014282,1.2856606245040894,1.249133586883545,1.2984856367111206,1.248708963394165,1.2344026565551758,1.2745436429977417,1.3008897304534912,1.3139514923095703,1.2582167387008667,1.123435378074646,1.0213230848312378,1.1653850078582764,0.7845724821090698,0.9989460110664368,0.8086525201797485,0.8490719199180603,0.8458683490753174,0.8879244923591614,0.9323145151138306,0.8019620180130005,0.96675705909729,0.6167510151863098,0.7587794065475464,0.7006077766418457,1.0079838037490845,0.8775808215141296,0.7342742681503296,1.2075378894805908,0.9066538214683533,0.8487679958343506,0.8507574200630188,0.7945948839187622,0.902876079082489,0.695201575756073,0.6345611810684204,0.5336208343505859,0.8799040913581848,0.873688817024231,0.8417915105819702,0.8911122679710388,1.0688449144363403,0.6474950313568115,1.0735725164413452,1.1104309558868408,1.0602505207061768,0.8856019973754883,0.9218356609344482,0.9494542479515076,0.7551808953285217,0.9429029226303101,0.8112840056419373,0.8779003620147705,0.8346151113510132,0.9336373209953308,0.9863015413284302,0.869035005569458,1.0991125106811523,1.193352222442627,1.2326700687408447,1.1092255115509033,1.1229300498962402,1.0283678770065308,0.7654380798339844,0.684555172920227,0.9450098872184753,1.0292437076568604,0.946199357509613,0.8281863927841187,0.9869081974029541,0.9330332279205322,1.1174864768981934,1.0187441110610962,1.0225260257720947,1.0143516063690186,1.1722707748413086,1.1202744245529175,1.1721315383911133,1.086216688156128,1.0795698165893555,1.2414793968200684,1.2119859457015991,1.1793416738510132,1.1448497772216797,1.1575779914855957,0.9541758298873901
frog,0.5174993276596069,0.5558782815933228,0.6269495487213135,0.0,0.43925976753234863,0.6143560409545898,1.0692535638809204,0.6065225005149841,1.1414556503295898,1.163045048713684,1.1916266679763794,1.0056794881820679,1.1740624904632568,1.030256986618042,1.1207860708236694,1.1245901584625244,1.0797247886657715,1.0664448738098145,1.1245176792144775,1.0319344997406006,1.0253709554672241,1.0123871564865112,1.1759295463562012,1.2110788822174072,1.2206695079803467,1.1956526041030884,1.1112592220306396,1.1674013137817383,1.2556911706924438,1.1503902673721313,1.2530741691589355,1.243135690689087,1.058834195137024,1.107120156288147,1.1175222396850586,1.0839252471923828,1.1587172746658325,1.1202375888824463,0.8023942708969116,0.8612372279167175,0.8410856127738953,0.9645154476165771,0.8746995329856873,0.8758177757263184,0.7946464419364929,0.9842548966407776,1.009346842765808,0.9384023547172546,1.0367426872253418,1.0210150480270386,1.1169862747192383,1.1307306289672852,1.1155167818069458,1.0860743522644043,0.956147313117981,1.0520745515823364,0.8826808929443359,0.6694400310516357,0.9076112508773804,1.0261534452438354,0.9689505696296692,1.0442222356796265,1.034156084060669,0.913730263710022,0.8134278059005737,0.6565872430801392,1.0289943218231201,1.078005075454712,1.2397505044937134,1.157094120979309,0.9975587725639343,0.9329041242599487,0.9604184031486511,0.8675276041030884,0.9973401427268982,0.9022339582443237,0.8196722269058228,0.7749546766281128,0.7423771619796753,0.8809452056884766,0.7641888856887817,0.8933523893356323,0.7772989273071289,0.8469393849372864,0.9557158946990967,0.8064084053039551,0.9191568493843079,0.845268726348877,1.0083842277526855,1.0229555368423462,0.8519019484519958,0.7179306745529175,0.5241250395774841,0.6501498222351074,0.824856698513031,0.9599351286888123,1.0534250736236572,0.9076642394065857,1.0199089050292969,1.0995560884475708,1.1644903421401978,1.1407675743103027,1.0916211605072021,1.0345335006713867,1.049903154373169,0.9449648261070251,1.0728946924209595,1.143480896949768,1.179429054260254,1.1932886838912964,1.1484276056289673,1.1894011497497559,1.1363325119018555
alligator,0.5389716625213623,0.6104674339294434,0.8595385551452637,0.43925976753234863,0.0,0.5227821469306946,0.6363480091094971,0.35699933767318726,0.929803729057312,0.938149094581604,0.7299865484237671,1.0198734998703003,0.7965058088302612,1.0682607889175415,1.332736611366272,1.3531925678253174,1.3266310691833496,1.2336817979812622,1.349794864654541,0.8800386190414429,0.8587976098060608,0.9602632522583008,1.1607491970062256,0.9412267208099365,0.7712341547012329,1.0715813636779785,0.7325376272201538,0.8619003295898438,0.9193383455276489,0.7530179023742676,0.9744378924369812,1.0399413108825684,0.7571802139282227,0.5890346765518188,0.6515142321586609,0.6895302534103394,0.6995917558670044,0.9879844784736633,0.7574213147163391,0.5239419937133789,0.839006781578064,1.1147122383117676,1.2215722799301147,1.1683000326156616,0.9761307239532471,1.3122578859329224,1.3035714626312256,1.3514800071716309,1.156427025794983,1.3809278011322021,1.4676390886306763,1.5249433517456055,1.2646831274032593,1.32616126537323,1.2864543199539185,0.8588366508483887,0.8872299790382385,0.9027318954467773,1.0838701725006104,1.17063307762146,1.0093088150024414,1.3406025171279907,1.341144323348999,1.401625633239746,0.7312914729118347,0.7881569862365723,1.273310661315918,1.3742072582244873,1.2669464349746704,1.3741472959518433,1.185100793838501,0.9096938371658325,1.1576573848724365,1.2708470821380615,1.2441043853759766,1.1066044569015503,1.0682827234268188,0.9689892530441284,0.9071121215820312,1.0161325931549072,0.8360460996627808,0.7324571013450623,0.885459840297699,0.9737998247146606,0.6706608533859253,0.7792956233024597,0.8221108317375183,0.8526522517204285,0.8191483020782471,0.8759711980819702,1.0230504274368286,1.2244911193847656,0.9788805246353149,0.7172774076461792,0.6717097759246826,1.0565418004989624,1.0126641988754272,1.0013322830200195,0.875882625579834,0.7756860256195068,0.912217915058136,0.968254804611206,0.5171670913696289,0.77350252866745,0.6528253555297852,0.6761807203292847,0.7685515880584717,0.6231485605239868,0.7484029531478882,0.8009519577026367,0.7293701171875,0.7833526134490967,1.0089644193649292
owl,0.6605418920516968,0.6991064548492432,0.7226697206497192,0.6143560409545898,0.5227821469306946,0.0,0.6293013691902161,0.5216357707977295,0.9063683152198792,0.9306905269622803,0.9383870363235474,0.9774376749992371,0.8296571969985962,0.9221103191375732,1.1195718050003052,1.074550747871399,1.1127660274505615,1.0027036666870117,1.0784358978271484,0.9933640956878662,0.9465135335922241,0.9355424642562866,1.1932830810546875,1.121385931968689,0.9887779355049133,1.1559821367263794,1.0359231233596802,1.0447077751159668,1.0698975324630737,0.9763214588165283,1.1137585639953613,1.1253308057785034,1.0493792295455933,0.8501505851745605,0.9175134897232056,1.039914846420288,0.9925287961959839,1.1384022235870361,0.9032779932022095,0.9481613636016846,0.8970820903778076,1.0512936115264893,1.0639073848724365,1.1174246072769165,0.8631153702735901,1.1247138977050781,1.1364983320236206,1.1429530382156372,0.9942411780357361,1.0424163341522217,1.1215479373931885,1.16215980052948,1.0820058584213257,1.0584731101989746,1.1236547231674194,1.0973650217056274,1.0373773574829102,0.9916993379592896,1.0263032913208008,0.9913874864578247,1.0259370803833008,1.1638342142105103,1.1347981691360474,1.1684911251068115,0.9458450078964233,0.8671538829803467,1.1937506198883057,1.221540927886963,1.2253786325454712,1.0361846685409546,1.1215240955352783,1.079102873802185,1.190747618675232,1.1731044054031372,1.189888834953308,1.0602120161056519,1.0482476949691772,1.0313191413879395,0.9723846912384033,0.9137098789215088,0.7831848859786987,0.7133893966674805,0.9163604378700256,0.8590485453605652,0.9152842164039612,1.088767409324646,1.1056596040725708,0.9935470223426819,0.974516749382019,0.9064244627952576,1.050851583480835,1.0810761451721191,1.082927942276001,0.7564821839332581,0.6828170418739319,0.9076013565063477,0.9125604629516602,0.896638035774231,0.9259113073348999,0.75750333070755,0.8978307247161865,0.9743959903717041,0.6735077500343323,0.8237515687942505,0.7407154440879822,0.6973387598991394,0.7199744582176208,0.7984315752983093,0.8620657920837402,0.8601617217063904,0.7908613681793213,0.832845151424408,0.8296530842781067
cat,0.869208574295044,0.9692027568817139,0.9114599227905273,1.0692535638809204,0.6363480091094971,0.6293013691902161,0.0,0.5694111585617065,0.7408512830734253,0.7003426551818848,0.6566683650016785,0.8509819507598877,0.6313283443450928,0.8929708003997803,1.0400605201721191,1.0204401016235352,1.076888084411621,0.9422845840454102,0.9774667024612427,0.9496815204620361,0.8346142768859863,0.7481520175933838,1.1067602634429932,0.9687224626541138,0.7754716277122498,1.0366567373275757,0.8502606153488159,0.8308338522911072,0.8290660977363586,0.8030479550361633,0.9481510519981384,0.9902611970901489,0.9084983468055725,0.7086251378059387,0.7699294090270996,0.8732455372810364,0.7088614702224731,1.0800676345825195,0.860100269317627,0.7891772389411926,0.8680007457733154,1.2020611763000488,1.1568318605422974,1.1646931171417236,1.0115896463394165,1.226639747619629,1.2038757801055908,1.237888216972351,0.9650945067405701,1.082622766494751,1.1186983585357666,1.1676031351089478,1.0470960140228271,1.038404941558838,1.109122633934021,0.934668242931366,1.1190005540847778,1.2078933715820312,1.2159780263900757,1.0349699258804321,1.1048693656921387,1.2071014642715454,1.1885602474212646,1.2940088510513306,0.8153023719787598,1.047425627708435,1.2572823762893677,1.3453468084335327,1.0829240083694458,0.9796764850616455,1.2704344987869263,1.1332814693450928,1.2876653671264648,1.3405663967132568,1.2855442762374878,1.2799774408340454,1.0475465059280396,1.175773024559021,1.0335789918899536,1.1307663917541504,0.8945578932762146,0.8096339106559753,1.100395679473877,1.0443142652511597,0.7225544452667236,1.0774409770965576,1.0948132276535034,1.1015393733978271,0.9636806845664978,0.7701466083526611,1.078575611114502,1.2239909172058105,1.2568418979644775,0.9185361266136169,0.6529768109321594,0.9164596199989319,0.9174071550369263,0.9688801765441895,1.0051020383834839,0.7880775332450867,0.9463149905204773,1.0260651111602783,0.6068601608276367,0.7824819087982178,0.6705124378204346,0.6863588690757751,0.6729221940040588,0.6359172463417053,0.6767127513885498,0.6613430976867676,0.670777440071106,0.6502343416213989,0.7681876420974731
dog,0.5259957909584045,0.7135051488876343,0.908484935760498,0.6065225005149841,0.35699933767318726,0.5216357707977295,0.5694111585617065,0.0,0.8631352186203003,0.8297827839851379,0.8589046001434326,0.9702748656272888,0.751457929611206,0.8448495864868164,1.2014068365097046,1.1119146347045898,1.1840109825134277,0.9609501957893372,1.1253342628479004,0.8316054344177246,0.7608599066734314,0.8471481204032898,1.255699872970581,1.0017142295837402,0.8883897066116333,1.119349479675293,0.9027682542800903,0.9970637559890747,0.9708723425865173,0.8653644323348999,1.0574164390563965,1.080878734588623,0.8838064670562744,0.6974534392356873,0.7482729554176331,0.8977667689323425,0.9268743991851807,1.1552765369415283,0.8792484402656555,0.7937972545623779,0.916775643825531,1.1959538459777832,1.1538400650024414,1.204524278640747,1.002007007598877,1.2729352712631226,1.235703706741333,1.245894432067871,0.9416895508766174,1.0768502950668335,1.2227692604064941,1.3111246824264526,1.0584957599639893,1.1027604341506958,1.1946710348129272,0.942305862903595,1.0679935216903687,1.0492782592773438,1.162656545639038,1.1471809148788452,1.0874972343444824,1.290216088294983,1.2803728580474854,1.346014142036438,0.8733646273612976,0.9806047081947327,1.2383627891540527,1.3561084270477295,1.198404312133789,1.2079293727874756,1.1475154161453247,1.0649892091751099,1.2657833099365234,1.3062219619750977,1.3152287006378174,1.2225456237792969,1.1513965129852295,1.0613101720809937,1.059950828552246,0.9628704190254211,0.8683268427848816,0.7840040922164917,0.9500839114189148,0.8850945234298706,0.8299649953842163,0.9797641038894653,1.0078763961791992,0.92902010679245,0.9414661526679993,0.9154771566390991,1.0830947160720825,1.2044246196746826,1.0394452810287476,0.5277830958366394,0.6419997215270996,0.8618960976600647,0.8669962286949158,0.8431153893470764,0.9252147674560547,0.8060275912284851,0.9771912097930908,1.0520471334457397,0.6249923706054688,0.7384070754051208,0.6773590445518494,0.6761495471000671,0.7177696228027344,0.7084565162658691,0.7506283521652222,0.7659923434257507,0.7300014495849609,0.7464836239814758,0.816858172416687
face,0.9128705263137817,1.0678024291992188,1.1030356884002686,1.1414556503295898,0.929803729057312,0.9063683152198792,0.7408512830734253,0.8631352186203003,0.0,0.13626939058303833,0.5964577198028564,0.8847711682319641,0.7510685920715332,1.0563421249389648,1.0440425872802734,1.0940463542938232,0.9481223821640015,0.8592762351036072,0.7899116277694702,0.9805018901824951,0.8818724751472473,0.9020841717720032,1.0048309564590454,0.9788304567337036,0.9737036228179932,1.1415283679962158,0.9506718516349792,0.8152430057525635,0.7772858142852783,0.8878747820854187,0.8947906494140625,1.0100666284561157,0.9955899119377136,0.8883326053619385,0.8825876712799072,0.9712812900543213,0.9146808981895447,1.1500439643859863,1.0271705389022827,1.015353798866272,1.027359962463379,1.0869778394699097,1.1619621515274048,1.1175730228424072,1.126455307006836,1.1869148015975952,1.1399571895599365,1.1843163967132568,0.5990070700645447,1.1639372110366821,1.047268271446228,1.1268138885498047,0.43088293075561523,0.7805105447769165,1.1176892518997192,0.9790902733802795,1.2117470502853394,1.1637815237045288,1.2176272869110107,1.0765528678894043,1.147396445274353,1.119214415550232,1.1401702165603638,1.212097406387329,0.8716110587120056,1.0507901906967163,1.147104024887085,1.2132900953292847,1.094664216041565,1.078895926475525,1.171127200126648,1.1671758890151978,1.2094523906707764,1.2198007106781006,1.2716474533081055,1.2528027296066284,1.1656506061553955,1.162468433380127,1.1370338201522827,1.1524074077606201,1.0154643058776855,0.8830509781837463,1.1325433254241943,1.081825613975525,0.7726598978042603,1.1708853244781494,1.1325877904891968,1.0950679779052734,1.028545618057251,0.8982744812965393,1.0093209743499756,1.1561516523361206,1.2656140327453613,0.9912313222885132,0.8261916637420654,0.9735659956932068,1.0463520288467407,1.0606813430786133,1.0216528177261353,0.9498411417007446,1.0930787324905396,1.1392881870269775,0.8809276819229126,0.6742287874221802,0.5962732434272766,0.5503559112548828,0.4003937244415283,0.4936743974685669,0.3867536783218384,0.32365697622299194,0.7172526717185974,0.6432837247848511,0.7103294134140015
hair,0.8982669115066528,1.0712157487869263,1.1193569898605347,1.163045048713684,0.938149094581604,0.9306905269622803,0.7003426551818848,0.8297827839851379,0.13626939058303833,0.0,0.5265767574310303,0.7978704571723938,0.699959397315979,1.0155526399612427,1.0021880865097046,1.0448825359344482,0.9882967472076416,0.7429147362709045,0.8047138452529907,0.9637160897254944,0.8623965382575989,0.8922880291938782,0.9578127861022949,0.9081048965454102,0.9145899415016174,1.114708662033081,0.8937125205993652,0.7835898995399475,0.7032090425491333,0.8250091075897217,0.8733285665512085,0.999928891658783,0.9811535477638245,0.8379185199737549,0.8264454007148743,0.9199538230895996,0.9028342366218567,1.129164695739746,1.0299781560897827,0.9906125664710999,1.0204466581344604,1.1261932849884033,1.1636273860931396,1.0952364206314087,1.126330018043518,1.2109475135803223,1.1506412029266357,1.199577808380127,0.40907639265060425,1.1519458293914795,1.0114383697509766,1.134507417678833,0.47163593769073486,0.738714337348938,1.1131021976470947,0.9444483518600464,1.2189958095550537,1.1972779035568237,1.2336475849151611,1.0820486545562744,1.1629481315612793,1.1124706268310547,1.1336076259613037,1.2346147298812866,0.7967928647994995,1.0226508378982544,1.1498459577560425,1.2400426864624023,1.063709020614624,1.0620375871658325,1.1709153652191162,1.1510435342788696,1.2047123908996582,1.2722556591033936,1.2934505939483643,1.2842328548431396,1.171659231185913,1.1910265684127808,1.1252622604370117,1.1820542812347412,1.031922698020935,0.9048301577568054,1.1691102981567383,1.0895277261734009,0.7562843561172485,1.1495296955108643,1.0989351272583008,1.0744582414627075,0.9953019022941589,0.883278489112854,0.999193549156189,1.165045142173767,1.255996823310852,0.8740434646606445,0.7781600952148438,0.9110057353973389,1.0062077045440674,1.0830001831054688,0.9752371907234192,0.8721962571144104,1.0512224435806274,1.111389398574829,0.8374348878860474,0.5313752889633179,0.5237053036689758,0.48664551973342896,0.33267319202423096,0.510340690612793,0.381928026676178,0.32617706060409546,0.703357458114624,0.6150983572006226,0.6482635736465454
