,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.7134630084037781,0.5714907646179199,0.5813089609146118,0.9766973257064819,0.5848517417907715,1.01572847366333,1.0038645267486572,1.1122398376464844,1.1130415201187134,1.1393769979476929,1.1154805421829224,1.0826808214187622,0.8553003072738647,0.9648070335388184,0.9589057564735413,1.1021426916122437,0.9391322731971741,1.0560969114303589,0.9850630164146423,0.9608238339424133,1.0433152914047241,1.0667333602905273,0.9702193737030029,1.024617314338684,1.1371673345565796,1.1533238887786865,0.9433603286743164,0.9094131588935852,0.8973936438560486,0.9720354080200195,0.9007405042648315,0.8073625564575195,1.0650498867034912,1.0707650184631348,1.020405888557434,1.0140248537063599,0.9064788222312927,0.9089007377624512,0.7760095596313477,0.957980215549469,0.9977388381958008,0.9711436033248901,0.9873708486557007,0.9203460216522217,0.7133036255836487,0.3496321439743042,0.9393976926803589,0.9428091049194336,1.0536916255950928,1.1508463621139526,0.8987448811531067,0.9399265050888062,1.0403151512145996,1.0219486951828003,1.005783200263977,0.8569034934043884,0.8787761926651001,0.8995836973190308,0.9527925848960876,1.0407204627990723,0.9361367225646973,0.8912952542304993,0.9093480110168457,0.9604438543319702,0.8038418292999268,0.7339962720870972,0.988221287727356,1.0346955060958862,1.045332670211792,0.9077078104019165,0.9973557591438293,1.0039914846420288,1.033606767654419,1.0543341636657715,1.136094331741333,1.0632240772247314,1.028120756149292,1.0268367528915405,1.1981408596038818,1.0791738033294678
fish,0.7134630084037781,0.0,0.4232192039489746,0.5387358665466309,0.9582006335258484,0.6360940933227539,1.1344630718231201,1.1203138828277588,1.2808716297149658,1.10966157913208,1.0087816715240479,0.8808867931365967,0.851717472076416,0.8309534192085266,1.026660442352295,1.1864888668060303,1.18712317943573,1.0921292304992676,1.1667743921279907,1.259651780128479,1.243050217628479,1.1988120079040527,1.2379924058914185,1.2652919292449951,1.2330397367477417,1.1676256656646729,1.1685614585876465,0.9975572824478149,0.7595397233963013,0.802221417427063,0.813391923904419,0.8007401823997498,0.7556827664375305,0.6805204153060913,0.7807142734527588,0.7223321199417114,1.0100959539413452,1.2901153564453125,0.9408148527145386,0.9923383593559265,0.8548729419708252,0.8888012170791626,0.7754249572753906,0.7320705652236938,0.622360348701477,1.1287435293197632,0.8963942527770996,1.0673198699951172,1.0337131023406982,1.1949996948242188,0.7969988584518433,1.137520432472229,1.1516667604446411,0.9268010854721069,1.0116616487503052,0.9792003631591797,0.8408661484718323,0.749301552772522,0.8891276121139526,1.1538569927215576,1.181645393371582,1.1914969682693481,1.0347436666488647,1.0622310638427734,0.7331863045692444,0.7989764213562012,0.9018299579620361,0.9185975193977356,0.9283717274665833,0.9295949339866638,1.1615984439849854,1.0717737674713135,0.9970239996910095,1.0339837074279785,1.1336641311645508,1.1847362518310547,1.0641107559204102,1.2417104244232178,1.2016240358352661,1.2030365467071533,1.0555305480957031
frog,0.5714907646179199,0.4232192039489746,0.0,0.2477961778640747,0.9787728786468506,0.44738519191741943,1.0825767517089844,1.1350834369659424,1.2120769023895264,1.0164512395858765,1.0617647171020508,1.0667548179626465,1.0077903270721436,0.9282939434051514,1.038094401359558,1.1860032081604004,1.1500526666641235,1.0899361371994019,1.201926827430725,1.2508405447006226,1.1578141450881958,1.0787019729614258,1.0587620735168457,1.1976014375686646,1.0951637029647827,1.0942620038986206,1.1442064046859741,0.9307026863098145,0.8238281011581421,0.9005575776100159,0.9728316068649292,0.9707475900650024,0.7971314191818237,0.9624502062797546,1.0258487462997437,1.0414012670516968,1.0643725395202637,1.1886564493179321,0.9606124758720398,0.9674356579780579,0.9176980257034302,0.9956570863723755,0.9346460700035095,0.9488039016723633,0.8550838232040405,1.020376205444336,0.8216873407363892,1.0746830701828003,1.0549545288085938,1.2141804695129395,1.1332881450653076,1.0320132970809937,1.0821186304092407,0.911148726940155,1.0533148050308228,0.9126748442649841,0.7332501411437988,0.6433338522911072,0.8216358423233032,1.0511226654052734,0.9951288104057312,0.8951636552810669,0.7166725397109985,0.7835295796394348,0.7154347896575928,0.5493173003196716,0.6502655148506165,0.8020344972610474,0.9900177717208862,0.8438852429389954,1.0616918802261353,1.1105929613113403,1.0493714809417725,1.0569946765899658,0.9549604058265686,1.071070909500122,0.8460571765899658,1.1575827598571777,1.1864889860153198,1.1686506271362305,1.15156888961792
alligator,0.5813089609146118,0.5387358665466309,0.2477961778640747,0.0,0.7421373128890991,0.2983552813529968,0.9308508038520813,0.9951677918434143,0.9576354622840881,0.9374010562896729,1.158733606338501,1.1922533512115479,1.174604892730713,0.8949484825134277,1.1195132732391357,1.0810940265655518,1.0318130254745483,1.1093286275863647,0.9992181658744812,1.0389484167099,1.1039782762527466,0.8734734058380127,0.7860069274902344,1.099191427230835,0.9045970439910889,0.9584166407585144,1.0841114521026611,1.0203955173492432,1.0506473779678345,1.1324529647827148,1.131718635559082,1.128587245941162,1.00727379322052,1.1786426305770874,1.2382843494415283,1.2811096906661987,1.1188299655914307,1.0906546115875244,1.1096179485321045,1.1077499389648438,1.0872825384140015,1.0948543548583984,1.145050287246704,1.1593412160873413,1.151369571685791,0.9746349453926086,0.950474739074707,1.1406327486038208,1.152051568031311,1.1916295289993286,1.2462579011917114,1.0399490594863892,1.1124866008758545,1.1801236867904663,1.2024198770523071,0.9940296411514282,0.9489406943321228,0.6598355770111084,0.8525428771972656,0.8436610102653503,0.9321831464767456,0.812706470489502,0.5707454085350037,0.5374525785446167,1.0030163526535034,0.8237342238426208,0.6925708055496216,0.7764708995819092,1.0740686655044556,0.8542236089706421,0.9988148808479309,1.0145255327224731,1.0519416332244873,1.0916632413864136,0.6749246716499329,0.8383485674858093,0.6361222863197327,0.8829053044319153,0.974802553653717,0.8946620225906372,1.0653886795043945
cat,0.9766973257064819,0.9582006335258484,0.9787728786468506,0.7421373128890991,0.0,0.7314014434814453,0.7231307029724121,0.703298807144165,0.6701549291610718,0.7188668251037598,1.06899094581604,0.9884363412857056,1.1363847255706787,0.7758009433746338,1.1433477401733398,1.0357400178909302,1.0321322679519653,1.1260149478912354,0.8673458099365234,0.8089869022369385,1.1105962991714478,0.74967360496521,0.6253194808959961,1.0500974655151367,0.9041168093681335,0.8717697858810425,1.063631534576416,1.131190538406372,1.0677425861358643,1.1632989645004272,1.2031415700912476,1.277116298675537,1.1574416160583496,1.2430354356765747,1.2230556011199951,1.2611234188079834,1.0905132293701172,1.0197060108184814,1.251622200012207,1.2691088914871216,1.2574992179870605,1.2151217460632324,1.2571407556533813,1.273152232170105,1.2808167934417725,1.137837290763855,1.1181416511535645,1.2488821744918823,1.3532047271728516,1.2073523998260498,1.1815029382705688,1.1785143613815308,1.2703219652175903,1.3501825332641602,1.3896923065185547,1.2345216274261475,1.2271026372909546,0.9349396824836731,1.1464753150939941,0.6385960578918457,1.0472080707550049,1.0480653047561646,0.9232524633407593,0.8227670192718506,1.0209819078445435,1.0379211902618408,0.7991635799407959,0.5190945267677307,1.0510376691818237,0.6415430903434753,1.0271278619766235,0.883224606513977,1.1957467794418335,1.2422057390213013,0.5745380520820618,0.5261791348457336,0.5849948525428772,0.6711409687995911,0.6681499481201172,0.4768890142440796,0.7995858192443848
dog,0.5848517417907715,0.6360940933227539,0.44738519191741943,0.2983552813529968,0.7314014434814453,0.0,0.9335212111473083,0.9757916927337646,1.0819621086120605,1.0247459411621094,1.123673915863037,1.0577763319015503,1.0805710554122925,0.8699686527252197,1.072806715965271,1.109545111656189,1.0924793481826782,1.1175347566604614,1.0717099905014038,1.0944154262542725,1.0911222696304321,0.9466038346290588,0.9253387451171875,1.071932315826416,1.0317678451538086,1.0031938552856445,1.1112035512924194,1.0040030479431152,1.012697458267212,1.1113712787628174,1.0772144794464111,1.1068958044052124,0.9607031345367432,1.0295016765594482,1.159803032875061,1.1639199256896973,1.0282634496688843,1.1117568016052246,1.1014418601989746,1.0620207786560059,1.0858943462371826,1.1113977432250977,1.137749195098877,1.1431896686553955,1.1350711584091187,1.068002462387085,0.9763875603675842,1.1143817901611328,1.1602476835250854,1.224936604499817,1.254258632659912,1.061378836631775,1.1382429599761963,1.122684121131897,1.208838939666748,1.0435596704483032,0.9771325588226318,0.7557188272476196,0.862170934677124,0.9370750784873962,1.003307819366455,0.9585413336753845,0.8003683686256409,0.8167388439178467,0.9864512085914612,0.7935149669647217,0.6215596199035645,0.8013687133789062,0.9787154197692871,0.8443320989608765,1.0517500638961792,1.0641393661499023,1.0783717632293701,1.0750653743743896,0.8895406723022461,0.9272887706756592,0.8025581240653992,0.9895572662353516,0.9929967522621155,1.0059906244277954,1.0561232566833496
face,1.01572847366333,1.1344630718231201,1.0825767517089844,0.9308508038520813,0.7231307029724121,0.9335212111473083,0.0,0.1876739263534546,0.6572659611701965,0.9052325487136841,1.03715181350708,1.079487681388855,1.0124062299728394,0.9190766215324402,1.0067501068115234,0.9915468096733093,1.0345231294631958,1.0330820083618164,0.8982284069061279,0.7541881203651428,0.9303927421569824,0.9218984842300415,0.8891535997390747,0.9501121044158936,0.9784673452377319,1.0181628465652466,1.0780324935913086,1.085242748260498,1.137621521949768,1.1310584545135498,1.1113337278366089,1.162632703781128,0.9547959566116333,1.1886039972305298,1.070083498954773,1.1318886280059814,0.6271074414253235,0.9492599368095398,1.1807633638381958,1.1273958683013916,1.2093764543533325,1.1794688701629639,1.11658775806427,1.1612622737884521,1.2042866945266724,0.982014000415802,1.0071570873260498,1.0902225971221924,1.157604455947876,1.1380841732025146,1.102253794670105,1.1716521978378296,1.11803138256073,1.2163113355636597,1.2548677921295166,1.182969570159912,1.17780339717865,1.0397828817367554,1.0314286947250366,0.8585549592971802,1.1456938982009888,1.0682096481323242,1.0173583030700684,0.9423602223396301,1.132645845413208,1.1936489343643188,0.9452377557754517,0.8511801362037659,1.0895987749099731,0.9852935075759888,1.0028942823410034,0.982941210269928,1.1008650064468384,1.1674126386642456,0.8573061227798462,0.5393797755241394,0.6779536008834839,0.4480862617492676,0.330960214138031,0.6475034356117249,0.7395042181015015
hair,1.0038645267486572,1.1203138828277588,1.1350834369659424,0.9951677918434143,0.703298807144165,0.9757916927337646,0.1876739263534546,0.0,0.7003263831138611,0.8843508958816528,0.9902374148368835,0.9883193373680115,0.958175539970398,0.9132310152053833,0.9793611168861389,0.9825688600540161,1.066689372062683,1.0080857276916504,0.9439648389816284,0.7448440194129944,0.9272005558013916,0.9877160787582397,0.9580797553062439,0.9700616598129272,1.0635625123977661,1.0619159936904907,1.0922306776046753,1.0706652402877808,1.1190803050994873,1.1000473499298096,1.1096210479736328,1.155943751335144,0.8736139535903931,1.1642425060272217,0.9794726371765137,1.0644676685333252,0.5487012267112732,0.948113739490509,1.1964890956878662,1.1522729396820068,1.2215728759765625,1.1747536659240723,1.0924142599105835,1.120256781578064,1.1707215309143066,1.0030239820480347,0.9750722050666809,1.1539325714111328,1.2202374935150146,1.1579785346984863,1.0495308637619019,1.1960147619247437,1.1902371644973755,1.2640833854675293,1.3052010536193848,1.2274657487869263,1.239424705505371,1.0707769393920898,1.070393681526184,0.9260332584381104,1.207297921180725,1.134509563446045,1.0702509880065918,0.9975106120109558,1.0878093242645264,1.2161872386932373,0.9441502094268799,0.8263406157493591,1.09261953830719,0.991865873336792,1.0012825727462769,0.9558595418930054,1.1020280122756958,1.1982829570770264,0.9275441765785217,0.603541374206543,0.7265439629554749,0.5401724576950073,0.43238794803619385,0.7132755517959595,0.6974430084228516
arm,1.1122398376464844,1.2808716297149658,1.2120769023895264,0.9576354622840881,0.6701549291610718,1.0819621086120605,0.6572659611701965,0.7003263831138611,0.0,0.4985250234603882,0.9576135873794556,1.1019062995910645,1.1648069620132446,1.0651085376739502,1.1028581857681274,0.8896207213401794,0.9336054921150208,1.0569266080856323,0.846091628074646,0.760722279548645,0.7665112614631653,0.7702059745788574,0.6926231384277344,0.9146679639816284,0.5512428283691406,0.7259700298309326,0.726752519607544,1.1013239622116089,1.2370460033416748,1.2665168046951294,1.2264171838760376,1.2581024169921875,1.2436895370483398,1.3559226989746094,1.2661352157592773,1.3389995098114014,1.0632641315460205,0.8134745955467224,1.0557122230529785,1.1632964611053467,1.137393593788147,1.0869253873825073,1.18105149269104,1.2652441263198853,1.3314478397369385,0.7847887873649597,1.0073378086090088,1.0553053617477417,1.103756070137024,0.9195131063461304,1.2051846981048584,0.9620347023010254,0.9590615034103394,1.2972404956817627,1.1508561372756958,1.0229759216308594,1.1024587154388428,1.0168758630752563,1.0769387483596802,0.6700369119644165,0.7444885969161987,0.8339951038360596,0.8409665822982788,0.6510226130485535,1.1811118125915527,1.2257529497146606,1.0472996234893799,0.746281087398529,0.8917778730392456,1.022374153137207,0.9054049253463745,1.014992117881775,1.0365053415298462,1.0597572326660156,0.6684001684188843,0.4588429927825928,0.555493175983429,0.42351943254470825,0.3599148988723755,0.4357326626777649,0.6606661677360535
hand,1.1130415201187134,1.10966157913208,1.0164512395858765,0.9374010562896729,0.7188668251037598,1.0247459411621094,0.9052325487136841,0.8843508958816528,0.4985250234603882,0.0,0.3810608983039856,0.6783068776130676,0.8126229047775269,1.0896742343902588,1.1712892055511475,1.1101934909820557,1.105412483215332,1.1328442096710205,1.160116195678711,1.1343759298324585,1.1283998489379883,1.0834723711013794,1.003386378288269,1.111685037612915,0.7973695397377014,1.0330103635787964,0.9703179597854614,1.0516606569290161,1.0310816764831543,1.0848110914230347,1.0763771533966064,1.129996657371521,1.1023002862930298,1.0961179733276367,0.9848751425743103,1.1169939041137695,0.9941437840461731,1.1071572303771973,1.0003970861434937,1.087214708328247,0.9782942533493042,0.9515982270240784,0.9231934547424316,1.0606951713562012,1.072873592376709,1.0325989723205566,1.0399800539016724,1.0579439401626587,1.0849143266677856,1.0879571437835693,1.0400689840316772,1.131744146347046,1.0483243465423584,1.1538605690002441,1.0755997896194458,0.8991665840148926,1.005876064300537,0.8546273708343506,1.020742654800415,0.9164431095123291,0.8504194021224976,0.9805529713630676,0.7739323973655701,0.711951732635498,0.7913824319839478,0.9919859766960144,0.8539808988571167,0.5121794939041138,0.6417274475097656,0.8013808727264404,1.0101077556610107,1.0784549713134766,1.1106641292572021,1.0306077003479004,0.889977216720581,0.5823447108268738,0.5223252177238464,0.8880086541175842,0.8949425220489502,0.6767273545265198,0.9000954031944275
