,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.33257144689559937,0.4157646894454956,0.604586124420166,0.7429368495941162,0.9583773612976074,0.630753755569458,0.5896395444869995,0.5435391068458557,0.748203456401825,1.015891671180725,0.9368752241134644,0.4923458695411682,1.0314013957977295,1.0537251234054565,1.0783717632293701,1.1187340021133423,0.9588301777839661,0.9904547333717346,1.0733150243759155,1.1253652572631836,1.0706908702850342,1.1298391819000244,1.0574690103530884,1.089120626449585,1.090383768081665,1.0698926448822021,0.9079021215438843,0.9026703834533691,0.8260446190834045,0.8633899688720703,0.9764439463615417,0.977684497833252,1.040212631225586,1.092226505279541,1.0136711597442627,1.0366978645324707,1.0993839502334595,1.0424389839172363,1.0812158584594727,1.0929571390151978,1.0761795043945312,1.0024306774139404,1.0814759731292725,1.0611296892166138,1.0135129690170288,1.0938678979873657,1.113498330116272,0.9618560075759888,0.993141770362854,0.9961254000663757,0.9679195284843445,0.9972280859947205,0.9363080859184265,1.0653936862945557,0.9295213222503662,1.0141799449920654,1.0030713081359863,0.9514104127883911,1.041893720626831,1.0459771156311035,1.0420269966125488,1.0189909934997559,1.0089644193649292,1.0550891160964966,1.0961660146713257,1.123239517211914,1.0592330694198608,1.010802149772644,1.0194637775421143,1.1346385478973389,1.0051344633102417,1.0373287200927734,0.9980259537696838,0.8821847438812256,0.9971324801445007,1.0353729724884033,1.098644733428955,1.0905325412750244,1.0899571180343628,1.0773595571517944,1.006767988204956,0.9259660243988037,1.1103990077972412,1.0058681964874268,1.0258897542953491,1.0858014822006226,1.0854305028915405,0.9677400588989258,0.9824153780937195,0.9240776300430298,0.9349563717842102,1.0136638879776,1.0569641590118408,1.0158487558364868,0.9781942367553711,0.9221720695495605,1.0539920330047607,0.9345926642417908,0.9956284761428833,0.9788050055503845,0.9355370998382568,0.9525476694107056,0.889988899230957,1.0102115869522095,0.9558744430541992,0.8754070997238159,0.9729833602905273,1.0244286060333252,1.0427638292312622,1.01944899559021,0.9884668588638306,1.0276092290878296,0.956878125667572,0.9865223169326782,1.100738286972046,1.024205207824707,1.0912795066833496,0.8715198636054993,0.8306248188018799,1.0330381393432617,1.0382492542266846,1.0329203605651855,0.9861555695533752,0.8998894095420837,1.0495857000350952,1.0117835998535156,1.010542392730713,1.0480467081069946,0.9326625466346741,1.0322182178497314,1.0132039785385132,0.9910200238227844,0.9735984206199646,1.0300039052963257,0.9724074006080627,1.0484039783477783,1.0745309591293335,1.0118986368179321,0.9932568073272705
horse,0.33257144689559937,0.0,0.5185542106628418,0.4511629343032837,0.5155023336410522,0.8634896278381348,0.5450379848480225,0.48926156759262085,0.4087238311767578,0.6169198751449585,0.8977658748626709,0.7590270638465881,0.48589372634887695,0.9779114127159119,1.021533727645874,1.056728482246399,1.1069480180740356,0.9989171028137207,1.0900579690933228,1.1501498222351074,1.1466058492660522,1.1524467468261719,1.1460187435150146,1.0796723365783691,1.100273847579956,1.0631288290023804,1.0674554109573364,0.9157165288925171,0.8179274797439575,0.8032841086387634,0.7594745755195618,0.8835107088088989,0.9725861549377441,0.998074471950531,1.079805612564087,0.9457354545593262,0.9415194988250732,0.9838653206825256,0.979882538318634,0.9917194843292236,1.043125867843628,1.0635169744491577,0.979346513748169,1.0021889209747314,1.0272775888442993,1.0136725902557373,1.070265769958496,1.1243089437484741,0.87119460105896,0.9485823512077332,0.981445848941803,0.877059817314148,0.8556592464447021,0.821638822555542,0.91973477602005,0.9088243842124939,1.0371513366699219,1.0310002565383911,0.9978935122489929,1.106276273727417,1.0981215238571167,1.0744202136993408,1.0369776487350464,0.9750797748565674,1.1392428874969482,1.1440277099609375,1.1378710269927979,1.0738056898117065,1.0433251857757568,1.1119636297225952,1.2004225254058838,0.914053201675415,1.0057939291000366,1.0003751516342163,0.8629846572875977,1.048949956893921,1.0147123336791992,1.1042917966842651,1.103053092956543,1.0765844583511353,1.0939924716949463,0.9181178212165833,0.8422608375549316,1.1067694425582886,1.0445055961608887,1.1158816814422607,1.0955018997192383,1.1079856157302856,0.9665915966033936,1.0278254747390747,1.0017807483673096,1.009347915649414,1.0874065160751343,1.11537766456604,1.1287410259246826,1.089216709136963,0.9933584928512573,1.1052418947219849,1.0330408811569214,1.0612627267837524,1.0923811197280884,1.0153343677520752,1.0242046117782593,0.9636056423187256,1.0320388078689575,1.006554126739502,0.9505732655525208,1.0284558534622192,1.0002479553222656,1.035219669342041,1.0556641817092896,1.0417402982711792,1.0504114627838135,0.9552065134048462,0.9668272137641907,1.0276850461959839,1.0318182706832886,1.1069614887237549,0.9050480127334595,0.8265712261199951,1.056030035018921,1.106184720993042,1.1555092334747314,1.0357861518859863,0.9665879011154175,1.0629315376281738,1.071414828300476,1.074317216873169,0.9846276044845581,0.9332380294799805,1.038181185722351,1.0647342205047607,1.0140820741653442,0.8932166695594788,0.9183647632598877,0.9317598938941956,1.023165225982666,1.0684199333190918,1.0178552865982056,1.0415056943893433
pig,0.4157646894454956,0.5185542106628418,0.0,0.7001113295555115,0.8438155055046082,0.9103333353996277,0.756898820400238,0.5859313011169434,0.682573139667511,0.8224602937698364,1.0794304609298706,0.9932121634483337,0.5983630418777466,1.0418996810913086,1.1148293018341064,1.1758610010147095,1.1300675868988037,1.0201882123947144,0.9637904167175293,0.9852222204208374,1.0620697736740112,0.9656684994697571,1.0749932527542114,1.0058811902999878,1.022767424583435,1.1331467628479004,1.0248974561691284,1.0032621622085571,0.9850994944572449,0.8822007179260254,0.9362210035324097,1.0138652324676514,1.0194103717803955,1.07315194606781,1.0585823059082031,1.0912381410598755,1.1369279623031616,1.1525089740753174,1.0714571475982666,1.0852316617965698,1.1665618419647217,1.135766863822937,1.0695585012435913,1.1017638444900513,1.0914992094039917,1.073272943496704,1.1078336238861084,1.1179981231689453,0.9940980672836304,1.013808250427246,1.0276427268981934,0.9705379605293274,1.0076723098754883,0.9825055003166199,1.1075624227523804,0.9755627512931824,0.8963263034820557,0.8519591093063354,0.8526126146316528,0.8720368146896362,0.9356210231781006,0.8686729073524475,0.914091944694519,0.8818278312683105,0.94605952501297,1.1054519414901733,1.0005772113800049,1.0021426677703857,0.9890547394752502,1.004211664199829,1.0193614959716797,1.0702834129333496,1.0894273519515991,1.0215864181518555,0.9150639772415161,1.006146788597107,1.071858525276184,1.1040189266204834,1.0747911930084229,1.0530691146850586,0.988496720790863,1.024054765701294,0.9581599831581116,0.9995875954627991,1.012744426727295,0.9714715480804443,1.0073533058166504,1.0715992450714111,0.930519163608551,0.975064754486084,0.9766074419021606,0.9941567778587341,0.9469262361526489,0.9553110003471375,0.9684880971908569,0.920646071434021,0.8667675256729126,0.9614752531051636,0.8555276393890381,0.9345682859420776,0.8678439855575562,0.820606529712677,0.9073813557624817,0.8958065509796143,1.0128731727600098,0.909263551235199,0.8745787143707275,0.96566241979599,1.1194671392440796,1.0834447145462036,0.975064754486084,1.0006389617919922,0.9906511902809143,0.9098102450370789,1.000191330909729,1.1667101383209229,1.0989469289779663,0.9870414137840271,0.7966433167457581,0.7703590393066406,0.9423596262931824,0.9314900636672974,0.9560732841491699,0.9294790029525757,0.9466895461082458,0.9733190536499023,0.8431606292724609,0.8494312763214111,1.043535828590393,0.9960748553276062,1.1039360761642456,1.066770315170288,1.0057110786437988,1.1049906015396118,1.1374186277389526,1.086439609527588,1.149688959121704,1.147314190864563,1.148258090019226,1.1318516731262207
rooster,0.604586124420166,0.4511629343032837,0.7001113295555115,0.0,0.5438878536224365,0.8112123012542725,0.46463990211486816,0.532619059085846,0.593313455581665,0.6715448498725891,1.1310473680496216,0.9873626828193665,0.7107126116752625,1.098217248916626,1.10836660861969,1.2089896202087402,1.1955177783966064,1.1815612316131592,1.1716713905334473,1.1826834678649902,1.1605342626571655,1.1784660816192627,1.1738120317459106,1.0591070652008057,1.1116963624954224,1.0614227056503296,1.1119190454483032,0.9546847343444824,0.8599681854248047,0.891834020614624,0.8859109282493591,0.5878121852874756,1.025895357131958,1.076271414756775,1.0033409595489502,1.0293694734573364,0.8896401524543762,0.9727447032928467,0.9872532486915588,1.0583230257034302,1.1053546667099,1.1031116247177124,1.0839990377426147,1.1346415281295776,1.0954152345657349,1.0883578062057495,1.130924940109253,1.0949023962020874,0.9860079288482666,1.1243057250976562,1.0165797472000122,0.9081596732139587,1.005132794380188,0.8764424324035645,1.09516441822052,0.5748308897018433,1.009824514389038,0.9178547263145447,0.9014028906822205,1.0321661233901978,1.0762994289398193,1.0090374946594238,0.9417593479156494,0.8869926333427429,1.1022981405258179,1.0846585035324097,1.0804691314697266,0.9564889669418335,0.9815488457679749,1.0448037385940552,1.1835256814956665,0.7832920551300049,0.982012152671814,0.935781717300415,0.8418694138526917,0.9585387110710144,0.9588543772697449,1.0319944620132446,1.0271155834197998,1.0029160976409912,1.0253262519836426,0.7312434315681458,0.6190022230148315,1.0155786275863647,0.9621758460998535,1.0519940853118896,1.0505207777023315,1.0319898128509521,0.7341560125350952,0.9085636138916016,1.0119327306747437,0.9538844227790833,1.057511806488037,1.0201218128204346,1.052020788192749,1.0069267749786377,0.9111555814743042,1.0440418720245361,0.9566963315010071,1.0704020261764526,0.9732388257980347,0.8685785531997681,0.956113338470459,0.8981282711029053,0.9436787962913513,0.9268413186073303,0.8548388481140137,0.9764559864997864,1.0250086784362793,1.0438202619552612,0.9259908199310303,1.0138425827026367,1.0369759798049927,0.936760663986206,1.0469497442245483,1.048896074295044,1.104424238204956,1.0376540422439575,0.9129437208175659,0.9002560973167419,1.0973178148269653,1.134944200515747,1.1818609237670898,1.0542140007019043,0.7978476881980896,1.0263981819152832,0.957518994808197,0.9644768834114075,1.1105728149414062,1.103884220123291,1.2428456544876099,1.228349208831787,1.0905215740203857,1.0552812814712524,1.1020448207855225,1.112479567527771,1.1620978116989136,1.281226634979248,1.2127344608306885,1.1489695310592651
bird,0.7429368495941162,0.5155023336410522,0.8438155055046082,0.5438878536224365,0.0,0.4947737455368042,0.48622381687164307,0.5647513270378113,0.6441491842269897,0.6330758333206177,1.0563379526138306,0.8810668587684631,0.7174146175384521,1.127039909362793,1.1486276388168335,1.2478318214416504,1.2165775299072266,1.1115062236785889,1.0521912574768066,1.0925209522247314,1.0668377876281738,1.0514978170394897,0.9818491339683533,1.025782823562622,1.0683480501174927,1.03923761844635,1.0768924951553345,1.0383834838867188,0.9136285781860352,0.8930107951164246,0.802104115486145,0.7107101678848267,1.0722706317901611,1.1200138330459595,1.0084949731826782,1.0679819583892822,1.005179524421692,1.1003068685531616,1.0656845569610596,1.08315110206604,1.1223714351654053,1.1074650287628174,1.1589932441711426,1.1730725765228271,1.1342082023620605,1.1629854440689087,1.1541030406951904,1.0588105916976929,0.9967211484909058,1.1138780117034912,0.9785406589508057,0.8532177209854126,0.9480034708976746,0.9119019508361816,1.0096979141235352,0.7681908011436462,0.9835869669914246,0.9387085437774658,0.9100189805030823,0.9057216048240662,1.0254491567611694,0.9155740737915039,0.8537504076957703,0.821804404258728,0.9100256562232971,0.9158657789230347,0.8636100888252258,0.9011090397834778,0.9090079069137573,0.9331725835800171,1.058870553970337,0.8883259296417236,0.9968095421791077,0.9300763607025146,0.7895317077636719,0.8030215501785278,0.809252917766571,0.8783456087112427,0.8092358112335205,0.7468541860580444,0.7899135947227478,0.8831183314323425,0.7530513405799866,0.8233997821807861,0.9612520337104797,0.9525638222694397,1.0344178676605225,0.9135987162590027,0.9042107462882996,1.0570268630981445,1.0547150373458862,1.0544166564941406,1.103022813796997,0.9941778779029846,1.0020332336425781,0.9940334558486938,0.896568775177002,1.0115000009536743,0.9820759892463684,1.111728549003601,0.9400838613510132,0.810123085975647,0.9222696423530579,0.9240358471870422,0.9388916492462158,0.9593932032585144,0.9815914034843445,0.9639842510223389,1.0774275064468384,1.1020313501358032,0.9457860589027405,1.1349706649780273,1.1305601596832275,1.0021196603775024,1.0935593843460083,1.003549575805664,1.0369802713394165,0.9443033933639526,1.0138863325119019,1.0157802104949951,1.1824438571929932,1.1249960660934448,1.1022319793701172,1.0144553184509277,1.0418224334716797,1.0458455085754395,0.9644034504890442,0.9057941436767578,1.1558955907821655,1.1233165264129639,1.2414968013763428,1.253082275390625,1.1773302555084229,1.0726675987243652,1.1508691310882568,1.1749598979949951,1.2054232358932495,1.2227479219436646,1.187251329421997,1.1200730800628662
fish,0.9583773612976074,0.8634896278381348,0.9103333353996277,0.8112123012542725,0.4947737455368042,0.0,0.7338804006576538,0.6426845788955688,0.9055066108703613,0.792789101600647,1.0157136917114258,0.8544666171073914,0.887467622756958,1.1645218133926392,1.1632146835327148,1.3142480850219727,1.1112475395202637,1.1213135719299316,0.9849609732627869,0.9944331049919128,0.887580156326294,0.8475024700164795,0.6983580589294434,0.9017705321311951,0.8998481631278992,0.9267491102218628,1.0429168939590454,1.1864296197891235,1.0525168180465698,1.066925287246704,0.8988292217254639,0.9486046433448792,1.2504940032958984,1.2806980609893799,1.1208158731460571,1.2900077104568481,1.204774260520935,1.280531644821167,1.2458692789077759,1.2040284872055054,1.2879788875579834,1.2021255493164062,1.3489208221435547,1.3271723985671997,1.2998201847076416,1.3087527751922607,1.3132681846618652,1.1032215356826782,1.083443284034729,1.1894731521606445,1.1717387437820435,0.9889334440231323,1.0332316160202026,1.0783226490020752,1.1009838581085205,0.8953976035118103,0.7496274709701538,0.7080296874046326,0.6431421637535095,0.6393136978149414,0.6464287042617798,0.539819598197937,0.5451539754867554,0.6232200860977173,0.5892297029495239,0.7472628951072693,0.513166069984436,0.666672945022583,0.8557398915290833,0.8025389313697815,0.5748838782310486,1.21564519405365,1.1876620054244995,1.0605945587158203,0.9372516870498657,0.7503829002380371,0.7760684490203857,0.8233604431152344,0.6485364437103271,0.5774423480033875,0.4793788194656372,1.038793683052063,0.8822368383407593,0.4671023488044739,0.8663552403450012,0.7941555976867676,1.0664806365966797,0.6101508736610413,0.9839805364608765,1.1528149843215942,1.1921124458312988,1.06173574924469,1.0970172882080078,0.8025399446487427,0.9055512547492981,0.9413542151451111,0.8075343370437622,0.8143748044967651,0.7892982959747314,0.925773024559021,0.672577977180481,0.6430530548095703,0.8842415809631348,0.8371043801307678,0.770259439945221,0.8592115044593811,1.0305466651916504,0.9586529731750488,1.184906005859375,1.214729905128479,0.944036066532135,1.2516415119171143,1.2987581491470337,1.046126127243042,1.23478102684021,0.9923061728477478,1.0879459381103516,0.6360641717910767,0.9414852857589722,1.067354679107666,1.0902788639068604,0.9262607097625732,0.9852235317230225,0.9467628598213196,1.1475305557250977,0.9792514443397522,0.9338591694831848,0.8764535188674927,1.2474746704101562,1.1720987558364868,1.228606104850769,1.2067618370056152,1.1784799098968506,1.1791088581085205,1.2335821390151978,1.278747320175171,1.2721232175827026,1.2159528732299805,1.2172375917434692,1.1016424894332886
butterfly,0.630753755569458,0.5450379848480225,0.756898820400238,0.46463990211486816,0.48622381687164307,0.7338804006576538,0.0,0.49063920974731445,0.6182177066802979,0.6294556856155396,1.129393219947815,0.9732033610343933,0.7081138491630554,1.109708309173584,1.1469820737838745,1.2104756832122803,1.1097276210784912,1.104880690574646,1.0411860942840576,1.061424970626831,1.0201812982559204,1.026206135749817,1.0210336446762085,1.0221971273422241,1.0484035015106201,1.0173386335372925,1.0567535161972046,1.0191012620925903,0.9503966569900513,0.9676639437675476,0.9536336660385132,0.8347162008285522,1.0818663835525513,1.1761448383331299,1.0663700103759766,1.130141019821167,1.0834606885910034,1.1527584791183472,1.077765941619873,1.1237848997116089,1.1637592315673828,1.1345713138580322,1.151210904121399,1.23038649559021,1.179661512374878,1.1267170906066895,1.1568727493286133,1.0951428413391113,1.0675866603851318,1.1536362171173096,1.0107383728027344,0.9251365661621094,1.057258129119873,0.971200704574585,1.148977279663086,0.8042505979537964,0.9587056636810303,0.9327219128608704,0.8654568791389465,0.9406207203865051,1.001003623008728,0.9155174493789673,0.853484034538269,0.8774723410606384,0.922699511051178,0.9352295994758606,0.9432214498519897,0.8480128049850464,0.9350512027740479,0.9429516196250916,1.0590656995773315,0.9720965623855591,1.1345852613449097,0.988553524017334,0.8357685804367065,0.8951408863067627,0.9034835696220398,0.9684582352638245,0.9428905844688416,0.915765106678009,0.9377449154853821,0.9191722273826599,0.7750905752182007,0.9667366147041321,0.9597487449645996,0.9744526147842407,1.0692570209503174,0.9667638540267944,0.8907884359359741,0.9620621204376221,1.0247431993484497,0.9671541452407837,1.0442023277282715,0.9832203984260559,0.9960264563560486,0.9621987342834473,0.9044114947319031,0.9528969526290894,0.8926900029182434,1.0408540964126587,0.8864505887031555,0.8266148567199707,0.8781754970550537,0.8284375667572021,0.9145512580871582,0.8371613621711731,0.8591484427452087,0.9428364038467407,1.0966747999191284,1.1066279411315918,0.926842451095581,1.0307332277297974,1.0997010469436646,0.9777902364730835,1.050264596939087,1.0822372436523438,1.0454509258270264,0.9101810455322266,0.9442166686058044,0.9795072078704834,1.0438287258148193,1.015328288078308,1.0709190368652344,0.9921820163726807,0.9268667101860046,1.0783171653747559,0.9983938336372375,0.9620145559310913,1.1748965978622437,1.1132718324661255,1.2241013050079346,1.1847249269485474,1.1330872774124146,1.1130998134613037,1.1643273830413818,1.1557526588439941,1.20633065700531,1.2551100254058838,1.190018892288208,1.1346142292022705
frog,0.5896395444869995,0.48926156759262085,0.5859313011169434,0.532619059085846,0.5647513270378113,0.6426845788955688,0.49063920974731445,0.0,0.37433677911758423,0.6025640964508057,1.0473544597625732,1.029165506362915,0.6981518268585205,1.1206310987472534,1.1905601024627686,1.110498309135437,0.9453039169311523,1.0664715766906738,1.0039135217666626,1.040497064590454,1.0313313007354736,1.045852541923523,1.0253068208694458,1.1096714735031128,1.1348035335540771,1.1305475234985352,1.105960488319397,0.9428369998931885,0.8683291077613831,0.9632229804992676,0.9851956367492676,1.01197350025177,1.1845613718032837,1.213482141494751,1.1662750244140625,1.1666829586029053,1.1811283826828003,1.2727149724960327,1.1493204832077026,1.174949049949646,1.2543962001800537,1.1990717649459839,1.1087384223937988,1.1701687574386597,1.1956441402435303,1.080811858177185,1.136025309562683,1.1999866962432861,0.8346301317214966,0.8652146458625793,0.8971511721611023,0.8594644069671631,0.9410671591758728,1.0019315481185913,1.01012122631073,0.9360305070877075,0.842337429523468,0.8932586908340454,0.8838093876838684,0.9443534016609192,0.9498307108879089,0.8762742280960083,0.9633998870849609,0.973582923412323,1.0118069648742676,1.1301692724227905,1.1159613132476807,1.023464322090149,1.1068549156188965,1.1106408834457397,0.9234459400177002,1.0855799913406372,1.0803872346878052,0.8700644969940186,0.5643434524536133,0.9346623420715332,0.9633287191390991,1.060988187789917,1.044057011604309,1.0589262247085571,0.97690349817276,1.0411138534545898,0.9129660129547119,1.028976559638977,0.9933876991271973,1.1062242984771729,1.2182159423828125,1.1491774320602417,1.0655015707015991,1.0425902605056763,0.9776379466056824,0.963169276714325,1.0060100555419922,0.9833133220672607,1.0394494533538818,0.93278568983078,0.7976870536804199,0.7861263155937195,0.6607630252838135,0.7421697974205017,0.8662466406822205,0.8021731376647949,0.8045744895935059,0.7382152676582336,0.8276056051254272,0.8425814509391785,0.7760417461395264,0.9201054573059082,1.0599193572998047,1.1615418195724487,0.8803774118423462,0.9470509886741638,0.9912307858467102,0.8601868152618408,0.9130176305770874,1.0649558305740356,0.7869285345077515,0.7559866905212402,0.5663278102874756,0.6676627397537231,0.7486488819122314,0.8564122319221497,1.025356650352478,0.866396427154541,0.9768754243850708,1.1800798177719116,1.0610543489456177,1.0410161018371582,1.061632752418518,0.9857394695281982,1.045443058013916,0.9920751452445984,1.0547564029693604,1.1465046405792236,1.106325387954712,1.1083431243896484,1.2055329084396362,1.1099299192428589,1.2019978761672974,1.2072925567626953
alligator,0.5435391068458557,0.4087238311767578,0.682573139667511,0.593313455581665,0.6441491842269897,0.9055066108703613,0.6182177066802979,0.37433677911758423,0.0,0.6617382764816284,0.7378745079040527,0.6521843671798706,0.4441410303115845,0.9025161862373352,0.9543903470039368,0.7575143575668335,0.954873263835907,0.9227591156959534,1.0796986818313599,1.160033106803894,1.2326040267944336,1.2367565631866455,1.2988104820251465,1.2629783153533936,1.2816596031188965,1.169451117515564,1.1855565309524536,0.9413314461708069,0.8097913265228271,0.9090429544448853,0.9301671385765076,0.9732313752174377,0.9913869500160217,0.9092934727668762,1.1356860399246216,0.9021296501159668,0.880104660987854,0.951233983039856,0.8893862366676331,0.9084445834159851,1.0210069417953491,1.0666240453720093,0.8599602580070496,0.7460508346557617,0.8982089161872864,0.8286238312721252,0.9171508550643921,1.1615906953811646,0.7521992921829224,0.7711403369903564,0.8352446556091309,0.9148409366607666,0.7878726124763489,0.8044423460960388,0.7410143613815308,1.043989896774292,1.1602036952972412,1.1901034116744995,1.1581414937973022,1.3239374160766602,1.2684540748596191,1.287034273147583,1.2770700454711914,1.1950690746307373,1.3037489652633667,1.3288309574127197,1.411413311958313,1.2348158359527588,1.2506093978881836,1.239975929260254,1.2294827699661255,0.9514562487602234,0.9991063475608826,0.9327265620231628,0.7801520228385925,1.142325520515442,1.0991674661636353,1.1043381690979004,1.2723329067230225,1.2777659893035889,1.3354301452636719,0.9703308939933777,0.9254503846168518,1.3737900257110596,1.2087557315826416,1.3329925537109375,1.2779185771942139,1.2902048826217651,1.137624740600586,1.0281726121902466,0.9716663956642151,1.0556962490081787,1.1611146926879883,1.3261075019836426,1.2576841115951538,1.1521509885787964,0.9890008568763733,1.1060508489608765,0.9963128566741943,0.9380956292152405,1.1572657823562622,1.0973888635635376,0.955532968044281,0.8421983122825623,0.9672418236732483,0.9672566652297974,0.7695227861404419,1.0347894430160522,0.9136513471603394,0.9561136364936829,1.0950279235839844,0.9625096321105957,0.9274123311042786,0.9529919624328613,0.6600072383880615,0.9352391958236694,0.8437687754631042,1.2186617851257324,0.9704468250274658,0.8362938165664673,0.7225677967071533,1.0083715915679932,1.1322062015533447,0.9893593192100525,0.8927674293518066,1.0739964246749878,1.065901517868042,1.086917757987976,0.6733524203300476,0.7849234342575073,0.7845909595489502,0.8104168176651001,0.8348052501678467,0.8141830563545227,0.738898515701294,0.7365984916687012,0.8417538404464722,0.8111101388931274,0.8724832534790039,1.014583945274353
owl,0.748203456401825,0.6169198751449585,0.8224602937698364,0.6715448498725891,0.6330758333206177,0.792789101600647,0.6294556856155396,0.6025640964508057,0.6617382764816284,0.0,0.9448988437652588,0.8686386346817017,0.7587300539016724,0.9883669018745422,0.993863046169281,1.1430718898773193,1.052151083946228,1.0328176021575928,1.0411211252212524,1.0307241678237915,1.0868996381759644,1.062025547027588,1.0901949405670166,1.0206890106201172,1.0688163042068481,1.0152559280395508,1.069598913192749,1.0119558572769165,0.9570621252059937,0.9384908080101013,0.9041691422462463,0.917552649974823,1.1430432796478271,1.1505995988845825,1.0583038330078125,1.1219290494918823,1.070486068725586,1.1156619787216187,1.0541410446166992,1.0922044515609741,1.1432334184646606,1.1120131015777588,1.129963994026184,1.1145153045654297,1.159160852432251,1.1552748680114746,1.1627706289291382,1.136703610420227,0.995145857334137,1.0890365839004517,0.9695577025413513,0.9609818458557129,0.967077910900116,0.8870125412940979,1.0172981023788452,0.9002464413642883,0.9799012541770935,1.0083454847335815,0.8948209881782532,1.0501435995101929,1.0595170259475708,1.049295425415039,1.004430890083313,0.8395342826843262,1.0167040824890137,1.033070683479309,1.081011414527893,0.9610115885734558,0.9770631194114685,0.9602072238922119,1.07150399684906,1.0442289113998413,1.0644760131835938,0.9387372136116028,0.9072489738464355,0.9533126354217529,0.9211137890815735,1.0219367742538452,1.0114564895629883,0.9936924576759338,1.0460295677185059,0.9451683759689331,0.8565024733543396,1.0642266273498535,1.0267008543014526,1.0665240287780762,1.0867093801498413,0.9798991680145264,0.8664088845252991,0.9654158353805542,0.9945884346961975,0.9895212054252625,1.0628589391708374,1.0817921161651611,1.078038215637207,1.0269657373428345,0.899979829788208,1.049047827720642,0.9728728532791138,1.0231178998947144,0.9247822761535645,0.8911153078079224,0.8833981156349182,0.8083440661430359,0.823288083076477,0.8540602922439575,0.8522322177886963,0.9638285636901855,1.0958974361419678,1.1211965084075928,1.0532861948013306,1.1102666854858398,1.0859155654907227,0.9672895669937134,0.9870669841766357,1.0281614065170288,1.0631699562072754,1.081386685371399,0.9882779121398926,0.7967842817306519,0.9315193295478821,0.9647539854049683,1.042080283164978,0.9007930755615234,0.8801053762435913,0.9654883742332458,0.9169865250587463,0.9293843507766724,0.9601275324821472,0.971421480178833,1.0125304460525513,0.9521703720092773,0.9063055515289307,0.9754418134689331,1.001908540725708,1.075717806816101,1.106853723526001,1.075631022453308,1.0859203338623047,1.0554795265197754
