,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,glass,coffee,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.5826553106307983,0.4942846894264221,0.6783736348152161,0.5018710494041443,0.42920172214508057,0.35438108444213867,0.6240985989570618,0.6307479739189148,0.986423134803772,0.2237960696220398,1.016383171081543,1.0615490674972534,1.1563054323196411,1.1237536668777466,1.049569845199585,1.0054718255996704,1.078914999961853,1.1009821891784668,1.0497337579727173,1.0429250001907349,0.9292879700660706,1.0344295501708984,0.9906426668167114,0.9260052442550659,0.9585427641868591,1.0017844438552856,1.0902447700500488,1.0600783824920654,1.0908691883087158,1.0902961492538452,1.1026368141174316,1.1425765752792358,1.1057109832763672,1.0470253229141235,1.0891004800796509,1.0841782093048096,1.0338237285614014,1.0374960899353027,1.079097867012024,1.0785765647888184,1.0494844913482666,1.097840666770935,0.9689241051673889,1.0513916015625,0.9543967843055725,1.0470921993255615,0.9384729862213135,1.0207209587097168,1.0335748195648193,0.9825055599212646,1.0514651536941528,1.0119144916534424,0.9997420907020569,0.9431295394897461,0.916617214679718,1.0193634033203125,1.0765069723129272,1.0595282316207886,0.9702080488204956,0.9449424743652344,1.0408686399459839,1.1141231060028076,1.0307331085205078,0.9839662909507751,1.0003033876419067,0.9777162671089172,1.028490424156189,1.0389970541000366,1.0363689661026,1.0499080419540405,1.0431773662567139,0.9540386199951172,1.031006932258606,1.0834007263183594,1.0822395086288452,1.159682035446167,1.1278704404830933,1.0381312370300293,1.0079710483551025,1.0231884717941284,0.9814701080322266,1.0926746129989624,1.0435810089111328,1.1017932891845703,1.0118610858917236,1.0152593851089478,0.9743214845657349,0.9687400460243225,1.0521739721298218,0.946269690990448,0.8941580653190613,0.8187291622161865,0.8869649171829224,1.0411570072174072,0.8550137281417847,1.0696148872375488,1.0066425800323486,1.039399266242981,0.9567221999168396,0.8636528849601746,0.8807574510574341,1.1057443618774414,1.040568470954895,1.0348302125930786,0.8414059281349182,0.7995589971542358,1.0248477458953857,1.0712485313415527,1.090219259262085,1.0180362462997437,1.0273191928863525,1.0858618021011353,1.0429515838623047,1.0482789278030396,1.0205649137496948,1.041883111000061,1.083153486251831,0.9722605347633362,1.036172866821289,1.0935413837432861,1.0588960647583008,1.0896543264389038,1.1556516885757446,1.1002904176712036,1.0917038917541504
rooster,0.5826553106307983,0.0,0.5391796827316284,0.7134630084037781,0.596896767616272,0.5714907646179199,0.5813089609146118,0.66819167137146,0.9106924533843994,0.9766973257064819,0.5848517417907715,1.01572847366333,1.0038645267486572,1.1122398376464844,1.1130415201187134,1.0948446989059448,1.1084026098251343,1.170352816581726,1.1393769979476929,1.1154805421829224,1.0826808214187622,0.966788113117218,1.0424011945724487,0.9151811003684998,0.8702896237373352,0.8553003072738647,0.9648070335388184,0.9589057564735413,1.1021426916122437,0.9391322731971741,1.0037765502929688,1.0560969114303589,0.9850630164146423,1.0435734987258911,1.0510189533233643,0.9608238339424133,1.0360641479492188,1.0433152914047241,1.0667333602905273,0.9702193737030029,1.024617314338684,1.1371673345565796,1.1533238887786865,1.054384469985962,1.1033029556274414,0.9111478924751282,0.9242295026779175,0.9433603286743164,0.9094131588935852,0.8973936438560486,0.8325458765029907,1.00750732421875,0.9720354080200195,0.9007405042648315,0.8758703470230103,0.8073625564575195,1.0650498867034912,1.0707650184631348,1.020405888557434,1.0140248537063599,1.0140923261642456,0.9401246309280396,0.9064788222312927,0.9089007377624512,0.7760095596313477,0.957980215549469,0.963359534740448,0.9977388381958008,0.9711436033248901,0.9873708486557007,0.9203460216522217,0.7133036255836487,0.3496321439743042,1.0767940282821655,0.9393976926803589,0.9428091049194336,1.0536916255950928,1.1508463621139526,0.975956380367279,0.8987448811531067,1.0157365798950195,0.8506253957748413,0.9399265050888062,1.0403151512145996,1.0219486951828003,1.005783200263977,0.9709411859512329,0.9150227308273315,0.8569034934043884,0.9076603651046753,0.9715487360954285,0.9526129961013794,0.8787761926651001,0.8995836973190308,0.9738149046897888,0.8212853670120239,0.9527925848960876,1.015356183052063,1.0407204627990723,0.9361367225646973,0.8912952542304993,0.9093480110168457,1.0243781805038452,0.9652048945426941,0.9604438543319702,0.8038418292999268,0.7339962720870972,0.988221287727356,1.0346955060958862,1.068713903427124,1.045332670211792,0.9077078104019165,0.9973557591438293,1.0039914846420288,1.033606767654419,1.0543341636657715,1.0491350889205933,1.136094331741333,1.0632240772247314,0.8954606056213379,1.028120756149292,1.032806158065796,1.0268367528915405,1.1981408596038818,1.1127536296844482,1.0791738033294678
bird,0.4942846894264221,0.5391796827316284,0.0,0.5460109710693359,0.6213432550430298,0.5329264402389526,0.42123687267303467,0.45861494541168213,0.7998303174972534,0.9328309297561646,0.4292435050010681,1.0425468683242798,1.0769082307815552,1.1198015213012695,1.0895475149154663,1.0358655452728271,1.038073182106018,1.060613751411438,1.1005425453186035,1.0486303567886353,1.019214153289795,0.9731987714767456,1.0333706140518188,0.990108847618103,0.9135144948959351,0.9030461311340332,1.0241316556930542,1.077744722366333,1.1012581586837769,1.014454960823059,1.0733267068862915,1.0821073055267334,1.1096185445785522,1.0919595956802368,1.0388721227645874,1.0961494445800781,1.0898510217666626,1.0226080417633057,1.0313202142715454,1.0899097919464111,1.0856053829193115,1.007664442062378,1.0787076950073242,0.9545992612838745,1.0470154285430908,0.9875028729438782,0.9403455853462219,0.955118715763092,0.9725702404975891,1.0132704973220825,0.9436399340629578,1.0034939050674438,1.0057607889175415,0.9996791481971741,0.9816290736198425,0.9484483003616333,0.9968511462211609,1.09737229347229,1.0550543069839478,1.06434965133667,1.020992398262024,1.0362671613693237,1.1065067052841187,1.0278862714767456,1.047043800354004,1.0084714889526367,0.9792476892471313,1.042513132095337,1.041399598121643,1.0447512865066528,1.039364218711853,1.0406831502914429,0.9422054886817932,1.035894751548767,1.0785608291625977,1.0997626781463623,1.1491689682006836,1.1160709857940674,1.092983603477478,1.0271022319793701,1.0645047426223755,1.0182337760925293,1.091571569442749,1.071908950805664,1.0956928730010986,1.0215193033218384,1.007307767868042,0.9641361236572266,0.9296067953109741,1.0086379051208496,0.9233181476593018,0.8882052302360535,0.805313766002655,0.8903310894966125,0.9664883017539978,0.8290882110595703,1.0196022987365723,1.0758895874023438,1.0541166067123413,0.9886579513549805,0.8834346532821655,0.855400562286377,1.0393404960632324,1.0173183679580688,1.0404047966003418,0.8915783762931824,0.8246929049491882,0.9637696743011475,1.00319504737854,1.074819803237915,0.961515486240387,1.0620230436325073,1.0814294815063477,1.0093913078308105,1.0186933279037476,0.9943879842758179,1.0125718116760254,1.0785151720046997,0.9490915536880493,0.9972436428070068,1.077541470527649,1.038962960243225,1.0775130987167358,1.1284019947052002,1.0696383714675903,1.0519052743911743
fish,0.6783736348152161,0.7134630084037781,0.5460109710693359,0.0,0.4477049708366394,0.4232192039489746,0.5387358665466309,0.6476118564605713,0.9677327275276184,0.9582006335258484,0.6360940933227539,1.1344630718231201,1.1203138828277588,1.2808716297149658,1.10966157913208,1.0828828811645508,0.9008589386940002,1.0026143789291382,1.0087816715240479,0.8808867931365967,0.851717472076416,0.948030948638916,0.8830291032791138,1.1827012300491333,0.8885217905044556,0.8309534192085266,1.026660442352295,1.1864888668060303,1.18712317943573,1.0921292304992676,1.2673195600509644,1.1667743921279907,1.259651780128479,1.271345615386963,1.1365081071853638,1.243050217628479,1.2277610301971436,1.1988120079040527,1.2379924058914185,1.2652919292449951,1.2330397367477417,1.1676256656646729,1.1685614585876465,1.0318773984909058,1.1673134565353394,1.0490752458572388,0.8927295804023743,0.9975572824478149,0.7595397233963013,0.802221417427063,0.855863630771637,0.8018571734428406,0.813391923904419,0.8007401823997498,0.7286676168441772,0.7556827664375305,0.6805204153060913,0.7807142734527588,0.7223321199417114,1.0100959539413452,0.9392860531806946,0.6739373803138733,1.2901153564453125,0.9408148527145386,0.9923383593559265,0.8548729419708252,0.9005503058433533,0.8888012170791626,0.7754249572753906,0.7320705652236938,0.622360348701477,1.1287435293197632,0.8963942527770996,0.8312951326370239,1.0673198699951172,1.0337131023406982,1.1949996948242188,0.7969988584518433,1.059899926185608,1.137520432472229,1.1486327648162842,1.0190932750701904,1.1516667604446411,0.9268010854721069,1.0116616487503052,0.9792003631591797,0.82265305519104,0.8103915452957153,0.8408661484718323,0.9250887036323547,0.7802804708480835,0.7518652081489563,0.749301552772522,0.8891276121139526,1.0399428606033325,0.7553646564483643,1.1538569927215576,0.9857626557350159,1.181645393371582,1.1914969682693481,1.0347436666488647,1.0622310638427734,1.0623899698257446,0.9029760360717773,0.7331863045692444,0.7989764213562012,0.9018299579620361,0.9185975193977356,0.9283717274665833,0.9958338141441345,0.9295949339866638,1.1615984439849854,1.0717737674713135,0.9970239996910095,1.0339837074279785,1.1336641311645508,1.121545433998108,1.1847362518310547,1.0641107559204102,0.9378425478935242,1.2417104244232178,1.192334771156311,1.2016240358352661,1.2030365467071533,1.1687052249908447,1.0555305480957031
butterfly,0.5018710494041443,0.596896767616272,0.6213432550430298,0.4477049708366394,0.0,0.283691942691803,0.41883933544158936,0.590396523475647,0.9834812879562378,0.9972068667411804,0.6198655366897583,1.0580193996429443,1.084781289100647,1.1807823181152344,1.109765648841858,1.1070163249969482,1.0567692518234253,1.1015121936798096,1.0894775390625,1.0735011100769043,1.0755101442337036,1.0027358531951904,1.0393667221069336,1.0538122653961182,0.9730368852615356,0.9569137692451477,0.9867799878120422,1.0935882329940796,1.0755964517593384,1.0508266687393188,1.1178123950958252,1.0892634391784668,1.126451015472412,1.1046124696731567,1.0577391386032104,1.1146876811981201,1.1230212450027466,1.0784279108047485,1.067020058631897,1.1505191326141357,1.0946106910705566,1.043884038925171,1.0746532678604126,0.9503533840179443,1.108356237411499,0.9801426529884338,0.9391922354698181,0.9064587354660034,0.9360512495040894,0.9734667539596558,0.989238977432251,1.0235979557037354,1.0036325454711914,0.9844551682472229,0.8810775876045227,0.8485448360443115,1.0102043151855469,0.9896246790885925,1.0084806680679321,1.0584408044815063,0.9724478721618652,0.9590362310409546,1.127400517463684,1.0143396854400635,0.9867403507232666,0.923879861831665,0.8932148814201355,0.9297035932540894,0.9581509828567505,0.8992053270339966,0.9167641401290894,0.9628406167030334,0.8147267699241638,0.9632759094238281,1.0795855522155762,1.0520349740982056,1.1307567358016968,1.0471009016036987,1.0201661586761475,1.0299628973007202,1.0276163816452026,0.9737150073051453,1.0892480611801147,1.0022295713424683,1.0618462562561035,0.9539579153060913,0.9719342589378357,0.916641354560852,0.9487811923027039,1.0128886699676514,0.9299145936965942,0.8669357299804688,0.7617096900939941,0.8388352990150452,0.9975478649139404,0.7989551424980164,1.0491089820861816,0.9613710641860962,1.0498089790344238,0.9598965644836426,0.8496580719947815,0.8464154005050659,1.052777647972107,1.024658203125,0.9311425089836121,0.8855278491973877,0.8838247060775757,1.0413118600845337,1.0889917612075806,1.1361427307128906,0.970942497253418,1.0379445552825928,1.0777757167816162,1.0429153442382812,1.057341456413269,0.9865399599075317,1.135286569595337,1.1437313556671143,1.0257962942123413,0.9862237572669983,1.126600742340088,1.140129566192627,1.1548799276351929,1.1705087423324585,1.1291582584381104,1.1240400075912476
frog,0.42920172214508057,0.5714907646179199,0.5329264402389526,0.4232192039489746,0.283691942691803,0.0,0.2477961778640747,0.49650347232818604,0.9396248459815979,0.9787728786468506,0.44738519191741943,1.0825767517089844,1.1350834369659424,1.2120769023895264,1.0164512395858765,1.0958420038223267,1.0676101446151733,1.0538946390151978,1.0617647171020508,1.0667548179626465,1.0077903270721436,1.0283803939819336,1.0640729665756226,1.0275219678878784,0.8370921611785889,0.9282939434051514,1.038094401359558,1.1860032081604004,1.1500526666641235,1.0899361371994019,1.223388433456421,1.201926827430725,1.2508405447006226,1.1555562019348145,1.113974690437317,1.1578141450881958,1.1961948871612549,1.0787019729614258,1.0587620735168457,1.1976014375686646,1.0951637029647827,1.0942620038986206,1.1442064046859741,0.8301584720611572,1.0083097219467163,0.9561316967010498,0.8516777157783508,0.9307026863098145,0.8238281011581421,0.9005575776100159,0.9571646451950073,1.0119072198867798,0.9728316068649292,0.9707475900650024,0.909076988697052,0.7971314191818237,0.9624502062797546,1.0258487462997437,1.0414012670516968,1.0643725395202637,0.9957000017166138,0.918235182762146,1.1886564493179321,0.9606124758720398,0.9674356579780579,0.9176980257034302,0.9547646641731262,0.9956570863723755,0.9346460700035095,0.9488039016723633,0.8550838232040405,1.020376205444336,0.8216873407363892,0.9676965475082397,1.0746830701828003,1.0549545288085938,1.2141804695129395,1.1332881450653076,1.060880422592163,1.0320132970809937,1.057111144065857,1.010616660118103,1.0821186304092407,0.911148726940155,1.0533148050308228,0.9126748442649841,0.8291447758674622,0.8134555220603943,0.7332501411437988,0.889788806438446,0.8922532796859741,0.8132413625717163,0.6433338522911072,0.8216358423233032,0.982007622718811,0.7617471218109131,1.0511226654052734,1.0243589878082275,0.9951288104057312,0.8951636552810669,0.7166725397109985,0.7835295796394348,1.0395305156707764,0.9230501055717468,0.7154347896575928,0.5493173003196716,0.6502655148506165,0.8020344972610474,0.9900177717208862,1.0169322490692139,0.8438852429389954,1.0616918802261353,1.1105929613113403,1.0493714809417725,1.0569946765899658,0.9549604058265686,1.0874650478363037,1.071070909500122,0.8460571765899658,0.9554038047790527,1.1575827598571777,1.1086338758468628,1.1864889860153198,1.1686506271362305,1.1760978698730469,1.15156888961792
alligator,0.35438108444213867,0.5813089609146118,0.42123687267303467,0.5387358665466309,0.41883933544158936,0.2477961778640747,0.0,0.4271812438964844,0.7614766955375671,0.7421373128890991,0.2983552813529968,0.9308508038520813,0.9951677918434143,0.9576354622840881,0.9374010562896729,1.0166652202606201,1.1787809133529663,1.150720238685608,1.158733606338501,1.1922533512115479,1.174604892730713,1.0878084897994995,1.1705529689788818,0.8672300577163696,0.8349800705909729,0.8949484825134277,1.1195132732391357,1.0810940265655518,1.0318130254745483,1.1093286275863647,1.0437984466552734,0.9992181658744812,1.0389484167099,0.9619139432907104,0.9476714134216309,1.1039782762527466,1.0935993194580078,0.8734734058380127,0.7860069274902344,1.099191427230835,0.9045970439910889,0.9584166407585144,1.0841114521026611,0.6875109672546387,0.8228327631950378,0.9051414132118225,0.9620027542114258,1.0203955173492432,1.0506473779678345,1.1324529647827148,1.0772101879119873,1.195399284362793,1.131718635559082,1.128587245941162,1.1025422811508179,1.00727379322052,1.1786426305770874,1.2382843494415283,1.2811096906661987,1.1188299655914307,1.0460073947906494,1.1120359897613525,1.0906546115875244,1.1096179485321045,1.1077499389648438,1.0872825384140015,1.0342481136322021,1.0948543548583984,1.145050287246704,1.1593412160873413,1.151369571685791,0.9746349453926086,0.950474739074707,1.1719472408294678,1.1406327486038208,1.152051568031311,1.1916295289993286,1.2462579011917114,1.1654514074325562,1.0399490594863892,1.052856206893921,1.0463252067565918,1.1124866008758545,1.1801236867904663,1.2024198770523071,0.9940296411514282,0.9575634002685547,0.9778515696525574,0.9489406943321228,1.0434412956237793,1.0560393333435059,0.9995478391647339,0.6598355770111084,0.8525428771972656,0.9596033096313477,0.8490455150604248,0.8436610102653503,1.1272759437561035,0.9321831464767456,0.812706470489502,0.5707454085350037,0.5374525785446167,0.8943817019462585,1.0573291778564453,1.0030163526535034,0.8237342238426208,0.6925708055496216,0.7764708995819092,1.0740686655044556,1.0962269306182861,0.8542236089706421,0.9988148808479309,1.0145255327224731,1.0519416332244873,1.0916632413864136,0.6749246716499329,0.9593769311904907,0.8383485674858093,0.6361222863197327,0.9900215864181519,0.8829053044319153,0.8784787654876709,0.974802553653717,0.8946620225906372,0.9699245095252991,1.0653886795043945
owl,0.6240985989570618,0.66819167137146,0.45861494541168213,0.6476118564605713,0.590396523475647,0.49650347232818604,0.4271812438964844,0.0,0.7444225549697876,0.7124020457267761,0.48369574546813965,0.9111203551292419,0.9485092759132385,1.009961485862732,0.9590808749198914,0.9485288858413696,1.125372290611267,1.0305877923965454,1.1277469396591187,1.0961191654205322,1.1135427951812744,1.0059791803359985,1.089158058166504,0.9436153173446655,0.9071201086044312,0.9836598634719849,1.0523936748504639,1.177760362625122,1.1432547569274902,1.0488473176956177,1.0887398719787598,1.0143524408340454,1.0214630365371704,0.9748278260231018,0.9420207738876343,1.0860273838043213,1.090806245803833,0.8921631574630737,0.8291928768157959,1.0953922271728516,0.9909650087356567,0.9522114992141724,1.096701979637146,0.8579888343811035,0.8593792915344238,0.9863846898078918,0.8687187433242798,0.9755740165710449,0.9495615363121033,1.0542465448379517,1.0244112014770508,1.0676203966140747,1.0583521127700806,1.093427062034607,1.0543384552001953,1.0198287963867188,1.0964430570602417,1.1635574102401733,1.1726181507110596,1.0578616857528687,1.0659239292144775,1.1251860857009888,1.1400985717773438,1.105761170387268,1.099772572517395,1.090348243713379,1.0436428785324097,1.1569769382476807,1.177031397819519,1.1937395334243774,1.1730190515518188,1.0237503051757812,0.965599000453949,1.123321771621704,1.1262571811676025,1.166282296180725,1.2358458042144775,1.2562191486358643,1.1409426927566528,1.039716124534607,1.004814624786377,0.9842219352722168,1.121841311454773,1.1496838331222534,1.2155705690383911,1.0533459186553955,0.9401140809059143,1.0066193342208862,0.9999573230743408,0.9971349835395813,0.9791543483734131,0.9284830093383789,0.7557893991470337,0.8850817084312439,0.9156293272972107,0.7821791172027588,0.8907896280288696,1.128544807434082,1.018477439880371,0.9589105248451233,0.8418055176734924,0.7608879804611206,0.9084596633911133,1.0363385677337646,1.046934723854065,0.8752300143241882,0.7089988589286804,0.8012365102767944,1.083841323852539,1.0570160150527954,0.8660498857498169,1.0930778980255127,1.0475795269012451,1.0508145093917847,1.074928879737854,0.7505414485931396,0.9788588285446167,0.8662939667701721,0.6864025592803955,0.9951403737068176,0.9876001477241516,0.928844153881073,0.9875199198722839,0.9698095321655273,0.9936038851737976,1.0650774240493774
elephant,0.6307479739189148,0.9106924533843994,0.7998303174972534,0.9677327275276184,0.9834812879562378,0.9396248459815979,0.7614766955375671,0.7444225549697876,0.0,0.5539621114730835,0.6411059498786926,0.9320608377456665,0.9565820097923279,0.8748902082443237,0.9494695663452148,0.807361364364624,1.0422956943511963,0.9519322514533997,1.0532547235488892,1.0322792530059814,1.1031849384307861,1.0423575639724731,1.092706322669983,0.9565664529800415,0.9479405879974365,1.0032222270965576,1.054634690284729,1.036165714263916,1.0182149410247803,1.055871844291687,0.9933621287345886,0.9451277852058411,0.9619565606117249,0.9073445796966553,0.8522214889526367,1.0728158950805664,1.017253041267395,0.8995417952537537,0.8002309203147888,1.0490827560424805,0.9428349733352661,0.9084110260009766,1.0350111722946167,0.8533773422241211,0.7992127537727356,0.9197561144828796,0.9839260578155518,0.9572664499282837,1.0295768976211548,1.0429840087890625,1.095944881439209,1.1001758575439453,1.0758305788040161,1.115731954574585,1.1036896705627441,1.110922932624817,1.1283683776855469,1.1857445240020752,1.1450505256652832,1.0404335260391235,1.047256588935852,1.1088758707046509,1.1216471195220947,1.1199684143066406,1.1261051893234253,1.086453914642334,1.0506190061569214,1.0953391790390015,1.1566290855407715,1.1884185075759888,1.1894949674606323,1.1035187244415283,1.0953190326690674,1.156072974205017,1.1181882619857788,1.1414566040039062,1.1217771768569946,1.107642650604248,1.1526316404342651,1.107079029083252,0.9989804625511169,1.0394030809402466,1.1069622039794922,1.1537537574768066,1.1754987239837646,1.069689154624939,1.0321751832962036,1.076027512550354,1.0588467121124268,1.0822644233703613,1.0937910079956055,1.0447598695755005,0.9530028104782104,1.0370382070541382,1.0880663394927979,1.013163685798645,0.8543477058410645,1.0873925685882568,1.022200107574463,1.045202374458313,1.0148413181304932,0.9193964004516602,0.8760905265808105,1.0710293054580688,1.1230194568634033,1.0591949224472046,0.9568296670913696,0.8550727963447571,1.0842387676239014,0.9680850505828857,0.9013193845748901,1.0819088220596313,0.974026083946228,0.991399884223938,1.0292983055114746,0.7595589756965637,0.9207648038864136,0.8371553421020508,0.8050892949104309,1.0728633403778076,0.9125534296035767,0.9292243123054504,0.9104822874069214,0.7701533436775208,0.8750510215759277,0.942359983921051
cat,0.986423134803772,0.9766973257064819,0.9328309297561646,0.9582006335258484,0.9972068667411804,0.9787728786468506,0.7421373128890991,0.7124020457267761,0.5539621114730835,0.0,0.7314014434814453,0.7231307029724121,0.703298807144165,0.6701549291610718,0.7188668251037598,0.5980131030082703,1.0591586828231812,0.8821675777435303,1.06899094581604,0.9884363412857056,1.1363847255706787,0.96049565076828,1.0524433851242065,0.7628639936447144,0.6421170234680176,0.7758009433746338,1.1433477401733398,1.0357400178909302,1.0321322679519653,1.1260149478912354,0.8960744142532349,0.8673458099365234,0.8089869022369385,0.8280356526374817,0.7273645997047424,1.1105962991714478,1.0791916847229004,0.74967360496521,0.6253194808959961,1.0500974655151367,0.9041168093681335,0.8717697858810425,1.063631534576416,0.7632959485054016,0.5944480895996094,0.9280271530151367,0.8569626808166504,1.131190538406372,1.0677425861358643,1.1632989645004272,1.1710162162780762,1.2627899646759033,1.2031415700912476,1.277116298675537,1.2152328491210938,1.1574416160583496,1.2430354356765747,1.2230556011199951,1.2611234188079834,1.0905132293701172,1.1459143161773682,1.1273211240768433,1.0197060108184814,1.251622200012207,1.2691088914871216,1.2574992179870605,1.1943415403366089,1.2151217460632324,1.2571407556533813,1.273152232170105,1.2808167934417725,1.137837290763855,1.1181416511535645,1.301518201828003,1.2488821744918823,1.3532047271728516,1.2073523998260498,1.1815029382705688,1.2436070442199707,1.1785143613815308,1.1178078651428223,1.198455810546875,1.2703219652175903,1.3501825332641602,1.3896923065185547,1.2345216274261475,1.0325177907943726,1.2388324737548828,1.2271026372909546,1.1540480852127075,1.277092695236206,1.2298929691314697,0.9349396824836731,1.1464753150939941,1.143064022064209,1.044613242149353,0.6385960578918457,1.2094734907150269,1.0472080707550049,1.0480653047561646,0.9232524633407593,0.8227670192718506,0.5553132891654968,1.094831109046936,1.0209819078445435,1.0379211902618408,0.7991635799407959,0.5190945267677307,1.0510376691818237,0.8492870330810547,0.6415430903434753,1.0271278619766235,0.883224606513977,1.1957467794418335,1.2422057390213013,0.5745380520820618,0.7677396535873413,0.5261791348457336,0.5849948525428772,0.9741179347038269,0.6711409687995911,0.6699721217155457,0.6681499481201172,0.4768890142440796,0.6646959781646729,0.7995858192443848
