subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00720001,30,99,99,0,0.9719450909463061,0.22911082689052267,0.07759964466094971,1.4690666198730469
