subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00430001,22,147,147,0,0.961487029530989,0.21718887459395902,0.014776468276977539,1.450024962425232
