subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00340002,31,81,81,0,0.9166466134874728,0.20346931017946518,0.03651559352874756,1.353177547454834
