,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.8381423950195312,0.8258631825447083,0.911070704460144,0.9026411771774292,0.8706859350204468,0.7094694972038269,0.7908851504325867,0.7750365734100342,0.7863080501556396,0.7288422584533691,0.8747979998588562,1.0119075775146484,0.864791989326477,1.0450996160507202,0.995893657207489,0.9325429201126099,0.9276418685913086,1.133333683013916,1.0616822242736816,1.0190603733062744,1.0820765495300293,1.0764216184616089,0.909842848777771,0.7846367955207825,0.8189120292663574,0.7299785017967224,1.0699230432510376,0.9146321415901184,0.7960022687911987,1.107508897781372,0.8632228374481201,1.0438512563705444,1.0336052179336548,0.9775179028511047,0.9638627171516418,0.9734544157981873,1.0857560634613037,0.9727690815925598,0.9253178238868713,0.9407219290733337,0.9576405882835388,1.000646710395813,1.0348013639450073,0.7648801207542419,0.7327926158905029,0.9547889828681946,0.7383111715316772,0.8099232316017151,0.9549558758735657,1.101597785949707,1.0474179983139038,0.9386914372444153,1.1179085969924927,1.0850355625152588,1.085925579071045,1.0023952722549438,0.895973801612854,1.058804988861084,1.0344109535217285,1.0720452070236206,1.0262668132781982,1.0205951929092407,1.0227950811386108,1.1188745498657227,0.9130527973175049,0.991062343120575,0.8750706315040588,0.923840343952179,1.0318156480789185,1.0212161540985107,0.9806147217750549,1.0223910808563232,1.0640504360198975,1.0392767190933228,0.9614968299865723,0.9581519365310669,1.0476243495941162,1.006692886352539,0.9634187817573547,1.0329371690750122,0.9641566276550293,1.032560110092163,0.9915356636047363,1.0705679655075073,0.9883629083633423,0.9505658149719238,1.0972858667373657,1.0423836708068848,1.0231845378875732,0.9510574340820312,1.1080803871154785,0.959208071231842,1.0704783201217651,0.9670349955558777,1.0211632251739502,0.9645043611526489,0.9335346817970276,0.9237697720527649,0.9924317598342896,0.816632866859436,1.0416446924209595,0.9035178422927856,1.0894463062286377,1.1408191919326782,0.9873239398002625,1.0848506689071655,1.0061877965927124,0.9933769702911377,0.8816702961921692,1.071155309677124,1.1420409679412842,1.049555778503418,0.9214498996734619,0.8087868690490723,0.8649353981018066,0.9201470017433167,0.951272189617157,0.8629587888717651,0.8510697484016418,0.7999277710914612,0.8585695028305054,0.7468406558036804,0.8787094354629517,0.8265798687934875,0.8369747996330261,1.0006271600723267,0.9063249230384827,0.7450975179672241,0.7939553260803223,0.8508211374282837,0.771518349647522,0.8757712244987488,1.0202821493148804
rooster,0.8381423950195312,0.0,0.694825291633606,0.8149640560150146,0.5670560002326965,0.6554247736930847,0.6987783908843994,0.9360299706459045,1.0447885990142822,0.674809455871582,0.5947272777557373,1.0017385482788086,0.9311062693595886,1.1251299381256104,1.077675461769104,1.0121920108795166,0.9665228724479675,1.0449594259262085,1.0664653778076172,1.0217978954315186,0.9286798238754272,0.9528743624687195,0.7926958799362183,0.9645439982414246,0.9521384239196777,0.9852564930915833,0.9888437986373901,0.9706671833992004,1.0762578248977661,1.1352046728134155,1.1682846546173096,1.0463026762008667,0.951745331287384,1.0389484167099,1.0520949363708496,1.0917123556137085,1.0580265522003174,1.090959072113037,1.1155359745025635,1.138373851776123,1.1425237655639648,1.1890413761138916,1.1846030950546265,1.149907112121582,1.123062014579773,1.1129448413848877,1.0561540126800537,1.048346996307373,1.0139216184616089,0.9128820896148682,1.0132098197937012,0.9468966126441956,1.002336859703064,1.0096110105514526,1.0384142398834229,0.9975770711898804,0.875371515750885,0.8032653331756592,0.9004735946655273,1.0051920413970947,1.0657293796539307,0.8882296085357666,0.9312721490859985,1.0424318313598633,0.9937149286270142,0.9273396730422974,0.9629756212234497,1.018052101135254,0.8617790937423706,0.8759539127349854,0.864208459854126,0.9254435896873474,0.9188177585601807,0.9751533269882202,0.9409872889518738,0.7510523796081543,0.7602773308753967,0.9852051138877869,0.9128066897392273,1.005570650100708,1.0402952432632446,1.033003807067871,0.9208292961120605,1.0994939804077148,1.048853874206543,1.0887187719345093,1.0682518482208252,1.0478107929229736,1.0643954277038574,0.9964291453361511,0.8726464509963989,0.9058987498283386,0.9960759878158569,1.0250850915908813,1.0677578449249268,0.9681447744369507,0.9926902651786804,1.0430456399917603,0.926480770111084,0.9468711614608765,0.9992051124572754,1.0621564388275146,1.049031376838684,1.0853058099746704,1.0422612428665161,1.1493110656738281,1.167549967765808,1.0018937587738037,1.0930956602096558,0.9702495336532593,0.9861720204353333,0.9418902397155762,0.8458806872367859,0.6960239410400391,1.0251258611679077,0.8770767450332642,0.949901282787323,0.9413463473320007,0.9496017098426819,0.9608741998672485,0.8964874148368835,0.9126824140548706,1.0388461351394653,1.058146357536316,1.0883287191390991,1.0903953313827515,1.0500142574310303,1.0699150562286377,1.0726211071014404,1.0436320304870605,1.0240386724472046,1.1353635787963867,1.0978589057922363,0.9913825392723083
bird,0.8258631825447083,0.694825291633606,0.0,0.702104926109314,0.8243584036827087,0.8189915418624878,0.761300802230835,0.8456919193267822,0.7549244165420532,0.7279192209243774,0.7233082056045532,0.8942519426345825,0.9032130241394043,1.0059256553649902,1.0142323970794678,0.7611642479896545,0.9149497747421265,0.9481123089790344,1.0193216800689697,0.8897445797920227,0.7470405101776123,1.0315814018249512,0.9029295444488525,1.019399881362915,0.956503689289093,0.9077259302139282,0.8116278648376465,0.8999175429344177,0.9693301320075989,0.9185949563980103,1.0129443407058716,1.0366146564483643,1.0265696048736572,1.0457550287246704,1.0543519258499146,0.9782221913337708,1.0404653549194336,1.0622020959854126,1.0992705821990967,1.064664602279663,0.9526306390762329,1.0874122381210327,1.0784225463867188,1.0940667390823364,1.0003101825714111,1.0178500413894653,1.0438917875289917,0.9475117921829224,0.8979465961456299,0.9733197689056396,0.9315754175186157,0.9173089265823364,0.8894789218902588,0.9442974328994751,0.9799172282218933,0.9270482659339905,0.9232047200202942,0.6982358694076538,0.7060232162475586,0.8681549429893494,0.8496224880218506,0.8414957523345947,0.7782216668128967,0.7791997194290161,1.0647579431533813,1.046053171157837,1.0121862888336182,1.076589822769165,1.0359187126159668,0.9256780743598938,0.7203183174133301,0.8941203355789185,0.8136417865753174,0.7821164131164551,0.8564669489860535,0.7852135300636292,0.9063078165054321,0.8932434916496277,0.8725507259368896,0.9543260931968689,0.8779557943344116,0.8271640539169312,1.0773558616638184,1.161534070968628,1.1414638757705688,1.160918951034546,1.0776278972625732,1.0802794694900513,1.0430344343185425,1.0495738983154297,0.8888591527938843,1.1010024547576904,0.9977755546569824,1.052148461341858,0.8512141704559326,0.979275107383728,0.9580324292182922,1.0061286687850952,0.7823041677474976,0.9378818273544312,0.7402611374855042,1.113631248474121,1.1169817447662354,1.1524837017059326,1.2285820245742798,1.1247053146362305,1.2069100141525269,1.078141212463379,0.9962347745895386,0.9041347503662109,0.992393434047699,1.0678346157073975,1.0915849208831787,0.8844443559646606,0.875305712223053,0.8634618520736694,0.8874626159667969,0.8757894039154053,1.0166566371917725,0.870988667011261,0.8502374291419983,0.8456765413284302,0.9369123578071594,0.975598156452179,0.9298769235610962,0.9688680768013,1.0029183626174927,0.9568330645561218,0.9434409737586975,0.9011006951332092,0.9628224968910217,0.8780184984207153,0.9935568571090698,1.0015838146209717
fish,0.911070704460144,0.8149640560150146,0.702104926109314,0.0,0.5223585963249207,0.3989892601966858,0.9878131747245789,0.97465980052948,1.0945327281951904,1.074503779411316,1.014823079109192,1.1244674921035767,1.1200989484786987,1.326336145401001,1.1241545677185059,1.0521835088729858,1.0319020748138428,0.9598937630653381,0.9255725741386414,0.864534854888916,0.6782766580581665,0.9569821357727051,0.681841254234314,1.1919747591018677,1.110893726348877,0.9430317878723145,0.8382463455200195,0.7631718516349792,1.2405409812927246,1.117767095565796,1.0920145511627197,1.2101061344146729,1.160788893699646,1.2409590482711792,1.2201581001281738,1.1603479385375977,1.2116605043411255,1.1625826358795166,1.2193810939788818,1.2812522649765015,1.2575892210006714,1.3293421268463135,1.1967166662216187,1.0129694938659668,1.0982304811477661,1.1144245862960815,1.1710065603256226,0.9861128330230713,1.0348089933395386,0.7262431383132935,0.6908901333808899,0.644660234451294,0.8899742960929871,0.6686016917228699,0.7192018032073975,0.6819947957992554,0.674471378326416,0.6003338694572449,0.6420702934265137,0.6629851460456848,0.6097539067268372,0.6333167552947998,0.6874759197235107,0.6735259294509888,0.8097321391105652,1.1973671913146973,1.0844699144363403,1.022424340248108,0.841062068939209,0.6963057518005371,0.6906830072402954,0.8150794506072998,0.5127993822097778,0.5332878232002258,0.43740254640579224,0.903353214263916,0.853588342666626,0.6068935394287109,0.6223658919334412,0.7292531132698059,0.7624980211257935,0.5715959072113037,1.0407003164291382,1.171894907951355,1.1445446014404297,1.09479820728302,0.9526379108428955,0.7060443758964539,0.7648428678512573,0.7178714275360107,0.9251595735549927,0.9603607058525085,0.6951019167900085,1.0264365673065186,0.7082597017288208,0.811190664768219,0.9503210186958313,1.1510727405548096,0.8519032597541809,0.9133123159408569,1.0844939947128296,0.969122588634491,1.2765376567840576,0.9473657011985779,1.1510685682296753,1.2802062034606934,1.236710786819458,0.9851891398429871,1.1673091650009155,1.0683491230010986,0.9769150018692017,0.8120828866958618,0.905310332775116,1.1204912662506104,1.1666922569274902,0.8656465411186218,0.9625849723815918,1.0083950757980347,1.151688814163208,1.0568257570266724,0.9620234966278076,0.8807510137557983,1.2317607402801514,1.189353108406067,1.3034089803695679,1.259264588356018,1.134442925453186,1.1829131841659546,1.2435431480407715,1.2431352138519287,1.2332468032836914,1.187072515487671,1.239469289779663,1.1252740621566772
butterfly,0.9026411771774292,0.5670560002326965,0.8243584036827087,0.5223585963249207,0.0,0.42049872875213623,0.8630034923553467,0.9942814111709595,1.1908345222473145,1.0024908781051636,0.936825692653656,1.1000378131866455,1.060734748840332,1.254535436630249,1.0907498598098755,1.0708783864974976,1.0139470100402832,1.0710986852645874,0.9605218768119812,0.9585142731666565,0.8841676115989685,0.9504508376121521,0.7624691128730774,1.1038403511047363,1.0588632822036743,0.9537864327430725,0.9706966280937195,0.9189645648002625,1.2070772647857666,1.1628512144088745,1.092368721961975,1.18842613697052,1.1232538223266602,1.1537048816680908,1.1446119546890259,1.1503186225891113,1.1781342029571533,1.177540898323059,1.152916431427002,1.1971209049224854,1.1962785720825195,1.292402744293213,1.1809725761413574,1.1026877164840698,1.1490012407302856,1.1293317079544067,1.1582996845245361,1.049180269241333,1.0483803749084473,0.7613514065742493,0.9128650426864624,0.9042034149169922,0.9600837826728821,0.9045136570930481,0.880459725856781,0.8730844259262085,0.7394480109214783,0.8137599229812622,0.8384984135627747,0.8517428040504456,0.8964154720306396,0.7508597373962402,0.826827883720398,0.8479737043380737,0.9269897937774658,1.120071530342102,1.0637402534484863,1.0696336030960083,0.8483784198760986,0.788599967956543,0.8490905165672302,0.9110244512557983,0.7539138793945312,0.8096507787704468,0.7395034432411194,0.8355623483657837,0.8090764880180359,0.8406472206115723,0.8705706596374512,0.9607657790184021,1.0018664598464966,0.9037199020385742,1.0082480907440186,1.1090757846832275,1.0854531526565552,1.0814955234527588,1.0862655639648438,0.9526423215866089,1.0343598127365112,0.8611933588981628,0.8639492988586426,0.8585359454154968,0.8348616361618042,1.094800353050232,0.8934431672096252,0.910917341709137,0.9220201969146729,1.0138218402862549,0.9121700525283813,0.9243650436401367,1.0487432479858398,1.0162725448608398,1.185164451599121,1.071717381477356,1.087348461151123,1.2399991750717163,1.1944553852081299,1.0267879962921143,1.1523840427398682,1.0230611562728882,1.078832745552063,0.9243515729904175,0.9439078569412231,0.9671222567558289,1.1501002311706543,0.9713003635406494,1.0014275312423706,1.0192402601242065,1.0415323972702026,1.0478683710098267,1.0009615421295166,0.9760709404945374,1.1360059976577759,1.1423753499984741,1.246735692024231,1.2176059484481812,1.10780668258667,1.1268665790557861,1.1584638357162476,1.2205811738967896,1.19637930393219,1.236016035079956,1.2214317321777344,1.1104881763458252
frog,0.8706859350204468,0.6554247736930847,0.8189915418624878,0.3989892601966858,0.42049872875213623,0.0,0.724648654460907,0.8153653144836426,1.1503733396530151,1.030512809753418,0.9135925769805908,1.0334722995758057,1.1309897899627686,1.269879937171936,1.1135179996490479,1.0703288316726685,1.0250295400619507,1.0646387338638306,1.0719797611236572,1.0567551851272583,0.8956508636474609,1.0490659475326538,0.8685303330421448,1.074700951576233,1.0193109512329102,0.9626027941703796,0.9564298391342163,0.9880746603012085,1.239618182182312,1.198428750038147,1.1491886377334595,1.1687363386154175,1.1842671632766724,1.2381067276000977,1.170203685760498,1.163818597793579,1.1672563552856445,1.2158191204071045,1.1307369470596313,1.2079098224639893,1.2580833435058594,1.2412664890289307,1.1590765714645386,1.0673391819000244,1.063099980354309,1.0152692794799805,1.1071263551712036,0.9797273874282837,1.0428738594055176,0.7168073654174805,0.8504822254180908,0.8442481756210327,0.8988037705421448,0.9207671880722046,0.9142892360687256,0.898665189743042,0.7831155061721802,0.7981628179550171,0.8560022711753845,0.9554393887519836,0.9589851498603821,0.8663166761398315,0.9190294742584229,0.9455748796463013,0.790892481803894,1.1145896911621094,1.0576494932174683,0.9411787986755371,0.7357162237167358,0.7257225513458252,0.9227911829948425,0.8906256556510925,0.841028094291687,0.8932348489761353,0.7253116369247437,0.9425415396690369,0.6933438777923584,0.7180571556091309,0.8046172857284546,0.8528667688369751,1.0351160764694214,0.9432449340820312,1.0095142126083374,1.0474029779434204,1.0780898332595825,1.0670469999313354,0.9646885991096497,0.7919092178344727,0.9302929639816284,0.7282447218894958,0.7753952741622925,0.8486208915710449,0.6482634544372559,0.9367383718490601,0.7977665662765503,0.7852015495300293,0.7992209196090698,1.0530426502227783,0.8462358713150024,0.8772017955780029,1.064905047416687,0.919169545173645,1.1106568574905396,0.9990503787994385,0.9757388234138489,1.1335490942001343,1.1561229228973389,0.9483386278152466,1.0935032367706299,1.0456877946853638,0.9017225503921509,0.7757865190505981,0.5859646797180176,0.8230570554733276,1.0346022844314575,0.9285882711410522,1.026553988456726,0.9608481526374817,1.058406114578247,1.0879765748977661,0.9532530307769775,0.911573052406311,1.1668745279312134,1.1537294387817383,1.2706425189971924,1.1679017543792725,1.1462395191192627,1.1537976264953613,1.157718300819397,1.217982530593872,1.1843936443328857,1.2367334365844727,1.245553970336914,1.1464518308639526
alligator,0.7094694972038269,0.6987783908843994,0.761300802230835,0.9878131747245789,0.8630034923553467,0.724648654460907,0.0,0.6301572322845459,0.7667002081871033,0.5589257478713989,0.5237183570861816,0.8393073678016663,0.8515748381614685,0.7242751717567444,0.9847590923309326,0.9315387010574341,1.0078827142715454,1.228674292564392,1.2764465808868408,1.2847540378570557,1.1683651208877563,1.1488335132598877,1.124727487564087,0.7907079458236694,0.7983131408691406,0.9353645443916321,0.9260491132736206,1.1884373426437378,0.8302602171897888,0.8760398030281067,1.0084491968154907,0.8290963172912598,0.8044489622116089,0.8345655202865601,0.7974164485931396,0.8614277243614197,0.8753073215484619,1.016058087348938,0.843268632888794,0.7413517236709595,0.7864212393760681,0.799969494342804,0.8333265781402588,1.0161162614822388,0.8438207507133484,0.7902160882949829,0.9018054604530334,0.9142200350761414,0.8277487754821777,1.0131293535232544,1.3088209629058838,1.3035441637039185,1.0398976802825928,1.3689340353012085,1.3679896593093872,1.3608535528182983,1.1668040752410889,1.1747170686721802,1.3226957321166992,1.43220055103302,1.46160888671875,1.1628464460372925,1.3053135871887207,1.2622170448303223,1.2369128465652466,0.850176215171814,0.8769989013671875,0.9121702909469604,0.9753925800323486,1.1073147058486938,1.1133623123168945,1.008166790008545,1.2424424886703491,1.2960503101348877,1.3599759340286255,0.8153638243675232,0.8871687054634094,1.2884594202041626,1.269705057144165,1.2526519298553467,1.216313123703003,1.3222392797470093,1.0216188430786133,0.9884417653083801,0.9573947191238403,1.080697774887085,1.1202764511108398,1.3640018701553345,1.3129148483276367,1.191274642944336,0.46160632371902466,1.0477651357650757,1.1306066513061523,0.8572933673858643,1.127671241760254,1.0738879442214966,0.8093388676643372,0.8074012994766235,0.9211885333061218,0.9506242871284485,0.7012847065925598,1.106921911239624,0.803861677646637,1.2332491874694824,1.0586981773376465,0.9144032597541809,0.958439290523529,1.0608514547348022,0.872820258140564,0.7443209290504456,0.9185566902160645,1.223257064819336,1.037347435951233,0.7576212882995605,0.7858879566192627,1.0843548774719238,1.1049699783325195,1.0078181028366089,0.7879072427749634,0.8402334451675415,0.7690533399581909,0.8822638988494873,0.6300046443939209,0.7005367279052734,0.7041941285133362,0.7851284146308899,0.9240696430206299,0.8274426460266113,0.6575629711151123,0.7007694244384766,0.7289524674415588,0.7658461332321167,0.7893253564834595,0.9639777541160583
owl,0.7908851504325867,0.9360299706459045,0.8456919193267822,0.97465980052948,0.9942814111709595,0.8153653144836426,0.6301572322845459,0.0,0.7676427364349365,0.8764795064926147,0.9062727093696594,0.7598950862884521,0.9080100655555725,0.7309541702270508,0.8842751979827881,0.9100266098976135,0.8205835819244385,0.9860363602638245,1.109035611152649,1.028058409690857,0.998947262763977,1.1423838138580322,1.1068356037139893,0.9458382725715637,0.9090622663497925,1.0928752422332764,1.038530945777893,1.1335772275924683,0.8474140763282776,0.8767853379249573,1.026088833808899,0.9445358514785767,1.0096594095230103,1.0009645223617554,0.947028636932373,0.9328815340995789,0.9940683841705322,1.060141921043396,0.9737429022789001,0.8462797403335571,0.7982324361801147,0.8056464195251465,0.9513224363327026,1.0665552616119385,0.9130901098251343,0.8887315392494202,0.9154587984085083,0.9270325899124146,0.9483543038368225,1.02162766456604,1.1594743728637695,1.146404504776001,0.9735224843025208,1.210385799407959,1.1764130592346191,1.207136869430542,1.1114389896392822,1.082312822341919,1.1309700012207031,1.1946533918380737,1.2057201862335205,1.1368707418441772,1.216360330581665,1.1012921333312988,1.1437064409255981,0.9880603551864624,0.9490861892700195,0.9759694933891296,1.0186361074447632,1.0472654104232788,1.0079319477081299,1.011696219444275,1.1593352556228638,1.1911942958831787,1.2169324159622192,1.016873836517334,0.9650589823722839,1.2194045782089233,1.1510870456695557,1.0970298051834106,1.1803702116012573,1.1155122518539429,1.161252737045288,0.9626473188400269,1.0527498722076416,1.1063579320907593,1.093184471130371,1.2109116315841675,1.138890027999878,1.0882368087768555,0.9131382703781128,1.0343976020812988,1.1538465023040771,0.9670032858848572,1.064613699913025,1.0256999731063843,0.8366552591323853,0.8526685237884521,0.9152562618255615,1.010311484336853,0.5804353356361389,0.966555118560791,0.9139586687088013,1.0910167694091797,1.0390920639038086,0.904224693775177,1.039047122001648,0.9716157913208008,0.8559303283691406,0.6971355080604553,0.9005328416824341,1.0521267652511597,0.9849078059196472,0.7989001274108887,0.6554534435272217,0.9494553208351135,0.9135159254074097,0.9048691987991333,0.9824973940849304,0.7481396198272705,0.8029300570487976,0.9092483520507812,0.6074503660202026,0.7352301478385925,0.683098554611206,0.6459259390830994,0.8841325640678406,0.8488532900810242,0.7653734087944031,0.6538078188896179,0.7467191815376282,0.7219493985176086,0.8047934770584106,0.9667122960090637
elephant,0.7750365734100342,1.0447885990142822,0.7549244165420532,1.0945327281951904,1.1908345222473145,1.1503733396530151,0.7667002081871033,0.7676427364349365,0.0,0.7535669803619385,0.8192973136901855,0.8236083984375,0.9244682788848877,0.7948656678199768,0.9759275913238525,0.7969937324523926,0.8440418839454651,0.947138786315918,1.1425204277038574,1.0588947534561157,0.9954365491867065,1.128185749053955,1.0086476802825928,0.8885945081710815,0.8121858835220337,0.9903501272201538,0.852928638458252,1.098199725151062,0.7756025791168213,0.7718110084533691,0.9169656038284302,0.804373562335968,0.9407555460929871,0.8288249969482422,0.8841649293899536,0.7370971441268921,0.77528977394104,0.8112577199935913,0.9477882981300354,0.8718414306640625,0.7777998447418213,0.8526032567024231,0.8648176193237305,0.932458758354187,0.8230133056640625,0.7916093468666077,0.9156269431114197,0.8124332427978516,0.8060486316680908,1.0883393287658691,1.1197130680084229,1.0880382061004639,0.9871475696563721,1.176973819732666,1.1136053800582886,1.1858092546463013,1.1726590394973755,1.082217812538147,1.0989265441894531,1.1988468170166016,1.1822004318237305,1.1148808002471924,1.182712197303772,1.1258896589279175,1.1495904922485352,0.8916395902633667,0.9623202085494995,0.9598529934883118,1.0602456331253052,1.0519245862960815,1.0152130126953125,0.8852308988571167,1.1329078674316406,1.1409571170806885,1.1918625831604004,0.9618569612503052,1.084715723991394,1.1353598833084106,1.1560773849487305,1.110129475593567,1.0027920007705688,1.0754319429397583,1.0695915222167969,1.0999104976654053,0.9636712670326233,1.1134520769119263,0.993401825428009,1.2150530815124512,1.1460973024368286,1.1324563026428223,0.9711693525314331,1.13203763961792,1.1178768873214722,0.9624963998794556,1.103643536567688,1.1005784273147583,1.0373483896255493,0.9586300849914551,1.0592389106750488,1.1243982315063477,0.7839951515197754,1.0539687871932983,0.8132225275039673,1.1068453788757324,1.1629000902175903,0.9637991189956665,1.0593130588531494,1.1626312732696533,0.9227616786956787,0.7915469408035278,0.9295050501823425,1.1978696584701538,1.2106170654296875,1.0889906883239746,0.7744570374488831,0.9154380559921265,0.8940192461013794,0.8199912905693054,0.9646206498146057,0.9252429008483887,0.8742822408676147,0.9130982160568237,0.7909855842590332,0.7426012754440308,0.6566765904426575,0.7731695771217346,0.902881383895874,0.8135968446731567,0.7340368628501892,0.526846170425415,0.6710119247436523,0.4957481622695923,0.600204586982727,0.8734996318817139
cat,0.7863080501556396,0.674809455871582,0.7279192209243774,1.074503779411316,1.0024908781051636,1.030512809753418,0.5589257478713989,0.8764795064926147,0.7535669803619385,0.0,0.08696973323822021,0.9131370186805725,0.9071176052093506,0.7983054518699646,0.9814128875732422,0.8793907761573792,0.9363322854042053,1.0823835134506226,1.1185661554336548,1.0749249458312988,1.0308234691619873,1.1017659902572632,1.0405396223068237,0.9333528280258179,0.896655797958374,1.000648856163025,0.930483877658844,1.0867363214492798,0.8399134278297424,0.9131171107292175,1.03481125831604,0.8986318111419678,0.9286386966705322,0.9517507553100586,0.9432181715965271,0.9047399759292603,0.8956758975982666,0.9405794739723206,0.9375835657119751,0.9046638011932373,0.840610921382904,0.8809142112731934,0.9247701168060303,1.012040138244629,0.8547221422195435,0.9378792643547058,0.9270370602607727,0.9480463862419128,0.9280405044555664,1.071638822555542,1.1483237743377686,1.1293374300003052,1.0307594537734985,1.1710195541381836,1.1614632606506348,1.1590039730072021,1.1150532960891724,1.0893967151641846,1.079311728477478,1.210005283355713,1.1909631490707397,1.0725220441818237,1.1140990257263184,1.1471589803695679,1.1349462270736694,0.9113286733627319,0.9482210874557495,1.0217303037643433,1.0479816198349,1.0764977931976318,1.0010355710983276,1.0078363418579102,1.083372950553894,1.0826472043991089,1.18707275390625,0.8762571811676025,1.0427547693252563,1.1659055948257446,1.1135282516479492,1.1097713708877563,1.0748229026794434,1.1292741298675537,0.9791176915168762,1.050711750984192,0.9544016718864441,1.0656921863555908,1.0778827667236328,1.2188156843185425,1.1334060430526733,1.128939151763916,0.9485766887664795,1.062320351600647,1.1125260591506958,0.9999732971191406,1.0879334211349487,1.0480669736862183,1.0026923418045044,0.9563222527503967,0.9672189354896545,0.9635016322135925,0.8089216351509094,1.0441910028457642,0.8596174716949463,1.1626787185668945,1.0709985494613647,0.9311415553092957,1.0235011577606201,1.0738623142242432,0.937837541103363,0.8542083501815796,0.9635646343231201,1.15435791015625,1.1033673286437988,0.9659413695335388,0.9111459851264954,1.0459907054901123,1.004978060722351,0.9438170790672302,0.927351176738739,0.939033031463623,0.9452682137489319,0.9917935132980347,0.8461710810661316,0.875524640083313,0.7532116174697876,0.8899319767951965,0.968053936958313,0.9002240896224976,0.8206937313079834,0.8161847591400146,0.835898756980896,0.807418704032898,0.8612474203109741,0.9752576947212219
