,pony,horse,pig,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,bear,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,eye,mouth,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,grass,tree,snow,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,stick,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,sandwich,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,rock,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
pony,0.0,0.34070247411727905,0.5619103312492371,0.7637733221054077,0.7266271114349365,0.9246132969856262,0.8668984174728394,0.9170013070106506,0.7847198247909546,0.977648138999939,0.9267457723617554,1.0632896423339844,0.8349570035934448,0.2498430609703064,1.0096560716629028,1.0114936828613281,1.101782202720642,1.068832278251648,0.9716023802757263,0.8357470035552979,0.9964086413383484,1.028618335723877,0.9985600709915161,0.9396019577980042,0.8333106637001038,0.9559034109115601,0.9364968538284302,0.9866317510604858,0.95651775598526,0.8993943333625793,0.9545820951461792,0.9451325535774231,1.0431560277938843,1.032692313194275,1.0568761825561523,1.1269044876098633,1.0261449813842773,1.0372151136398315,1.0606008768081665,1.0389742851257324,1.0587656497955322,1.0680896043777466,1.0481722354888916,1.033869981765747,1.059824824333191,1.026430368423462,1.088915467262268,1.0447945594787598,1.0567669868469238,1.0710914134979248,1.0602999925613403,0.9935222864151001,0.9794585704803467,1.085872769355774,1.0343728065490723,1.0652356147766113,0.9240363240242004,1.044399380683899,1.0306288003921509,0.9765022397041321,1.0319148302078247,1.0081290006637573,0.9575999975204468,0.9334408640861511,1.0283203125,0.9831768870353699,0.9995041489601135,0.9928916692733765,0.9229521155357361,0.9463722705841064,0.9315317869186401,1.0298300981521606,0.9322196841239929,0.9462275505065918,0.9510928392410278,1.0137624740600586,1.0020122528076172,0.9952219128608704,0.9732707142829895,1.0458049774169922,0.9984325766563416,1.0193090438842773,1.0070981979370117,0.9341183304786682,0.9090423583984375,0.962364137172699,0.9704799652099609,1.0152900218963623,1.0217084884643555,1.0301592350006104,1.0288739204406738,1.0140883922576904,1.0308455228805542,1.0463690757751465,1.0683008432388306,1.0708911418914795,1.0255119800567627,1.0205415487289429,1.0313291549682617,1.007409930229187,1.0265958309173584,1.0499247312545776,0.893171489238739,0.9605374932289124,0.900810718536377,1.016083002090454,0.9779165983200073,0.9548914432525635,0.9183362126350403,0.9729350805282593,1.0385533571243286,1.0664243698120117,1.0272890329360962,1.0538057088851929,1.0327653884887695,1.1033134460449219,1.0766054391860962,1.1051135063171387,1.086488962173462,1.0222116708755493,1.0385708808898926,1.048582673072815,1.0438882112503052,0.9278179407119751,1.1015183925628662,1.0900332927703857,1.1369770765304565,1.056458830833435,1.0182952880859375,1.0392661094665527,1.0272120237350464,1.045284628868103,1.0912258625030518,0.9754415154457092,1.046525478363037,1.0621436834335327,1.0371400117874146,1.0140702724456787,1.0328282117843628,1.0200163125991821,1.0241657495498657,1.0328871011734009,0.9925779700279236,1.016189455986023
horse,0.34070247411727905,0.0,0.6392006278038025,0.8824948072433472,0.6267298460006714,0.9079799652099609,0.8334988355636597,0.865351676940918,0.5474810004234314,0.6730858683586121,0.44285619258880615,0.8643911480903625,0.4787956476211548,0.36146974563598633,0.7309069633483887,0.7675567865371704,0.7745368480682373,0.9338750243186951,0.8245227336883545,0.8367814421653748,1.0861436128616333,1.1307834386825562,1.1431270837783813,1.0869876146316528,0.9278364181518555,1.0181094408035278,1.0411412715911865,1.0231918096542358,0.6809831261634827,0.6336628198623657,0.7781194448471069,0.5740553140640259,1.1146270036697388,0.9457408785820007,0.8258376121520996,1.0202512741088867,0.7964019775390625,0.8642619252204895,0.8880072832107544,0.8290655016899109,0.8709574937820435,0.9101633429527283,1.0287286043167114,0.6918764114379883,0.6914087533950806,0.8051040172576904,0.8774201273918152,0.842455267906189,0.9466245174407959,0.9149046540260315,0.7454710006713867,0.8806478977203369,1.0487356185913086,0.8420199155807495,0.8542526960372925,0.5926719903945923,1.0295964479446411,1.1429662704467773,1.1563987731933594,1.0630555152893066,1.2047935724258423,1.1896697282791138,1.1873273849487305,1.1390560865402222,1.0013065338134766,1.2061041593551636,1.1933069229125977,1.2033628225326538,1.1037681102752686,1.0048173666000366,1.0453970432281494,1.1147596836090088,0.8345000743865967,0.8812738656997681,0.9335511922836304,1.0574067831039429,0.9163693189620972,1.1351135969161987,1.054013729095459,0.9974061846733093,1.1953716278076172,1.226069450378418,1.254119873046875,1.0415406227111816,0.9940842986106873,1.2365374565124512,1.1735355854034424,1.3091001510620117,1.172600269317627,1.1272497177124023,1.1496044397354126,1.0678452253341675,1.0938135385513306,1.0493611097335815,1.1950668096542358,1.3068324327468872,1.2274351119995117,1.141759991645813,0.9856075048446655,1.20137357711792,1.0577208995819092,0.9685903191566467,1.109154462814331,1.1145256757736206,0.9666141271591187,0.9927763938903809,0.9345662593841553,0.9504034519195557,1.0079618692398071,0.8567688465118408,1.0926696062088013,0.7426682710647583,1.1051979064941406,1.0460994243621826,1.009097933769226,0.9656228423118591,1.080715537071228,0.910839319229126,0.8381309509277344,0.7770209312438965,0.8341830968856812,1.1051782369613647,1.0477198362350464,0.8269259333610535,0.8648552894592285,0.987135648727417,1.063215970993042,0.8964123129844666,1.0026795864105225,0.9165761470794678,1.1362675428390503,1.194907784461975,0.7491625547409058,0.6777029037475586,0.679598331451416,0.7331047058105469,0.7415893077850342,0.6433115005493164,0.6324634552001953,0.7319563627243042,0.7076385021209717,0.7214906215667725,0.723628580570221,0.7727049589157104
pig,0.5619103312492371,0.6392006278038025,0.0,0.8607192039489746,0.6925495862960815,0.8841238021850586,0.9041245579719543,0.7509610056877136,0.6740108728408813,0.8497199416160583,0.8775638341903687,0.8683742880821228,0.7678465843200684,0.44785505533218384,0.9750714898109436,1.0359543561935425,1.0768163204193115,0.9813304543495178,1.012297511100769,0.6958957314491272,0.887264609336853,1.0109602212905884,0.9737774133682251,1.062218427658081,0.95493483543396,1.0957502126693726,1.0817790031433105,1.1052942276000977,0.9434730410575867,0.8682419061660767,0.9614664912223816,0.9359054565429688,1.173356056213379,1.1550315618515015,1.1045116186141968,1.178464651107788,1.1238641738891602,1.1336207389831543,1.07293701171875,1.0779558420181274,1.0296766757965088,1.1018779277801514,1.0706589221954346,1.049046277999878,1.038100004196167,1.0570670366287231,1.1293542385101318,1.0386210680007935,1.076707363128662,1.0057166814804077,0.9822189807891846,0.9117269515991211,1.0621910095214844,0.8950120210647583,0.9947094917297363,0.9401864409446716,0.9814697504043579,1.0314574241638184,1.0759849548339844,0.8923512697219849,1.0597262382507324,1.029214859008789,1.0186177492141724,1.0223082304000854,1.0640528202056885,0.9955583810806274,1.113637089729309,1.1008692979812622,1.0046396255493164,1.1056832075119019,1.0760475397109985,1.0153577327728271,1.0156491994857788,1.0238007307052612,0.9757152199745178,1.0145431756973267,0.9352147579193115,1.057472825050354,1.1296181678771973,1.0630908012390137,1.1103986501693726,1.1387041807174683,1.0921010971069336,1.0667628049850464,0.9626182913780212,1.110837459564209,1.1216692924499512,1.165734052658081,1.1708266735076904,1.1177797317504883,1.094500184059143,1.0126550197601318,1.0749551057815552,1.054179310798645,1.120623230934143,1.0929557085037231,1.106629729270935,1.0601725578308105,0.9950350522994995,1.0103143453598022,0.9140633344650269,0.9116373062133789,0.9117406010627747,0.9413345456123352,0.8400579690933228,0.9622804522514343,0.8787212371826172,0.9852218627929688,0.846712052822113,0.8149824142456055,1.0101839303970337,1.0029433965682983,1.0570168495178223,0.9942235350608826,0.9998615384101868,1.0951684713363647,1.0491286516189575,1.00322425365448,0.9030485153198242,0.9758478403091431,0.950811505317688,1.0157958269119263,0.9241126179695129,0.7551266551017761,0.8035938143730164,0.8777015209197998,0.9086352586746216,0.8124544620513916,1.0354158878326416,0.9662410616874695,1.0234373807907104,1.0672467947006226,0.966562807559967,1.0442204475402832,0.9828259348869324,0.9234390258789062,0.9654044508934021,1.0308682918548584,1.041587471961975,1.0801482200622559,1.0551602840423584,1.001063346862793,1.0506631135940552,1.0286681652069092
rooster,0.7637733221054077,0.8824948072433472,0.8607192039489746,0.0,0.5847562551498413,0.5260990858078003,0.6513703465461731,0.7727124691009521,0.8883606195449829,0.8328495621681213,1.1508644819259644,1.1118355989456177,0.9608575701713562,0.8612326383590698,1.0082025527954102,0.910836398601532,1.2034653425216675,1.072188377380371,1.0124813318252563,0.8607850074768066,1.0037177801132202,0.9233715534210205,0.8057002425193787,0.8114159107208252,0.7070697546005249,0.9161496162414551,0.7353146076202393,0.9747572541236877,1.1538784503936768,1.0023154020309448,1.026848316192627,0.9901465177536011,0.8120957016944885,1.128495693206787,1.2416739463806152,1.1037118434906006,1.181445598602295,1.0523929595947266,1.0482317209243774,1.0930449962615967,1.0846048593521118,1.1025748252868652,1.0682157278060913,1.2087050676345825,1.2734885215759277,1.2005887031555176,1.2858128547668457,1.2045009136199951,1.179669737815857,1.2434755563735962,1.239724040031433,1.027535319328308,0.6203567981719971,1.1385533809661865,1.1118745803833008,1.1666879653930664,0.7201157212257385,0.9633822441101074,0.8705291152000427,1.0383144617080688,0.8787537217140198,0.853736937046051,0.7565879821777344,0.6160582304000854,0.7461111545562744,0.6880204081535339,0.7899847030639648,0.7616942524909973,0.5717618465423584,0.665285587310791,0.9193820357322693,0.7980493307113647,0.9520024657249451,0.8976235389709473,1.0001336336135864,0.9589725732803345,1.0304033756256104,0.9424870014190674,0.782914400100708,0.9428364038467407,0.8251325488090515,0.7425599098205566,0.711932897567749,0.6920022368431091,0.2308955192565918,0.7657618522644043,0.7396370768547058,0.7710655927658081,0.8327686190605164,0.9214209318161011,0.7724084854125977,1.0190529823303223,1.0710705518722534,1.092212438583374,1.0253634452819824,0.9338301420211792,1.0307506322860718,1.026493787765503,1.0349148511886597,0.9054017066955566,1.0205618143081665,1.107035756111145,0.7813977003097534,0.7463507652282715,0.7835639715194702,1.091180682182312,0.9665834903717041,0.8099610805511475,0.7047879099845886,0.918265163898468,0.9633522033691406,1.1216810941696167,0.9178808927536011,1.1224002838134766,1.1985158920288086,1.217298984527588,1.076460838317871,1.135636568069458,1.2507010698318481,0.9895622134208679,1.045080304145813,0.9276720285415649,1.0277506113052368,0.8681607246398926,1.0623940229415894,0.9635042548179626,1.0715124607086182,1.0329349040985107,1.077352523803711,1.0256400108337402,0.8337218761444092,0.8792264461517334,1.265028953552246,1.1053118705749512,1.22715163230896,1.1876330375671387,1.091485619544983,1.0920978784561157,1.150057077407837,1.1319279670715332,1.1083276271820068,1.2182120084762573,1.1752312183380127,1.163816213607788
bird,0.7266271114349365,0.6267298460006714,0.6925495862960815,0.5847562551498413,0.0,0.5105249881744385,0.5034478902816772,0.5605205297470093,0.47854816913604736,0.6374340653419495,0.8794639706611633,0.9690454602241516,0.6747399568557739,0.735198974609375,0.8704541921615601,0.8424715995788574,0.9929416179656982,0.9816514253616333,0.8363995552062988,0.7828197479248047,1.0260674953460693,1.0303624868392944,0.9919160604476929,1.0241276025772095,0.8583099246025085,1.0246424674987793,0.9123113751411438,1.0356335639953613,0.7732635736465454,0.6261749267578125,0.7917027473449707,0.6919873356819153,0.9087598323822021,1.0228891372680664,0.9978795647621155,0.9758692979812622,0.9658505320549011,0.9355556964874268,0.8905514478683472,0.8762341141700745,0.9445315599441528,0.9600736498832703,1.0114153623580933,0.9623094797134399,0.9801642894744873,0.9956647157669067,1.0537617206573486,1.0481088161468506,1.090772032737732,1.1305174827575684,1.0454673767089844,0.8633977770805359,0.763547420501709,0.9101437926292419,1.0193510055541992,0.8740862607955933,0.8496015071868896,1.0008189678192139,0.9785602688789368,1.08734130859375,1.1657055616378784,1.1432651281356812,1.0699931383132935,0.9804468750953674,0.7927129864692688,0.908755898475647,1.0563255548477173,1.1141208410263062,0.8669900894165039,0.9010477662086487,1.0704097747802734,0.9799593091011047,0.759844183921814,0.7280965447425842,0.9156147241592407,0.9683850407600403,0.8934351801872253,1.0432201623916626,0.8579210042953491,0.9485078454017639,1.0219351053237915,0.9742836952209473,1.0308135747909546,0.8430743217468262,0.7921514511108398,1.019376277923584,1.0046350955963135,1.2140891551971436,0.9589771628379822,1.074238896369934,0.9240282773971558,1.060816764831543,1.0694907903671265,1.0795906782150269,1.138149619102478,1.1797947883605957,1.2511478662490845,1.1832795143127441,0.9875445365905762,1.0813467502593994,1.0021443367004395,0.8869224786758423,1.068365216255188,0.9822374582290649,0.8517301082611084,1.0621365308761597,0.958222508430481,0.8382320404052734,0.9142306447029114,0.8175747394561768,1.0615251064300537,0.8381142020225525,1.0433021783828735,1.086666464805603,1.120160698890686,0.9898350238800049,0.9696043133735657,0.8779570460319519,1.0598106384277344,0.8156542181968689,0.8250378966331482,0.8742029666900635,0.9604692459106445,0.7220951318740845,0.8090052604675293,0.855542004108429,0.9464236497879028,0.7998914122581482,0.9394088387489319,0.8255192041397095,0.8864290714263916,1.0028449296951294,0.9061663150787354,0.9407553672790527,0.9419450163841248,0.8974966406822205,0.8213900923728943,0.8373985290527344,0.8933828473091125,0.9340529441833496,0.9197694659233093,0.9463341236114502,0.9062192440032959,0.9513232707977295
fish,0.9246132969856262,0.9079799652099609,0.8841238021850586,0.5260990858078003,0.5105249881744385,0.0,0.5268329977989197,0.6577574014663696,0.7861817479133606,0.7111780643463135,1.1052647829055786,1.0253406763076782,0.7820799350738525,0.9923031330108643,1.0182032585144043,0.9807137846946716,1.1917223930358887,1.0069100856781006,0.9557964205741882,0.8039113283157349,1.0301519632339478,0.878787100315094,0.6432100534439087,0.649533748626709,0.758342981338501,0.8612039685249329,0.5800122022628784,0.9055886268615723,1.1017448902130127,0.8622817993164062,0.920279860496521,0.7752413153648376,0.9427279829978943,1.2337210178375244,1.256922721862793,1.111040472984314,1.2453328371047974,1.132378339767456,1.1171014308929443,1.1187283992767334,1.0921522378921509,1.2125414609909058,1.1369469165802002,1.2133607864379883,1.2242963314056396,1.2466460466384888,1.2522168159484863,1.1766315698623657,1.1604143381118774,1.222041130065918,1.1797749996185303,1.0462547540664673,0.6670262813568115,0.9504373669624329,1.1270287036895752,1.002807855606079,0.7416361570358276,0.7985326647758484,0.7301455736160278,1.0342421531677246,0.824885904788971,0.7252131700515747,0.6579047441482544,0.6191553473472595,0.7942994832992554,0.6009037494659424,0.6877932548522949,0.5978596210479736,0.5116493105888367,0.7257245779037476,0.8953484892845154,0.5357044339179993,1.0184359550476074,0.8869986534118652,0.9235449433326721,1.0174952745437622,0.9779547452926636,0.9494723677635193,0.69200199842453,0.8897206783294678,0.7080864906311035,0.5674946904182434,0.4934319257736206,0.8574880361557007,0.6200904250144958,0.7497087121009827,0.9226289987564087,0.9764431118965149,0.8790016174316406,0.7862496376037598,0.950099766254425,1.1700373888015747,1.2357168197631836,1.1832199096679688,1.1777549982070923,0.9095485806465149,1.149644136428833,1.0348607301712036,0.9614547491073608,0.8551526665687561,0.919820249080658,0.8728765249252319,0.8383668065071106,0.7414739727973938,0.7334254384040833,1.0633465051651,0.9308061599731445,0.7153470516204834,0.6955359578132629,0.9320564270019531,0.820275068283081,0.9633632898330688,0.8080409169197083,1.0848872661590576,1.2287940979003906,1.2401658296585083,1.0828168392181396,1.0918618440628052,1.1551437377929688,0.8881602883338928,0.884581446647644,0.6670230627059937,0.9824184775352478,0.9505904912948608,0.8953241109848022,0.871433436870575,0.9491527080535889,0.9500664472579956,1.1818335056304932,0.9629107117652893,0.8805217146873474,0.9976536631584167,1.1509652137756348,1.1359679698944092,1.1491209268569946,1.0744237899780273,0.9782629609107971,1.11255943775177,1.18086838722229,1.1696686744689941,1.1385420560836792,1.1403764486312866,1.1069949865341187,1.0622295141220093
butterfly,0.8668984174728394,0.8334988355636597,0.9041245579719543,0.6513703465461731,0.5034478902816772,0.5268329977989197,0.0,0.4486875534057617,0.47509193420410156,0.6919248104095459,1.0417615175247192,1.0224164724349976,0.8976963758468628,0.9223958849906921,1.0224106311798096,0.9827354550361633,1.0515908002853394,0.9742388129234314,0.9790238738059998,0.926837682723999,1.0847139358520508,0.9762030839920044,0.9695494174957275,0.9527109265327454,0.9238346815109253,1.0093729496002197,0.8880704641342163,1.022293210029602,1.0298372507095337,0.9239276647567749,0.9457764625549316,0.9394373893737793,0.9220805764198303,1.0957411527633667,1.0964603424072266,1.0522410869598389,1.1079704761505127,1.0824534893035889,1.0532459020614624,1.090864658355713,1.0096356868743896,1.140737533569336,1.1163113117218018,1.058711290359497,1.0434260368347168,1.119531273841858,1.0795812606811523,1.0254706144332886,1.0270795822143555,1.0399454832077026,1.0293614864349365,0.9774048328399658,0.8079224228858948,0.9109740853309631,1.0249732732772827,0.9269264340400696,0.721665620803833,0.9617904424667358,0.9054468870162964,0.9606742262840271,1.0537151098251343,0.9685608744621277,0.9428877830505371,0.7961455583572388,0.8681467771530151,0.8740102052688599,1.007511854171753,1.0171533823013306,0.8345590233802795,0.9260668754577637,0.9462569952011108,0.9528380036354065,0.9409454464912415,0.9011967778205872,0.8397262096405029,0.912861168384552,0.7874501943588257,0.9405255317687988,0.8154178857803345,0.9071640372276306,0.9350206255912781,0.8910969495773315,0.9009549021720886,0.7425742149353027,0.7747206091880798,0.9675304293632507,0.9794308543205261,1.0957928895950317,1.0354331731796265,0.9997257590293884,0.9609803557395935,1.0724602937698364,1.0328129529953003,1.0209091901779175,1.0737231969833374,1.0353187322616577,1.1046805381774902,1.0102498531341553,0.9618113040924072,0.953884482383728,0.9645217657089233,0.930367648601532,0.9748530983924866,0.7708383798599243,0.746138334274292,1.0043143033981323,0.8871102333068848,0.8580631017684937,0.8162591457366943,0.8157187700271606,0.9668439030647278,0.9257307052612305,0.9238925576210022,0.9594482183456421,1.0520915985107422,1.022957682609558,0.9367095232009888,0.8958755731582642,1.000116229057312,0.9568299651145935,0.9017746448516846,0.880955696105957,0.932644248008728,0.9380744695663452,0.8840122222900391,0.9691702127456665,1.0117197036743164,0.8372758030891418,0.9556404948234558,0.9529284238815308,0.9559134840965271,1.0054110288619995,0.9710216522216797,1.05292546749115,1.0190086364746094,0.9371801018714905,0.9737173914909363,1.054922103881836,1.0408879518508911,1.0672529935836792,1.051079273223877,1.0393563508987427,1.0651901960372925,1.0566532611846924
frog,0.9170013070106506,0.865351676940918,0.7509610056877136,0.7727124691009521,0.5605205297470093,0.6577574014663696,0.4486875534057617,0.0,0.2613985538482666,0.5895283818244934,1.0125815868377686,0.846340000629425,0.9533061385154724,0.8661338090896606,1.0546088218688965,1.0485527515411377,1.005370020866394,0.888695478439331,1.0933542251586914,0.9815542697906494,1.1003515720367432,1.0546767711639404,1.0956672430038452,0.9849783778190613,1.0521284341812134,1.0999271869659424,1.0403366088867188,1.0529975891113281,0.846534013748169,0.7468923330307007,0.9580942392349243,0.9213883280754089,1.0568962097167969,1.1454010009765625,1.1163264513015747,1.1310985088348389,1.1440962553024292,1.1698086261749268,1.1231271028518677,1.123284935951233,1.0815149545669556,1.1782360076904297,1.1325829029083252,0.9799973368644714,0.9313230514526367,1.1431477069854736,0.9877362251281738,1.008151650428772,1.0416501760482788,0.8382807970046997,0.7981825470924377,0.9073717594146729,0.8463810682296753,0.9166640043258667,0.9787042140960693,0.8189985752105713,0.8145328164100647,0.7925451397895813,0.8064120411872864,0.8179997205734253,1.0263376235961914,0.9893758296966553,0.8939185738563538,0.8874179124832153,0.8386521935462952,0.9992871880531311,1.1587584018707275,1.1503121852874756,0.9803441762924194,1.070391058921814,1.0272799730300903,0.9170688986778259,1.0443745851516724,1.0388357639312744,0.9721906185150146,0.8802472352981567,0.51758873462677,0.9382174015045166,1.0131773948669434,1.0221221446990967,1.0134716033935547,1.042710304260254,0.9650430083274841,0.8223152160644531,0.8619462847709656,1.1244312524795532,1.0364917516708374,1.1709064245224,1.1889588832855225,1.0988719463348389,1.024484395980835,1.0039119720458984,1.043089509010315,0.8845508098602295,0.965620756149292,0.9122886061668396,1.1137374639511108,0.9796218872070312,0.6790271997451782,0.8187360763549805,0.6080032587051392,0.6260086894035339,1.0079309940338135,0.7761645317077637,0.7109189033508301,0.9819954037666321,0.8088068962097168,0.8333301544189453,0.8603406548500061,0.793899416923523,1.004318356513977,0.746022641658783,0.9921033382415771,0.8211840987205505,0.8346333503723145,0.8396956920623779,0.7598693370819092,0.7694148421287537,0.857284426689148,0.936427891254425,0.6463223099708557,0.6305056810379028,0.4243917465209961,0.5374215245246887,0.56964111328125,0.8012791872024536,0.9295991659164429,0.6732584834098816,0.9796422719955444,0.9379721283912659,1.0950952768325806,1.1172016859054565,0.852290153503418,1.033125638961792,0.9224488139152527,0.7806738615036011,0.948172926902771,1.0468217134475708,1.0103119611740112,1.0593961477279663,1.0473376512527466,1.0135258436203003,1.0707628726959229,1.0348707437515259
alligator,0.7847198247909546,0.5474810004234314,0.6740108728408813,0.8883606195449829,0.47854816913604736,0.7861817479133606,0.47509193420410156,0.2613985538482666,0.0,0.5027509331703186,0.6875221729278564,0.7447353005409241,0.6245571374893188,0.6161023378372192,0.8483911752700806,0.8494943380355835,0.688331663608551,0.8350699543952942,0.932134211063385,0.9476065635681152,1.160595178604126,1.1668838262557983,1.269085168838501,1.1962788105010986,1.0969603061676025,1.1653579473495483,1.2004672288894653,1.1372394561767578,0.676424503326416,0.6304317712783813,0.8002188205718994,0.7225465774536133,1.128952145576477,0.8871127367019653,0.7567800283432007,0.9565281271934509,0.8226478099822998,0.905907154083252,0.8743051886558533,0.8557292819023132,0.8956000804901123,0.9367926120758057,1.0336166620254517,0.6924394965171814,0.6068471670150757,0.8337507843971252,0.7177611589431763,0.8167011141777039,0.9178988933563232,0.7621034383773804,0.6640579104423523,0.8496472835540771,1.0706634521484375,0.7601690888404846,0.797818124294281,0.5772807598114014,1.0003103017807007,1.0727741718292236,1.086625337600708,0.9144203066825867,1.31085205078125,1.2330873012542725,1.1879456043243408,1.1620845794677734,0.9401898384094238,1.2683347463607788,1.3588414192199707,1.3874034881591797,1.203486680984497,1.1470248699188232,1.1320449113845825,1.1754131317138672,0.8974919319152832,0.9452167749404907,0.8721354007720947,0.9561214447021484,0.6871417164802551,1.1130642890930176,1.0704933404922485,0.9724436402320862,1.222448706626892,1.2616682052612305,1.2810907363891602,0.9090461730957031,0.9772237539291382,1.312147855758667,1.180872917175293,1.3805214166641235,1.2641878128051758,1.148915410041809,1.1015421152114868,1.0141395330429077,1.0198493003845215,0.9192383289337158,1.0945961475372314,1.2782297134399414,1.2435665130615234,1.0698567628860474,0.7199729084968567,1.051586389541626,0.8274029493331909,0.6874240636825562,1.1303974390029907,1.0098457336425781,0.8155112266540527,0.8915059566497803,0.7510548233985901,0.8699731826782227,0.9615954160690308,0.6726804375648499,1.0868512392044067,0.6254714131355286,1.1103570461273193,0.9087717533111572,0.8282919526100159,0.7263215780258179,0.7597335577011108,0.589352548122406,0.7207068204879761,0.7775986194610596,0.6695934534072876,0.896173357963562,0.7522438764572144,0.6689797639846802,0.5390436053276062,0.8329657316207886,0.9528046250343323,0.6501960754394531,0.8520939350128174,0.7688505053520203,1.0606485605239868,1.1339190006256104,0.5290926694869995,0.7467609643936157,0.6426726579666138,0.5569981336593628,0.706128716468811,0.7311884760856628,0.6692719459533691,0.7576111555099487,0.7544173002243042,0.7301390171051025,0.780942440032959,0.8014606833457947
owl,0.977648138999939,0.6730858683586121,0.8497199416160583,0.8328495621681213,0.6374340653419495,0.7111780643463135,0.6919248104095459,0.5895283818244934,0.5027509331703186,0.0,0.6373783946037292,0.7344436049461365,0.5124138593673706,0.8421162366867065,0.7452698349952698,0.7906633019447327,0.7329098582267761,0.774834394454956,0.8328804969787598,0.9289156198501587,1.144848108291626,1.1207056045532227,1.1101272106170654,0.956632673740387,0.9888807535171509,1.0551798343658447,0.9660418629646301,1.0137526988983154,0.774559497833252,0.6355443596839905,0.7586852312088013,0.6224695444107056,1.1275641918182373,1.052258014678955,0.9392191767692566,1.0301401615142822,0.9755563735961914,0.9868536591529846,0.9732018113136292,0.9387010931968689,0.9516794085502625,1.0277669429779053,1.0682613849639893,0.884662389755249,0.7947856187820435,0.9421183466911316,0.8549247980117798,0.9569584131240845,1.02118718624115,0.9257498979568481,0.8425541520118713,0.9849718809127808,0.9848693609237671,0.666407585144043,0.9022676944732666,0.6267334222793579,0.9249023199081421,0.868565022945404,0.9721989631652832,0.8301455974578857,1.118310570716858,1.0495269298553467,1.06395423412323,0.9912711977958679,0.7681392431259155,1.1074453592300415,1.10564386844635,1.1456153392791748,0.9880880117416382,1.008962631225586,1.0080363750457764,0.9578648805618286,0.9606219530105591,0.9506220817565918,0.989361047744751,1.0265363454818726,0.8403464555740356,1.1080631017684937,1.0129995346069336,0.9371539950370789,1.140768051147461,1.1354060173034668,1.1624622344970703,0.9869143962860107,0.9113154411315918,1.2071480751037598,1.1444430351257324,1.3089144229888916,1.1709871292114258,0.9454391002655029,1.0712435245513916,1.0604480504989624,1.142295479774475,1.0259326696395874,1.1388981342315674,1.1721638441085815,1.2458354234695435,1.0879623889923096,0.8379639387130737,1.0877060890197754,0.8732582330703735,0.6612341403961182,1.0349016189575195,0.9778323173522949,0.8297773599624634,0.9043871760368347,0.6581073999404907,0.8107376098632812,0.8605805039405823,0.6166070699691772,1.0437352657318115,0.6603817939758301,1.072535753250122,0.8992101550102234,0.9844608306884766,0.9064637422561646,0.8950821757316589,0.6729574203491211,0.7107434868812561,0.7347414493560791,0.6868898868560791,0.8239245414733887,0.8632444739341736,0.6854724884033203,0.5315088629722595,0.6882641315460205,0.8686898946762085,0.694258987903595,0.8383985161781311,0.7258431911468506,1.0232917070388794,1.1105971336364746,0.5864923596382141,0.7083311676979065,0.6006364822387695,0.4588848352432251,0.5134800672531128,0.6922369003295898,0.6671574711799622,0.7683131098747253,0.6987617015838623,0.6691893339157104,0.7243785858154297,0.6756280660629272
