,rooster,fish,frog,alligator,cat,dog,face,hair,arm,hand,finger,toe,tooth,car,lamp,chair,bench,drawer,window,door,refrigerator,crib,bed,couch,table,bathtub,sink,clock,ball,balloon,orange,apple,hat,slipper,watch,nail,glasses,vacuum,shovel,scissors,spoon,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,cracker,pizza,glass,tray,box,book,paper,gum,toy,doll,mitten,glove,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,jacket,shirt,jeans,shorts
rooster,0.0,0.5746207237243652,0.40944933891296387,0.504974365234375,0.8267116546630859,0.6952165961265564,1.0613548755645752,1.0831693410873413,1.1857500076293945,1.122535228729248,1.1025196313858032,1.089029312133789,1.064469575881958,0.856723964214325,1.0169390439987183,0.9984129071235657,1.1628278493881226,1.0757414102554321,1.0198887586593628,1.0748703479766846,1.1222025156021118,1.0709055662155151,1.1008681058883667,1.0905187129974365,1.0975756645202637,1.1432067155838013,1.167452096939087,0.9686805605888367,0.9844155311584473,0.9808011054992676,0.9780588150024414,0.9235297441482544,0.8618453741073608,1.0373121500015259,1.1003971099853516,1.0441302061080933,1.0031417608261108,0.9529494643211365,0.8483164310455322,0.7879307866096497,0.9170788526535034,1.0513249635696411,1.0404740571975708,1.0293517112731934,0.9827463030815125,0.7038556337356567,0.5246844291687012,0.995268702507019,1.0384881496429443,1.1018620729446411,1.065658688545227,0.9995835423469543,1.068287968635559,1.0616462230682373,1.0467842817306519,1.0574501752853394,0.8355579972267151,0.8830575942993164,0.9130899906158447,1.049697756767273,1.0552862882614136,0.9979362487792969,0.8982008099555969,0.927291989326477,0.9968307018280029,0.8135819435119629,0.7476587295532227,1.0084887742996216,1.0194056034088135,1.0178040266036987,0.9058775901794434,1.0198298692703247,1.0386263132095337,1.0644887685775757,1.0586340427398682,1.176758050918579,1.0749924182891846,1.075199842453003,1.1573389768600464,1.2328050136566162,1.1429606676101685
fish,0.5746207237243652,0.0,0.5360115766525269,0.7041480541229248,0.8046525716781616,0.8592181205749512,1.0695858001708984,1.1090372800827026,1.2141618728637695,1.0129892826080322,0.9269220232963562,0.8421458005905151,0.9186868071556091,1.0004557371139526,0.876693844795227,1.1969354152679443,1.2531139850616455,1.130871295928955,1.2284189462661743,1.2088619470596313,1.2734315395355225,1.224149465560913,1.189014196395874,1.2143930196762085,1.2352582216262817,1.1881959438323975,1.1114816665649414,0.8058929443359375,0.7877070903778076,0.7920392751693726,0.7947260141372681,0.7984212636947632,0.9107804298400879,0.771135687828064,1.012574315071106,0.8184110522270203,1.0288317203521729,1.1340662240982056,0.9688712954521179,0.8734885454177856,0.8883605599403381,0.904063880443573,0.8855277299880981,0.8318390846252441,0.74295973777771,1.0926066637039185,0.8708690404891968,0.9256613254547119,0.9475276470184326,1.1489022970199585,0.844562292098999,1.148868203163147,1.1149561405181885,0.9450216889381409,0.9723879098892212,0.9553428888320923,0.7557947635650635,0.8169878125190735,0.956671416759491,1.0778969526290894,1.1999272108078003,1.22115957736969,1.0540578365325928,1.0323601961135864,0.7761021852493286,0.9392284750938416,0.9705030918121338,0.8720089793205261,0.8722222447395325,0.9343171715736389,1.0876612663269043,0.9520778059959412,0.9524139165878296,0.9770413637161255,1.1057112216949463,1.1080553531646729,1.0222702026367188,1.0512104034423828,1.168472409248352,1.1131634712219238,1.0576616525650024
frog,0.40944933891296387,0.5360115766525269,0.0,0.35892122983932495,0.9162619709968567,0.7092080116271973,1.1310218572616577,1.1935276985168457,1.1288453340530396,0.9667376279830933,1.0847285985946655,1.1079269647598267,1.090267539024353,0.9474844932556152,1.0198462009429932,1.0912524461746216,1.1678540706634521,1.1366143226623535,1.1499040126800537,1.210071325302124,1.2202461957931519,0.9784209728240967,1.0451271533966064,1.1207367181777954,0.9671277403831482,1.095625877380371,1.1421606540679932,0.9467691779136658,0.8122376203536987,0.8778045177459717,0.9355617761611938,0.9684595465660095,1.008752703666687,1.1314529180526733,1.2067787647247314,1.1305725574493408,1.137516736984253,1.1186904907226562,1.0150786638259888,0.5892648100852966,0.9512761235237122,1.1835962533950806,1.144964337348938,1.1375938653945923,1.001763105392456,0.989812433719635,0.8307003378868103,1.046754002571106,1.1092195510864258,1.2407596111297607,1.1661638021469116,0.9759653806686401,0.9875794053077698,0.9624513387680054,1.0909574031829834,0.9570802450180054,0.7103250622749329,0.7964368462562561,0.7955955266952515,1.0185604095458984,0.9485948085784912,0.861139178276062,0.6787470579147339,0.7404177784919739,0.6759103536605835,0.4680020809173584,0.600282609462738,0.8351916074752808,0.9604496955871582,0.9750648140907288,0.9990044236183167,1.1158101558685303,1.1630610227584839,1.171194314956665,0.9753156900405884,1.0624167919158936,0.855429470539093,1.1143443584442139,1.19109308719635,1.1862390041351318,1.1589415073394775
alligator,0.504974365234375,0.7041480541229248,0.35892122983932495,0.0,0.5212191939353943,0.44187915325164795,0.9641963243484497,0.9201347231864929,0.7445127964019775,0.8258582949638367,1.25185227394104,1.2934653759002686,1.3173590898513794,0.9856550097465515,1.313194751739502,0.9858666062355042,0.8715617060661316,1.1670063734054565,0.9421549439430237,1.002449631690979,1.0370389223098755,0.6521620154380798,0.6523349285125732,0.8617810606956482,0.6464138031005859,0.7885566353797913,1.1602450609207153,1.2395771741867065,1.162150263786316,1.1852675676345825,1.225023865699768,1.3210980892181396,1.2035282850265503,1.451212763786316,1.4510533809661865,1.4834955930709839,1.2917428016662598,0.9954197406768799,1.0795615911483765,0.6037580370903015,1.1929982900619507,1.1939834356307983,1.3923929929733276,1.4182469844818115,1.4283232688903809,1.0018619298934937,0.9566478729248047,1.334019660949707,1.4047839641571045,1.3114395141601562,1.3726089000701904,0.9130430221557617,1.1779838800430298,1.356783390045166,1.3807494640350342,1.1164857149124146,0.9428876042366028,0.7787810564041138,0.6272389888763428,0.876381516456604,0.8103848695755005,0.6211928129196167,0.5666173696517944,0.4594179391860962,0.9684973359107971,0.631929337978363,0.5139226913452148,0.5554839372634888,0.9140917062759399,0.7231239080429077,0.8442172408103943,1.0802326202392578,1.1531695127487183,1.1924238204956055,0.5440838932991028,0.6349102258682251,0.4867578148841858,0.6615787148475647,0.8259527683258057,0.7682530879974365,0.9968051314353943
cat,0.8267116546630859,0.8046525716781616,0.9162619709968567,0.5212191939353943,0.0,0.46191585063934326,0.8454054594039917,0.7716596722602844,0.7825927138328552,0.8614650964736938,1.0877900123596191,1.0629249811172485,1.1583094596862793,0.9725202322006226,1.1613761186599731,1.001335859298706,0.8998912572860718,1.116877555847168,0.9182322025299072,0.9075866341590881,0.9420809149742126,0.881067156791687,0.7633188366889954,0.9127188920974731,0.8867335915565491,0.808499276638031,1.0525693893432617,1.1334694623947144,1.1513876914978027,1.149154782295227,1.1202313899993896,1.1804567575454712,1.0318481922149658,1.140273928642273,1.1757069826126099,1.2268604040145874,1.1019264459609985,0.9962660670280457,1.0820703506469727,1.013255000114441,1.1957273483276367,1.022438645362854,1.1912457942962646,1.1840543746948242,1.308095097541809,0.9894399046897888,1.0545982122421265,1.1989914178848267,1.2172706127166748,1.0838375091552734,1.050546407699585,1.0549399852752686,1.216170072555542,1.2838170528411865,1.2278646230697632,1.1455278396606445,1.091812014579773,0.9197284579277039,0.9000200629234314,0.9009503126144409,1.0269273519515991,0.9300022125244141,0.93660569190979,0.7883080840110779,1.1334192752838135,1.0641520023345947,0.8206384778022766,0.7221664190292358,0.9126788377761841,0.7817469835281372,0.9709870219230652,0.9276605844497681,1.0184646844863892,1.0660091638565063,0.6960524320602417,0.7157063484191895,0.6942887306213379,0.6198070645332336,0.7650705575942993,0.721656322479248,0.8583474159240723
dog,0.6952165961265564,0.8592181205749512,0.7092080116271973,0.44187915325164795,0.46191585063934326,0.0,0.9598563313484192,0.9191172122955322,0.9069592356681824,0.9920101761817932,1.1884411573410034,1.1675609350204468,1.2170542478561401,0.8944408893585205,1.1824592351913452,0.8732870817184448,0.8377243876457214,1.1052194833755493,0.877926766872406,0.9305707812309265,0.9479115605354309,0.7301891446113586,0.7183469533920288,0.782864511013031,0.8072725534439087,0.8745728135108948,1.1603989601135254,1.1579418182373047,1.119203805923462,1.1236915588378906,1.1834605932235718,1.2227098941802979,1.0536376237869263,1.243393898010254,1.2541277408599854,1.321704626083374,1.12375807762146,0.8985080122947693,1.0756479501724243,0.8344353437423706,1.1461272239685059,1.191113829612732,1.314291000366211,1.318378210067749,1.3452973365783691,0.9880120754241943,1.0181490182876587,1.2440192699432373,1.2620514631271362,1.1487436294555664,1.2255347967147827,0.9789471626281738,1.1368327140808105,1.214692234992981,1.2500282526016235,1.1234242916107178,1.0321805477142334,0.9530888795852661,0.8659508228302002,0.9694941639900208,0.8901997804641724,0.8472098112106323,0.8676482439041138,0.7914634943008423,1.0987662076950073,0.7477031350135803,0.6133736968040466,0.7544448971748352,0.9642056822776794,0.799375057220459,0.9168171882629395,1.0207390785217285,1.1041183471679688,1.1511814594268799,0.6712483167648315,0.774593710899353,0.7689414620399475,0.7759868502616882,0.856046199798584,0.806485116481781,0.9322012662887573
face,1.0613548755645752,1.0695858001708984,1.1310218572616577,0.9641963243484497,0.8454054594039917,0.9598563313484192,0.0,0.1788683533668518,0.7166187763214111,0.8774416446685791,0.9998818039894104,1.0487022399902344,0.9728713631629944,1.108237862586975,1.1389803886413574,1.1613531112670898,1.05325186252594,1.1091639995574951,0.9055485725402832,0.8877620697021484,0.9999508857727051,1.0413492918014526,0.9307550191879272,1.0440901517868042,1.0206902027130127,0.9902863502502441,1.1651041507720947,1.0805617570877075,1.1590194702148438,1.174992561340332,1.1265877485275269,1.1490787267684937,0.7860817313194275,1.1370279788970947,1.0572445392608643,1.087225317955017,0.5543845891952515,1.0819361209869385,1.1549402475357056,1.0964326858520508,1.1998540163040161,1.094760537147522,1.1081762313842773,1.0990605354309082,1.2111047506332397,1.020767092704773,1.0539884567260742,1.1698216199874878,1.176709532737732,1.1808500289916992,1.0377570390701294,1.219514012336731,1.2860585451126099,1.2035218477249146,1.2430810928344727,1.2231608629226685,1.1382603645324707,1.0427584648132324,0.950194239616394,0.8430283069610596,1.2078014612197876,1.105879545211792,1.0652623176574707,0.9538506269454956,1.1158066987991333,1.2684531211853027,1.051159143447876,0.9212958812713623,1.020509958267212,0.9685716032981873,1.1056041717529297,1.0882413387298584,1.1432290077209473,1.1678411960601807,0.9460664987564087,0.6584271192550659,0.6564980745315552,0.6438737511634827,0.42432063817977905,0.7348237037658691,0.7283439636230469
hair,1.0831693410873413,1.1090372800827026,1.1935276985168457,0.9201347231864929,0.7716596722602844,0.9191172122955322,0.1788683533668518,0.0,0.5529516935348511,0.8013487458229065,1.0193582773208618,1.0723567008972168,1.057055115699768,1.1046463251113892,1.1467187404632568,1.0693844556808472,0.9966393113136292,1.1424932479858398,0.7732266187667847,0.7670477628707886,0.9200635552406311,0.9491336345672607,0.8327676653862,0.9445311427116394,0.9422281980514526,0.9221406579017639,1.1675806045532227,1.1586333513259888,1.233634352684021,1.1982606649398804,1.1901071071624756,1.2009339332580566,0.7345937490463257,1.2071977853775024,1.1071099042892456,1.1686649322509766,0.6309381127357483,1.0166200399398804,1.1272008419036865,1.139739990234375,1.2688989639282227,1.1484125852584839,1.1586403846740723,1.1561102867126465,1.290898323059082,0.9131892323493958,1.0171606540679932,1.2182691097259521,1.2267438173294067,1.1630438566207886,1.0812957286834717,1.2151226997375488,1.3046315908432007,1.3133950233459473,1.3069074153900146,1.2922873497009277,1.1854524612426758,1.0998660326004028,0.9496306777000427,0.8946462869644165,1.2072820663452148,1.07145357131958,1.0719983577728271,0.9094708561897278,1.188760757446289,1.2686045169830322,0.9698885679244995,0.8753986954689026,0.9783452153205872,0.9851874113082886,1.0932263135910034,1.0367225408554077,1.1410478353500366,1.1912434101104736,0.8608483076095581,0.5047729015350342,0.57138991355896,0.5075572729110718,0.28544044494628906,0.6245835423469543,0.5997161865234375
arm,1.1857500076293945,1.2141618728637695,1.1288453340530396,0.7445127964019775,0.7825927138328552,0.9069592356681824,0.7166187763214111,0.5529516935348511,0.0,0.4393683671951294,0.9033764004707336,1.0241668224334717,1.2324529886245728,1.1908820867538452,1.3149545192718506,1.0291332006454468,0.8736135363578796,1.0811138153076172,0.8556748628616333,0.8432544469833374,0.8897784948348999,0.789172887802124,0.66689532995224,0.8917031288146973,0.629904568195343,0.696922242641449,0.9953635334968567,1.2920665740966797,1.2754775285720825,1.27426278591156,1.2458759546279907,1.3129820823669434,1.1333080530166626,1.323176383972168,1.155121088027954,1.3491843938827515,1.1100561618804932,1.0523825883865356,1.0522633790969849,0.897777795791626,1.268338680267334,1.0427526235580444,1.2276374101638794,1.304279088973999,1.4029710292816162,1.0767661333084106,1.1652053594589233,1.3713767528533936,1.3767509460449219,1.216571569442749,1.2146328687667847,1.070069432258606,1.2297608852386475,1.4043772220611572,1.3647425174713135,1.1916595697402954,1.1434975862503052,0.9785634875297546,0.7077824473381042,0.8342967629432678,0.945460855960846,0.7957794070243835,0.8388636112213135,0.6178155541419983,1.1343231201171875,1.142585277557373,0.8861019015312195,0.6435121297836304,0.7602726221084595,0.8343143463134766,0.9811911582946777,1.04812753200531,1.1123543977737427,1.1215057373046875,0.6683772802352905,0.35351598262786865,0.4212856888771057,0.5439834594726562,0.37795519828796387,0.4337735176086426,0.6010896563529968
hand,1.122535228729248,1.0129892826080322,0.9667376279830933,0.8258582949638367,0.8614650964736938,0.9920101761817932,0.8774416446685791,0.8013487458229065,0.4393683671951294,0.0,0.3926420211791992,0.64472895860672,1.0334408283233643,1.2092128992080688,1.265006184577942,1.166536808013916,1.0712302923202515,1.1519269943237305,1.1796427965164185,1.1272902488708496,1.1841720342636108,1.0599641799926758,1.0002602338790894,1.0996301174163818,0.8369526863098145,0.9417105317115784,1.0698786973953247,1.184472680091858,1.054486632347107,1.0846878290176392,1.0792216062545776,1.1521124839782715,1.0369223356246948,1.0307869911193848,0.9685928821563721,1.1406192779541016,1.0516202449798584,1.2341777086257935,1.002423882484436,0.7983182668685913,1.102060079574585,0.9207832217216492,1.0276144742965698,1.0987049341201782,1.115057349205017,1.218152642250061,1.213196039199829,1.2650827169418335,1.2636590003967285,1.2481944561004639,1.0675334930419922,1.140019416809082,1.1473604440689087,1.1938942670822144,1.192423939704895,1.0335084199905396,0.9763232469558716,0.7715123891830444,0.6565830707550049,0.8861000537872314,1.0062021017074585,0.9145693182945251,0.7856649160385132,0.6551117897033691,0.7183922529220581,1.0017160177230835,0.8111157417297363,0.5268764495849609,0.5769901871681213,0.7783476114273071,1.055355429649353,1.1061527729034424,1.1377593278884888,1.0943727493286133,0.9300218224525452,0.546629786491394,0.5277907252311707,0.8545401692390442,0.8433295488357544,0.7396132349967957,0.8784436583518982
