subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00400001,25,137,137,0,0.9787764189766545,0.22905879531860004,0.026981353759765625,1.5228497982025146
