subject_id,threshold_min_subjects,n_categories_total,n_categories_available,n_categories_missing,mean_distance,std_distance,min_distance,max_distance
00320003,28,120,120,0,0.959108517418305,0.23428878342307818,0.01933908462524414,1.4756855964660645
