,horse,rooster,bird,fish,butterfly,frog,alligator,owl,elephant,cat,dog,face,hair,arm,hand,leg,foot,ankle,finger,toe,tooth,ear,nose,stroller,motorcycle,truck,car,lamp,chair,bench,drawer,ladder,window,door,closet,shower,refrigerator,oven,crib,bed,couch,table,bathtub,sink,boat,slide,hose,sprinkler,tree,clock,ball,balloon,pumpkin,egg,orange,apple,strawberry,hat,slipper,watch,nail,raisin,glasses,necklace,carrot,vacuum,broom,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,soap,bottle,cup,can,belt,radio,basket,milk,jar,bucket,tape,bowl,plate,corn,pickle,banana,melon,bread,cookie,cracker,pizza,hamburger,muffin,meat,soup,glass,coffee,dish,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,dress,pajamas,bib,scarf,coat,jacket,sweater,shirt,jeans,pants,shorts
horse,0.0,0.9076488018035889,1.082205057144165,1.0651136636734009,1.0459814071655273,1.1030791997909546,0.7554579973220825,0.9067137837409973,0.3492773771286011,0.5893133282661438,0.5214734077453613,0.6123692989349365,0.6011931896209717,0.5296602845191956,0.9730525612831116,0.8084831833839417,1.0088493824005127,1.0170878171920776,1.1471571922302246,1.0714969635009766,1.1552456617355347,1.0318759679794312,1.073340654373169,0.9382345080375671,0.9971553087234497,0.9631587862968445,1.0010218620300293,1.0011203289031982,0.9327996969223022,0.9201069474220276,1.0855156183242798,0.8586629033088684,0.8210384249687195,0.8923518657684326,0.9263547658920288,0.8295345306396484,0.9099582433700562,1.0318602323532104,0.8756009340286255,0.7731991410255432,0.8653630018234253,0.8538123369216919,0.8593426942825317,1.1049778461456299,0.8198294639587402,0.8816369771957397,0.9360988140106201,1.0297056436538696,0.8831244111061096,1.019863486289978,1.216978907585144,1.181854248046875,1.1641008853912354,1.217215657234192,1.2099571228027344,1.2345625162124634,1.1954208612442017,1.1174193620681763,1.1263855695724487,1.1632951498031616,1.1837507486343384,1.155214786529541,1.003024697303772,1.0296521186828613,1.229597806930542,1.0788170099258423,1.042712688446045,1.1646887063980103,1.1740896701812744,1.1374822854995728,1.139752745628357,1.187265157699585,1.239906907081604,1.239595890045166,1.2994496822357178,1.0462360382080078,1.1363904476165771,1.2005250453948975,1.2712955474853516,1.277135968208313,1.277815818786621,1.05876886844635,1.200353741645813,1.1608164310455322,1.1056150197982788,1.156256079673767,1.2679102420806885,1.2510449886322021,1.2515153884887695,1.2142833471298218,1.1192190647125244,1.247051477432251,1.1715584993362427,1.215079665184021,1.1969482898712158,1.1489402055740356,1.0163733959197998,0.9599680304527283,1.0826185941696167,1.063258171081543,0.7789657115936279,1.0755122900009155,0.974636435508728,1.0104833841323853,1.1677131652832031,1.03242027759552,1.1367090940475464,1.1924833059310913,1.0420159101486206,1.0120563507080078,1.1735644340515137,1.2837523221969604,1.2084589004516602,0.9790862798690796,0.855067253112793,1.0169034004211426,0.9820650219917297,1.010301113128662,1.0661449432373047,1.0899523496627808,1.0932058095932007,1.1360869407653809,0.7898434996604919,0.654593825340271,0.5436633229255676,0.7016338109970093,0.5912487506866455,0.5105350613594055,0.512565016746521,0.52867591381073,0.4565625786781311,0.5631623864173889,0.603602409362793,0.7934973239898682
rooster,0.9076488018035889,0.0,0.7176724672317505,0.724083423614502,0.6516137719154358,0.5766915082931519,0.6747148633003235,0.800468385219574,1.067640781402588,0.8525210022926331,0.6264212727546692,1.0123809576034546,0.9016498327255249,1.0629826784133911,1.004353642463684,1.0275743007659912,0.9389221668243408,1.1007163524627686,0.9967735409736633,1.0043096542358398,0.9797250628471375,0.9218047261238098,1.0574294328689575,0.928587794303894,0.913854718208313,1.0201334953308105,0.9265894293785095,0.9799261093139648,1.085901141166687,1.0427048206329346,1.032166838645935,1.0483691692352295,1.0277916193008423,1.0182545185089111,1.0150730609893799,1.0036934614181519,1.044946551322937,1.063863754272461,1.07686185836792,1.117313027381897,1.0584475994110107,1.1544616222381592,1.0556854009628296,1.0332554578781128,1.05337393283844,1.1724642515182495,1.0339210033416748,0.8389087915420532,0.975984513759613,0.9322361946105957,1.0086874961853027,0.9487334489822388,0.8157857060432434,0.9909961223602295,0.9745637774467468,0.9330840706825256,0.818339467048645,0.7754236459732056,0.9518555402755737,0.9850924611091614,0.9872271418571472,0.8597776889801025,0.8926119208335876,0.9247762560844421,0.9704896211624146,0.8868573904037476,0.9192874431610107,0.7343571782112122,0.7654989361763,0.8942663073539734,0.8980695009231567,0.8986155986785889,0.981403648853302,0.9752313494682312,0.9692662358283997,0.7632683515548706,0.6484958529472351,0.8476886749267578,0.9473801851272583,1.0070301294326782,0.9767314791679382,0.9869441986083984,0.9331756830215454,0.875625729560852,0.9822531938552856,1.0240825414657593,1.0115422010421753,1.0719021558761597,1.0198034048080444,0.9712793231010437,1.0733025074005127,0.9362297058105469,1.0081427097320557,0.9334415793418884,0.8279287815093994,0.8909006118774414,0.7466760873794556,0.8644967079162598,0.9247302412986755,0.699354887008667,0.8411026000976562,0.9941978454589844,0.9710536003112793,1.0658224821090698,1.0578293800354004,1.0164084434509277,0.9796320796012878,0.9112838506698608,0.9217879176139832,0.9186121821403503,0.9501653909683228,0.9565222263336182,1.018966794013977,0.8407114744186401,0.9318792819976807,0.8744465112686157,1.0726706981658936,0.9610896110534668,0.8511084914207458,0.946928858757019,0.8883962631225586,0.8597910404205322,1.0192855596542358,0.9293193817138672,1.037078857421875,0.9751909971237183,0.9619789719581604,0.9493920207023621,0.9757089018821716,1.033743143081665,0.9951468110084534,1.073462963104248,1.013710618019104,0.9955220818519592
bird,1.082205057144165,0.7176724672317505,0.0,0.6000688672065735,0.5806694626808167,0.6109141111373901,0.9247012138366699,0.9535397887229919,1.163234829902649,1.050669550895691,0.9879258275032043,1.1507484912872314,1.1689932346343994,1.2861461639404297,1.1475411653518677,0.996577799320221,0.9234898686408997,0.9831815958023071,0.9643490314483643,0.8971806168556213,0.8044789433479309,0.9625716805458069,0.9860368371009827,0.9991856813430786,1.0464478731155396,0.9678072333335876,0.9336944818496704,0.8467751741409302,1.086707592010498,1.1244819164276123,0.9188428521156311,1.032631278038025,1.1742252111434937,1.1168255805969238,1.1254467964172363,1.0630215406417847,1.1196719408035278,1.0245059728622437,1.1516828536987305,1.1863303184509277,1.1021902561187744,1.252152681350708,1.0296335220336914,0.8888764381408691,0.9937198758125305,1.0826797485351562,0.8866757750511169,0.8656537532806396,1.014822006225586,0.8213926553726196,0.8634329438209534,0.8510820865631104,0.8966904282569885,0.8849244117736816,0.887948215007782,0.827232837677002,0.8418306112289429,0.8038029670715332,0.7355194687843323,0.8296838998794556,0.8261512517929077,0.8929601907730103,0.8715182542800903,0.736004114151001,0.8901538848876953,0.8880001902580261,0.9058554768562317,0.6950622797012329,0.6368423700332642,0.6921979188919067,0.6638548374176025,0.7439029216766357,0.6816743612289429,0.633316159248352,0.6837279200553894,0.9592352509498596,0.8260670304298401,0.7837552428245544,0.9034219980239868,0.8739324808120728,0.7987500429153442,0.7253562211990356,0.8574772477149963,1.0032683610916138,1.002841830253601,1.1053065061569214,0.9328228831291199,0.9365431666374207,0.860782265663147,0.8635815382003784,1.0775426626205444,0.8853510618209839,0.8830181956291199,1.0059033632278442,0.8540298938751221,0.8549095988273621,1.0370725393295288,1.1233445405960083,1.0563260316848755,0.9461567401885986,1.1055397987365723,0.932388961315155,1.1610547304153442,1.1129289865493774,1.0151565074920654,1.119425654411316,1.1029516458511353,0.9038081169128418,1.077855110168457,1.0133122205734253,0.8299102187156677,0.9892939925193787,0.9255156517028809,1.0248801708221436,1.1211462020874023,0.9297337532043457,1.062023401260376,0.8753964900970459,0.918347954750061,0.8364529013633728,0.7442139387130737,0.7287629842758179,1.0834298133850098,1.2206298112869263,1.2816245555877686,1.2000443935394287,1.1948131322860718,1.1959493160247803,1.241260051727295,1.2660181522369385,1.2564101219177246,1.2143666744232178,1.201656460762024,1.0758485794067383
fish,1.0651136636734009,0.724083423614502,0.6000688672065735,0.0,0.5760233402252197,0.39845436811447144,0.7641507387161255,0.8498203754425049,1.1098036766052246,0.9751461744308472,0.9621367454528809,1.1434839963912964,1.1017957925796509,1.2262625694274902,1.1053013801574707,1.1411080360412598,0.9235373735427856,1.0411756038665771,0.9375933408737183,0.8666862845420837,0.7498495578765869,0.9305274486541748,1.0230029821395874,1.152269959449768,1.2237931489944458,1.0214354991912842,1.0089284181594849,0.7747691869735718,1.214191198348999,1.2654621601104736,1.0986464023590088,1.1973469257354736,1.1335991621017456,1.2457045316696167,1.2122894525527954,1.1132278442382812,1.2642394304275513,1.1902995109558105,1.1503002643585205,1.1838552951812744,1.195021152496338,1.2371366024017334,1.1026140451431274,1.0399901866912842,0.9770101308822632,1.071488857269287,1.0129125118255615,0.8480845093727112,0.9930115342140198,0.6668807864189148,0.7232049107551575,0.6528136730194092,0.783115029335022,0.8459581732749939,0.8542255163192749,0.7463909983634949,0.6295954585075378,0.7120502591133118,0.7845557928085327,0.841202437877655,0.6872920393943787,0.6980943083763123,0.8906776905059814,0.8490942716598511,0.7856382131576538,1.1389769315719604,1.1380364894866943,0.7726962566375732,0.7019490003585815,0.8062580823898315,0.7982221245765686,0.7999672889709473,0.7719547748565674,0.6491386294364929,0.5998322367668152,0.9885594248771667,0.8020071387290955,0.7679719924926758,0.9154070615768433,0.8967854976654053,1.0161309242248535,0.8301209807395935,0.9519415497779846,1.0610754489898682,1.0881835222244263,1.0859817266464233,0.9915347099304199,0.8619580268859863,0.8960597515106201,0.8224621415138245,0.9342461228370667,0.797552764415741,0.8666632771492004,0.8315552473068237,0.7393297553062439,0.7617549896240234,0.903754711151123,0.9782050251960754,1.0135489702224731,0.8828588128089905,1.0291739702224731,0.8916667699813843,1.1194190979003906,1.1285583972930908,1.0222688913345337,1.1036738157272339,1.1452358961105347,1.0425792932510376,1.0960793495178223,1.0175261497497559,0.8633971810340881,0.7432884573936462,0.8683464527130127,1.0161552429199219,1.0027731657028198,0.9467560648918152,1.0544278621673584,0.9843856692314148,1.0928674936294556,0.927422046661377,0.9254167079925537,0.8931671380996704,1.097780466079712,1.1107637882232666,1.1619060039520264,1.0899333953857422,1.1666948795318604,1.1852439641952515,1.2431546449661255,1.1657629013061523,1.1793978214263916,1.203954815864563,1.1960947513580322,1.093947172164917
butterfly,1.0459814071655273,0.6516137719154358,0.5806694626808167,0.5760233402252197,0.0,0.3480682373046875,0.7325632572174072,0.9104523658752441,1.1788827180862427,1.140061855316162,0.98472660779953,1.1470531225204468,1.1559115648269653,1.2298798561096191,1.1237698793411255,1.1538938283920288,0.9960576295852661,1.028611183166504,1.0179721117019653,1.0007492303848267,0.955439031124115,1.0249308347702026,1.0375123023986816,1.0122747421264648,1.0447670221328735,0.9610825777053833,1.0140975713729858,0.8197689056396484,1.1034880876541138,1.1529256105422974,1.0299711227416992,1.079370141029358,1.0913128852844238,1.1392146348953247,1.1192928552627563,1.1073254346847534,1.1315293312072754,1.0718673467636108,1.1118654012680054,1.139060616493225,1.1287907361984253,1.1318676471710205,1.1003779172897339,1.0325883626937866,1.0058537721633911,1.1076220273971558,0.9169520139694214,0.831062912940979,0.9950491189956665,0.7752368450164795,0.8379307389259338,0.8411027789115906,0.8859012722969055,0.9277220964431763,0.9188329577445984,0.8781633377075195,0.7797850370407104,0.8493090867996216,0.952614426612854,1.0093064308166504,0.9239752888679504,0.8498594164848328,0.9373060464859009,0.9536491632461548,0.9744623899459839,0.9924702048301697,1.027179479598999,0.7491519451141357,0.5972001552581787,0.8132699131965637,0.8345863819122314,0.8507206439971924,0.9164670705795288,0.8804115056991577,0.8355604410171509,0.9059934020042419,0.8035742044448853,0.8419685363769531,0.9677270650863647,0.9488981366157532,1.0669071674346924,1.0104817152023315,0.9193196296691895,0.9674497246742249,0.9888107776641846,1.0506402254104614,0.9927226901054382,0.8999183177947998,0.9777722954750061,0.9241535067558289,0.9109945297241211,0.9148404598236084,0.919040322303772,0.9436753988265991,0.9489924311637878,0.8458327054977417,0.9969285726547241,1.0917304754257202,1.0602108240127563,0.9283024072647095,1.1199148893356323,0.9471128582954407,1.1220061779022217,1.0685198307037354,0.9456638097763062,1.0264922380447388,1.0597809553146362,0.943330705165863,1.0024077892303467,1.0363073348999023,0.8610020875930786,0.8873252868652344,0.8002654910087585,0.9241210222244263,1.0343149900436401,0.9937075972557068,1.0099784135818481,0.9376550316810608,1.0014519691467285,1.0193182229995728,1.008490800857544,0.9913238883018494,1.057762861251831,1.1277536153793335,1.1725084781646729,1.1350688934326172,1.1871176958084106,1.1829543113708496,1.1803226470947266,1.1601543426513672,1.2085765600204468,1.1989951133728027,1.164642095565796,1.1098673343658447
frog,1.1030791997909546,0.5766915082931519,0.6109141111373901,0.39845436811447144,0.3480682373046875,0.0,0.5325347185134888,0.7898637652397156,1.184635877609253,1.1427295207977295,0.8909209966659546,1.1809877157211304,1.1559011936187744,1.2573399543762207,1.0484975576400757,1.1960172653198242,0.96551913022995,1.0389578342437744,0.9619370698928833,0.9684569835662842,0.909742534160614,1.0176286697387695,1.013357162475586,1.0272040367126465,1.1045032739639282,1.0254862308502197,1.0611029863357544,0.9378947615623474,1.1767553091049194,1.1891589164733887,1.0410624742507935,1.1064356565475464,1.2095189094543457,1.2062444686889648,1.1604266166687012,1.1206884384155273,1.199742317199707,1.141865849494934,1.0804431438446045,1.1278523206710815,1.1684291362762451,1.174847960472107,1.110233187675476,1.0545032024383545,0.9988534450531006,1.0532424449920654,0.9857879281044006,0.8188517093658447,1.0594706535339355,0.8185962438583374,0.8152021169662476,0.7921472191810608,0.8039863109588623,0.9083102345466614,0.9208109378814697,0.8656349778175354,0.7214443683624268,0.772915244102478,0.9248624444007874,0.9838066101074219,0.9208056330680847,0.8106780648231506,0.941767692565918,0.9663472175598145,0.865605354309082,1.0679038763046265,1.0737311840057373,0.7496334314346313,0.5089969635009766,0.7993572950363159,0.8507041335105896,0.841388463973999,0.888146698474884,0.8524534106254578,0.7585947513580322,0.9491409659385681,0.7601509690284729,0.7998993992805481,0.9687052369117737,0.9336312413215637,1.0778578519821167,1.0342843532562256,0.9059845805168152,0.9432094693183899,0.9854329228401184,1.0168043375015259,0.9633987545967102,0.8412718772888184,0.9352768659591675,0.8523851037025452,0.8397103548049927,0.8082461953163147,0.7862671613693237,0.7705923318862915,0.8309288620948792,0.7511703372001648,0.8594661355018616,0.919713020324707,0.9667020440101624,0.8702709674835205,1.0384467840194702,0.8685765266418457,1.076090693473816,1.1176774501800537,0.854143500328064,0.9713332653045654,1.0079351663589478,0.9213457107543945,0.9670868515968323,1.0176442861557007,0.8449743390083313,0.6998932361602783,0.5934330224990845,0.7938640713691711,0.8646318316459656,0.9152693748474121,1.0124385356903076,0.9131511449813843,1.0298895835876465,0.973803699016571,0.9678051471710205,0.9474120140075684,1.0285658836364746,1.104523777961731,1.1441675424575806,1.0511592626571655,1.2328829765319824,1.2015488147735596,1.2217330932617188,1.188627004623413,1.2130613327026367,1.2437021732330322,1.2036877870559692,1.1153301000595093
alligator,0.7554579973220825,0.6747148633003235,0.9247012138366699,0.7641507387161255,0.7325632572174072,0.5325347185134888,0.0,0.7083852291107178,0.7058797478675842,0.7895394563674927,0.5688978433609009,0.9686341881752014,0.9097181558609009,0.6200733184814453,0.8312849402427673,0.978553831577301,1.1399178504943848,1.218941330909729,1.163993000984192,1.2845652103424072,1.2927637100219727,1.2031550407409668,1.2479487657546997,0.8861324191093445,1.0294908285140991,0.9609917998313904,0.9765651226043701,1.105404257774353,0.9373146891593933,0.8752158880233765,0.9678047299385071,0.8786779642105103,0.8965342044830322,0.9801092147827148,1.0171270370483398,0.818855881690979,0.9154995083808899,0.9649063348770142,0.7717462182044983,0.641928493976593,0.8726131916046143,0.6926900744438171,0.7349061965942383,1.0555570125579834,0.7252509593963623,0.8039343357086182,0.7529036402702332,0.9256712198257446,0.8569173216819763,1.0753037929534912,1.3163444995880127,1.2548463344573975,1.1514251232147217,1.355895757675171,1.3810948133468628,1.3860753774642944,1.257126808166504,1.2056702375411987,1.338409662246704,1.4208824634552002,1.4279290437698364,1.2852497100830078,1.246461272239685,1.2754541635513306,1.2995918989181519,0.9549713730812073,0.9923313856124878,1.0572391748428345,0.737567663192749,1.0660011768341064,1.070147156715393,1.0432937145233154,1.2435956001281738,1.2770683765411377,1.3312220573425293,0.8896991014480591,0.9629238843917847,1.170555830001831,1.2707159519195557,1.3129026889801025,1.3213200569152832,1.3357921838760376,1.1166183948516846,0.8920689821243286,0.9554016590118408,1.0053235292434692,1.156823992729187,1.2821400165557861,1.300464153289795,1.1421867609024048,0.9125558733940125,1.303951621055603,1.075061559677124,1.0259366035461426,1.2090312242507935,1.141926646232605,0.8136733770370483,0.7018502950668335,0.9076197743415833,0.8886756896972656,0.5833615064620972,0.9159125685691833,0.8400833606719971,0.9556583762168884,0.9948890805244446,0.720697820186615,0.8749915957450867,1.0096840858459473,0.7148382067680359,0.8116039633750916,0.9436542987823486,1.1683509349822998,0.9118965268135071,0.7454385757446289,0.554176390171051,0.9530772566795349,0.9520996809005737,1.0164685249328613,0.8798680305480957,1.0410706996917725,1.0272414684295654,1.0328950881958008,0.5101331472396851,0.7212684750556946,0.6481329202651978,0.6675825119018555,0.8859414458274841,0.7833556532859802,0.7151642441749573,0.7258232831954956,0.7756756544113159,0.7862632274627686,0.7725327014923096,0.9880759119987488
owl,0.9067137837409973,0.800468385219574,0.9535397887229919,0.8498203754425049,0.9104523658752441,0.7898637652397156,0.7083852291107178,0.0,0.8954402804374695,0.7847371101379395,0.6511887311935425,0.95671147108078,0.9152168035507202,0.9865783452987671,1.0436675548553467,0.9886074662208557,0.9613672494888306,1.0788921117782593,1.1193122863769531,1.0725734233856201,0.986454963684082,0.9935284852981567,1.0282211303710938,0.9476228356361389,0.9101547598838806,1.0002800226211548,0.9022923707962036,1.0199050903320312,1.0635313987731934,1.0244303941726685,1.0336228609085083,1.0414071083068848,1.038928747177124,1.0322388410568237,1.0160963535308838,0.9636334180831909,1.027097463607788,1.0824031829833984,1.0229905843734741,0.9736373424530029,0.9888016581535339,1.090681791305542,1.0640921592712402,1.0738415718078613,1.0523433685302734,1.1181082725524902,1.1025738716125488,1.0145454406738281,0.9969385862350464,1.008199691772461,1.1248242855072021,1.0744744539260864,0.9654944539070129,1.108238935470581,1.1195533275604248,1.1233158111572266,1.0675727128982544,0.8820749521255493,0.9995024800300598,1.010942816734314,1.1054414510726929,1.0391325950622559,0.9886696934700012,0.9503582119941711,1.0520540475845337,1.0484774112701416,1.0313899517059326,1.0026050806045532,1.0187537670135498,1.0884687900543213,1.0806169509887695,1.0993657112121582,1.1598567962646484,1.0717942714691162,1.1167813539505005,0.8992814421653748,0.8420432209968567,1.0329749584197998,1.0809869766235352,1.1167900562286377,1.0557600259780884,0.9798506498336792,0.9338166117668152,0.9903932809829712,1.0358495712280273,1.114506483078003,1.1012879610061646,1.1150611639022827,1.139385461807251,1.0810517072677612,0.9493997693061829,1.1228382587432861,1.065910816192627,1.016994833946228,0.9521924257278442,0.8411960601806641,0.7654837369918823,0.6134781837463379,0.9794368743896484,0.8218369483947754,0.8113905191421509,1.0117802619934082,1.0417147874832153,1.0200867652893066,1.073630690574646,1.1125686168670654,1.0488731861114502,0.9824645519256592,0.9694987535476685,0.9115517735481262,1.1117101907730103,1.017163634300232,0.9986346960067749,0.7973263263702393,0.7992432117462158,0.9180654883384705,0.9841036796569824,0.9438679814338684,0.9272922277450562,0.7964749336242676,0.8518012166023254,0.8908078670501709,0.7467661499977112,0.8016335964202881,0.854487955570221,0.6862120032310486,0.8320013284683228,0.954695999622345,0.9484637379646301,0.9732587337493896,0.8914282321929932,0.942356526851654,0.9297252297401428,0.9370999336242676
elephant,0.3492773771286011,1.067640781402588,1.163234829902649,1.1098036766052246,1.1788827180862427,1.184635877609253,0.7058797478675842,0.8954402804374695,0.0,0.4965600371360779,0.6097544431686401,0.594506025314331,0.5974624156951904,0.3710516691207886,0.8107297420501709,0.8059637546539307,1.1747840642929077,1.1105889081954956,1.0773231983184814,1.1984204053878784,1.170534610748291,1.0598392486572266,1.0640370845794678,0.9980162382125854,1.1074159145355225,1.0115174055099487,1.0723135471343994,1.0400639772415161,0.9087275266647339,0.9618028998374939,1.046269178390503,0.8935198187828064,0.8326764106750488,0.9158263802528381,0.9770327806472778,0.8050793409347534,0.8877397179603577,0.9756280779838562,0.9122084379196167,0.7376124858856201,0.8657040596008301,0.7386537790298462,0.7359017729759216,1.062273621559143,0.8264119625091553,0.8486553430557251,0.8929553031921387,1.0709059238433838,0.900901198387146,1.077808141708374,1.239450216293335,1.1821508407592773,1.1676841974258423,1.2097545862197876,1.2138222455978394,1.2518075704574585,1.2162140607833862,1.1846508979797363,1.2889584302902222,1.215896725654602,1.2193577289581299,1.2084003686904907,1.098788857460022,1.0650966167449951,1.202197551727295,1.1156516075134277,1.0752393007278442,1.2347321510314941,1.1811044216156006,1.1198534965515137,1.0964339971542358,1.1568453311920166,1.2045879364013672,1.2464227676391602,1.3137879371643066,1.0690439939498901,1.1448289155960083,1.2099467515945435,1.2826004028320312,1.278562307357788,1.2987895011901855,1.0762569904327393,1.275719165802002,1.1320973634719849,1.0377458333969116,1.115957260131836,1.247170090675354,1.2823452949523926,1.2384521961212158,1.178819179534912,1.095284342765808,1.2575544118881226,1.1617839336395264,1.1402857303619385,1.2022943496704102,1.2128796577453613,1.0063252449035645,0.948503315448761,0.9810672998428345,1.0242085456848145,0.6483443379402161,0.9984815716743469,0.9502847194671631,1.016453742980957,1.1270023584365845,0.9208363890647888,1.0690467357635498,1.177051067352295,0.9098894000053406,0.9711766839027405,1.1302595138549805,1.2629141807556152,1.2255362272262573,1.0130327939987183,0.7550858855247498,0.9946239590644836,1.0179643630981445,1.1821587085723877,1.0793265104293823,1.062870979309082,1.0143897533416748,1.0610740184783936,0.6429893970489502,0.6153378486633301,0.41522109508514404,0.56870436668396,0.5438663959503174,0.4121021628379822,0.41166287660598755,0.40709131956100464,0.36891496181488037,0.5351790189743042,0.5344375371932983,0.7978520393371582
cat,0.5893133282661438,0.8525210022926331,1.050669550895691,0.9751461744308472,1.140061855316162,1.1427295207977295,0.7895394563674927,0.7847371101379395,0.4965600371360779,0.0,0.45579731464385986,0.6775441765785217,0.6101425290107727,0.5893954038619995,0.8536521792411804,0.7264895439147949,1.0153119564056396,1.1084405183792114,1.024215817451477,1.063096284866333,1.0201711654663086,0.9195453524589539,1.0294439792633057,1.0004336833953857,0.9216931462287903,1.084863305091858,0.949122428894043,1.055200457572937,1.0304828882217407,0.9815368056297302,1.1209731101989746,0.9901506304740906,0.8646867275238037,0.8714182376861572,0.9180716276168823,0.8728308081626892,0.9319153428077698,1.0976468324661255,0.9766839742660522,0.8360223174095154,0.87293541431427,0.952754557132721,0.8833990097045898,1.158831238746643,0.9644112586975098,1.0119125843048096,1.0152888298034668,1.0228826999664307,0.9083489179611206,1.067279577255249,1.1961733102798462,1.1669563055038452,1.1070035696029663,1.174635410308838,1.1460696458816528,1.173992395401001,1.1184476613998413,1.0742555856704712,1.1148630380630493,1.0432868003845215,1.071739673614502,1.0766093730926514,1.0322622060775757,0.907382607460022,1.0243220329284668,1.0639275312423706,1.0492877960205078,1.1861296892166138,1.2234735488891602,1.1743420362472534,1.0787432193756104,1.1264784336090088,1.1462582349777222,1.107175588607788,1.2010726928710938,1.013829231262207,1.047014832496643,1.213584303855896,1.2644861936569214,1.3296617269515991,1.1899195909500122,0.9187465310096741,1.2880029678344727,1.231063723564148,1.1791577339172363,1.230373501777649,1.3214093446731567,1.3580598831176758,1.310165286064148,1.2488651275634766,1.1406036615371704,1.1716059446334839,1.1949392557144165,1.142380952835083,1.086733341217041,1.0911009311676025,0.8365331888198853,0.8813726902008057,1.011708378791809,0.8607666492462158,0.6683305501937866,1.0629783868789673,0.9830555319786072,0.9993168711662292,1.22938871383667,1.1014201641082764,1.1966524124145508,1.2697746753692627,1.0650029182434082,0.824859619140625,1.1281018257141113,1.1814926862716675,1.347430944442749,1.0130795240402222,0.8752058744430542,1.0368199348449707,1.0751078128814697,1.161090612411499,1.1267412900924683,0.9453932642936707,1.04192316532135,1.0672261714935303,0.7135791778564453,0.756446897983551,0.6656821966171265,0.7114506363868713,0.6143141388893127,0.6299231648445129,0.7266244888305664,0.7314144968986511,0.6049999594688416,0.7028729319572449,0.7174415588378906,0.9070136547088623
