,alligator,ankle,apple,arm,ball,balloon,banana,basket,bathtub,bear,bed,belt,bench,bib,bird,blanket,boat,book,bottle,bowl,box,bread,broom,bucket,butterfly,can,car,carrot,cat,chair,clock,closet,coat,coffee,comb,cookie,corn,couch,cracker,crayon,crib,cup,deer,dish,dog,doll,door,drawer,dress,ear,egg,elephant,face,finger,firetruck,fish,flower,foot,fork,frog,giraffe,glass,glasses,glove,grass,gum,hair,hamburger,hand,hat,helicopter,horse,hose,jacket,jar,jeans,knife,ladder,lamp,leg,meat,melon,milk,mitten,motorcycle,mouth,muffin,nail,napkin,necklace,nose,orange,oven,owl,pajamas,pants,paper,pen,pencil,pickle,pig,pillow,pizza,plant,plate,pony,pumpkin,purse,radio,raisin,refrigerator,rock,rooster,sauce,scarf,scissors,shirt,shoe,shorts,shovel,shower,sink,slide,slipper,snow,soap,sock,soup,spoon,sprinkler,stick,strawberry,stroller,sweater,swing,table,tape,toe,tooth,toothbrush,towel,toy,tray,tree,tricycle,truck,vacuum,watch,window,zebra
alligator,0.0,1.2782766433131516,1.540719205782673,0.6616600077336628,1.45647635637384,1.52284328753109,1.2370955817609857,0.9032816936513234,0.6617101258080073,0.8103692482937079,0.5631352723107507,1.447669086930199,0.8340943258648545,0.6482397072509334,0.8889387679658474,0.56591184420961,0.7286125452203326,1.1144892005872453,1.4507823010126333,1.371312961536121,0.8722280060169936,1.269583337423465,0.9114580020851704,1.2305779412182223,1.0620412361918712,1.466680302901896,1.1190471448134294,1.169407232868175,0.5751566712628102,0.6876396446821349,1.2551873965524232,0.7313905615403877,0.8541184343241195,1.2354351071116745,0.6347059650832588,1.1730232548200545,0.47071687567535947,0.5658171087998405,0.8382273850178115,1.48899648314986,0.6276475109014863,1.447211645221488,0.7693201878472672,1.0028842626945742,0.5725538960368757,0.9014303675879138,0.8575408525070707,0.8884168606529272,0.5935567354207001,1.3400070200690508,1.5261680084413007,0.7407626501732663,0.8103940058798382,1.3516867740689624,1.1462157363693626,1.211024634400253,1.1106036675465845,1.0063622970538442,1.3033120701878618,0.9003517781232141,0.7789941591692677,0.6389816644851682,1.5147755133182879,1.1474547393650776,0.8000909411503483,1.231350612829486,0.8408955626810746,0.8136148936139397,0.9427127956323254,1.4840044418009044,0.785711437554925,1.0319336989566192,0.5999576906530468,0.6715359077787552,1.111082303528198,0.6777424905631498,1.2209776812459565,0.7105100585249897,1.4473189428852544,0.822128460630932,0.4972125601513405,0.7302031315495778,0.9562462896677838,0.5850208134189394,0.7763739768112986,1.2187533015637613,1.1974186091915549,1.5911631779599515,0.9624940979482336,1.5023922527485167,1.2577567670155247,1.5369236652659464,1.1058300488471522,0.650285080455592,0.6553283735317199,0.8053762795258109,0.6998389178043987,1.4335024392695037,1.399480087959342,1.2137161733518158,0.8852089107467166,0.9526777336475154,0.7359671559839663,1.0121792619508632,1.3766394804885023,1.0389783873658258,1.0123028392952196,0.7509630773328684,1.1390849137314043,1.367056425215711,0.8674607642412858,0.8539670475768477,0.7439514101891743,1.216144004995353,1.0953366691026138,1.1080712472078602,0.6645985233790186,0.9585125910376938,0.9986460170398256,0.9942032112421947,0.7259896812731339,0.9998830808468334,0.6596414543196933,1.4947361536528874,0.8054931367447046,1.446376237785952,1.1540807170454248,1.0263758908811926,1.363947955210275,0.8706719038824802,1.1234826609682997,1.3745494396056337,0.6416541299234685,0.64463416782622,0.7904086302943991,0.5924720639024229,1.4706438046616395,1.4127048882503899,1.3729760899569445,0.9623291247959264,0.8649083764408655,1.120974342211588,0.749241240262746,0.8945130511303808,0.6794403214588454,1.1646062141346256,0.8199161437365905,1.5841107419986913,0.8901502671234304,0.8212906096927827
ankle,1.2782766433131516,0.0,0.6073939273559588,1.0909130651811827,0.8392022256138554,0.7050582162215556,0.8780415061082348,1.0579313562065893,1.3061015152431223,1.033038619866166,1.3972912889297633,0.6790781870949547,1.0398822745770093,1.114941281643614,1.0709458854414269,1.0933077744133792,1.2901764325506069,0.8467174987156012,0.9059206441703149,1.007207503780996,1.23334411793366,0.771189106783012,0.7825784358423904,0.9277691880592716,0.7618889848322944,0.7342662225313563,1.0080352743045997,0.752186946795895,1.247318462889047,1.1167115886277905,1.0195498432188244,1.3811913983644075,0.9966195570428921,0.9030774243536143,1.0409556929643706,1.0054582029214905,1.1145236217051364,1.179687834066113,0.9174671923823116,0.6615488657081874,1.4206628499731826,0.9168505197522294,1.2382385666130815,1.1113616270094628,1.1544195313222054,1.0350175174413019,1.2636902917849597,0.9712272142836955,1.0273877524278676,0.4441329652246011,0.7273145818217901,1.1406842079387585,1.2296610143609503,0.4538781451911911,1.1179123931992565,0.7197834970629999,0.9743850083251195,0.5177164074933182,0.5948829773348168,0.9243478834905346,1.2124645207030473,1.413710900809026,0.4843416945593533,0.4027447222874272,1.3328366638985631,0.7858334166752081,0.9747394654347159,1.1792337065372476,0.8457941276281322,0.48739183776150463,1.3258817574567716,1.0000249706238298,1.4299602310210309,1.2052642863324916,1.1060450032072742,0.9316528702606314,0.8713411539510418,1.36860295696997,0.8865671050144639,0.8611047346718065,1.1300603076272657,1.1838231767826846,1.0081922628486897,0.9903763583865445,1.3415130238696968,0.5043369040583822,0.9014645935720661,0.5785401074024755,0.6443809367684143,0.38011744289187266,0.8742184191914987,0.6936703696879973,1.071260035069546,1.228653406972825,1.0076794701685359,0.8478391531316638,1.2292774485589013,0.6689109153090609,0.7458611554869464,0.7820007358950447,0.8501366815683306,0.6845353726813562,1.2579180595938166,0.9263519581711153,0.9692319377961357,0.9058003349191875,0.9399495783167668,1.0573575713180474,1.0142235780886812,0.9684521705525255,1.3493684403567805,1.0565917360879455,0.9604782688926451,0.9436953329063339,0.6160184592899112,1.0599721915620424,1.1297072903800516,0.7912713258328952,0.5287544767967014,1.2254992677647882,1.364217268052956,1.154649622736517,1.3076787797460592,0.4271512088809415,1.2808188385197798,0.8075886157883783,0.3795332343554979,1.348645054415107,0.7112252254077498,1.2297923222338678,0.8132988611686816,0.8138089035151167,1.286741192945145,1.148604972735764,1.2396905753729779,1.4002456510462407,0.8981228878324723,0.35823440861576805,0.6124957229675483,0.9073349594354263,0.7338065984124591,1.0478419594500952,1.403184170713606,1.2876062273517508,1.3383734648579977,1.0459648613508574,1.3217590526247254,0.5957965231902993,1.1983762667174074,1.2138094269695157
apple,1.540719205782673,0.6073939273559588,0.0,1.3124208519148972,0.22690172207917358,0.25071452889053436,0.49421158015408984,1.2391798534900271,1.566023275816447,1.0944078396667765,1.624145355244484,0.4541301670063487,1.2797705649395432,1.4465106100702148,0.8802460512901528,1.4768381850044245,1.4397356257228617,0.8684545603185384,0.40992266784344267,0.6770450301057915,1.3736577635535072,0.47111713934028887,1.1427750773925842,0.9297190055313941,0.6366390122199245,0.5774271381614169,0.8815656041169814,0.5960597500466709,1.283207378744307,1.4510677879838174,0.7472736566016751,1.4239704471788213,1.2410242949756556,0.7863756613140459,1.4369369189653312,0.7070064351912357,1.1272454020371896,1.4749852693178667,0.9229797127114223,0.3335973862391719,1.586559272093968,0.5662212078762465,1.0853309099985284,1.0984485757476177,1.1998780352994278,1.0574379557983613,1.3119086143518832,1.233347087828595,1.3789936921515902,0.5361168477061404,0.21111736766824918,1.28939221454449,1.2047709668271889,0.5098573575949534,1.0572288123488092,0.4745224914135462,0.6424309143154167,1.0047278056074749,0.6258693332706432,0.7456420763603341,1.2087638126894797,1.4185148524521762,0.3435494291038097,0.630728417765967,1.3179242735310348,0.5828081938378984,1.1311732165860884,0.9529783286802909,1.0339436226160907,0.35248743142872385,1.2554615305008388,0.9778369742751145,1.568938334904021,1.424836954469566,1.0531187993823186,1.383439909136238,0.8668845040105572,1.5534307665557843,0.6495968320455182,1.2286942201347206,1.2882396278546495,1.0853996515767832,1.221125526833529,1.296175737362448,1.3318691385666677,0.7001095373280384,0.6943694935968499,0.19739241836064259,0.8920924812605947,0.4854411058875243,0.6538347741040729,0.23304271055982528,1.1612084491102381,1.2187067192155012,1.3905061428317946,1.2614409909000042,1.4740196171811162,0.48214280314888547,0.4689381043678441,0.5090910890243276,0.8308974723064828,0.9791743605870629,1.2661851077678132,0.7636964381718483,0.6454559666234603,0.6901306973988144,0.7065833850885817,1.2635370416446439,0.9867991693157336,0.5017013898406537,1.3645407389378292,1.0318800084811681,0.9332012476275314,0.7670627329093427,1.0225936298471048,0.921523959806399,1.4128890868214605,1.0590043284254889,1.0364212601524454,1.2019270391204864,1.4505527099413182,1.2187727017732217,1.421946630262688,0.3266591405920669,1.321311303868251,0.36603509511500254,0.8376463139710271,1.1388807513370662,0.6055184155187634,1.2670618424466533,0.8961563510233453,0.2712162097741071,1.4425826790444074,1.4182575083209361,1.3008735039407218,1.6262403431348846,0.4476374259745849,0.43681657186400435,0.4559993099707288,1.1140514831980124,0.9732892468102756,0.6797901792757374,1.4480106773785557,1.1673304821754817,1.3307524317647825,0.9393489091109309,1.362019151586287,0.26804867148403166,1.3274022572137396,1.3102686677334823
arm,0.6616600077336628,1.0909130651811827,1.3124208519148972,0.0,1.3592008334823578,1.4746109748427907,1.4176524551334833,1.2230590676769428,0.6653145026724357,0.830406766241704,0.6272689581611639,1.4004223427733913,0.9585701795520262,0.4262086519349191,1.1667642382798695,0.7527402429119454,0.7224750268916356,1.2814109334674773,1.418488154380893,1.4355792993585372,1.0147595395632678,1.24089838070433,1.0262721982311696,1.3141041266416265,1.4206892590132703,1.4791466642067672,1.2667917045402453,0.9735660045378763,0.941593798691468,0.7082143300405412,1.4470610571823945,0.7676005288972777,0.6801838977894468,1.0599749225708748,0.7706597181808053,1.161942522806583,1.0215602606323844,0.45235457872373086,0.928419673213505,1.4464559776769317,0.7561367891137235,1.3844882342997102,1.179757485063381,1.079110590003245,0.9566355629169578,1.0469894371550064,0.8977194257300478,0.9578339811972051,0.5291067745517424,0.9083641665933769,1.3089297521781618,0.8047848376194462,0.718507438910987,0.7668987939563552,1.1910099117920268,1.4727409853669589,1.4650306775472295,0.6295494335663403,1.3631214582488527,1.4499006937961827,0.88854162438589,0.6658515239450001,1.304035758478151,1.0217290709372884,0.8975606180156062,1.2706972008198014,0.7181943918263364,1.024485277715999,0.3708487848621822,1.454725917031164,0.7802979241627932,1.254310275430256,0.699725378651797,0.48770108219550923,1.1718784406747385,0.4501302371652982,1.2418989054010392,0.8353708254812655,1.4978100418399087,0.765008371820888,0.8742747291002017,0.9259459106383643,1.0412986799346011,0.5352610639670261,0.8521938211835353,1.082733005568337,1.2146604067800006,1.3059767216351688,1.2314746445793563,1.2831025678177344,1.2807686826368374,1.3356933058673803,1.1458956972499696,0.9997740635183427,0.30328426086773375,0.5756929974179963,0.7614210346574588,1.4096881198973654,1.3841886063034308,1.3003777033692123,0.8797728625633877,1.1676538929410774,0.9835167557902265,1.3757009964650202,1.5163355259687772,1.4151997335495192,0.9406492153634161,1.0265680596634397,1.2840888248331985,1.2742978289612372,0.9707681548664105,1.0452953167640755,1.1814377729237084,1.306715953996652,0.8670180003414496,1.3065437381317944,0.39048171481790517,0.9785704845736664,0.6801639102510432,1.1211943112649285,0.8005933454186243,1.0653822169191702,0.7471834552448318,1.4405800493646082,0.8839462323678371,1.455757955876821,0.9811792807753756,1.0015134858785144,1.4103583866813343,0.7751435397216131,1.327282648742519,1.323732013000994,0.8107277826604223,0.4907877550276607,0.8699424973761394,0.6860969608231376,1.538090092440065,0.9092742276244213,1.2888871141370175,0.7339949240081292,1.194023781115,1.4001215961424007,0.8277449173786665,0.9218072089946291,0.749632612877093,1.3424466155801427,1.0446654709184773,1.3051060783088735,0.9666384398422756,0.8771238823862064
ball,1.45647635637384,0.8392022256138554,0.22690172207917358,1.3592008334823578,0.0,0.15594531756984198,0.5397841090633503,1.1607969913420348,1.4414191875908866,1.0922412449118466,1.4843397902873148,0.5476577300364419,1.2520739720681837,1.4103048197129209,0.8707598098108292,1.3321760989290978,1.3346707794440709,0.8852159058003731,0.4627028512489927,0.5445503150479981,1.2663571524999728,0.5305412302659591,1.2577382335022202,0.7796354530426705,0.809225089775,0.629184623861012,0.8754402869862427,0.7464931252590636,1.2020214390575605,1.4223310473881017,0.6221902197149851,1.3790734036896513,1.3027913707441794,0.6746131717376092,1.343626916986605,0.6635232052720683,1.0887036110143289,1.4175830968676901,0.9547664532748991,0.45178052876417496,1.4610726178227662,0.5315063006303886,1.0053030108304057,1.0055578111782733,1.1559640165742655,1.0083495963980609,1.2972716721404878,1.2481691828731067,1.398542698352617,0.7865905645451057,0.1668379020612124,1.2533996967169676,1.1616411771371047,0.779863199650575,1.0322110493622365,0.5075015551503643,0.7136270992606326,1.1429986363452125,0.7441811197994604,0.7530416410481593,1.1462593993707122,1.3419421640587288,0.5500436242902849,0.7294106171136786,1.2066668917756567,0.5412188224404259,1.1594976665587287,0.9391678658236925,1.1667532339060853,0.4202608297797408,1.2063019582332082,0.9724112258911539,1.4469434083604842,1.3720090940760694,0.9985858367163678,1.3805558531108448,0.9280276625570497,1.4827171985642935,0.6055941611251493,1.2673475165443426,1.1734886377380283,1.001361816536383,1.1609839135280957,1.2049624476465586,1.249623001815666,0.8620625427080408,0.7000000573327806,0.3408830379107666,0.8960288307765386,0.6911776056523904,0.6476961096477772,0.30882850393504024,1.1748118605998146,1.1087607779043083,1.4104950202618118,1.309205434841106,1.3441385067432086,0.5732596584835794,0.5383962596829199,0.6415875936204449,0.9167772592058251,0.9230161763543587,1.2017365926610661,0.8775528382011035,0.5514429236628732,0.7800254713195455,0.6007932548633431,1.209040104255872,0.9299015355078043,0.5143758202512314,1.3166243247511167,0.9260926875365708,0.9809555574335729,0.6658194230668417,1.1333364433452155,0.8941792629964389,1.3837569395754978,1.0293374669842037,1.1879925836136978,1.1045125238186564,1.3981619353777117,1.0511307493579252,1.3308432396622205,0.48886455767064807,1.1977938741532053,0.40626823151212454,0.8749831143102518,0.9168499741618236,0.6303984159185448,1.1649432342452117,0.939524257205889,0.459838786329807,1.3672774301136186,1.3843900562274147,1.2205904367094536,1.4961629557233294,0.3320861871683124,0.6680211752118657,0.5830047066675724,1.1290144766513723,0.9080542077734575,0.5554567576518895,1.2946860583668873,1.1063597301520531,1.2739474295299948,0.9221979161999302,1.2977365968418062,0.4673002981962493,1.2952898597553781,1.1884135355542493
balloon,1.52284328753109,0.7050582162215556,0.25071452889053436,1.4746109748427907,0.15594531756984198,0.0,0.5534528232002774,1.0691024483918388,1.4148541837150037,1.0882035108135095,1.578403122482157,0.43336130867250766,1.1800829082413855,1.4566334519207291,0.8960734729620115,1.3847927062958139,1.4065472928174483,0.8053624474956396,0.4737962497277892,0.4916714354617966,1.2544482048257377,0.6039609400738573,1.0615428333880406,0.6607320270171001,0.7288102399116085,0.46118983301671224,0.8283523471567605,0.7527100764632408,1.2482436298378847,1.4013530080574155,0.6102857787861715,1.39731490610483,1.3666915150631656,0.6360720128246031,1.3536363464511565,0.6910233051611931,1.130679622462352,1.5062763922943931,1.0074501444439683,0.3781598067434755,1.509841625671752,0.5175175777689816,1.024427872923277,1.0038599513563211,1.2239515741386053,1.091098518745123,1.2261788063804915,1.1900187189170328,1.4150793121672796,0.7689623861152809,0.28587563050277454,1.2699799139592065,1.2728452463421402,0.7916744789655057,0.9696828686196483,0.41225700435001533,0.6076603559413631,1.128801977997204,0.5689069579452813,0.7176688644494661,1.1495558117067592,1.430374590929247,0.5631164821310966,0.6264865999013525,1.2394598208234464,0.49476978329224275,1.2302861307613218,1.0868559844368626,1.224221824737514,0.38462641814985754,1.2623720019074893,0.934248795462231,1.5346037109285806,1.442852194572525,0.9859917811070099,1.4269146557954522,0.768495422680642,1.4745211326462309,0.45477445152636475,1.2837877915017337,1.2307447398140046,0.9880157993912929,1.1413331562475273,1.3102044647435405,1.3318355644339688,0.8116456989794697,0.757417256186611,0.37403625703590926,0.7465923800933285,0.5523461975478984,0.5906596729371039,0.33180180659394676,1.0352504806194531,1.2124243310411469,1.466614590824182,1.3098830193642388,1.3514046534467885,0.4696582897511319,0.47415457540653283,0.5188121390126061,0.9197631724476468,0.8407966533786961,1.1867210369624204,0.7446206627845605,0.4515854655535053,0.7211370167266529,0.758068294509323,1.1817188584749792,0.8626441435726573,0.6396001022402158,1.2573010301316005,0.9380446872460355,0.9636732095664806,0.5910703697571632,1.0504731745427909,0.8162035361594591,1.4487211701361289,1.0354662078135277,1.0847963047079106,1.047502049354891,1.3466880306810574,0.9223696528765366,1.384917666930105,0.41839222273817556,1.2561333790133253,0.42452262843094113,0.7428219764258066,0.9308826316398182,0.4984822220485552,1.2798538742601302,0.7868446284706099,0.4474606813871702,1.4284860065342038,1.4413141757112853,1.2330318437612973,1.5597287605732058,0.34130887206491045,0.6697688725152401,0.5375770481581306,1.10352083090361,0.8187152585329007,0.6245496441012865,1.365653773735572,1.1255847732394029,1.375613611791769,0.8566315875260583,1.2645643852946367,0.4913804534202191,1.1830831624459492,1.2442129554287678
banana,1.2370955817609857,0.8780415061082348,0.49421158015408984,1.4176524551334833,0.5397841090633503,0.5534528232002774,0.0,1.0262198106295402,1.37602340758895,1.2067441457091732,1.4910988650478632,0.5713433122646515,1.1999676479739136,1.5042889563144097,0.9047944175040923,1.3741925134165394,1.2833757777515493,0.7658955575221152,0.5365956889648674,0.6725354567476013,1.2042322321787515,0.4313855841362013,1.021642305301812,0.8842356323441478,0.6147414674871706,0.6299344583542709,0.9429944893400393,0.7110182576496378,1.1987300755448558,1.4110430730246948,0.7212367741522927,1.3343006454687412,1.3057516772791313,0.940879280460025,1.2786105498093212,0.6967547230044362,0.8104736450532434,1.479925970197855,0.7497629263914869,0.45350743560296025,1.4084608283076332,0.6342166148652204,1.0327573931221183,0.9210107989756431,1.1335484240867464,1.0206495822115593,1.2224917355537415,1.1368312428604073,1.4379248499831823,0.8803524454125512,0.525221801081683,1.2443592966738422,1.2169726499530225,0.9318090347301394,1.135753299062661,0.406583512444209,0.571294904078903,1.1278970152624992,0.657065752399758,0.4445146837879427,1.1740992100032699,1.3141016428120968,0.6247112792963847,0.7546695132828556,1.2677564221196036,0.6857785265942999,1.1900400444425374,0.7725838239795941,1.2492150818506151,0.5932592012108121,1.2900915046241377,0.9888739854823971,1.4118249417734878,1.4834554962404,0.9224306216272631,1.4453348071435004,0.7667202760691676,1.3794259308612444,0.6109332110223423,1.2701431544478154,1.1564286643452952,0.9776625045850602,1.0236474213776454,1.3334006797351194,1.2951853281729984,0.8991406749472379,0.6451712981081443,0.5710157883749246,0.7266994088906559,0.7276904623933673,0.7551590615448508,0.41832547670063347,1.115045147144151,1.118432501787661,1.4901507246251704,1.3395854885550722,1.2815006589264781,0.5629857085980025,0.5058964238929767,0.5231214121412403,0.9911664430976294,0.9408085441278183,1.1633675584112564,0.7373683412330968,0.4676276668369399,0.7024531912475467,0.7747390969734199,1.2457692096315478,0.9034146849751257,0.6872540960611361,1.2578205435045247,1.0554954968308579,0.9547643521141431,0.7144064858512365,1.2210621453833812,0.8187227583841049,1.4530317139717277,1.0747024985186597,1.1858882256868852,1.0854480572032688,1.350485985390704,0.9960822274875931,1.3380718341687032,0.49751796648932156,1.224532568122124,0.3023568433660341,0.9043516577912938,0.9990492292182811,0.6352878849164229,1.3054640499732357,0.8272194442294644,0.6178083450134426,1.380384007255934,1.48939663888487,1.2506844460680915,1.4572754982941432,0.4276054748613689,0.837136587664515,0.528264960595865,1.0481924288756774,0.8647333252955329,0.6278625475287322,1.233153054118385,1.1776878290569597,1.254918974655529,0.963463239387772,1.2246235635148515,0.6220537170918536,1.2397756183144302,1.2165555774965087
basket,0.9032816936513234,1.0579313562065893,1.2391798534900271,1.2230590676769428,1.1607969913420348,1.0691024483918388,1.0262198106295402,0.0,0.8783889585065308,1.1077162001663392,0.7699355151179589,1.0895196507006586,0.6613830997029336,1.0533896490580827,0.9854016141509492,0.730645597929568,0.9854518976659977,0.5944863492534982,1.0092484543849227,0.7936051985458377,0.44198856279306886,1.2201317423429878,0.8803601201501275,0.7253418727028753,1.0161280186265484,0.8456881943674807,0.8900076809842964,1.205148261876147,1.0602678168366468,0.7832791253693544,0.9112071709027643,0.948548767022609,1.1746031870276346,1.0668375780653978,0.7325957466599995,1.0826197550673196,0.9291533986521497,1.004651281554783,1.036358017570006,1.0616211234066426,0.6038133788718952,0.93338761734957,0.9075688889031224,0.8590351898195326,1.0321661645551985,0.845418795120455,0.9094629791428733,0.7630293885443885,1.0244560563398295,1.3662213991827372,1.2485926520545751,1.095127327218866,1.1897515049393061,1.359059222186266,0.800059772139476,1.0780428591634823,0.735074830504358,1.145397429154551,0.9349033658045409,0.9353580361724178,0.9891962230508442,0.8192108370771412,1.2556994387420166,0.9822698759959446,1.0404517202401398,0.8015106067962166,1.240989645176316,1.0489062544431964,1.246701226307397,1.0390414608346377,1.1467156854677163,0.9428884955758398,0.8223777120305071,1.0870557120858257,0.6782245082548108,1.2051302348436654,0.8616449210642194,0.6224401397110013,0.9117400881822713,1.1073570610353811,0.8812714842337545,0.8130936777191522,0.773365807367571,1.0539762201801557,0.9387980771404237,1.2561309604610664,1.1238637921428858,1.2584635735019631,0.7055194856303242,1.1593589778586662,0.9289915912289075,1.2021701026006681,0.6611459159217916,0.9695332090018061,1.186410385195641,1.23639455201512,0.690651589433382,1.013536432847622,1.0470009945052263,1.0108723188968995,1.2625299185096623,0.593864741448843,0.7716147835803869,0.844356670252427,0.8256816794528475,1.048928677438942,1.1823300914376944,0.5384011869158161,0.5614446092089376,1.1184654360120423,0.7165062362898261,1.1200498036707136,1.0315229029210444,0.8438269869496213,1.1169015482980382,0.8215982489498699,1.165732641339805,0.8336685367164131,1.1832155853433495,0.6997915714289251,0.9553026374528967,0.8909553161192093,0.9465424793285461,1.034782354405014,0.9932548303589092,1.0490316292582582,0.9197108742953637,0.9318629768955354,0.9130813568682694,1.1442547350533911,0.8706485918648367,1.0913226510265888,0.8252080213871353,1.0981009917550537,0.9806974433685859,0.7061355198618273,0.8747511943735957,1.301182459005795,1.1236799611639334,1.0800899895760183,0.6693781730794596,0.8244367792607772,0.6689319559939962,1.0528818389654506,0.9875958921981288,0.7256578732065978,0.6334996371030339,1.1817182398170392,0.8778282782569757,0.9211430110411949
bathtub,0.6617101258080073,1.3061015152431223,1.566023275816447,0.6653145026724357,1.4414191875908866,1.4148541837150037,1.37602340758895,0.8783889585065308,0.0,0.8678359067629311,0.339589901155429,1.3464508652789733,0.5791226382487777,0.6444555834644559,1.2057985459760059,0.7044932720716498,0.2793849528192771,1.1475123703793342,1.4173192378923831,0.9588184478325691,0.7072089271014599,1.3562575995117236,0.8371079332051466,0.8601449879251168,1.4387114056312238,1.3285659655090405,0.8036989074861011,1.2272652146788279,0.8274903658463164,0.5763813127568919,1.3744246872569967,0.6194783550522871,0.8182194514200425,0.963599842898054,0.6738433692213062,1.172628351110826,0.9213497723144589,0.5313986223126815,1.0472038835546917,1.4930514949071036,0.3343467146682476,1.2832163810921036,1.0081057292833777,0.8432054679461953,0.9425522430034757,1.2324126948043037,0.7393076447735005,0.7380871451341531,0.7092694925952929,1.35609445197445,1.4575552258141837,0.7101558523276179,0.9135682442905054,1.338451897045819,0.9980703857183548,1.399492639234322,1.3769657490636806,1.158811334067277,1.2886446291831568,1.3750234003714816,0.7801144880556071,0.5757911887611817,1.4928752764110542,1.3661117957070028,0.6026210003625387,1.3459112417081003,1.0013125870794555,1.122499521235457,0.9682414129827367,1.5627513550429724,0.7210765495869295,1.1359380887993842,0.4576099115506922,0.6367538211149031,1.1042081790280227,0.6244844258123055,1.038459161992798,0.5614423925941425,1.2876510862510084,0.9073496336223059,0.7401992668880786,0.7274661905114862,0.9637548226221966,0.8236807559457016,0.7680989856153074,1.2236769024658443,1.2582072184306623,1.5590781013096622,1.1007403583939266,1.4960614590517949,1.30394870719818,1.4967188160456262,0.8041841822031861,0.9124718067838092,0.6744910996404054,0.7344111040380751,0.5432664919380802,1.4078748557573495,1.3667338849202362,1.2698049065852228,0.9761655522402869,1.1449942411185408,0.6897660601051296,1.2747605033813418,1.1040647318988759,1.328051656773417,1.066077260822158,0.949315149616893,1.065765222174296,1.3556948553805535,0.6630795973905732,0.8527104827680799,1.2413772074436946,1.057434054249308,1.006010777154586,1.1435852894238525,0.6887243196464883,1.1825687586795959,0.9837858223823925,0.9495391251615134,0.43045443318208665,0.29165958075188203,0.47135602882521266,1.545486234849343,0.6165933900463865,1.4283068606331997,1.2809443737927537,0.8239028978878965,1.3279205173612763,0.5384746864308512,1.159915660270888,1.4084736804814875,0.7137720975553863,0.650971142404127,0.7145367407378874,0.38764518566366857,1.3685660289306385,1.4837347592873669,1.4648645298491818,0.8287256592411751,1.1047984002315387,1.3142316864932622,0.4259063697284988,0.865723492505675,0.6958638702927075,1.0700532266611649,0.7880936426229346,1.54612500394065,0.6934895705834258,0.7832182385842902
bear,0.8103692482937079,1.033038619866166,1.0944078396667765,0.830406766241704,1.0922412449118466,1.0882035108135095,1.2067441457091732,1.1077162001663392,0.8678359067629311,0.0,0.8741092258331482,1.051692677140366,0.8770650826927375,0.8284505948258587,0.6886389659936102,0.8593438021491694,0.8282370761995084,1.1754795924302146,1.126517470124692,1.0549034066190315,1.1002032900609988,1.1472478417663923,1.1692369015246415,0.991650520973961,1.1311136023450237,1.0940463248161156,0.8363938096880976,1.1813566965488291,0.6966897318854258,0.8461718296435163,1.1478756327075463,0.9557908165734897,0.7799584904929988,1.0803555953424848,0.8414819961302092,1.1006215507265449,0.9355447674179591,0.8690415872424253,1.0253565210451694,1.1237353795523521,0.9765283190836388,1.1785458699356195,0.8517788578996617,1.1627377009044484,0.7773972578884267,1.1278925583982369,0.9575352488710744,1.1541991035275745,0.8622818273817525,1.0772562316979795,1.0285178448557535,0.4314479921189589,0.9442936624134842,1.0190270991251316,1.0098901916762562,1.0951660447327753,1.1633469983619438,0.9314927403749268,1.0740827474906662,1.1553572561030934,0.7694274715991172,0.7432911896843188,1.0991389209580056,0.9437685111748824,0.6695842286113515,1.1048354295643776,0.9060103083121187,1.0596992741499554,0.9137292158646937,1.0499192221666132,0.697361655201146,0.678997594541739,0.9053662982293057,0.6881595480645484,1.1320449431762416,0.7172295074793875,0.9492132046864465,0.9362013664184445,1.024094752407845,0.9647447559928047,0.9766396893430765,1.0441000869528452,1.026835374071369,0.8478470990566886,0.8162523053349984,1.0458037365683615,1.141941893896606,1.082510477485959,0.9957248385441703,1.1562319275883628,0.792519931717493,1.1972816472791155,0.973755642305772,0.7725024450001362,0.7682807872608961,0.8052338789083708,0.8870400047965188,1.108928684908988,1.0941963275551236,1.0838950850105393,0.972046949317015,0.9312367036527451,0.9427853688423651,1.0109263906353105,1.1677478544908908,0.8711590653868244,1.0317992730680294,0.9688130307530822,1.021176458994136,1.0878526537117224,0.8871938992253644,0.6720142729033436,0.8836599518172505,1.206606163609696,1.055712405130386,1.0483092530969282,0.8056811072348884,0.976859179417778,0.9485205062895039,1.0050511079499693,0.8397905285805292,0.8754008774401152,0.8578101738191217,1.0857112519562748,0.69442439218576,1.130374840927046,0.9474562019587697,1.0256350158316152,1.0699938643943248,0.7773115106224098,1.1228104923717115,1.1815995603925185,0.8986411999198076,0.7159172055042815,0.8474818667765296,0.9093359873375486,1.1575027227059702,1.0236519163668514,1.094131961918608,1.0140185063410398,0.9962810065074523,1.221250111525176,1.0838853930759331,0.810996615630056,0.886405522235943,0.9766262571597455,0.9867907436406615,1.0807234766339724,0.8240828050794567,0.8834481271819727
