,owl,elephant,bear,cat,giraffe,alligator,dog,pig,rooster,pony,horse,penguin,bird,butterfly,frog,fish,hair,face,hand,arm,leg,foot,ankle,finger,toe,tooth,eye,nose,ear,mouth,tricycle,motorcycle,stroller,firetruck,truck,car,sprinkler,lamp,hose,slide,crib,table,bed,couch,bench,drawer,sink,bathtub,boat,snow,grass,tree,window,shower,closet,door,oven,refrigerator,ladder,chair,toothbrush,scissors,shovel,vacuum,broom,mop,stick,knife,fork,spoon,crayon,pen,pencil,belt,clock,tape,soap,bottle,cup,strawberry,apple,egg,orange,pumpkin,ball,balloon,raisin,nail,watch,slipper,hat,glasses,necklace,corn,banana,pickle,melon,applesauce,gum,carrot,potato,bread,muffin,cookie,pastry,meat,sandwich,hamburger,pizza,cracker,toast,chips,rock,glass,comb,tray,box,book,paper,coffee,soup,sauce,dish,plate,bowl,milk,jar,bucket,can,radio,basket,plant,flower,toy,doll,shorts,pants,jeans,coat,jacket,sweater,shirt,scarf,dress,pajamas,bib,blanket,mitten,glove,sock,shoe,purse,pillow,towel,napkin
owl,0.0,0.9011634984236698,0.9474488987670353,0.641651381948128,0.8606080171019582,0.6754514952864987,0.5939323175635008,0.752047835728408,0.62237546470335,0.6425882552598023,0.7520414608963684,0.7864651014936784,0.5494145088744053,0.6074329924205639,0.5626417630672679,0.8953284884522819,1.093142270402793,1.0274394869182346,1.170880470196417,1.1450086583051058,1.2317016468868252,0.9340520988767216,1.1392387731866835,1.2898003766411206,1.208291136885638,1.2101213142490408,1.1203841039288571,1.2518709224617028,1.1263031578936442,1.255035571090072,0.94319165330603,0.9193926619059541,0.9804794371826295,0.8603146412172878,1.0145860483572677,0.9242734365721321,1.026328670944691,0.8389096227177512,0.9586205880798754,1.0510541300995249,0.9991599155225419,0.9493813173833695,0.9911395123617635,1.0974117556784142,1.1297444741527913,1.058576305896589,1.0696969573540094,1.1631416510636186,1.0906901757091554,0.9547834921357732,0.92434311673104,0.9957776510943892,1.0576779703460952,1.065661990860138,1.030321312910151,1.1346741679683128,1.0942458904905386,1.138733894167694,1.0717806072415454,1.0372668023253322,1.1401721026094103,0.8493342039343863,0.9460099957818812,1.10408599301636,1.1118319908668388,1.1769387871784052,1.0708982546979642,0.9399014609162764,0.9135742022708495,0.893418819235616,1.0586866976691263,1.023163241825072,1.0512162332893,1.0258310175665997,0.835682001862074,0.862052859093284,1.0532581584701335,0.886616464243988,0.8802694778607448,0.9120521331570539,0.9841110771602906,1.0029474644739573,1.0203964899715747,0.8408281264096689,0.8721825568821422,1.0114783782690002,1.0357915274767082,1.148400763418363,1.007084049096484,1.0066324595093203,0.8901010925814803,1.0807552884630205,1.1317121870360567,0.9989093867108205,0.9500057648447363,1.1557549775418499,1.088184262466253,1.1169642354290892,0.981898206272759,1.1750603419114216,0.9935474109078133,0.7574080089552678,0.7367304851283855,0.8910535382082094,0.8490867956052031,0.7310085621633786,1.0204911825994183,0.8283027779934418,0.6979959922713388,0.9385340107017579,0.9684474751002445,1.0679074529545656,0.8507419037960657,1.0862600117793957,0.9837003451739883,0.9542566889539664,0.8697010585239606,0.7863023844611458,0.9331603462823405,0.8598323319609427,0.9906251692373351,1.0610247131774,0.9740899775859871,0.823610006256932,0.9147114270058053,0.9020650691898482,0.7970460418142052,0.9113844803757984,1.0800565204595702,0.912025414131386,0.7676013736160356,0.7025733041619501,0.6733955665218896,0.7524127112132186,0.6193808687965102,1.2491837720118713,1.1742463715271483,1.1379842716461255,0.9144273207864079,0.9412179309081505,1.0350484034572422,1.0511335524576757,1.0406765102214457,0.9315986567548318,1.071016965886975,0.6170678899109272,0.9756491246106994,0.9377644064292074,0.8386997829561331,1.0288622714622213,0.8086812380988835,0.9107477144885062,0.9692218028134902,0.7759488094961666,0.7847372511621515
elephant,0.9011634984236698,0.0,0.29497262649819767,0.5800798940702415,1.0139869192371445,0.8945599564190346,0.8272894376820349,0.7595274676757408,1.0624922950354327,1.0219570944026992,0.7264449615906595,1.1619995767269442,0.9912798543585947,1.173363235187328,1.2740180754114707,1.0772896955936289,0.7290984091388721,0.8657883747757305,0.9549359747330373,0.7427941733051185,0.8873343611380985,0.9217786030290085,1.0332794470975961,1.075936009117027,1.081978269359311,1.0940818401940025,1.0611126528040793,1.0081706864359563,0.9113671257983411,1.009076942979672,0.9022175973137717,0.9851936342558333,0.9538532383064351,0.8761613371075021,1.1244367046817778,1.0538216155388833,1.0730525649032823,1.2705597768073384,0.9298355163519866,0.8650700830056113,0.8337468685840002,0.8673668319601504,0.6576821181473731,0.6453292178950449,0.8842616096400819,1.143687194802194,0.7376098888362581,0.7215262060977903,1.032327125928574,0.4903503359804393,0.5009075037571009,0.8163839642839485,0.769260970584964,0.44032190364455714,0.7862261410565613,0.7764411829650629,0.9192888507734741,0.7410234138621765,0.9884081677286879,0.9364396656739644,1.2329286910017503,1.3519780466184177,1.33317877028159,1.1326384030304197,1.148382828319038,1.051508949496485,1.0572997180422108,1.239617362880022,1.2498724868850364,1.2859349913885758,1.2504891341456579,1.2486073118079288,1.2820062113683033,1.1462482329739527,1.2646887625480785,1.344343836687171,1.2819144873267825,1.259842405170053,1.3247049990823365,1.2208517610201937,1.2922901513489646,1.2214576171675684,1.2573195153179868,1.2391749084233135,1.274228004445168,1.2283350502787322,1.2068685011705471,1.1457731421795887,1.1891994519315987,1.178537617031147,1.1508615887120026,1.1432759156648369,1.0807601195886596,1.0828303575545095,1.3196634768850415,1.123668669606427,1.154833705016272,1.2238684984138364,1.4293303757997988,1.2278574504829125,1.053866405391955,1.200561507384671,1.1240884208641053,1.0171000861633612,1.1318463331704722,0.9614909038819075,1.0292757121864855,1.1793406747556403,1.2206290511030766,1.0994429351527593,0.9758523994390396,0.9990492460784693,0.3677651800827706,1.0718651807499329,0.9316773759321595,1.0923826964875913,1.1738448641093562,1.2607722666103964,1.11345437572702,1.197376832878307,1.1398879381746347,1.2609331020246464,1.2075650604062467,1.2796333417845762,1.283919916299047,1.1132730404594569,1.233645567813444,1.2554037896445631,1.1677907793925864,1.2055360361939997,1.210643658075531,1.248343964385604,1.3113015655818365,1.4217441656573384,1.2478981405629335,0.7047518278491453,0.6475462251016609,0.5853150698743513,0.6521736058827035,0.5536224848402224,0.5488007867752656,0.6122277946954284,0.7585688725190224,0.771919033153671,0.6541981473622464,0.9418536043928755,0.6334142918466833,0.9600685322440383,0.945304073458602,0.887210521828131,1.0047601407871662,1.0427166819953186,0.8412261181660248,1.0742524895202066,1.1685503917645124
bear,0.9474488987670353,0.29497262649819767,0.0,0.7653916025671781,0.9969282448801865,0.9403576280125026,0.9809725776742835,0.8554259548272471,1.0699891555078287,1.0427584036773183,0.8445555343384965,1.032124445604472,1.0042961585017438,1.068083754077892,1.1419419947438234,0.995265731136515,0.8514020922816203,0.9760366111739971,1.0210685013285876,0.8861533299808969,0.8840398511951794,1.0058686571433646,1.0611052982904094,1.030824458473285,1.0905490037359091,0.9693677527533292,1.046953777500127,1.0135707470864461,0.924738428953652,0.9543326183381821,0.951950130950651,1.0635669333103401,1.0325692902504628,0.9829545733123084,1.0511986764750645,1.062637897009183,1.037626927028862,1.2103397712187094,0.8877427331643357,0.8418035275784768,0.9107228691365132,0.91356598334857,0.7727369698637333,0.7385181274088815,0.9077535106045425,1.1332233148245066,0.7430962793390141,0.7334287118042842,0.9552266821956156,0.5899695700232082,0.5665504394065007,0.9178781918218829,0.8195674511474802,0.5171275378864786,0.8828204467903189,0.8124348048873554,1.0555001457120323,0.8249569316755532,1.0059623947935072,0.9441394655359251,1.1476301038941792,1.2119705761981392,1.216762986851784,1.0537965005179968,1.036743147923015,0.955859159125187,0.9545249269310253,1.1594612132123419,1.1631258379909133,1.1811664989027817,1.1564264740778714,1.1457264183760214,1.1883890981100962,1.0914899424413906,1.245309324170746,1.3493228194094704,1.1946377104211265,1.2938092827302992,1.3639646976490443,1.2440076665914708,1.276129281979717,1.2354245173707186,1.2326830652971752,1.2709540946369633,1.2859255807898962,1.2716067655068248,1.1510248714682199,1.087008636290681,1.1292239662204409,1.1409831761499634,1.1277609728829217,1.0454520064869537,1.0101876717114753,1.0171870964722314,1.2241949299088122,1.0722865098152272,1.1398803547445027,1.1932437940446885,1.3705473621911135,1.14408096702812,0.9845545699481194,1.184888690173199,1.2179931414244791,1.0663913458597143,1.122906144386758,0.9830805640221978,1.0724842311930272,1.1813863590197449,1.2611616055925607,1.0671611335857025,0.8638694754976465,1.0043799612574302,0.4673595539537654,1.1201353392560873,1.0352945847137756,1.0843875278328428,1.2236006224845155,1.277017913900656,1.169814197159891,1.2634210103880275,1.196661682554408,1.2416032267154373,1.2346416020816595,1.274258768132359,1.3452152924650327,1.2045811812186897,1.3498821274143906,1.314021092462147,1.1398845868365728,1.2308868688506505,1.2588874438154252,1.2521194482391076,1.3193385727980966,1.3671991555998444,1.283144441919692,0.8310395489186497,0.7660693325128732,0.6960135753228435,0.8634374496605719,0.6900006786264926,0.7288307657079193,0.7721425361398251,0.8647241883563637,0.8807331854207768,0.7749190692180368,0.9925622648224125,0.742694247493501,0.9987002166965285,0.9912541474751084,0.9625059920053396,1.079797820313594,1.1133798333979206,0.9083221115993051,1.031804203473295,1.1284805284991986
cat,0.641651381948128,0.5800798940702415,0.7653916025671781,0.0,0.8827790437308255,0.4691305913426028,0.1388276761095597,0.6173501796554844,0.6116289294389696,0.7350124665792661,0.6316531018640357,1.2123457706563423,0.6676933965040817,1.0077866678546383,0.9637497111683283,0.8855909835100002,0.7063050991119987,0.7595057893941239,0.9839609957206081,0.7722110946036604,1.0617885340310305,0.9785076890427219,1.2154992892483927,1.307675107571682,1.29328066124733,1.2480269155806845,1.1071423603608297,1.058704858941057,1.1579815343399598,1.1134844042952263,0.8007115778178636,0.7641030688771726,0.7667343925071912,0.8447118275775523,1.084944475362831,1.0883807374250523,1.152429688524084,1.2549981808256847,0.7060750073108256,0.7366828991793318,0.6709863437329946,0.6913021787639306,0.5638144392150551,0.602562217078111,0.8104919362311971,1.0639594751636758,0.8467273954206427,0.7317735888809243,0.9549633537496992,0.7016429817199155,0.6689094646865181,0.7716890118424692,0.693183790655388,0.7736429640053698,0.6943145981053805,0.7604863220326107,0.8753073427330701,0.7270701346132483,0.8388976287660816,0.874037577781564,1.0857227561776448,1.2014509054358447,1.2175430653331811,1.0969997995060445,1.183103033064728,1.1280670623486198,1.0585432183579122,1.2551819413428165,1.2668687607320726,1.260928862128003,1.3399342777115146,1.3125897321521327,1.3568444401373059,1.268205625246336,1.287617198490668,1.2882802269878846,1.320689629896225,1.1925322424837594,1.1997946587917003,1.2181370689419628,1.3318936480799444,1.2872673519826305,1.2970809700589405,1.2091829862132326,1.211702500719206,1.126506221568839,1.1804662473691498,1.3102079716486195,1.2968400949760823,1.2677935421076896,1.1485554731658998,1.2065849093225078,1.3009778102091962,1.060228944321564,1.2999703938954297,1.133209361672791,1.1295232695397304,1.23547028906556,1.2920402210286894,1.3749708048812874,1.2074177221671718,1.1582195100180224,0.9441245219501995,1.0971224008684544,1.0673565515057533,0.8625675254514366,0.9019945589477573,0.971864921094093,1.0793863257217082,1.1433737290879917,1.1560599807685632,1.1044533929280942,0.7677797345555131,0.8864199173728142,0.9600039882153923,0.9256721851299828,0.9535214190601516,1.019107059258918,0.9535909276410417,1.064346848792259,1.0599000967229755,1.2006145841231946,1.1437612212122272,1.1736668361872353,1.1663274485279471,0.9593163061313211,1.066523492462904,1.1206215958813497,1.2317537620091705,1.0584476118620767,1.091290615939985,1.0796998058230247,1.1158796547214456,1.1452006955955782,0.8535244435207783,0.8705299498990767,0.7378011480486255,0.6759323963530064,0.5807700085962892,0.6385772009716113,0.6319484296148004,0.7059503902324948,0.808328299758442,0.7624816204246914,0.7321272921560608,0.8246225070210631,0.6138120371501841,0.8167730098201859,0.801800815876541,0.9251917044044523,0.9297944212913429,0.8754992413587308,0.8897908973753348,0.9935045130669776,1.0637243693969543
giraffe,0.8606080171019582,1.0139869192371445,0.9969282448801865,0.8827790437308255,0.0,0.6480835586474937,0.8536918345302016,0.7041680863497514,0.6448586409422429,0.7599894215147623,0.7395179831417555,1.147712766764996,0.8941287378437565,0.7316351208883484,0.7210248620657533,1.0051288539260603,0.8569037165168201,0.8256173972806354,0.9346576748229211,0.8848474465184439,1.0712267108830014,1.0283558015618877,1.1789535294538436,1.142828621071441,1.1956348215411574,1.113786554354967,1.1075062115877947,1.0554801003443213,1.1707622423603723,1.0003046582501929,0.8953907970004318,0.9282231492278284,0.8762898591177106,0.8157009866968902,1.0659984851916757,1.184395494881194,1.1119315743267026,1.1042720610796826,0.8004209873800681,0.7121256680838142,0.8026764698339824,0.870470094295715,0.903670791690436,0.9152738065002116,0.8260646334619675,1.1069802668124336,1.0514299904143138,0.9364484573725206,0.941368693781663,0.9304390188919907,0.8633415707848459,0.8566581817972472,0.8505773541956246,0.976711752364603,0.8942227972573042,0.9471123200683234,1.0538899950973462,0.925100906039864,0.8842292550433748,1.0223191796928925,0.9135204302282673,0.9737320102204302,1.1698108740191147,1.0288210233951058,1.0292913226723104,1.0424105804498862,0.9406939698310672,1.2085706841816095,1.211403404737835,1.2262711941116364,1.199237737581027,1.194259433391226,1.2002828029488373,1.2747710717328982,1.1813519447358052,1.1782949612554987,1.1855627853797805,1.096672925574865,1.132170306836695,1.057213967766676,1.220268478779373,1.2007689989231396,1.1713672174906835,1.0900014126195003,1.0925758035671533,1.0484789911901158,1.2418654110538858,1.2409282916033364,1.2858736545746667,1.2999885231621047,1.1957402152273682,1.140288369734173,1.1138411314224808,0.835656519529358,1.0347989534794837,1.0079185800463217,1.0326832307995413,1.1238761426149129,1.0062837431993854,1.1366595316479255,1.2882022230115324,1.1681944014828765,1.018758802888269,1.1223546193674574,0.8741709870028465,0.6139923541452288,0.8114467965348087,0.8819680131578574,0.9995439830986397,0.8483216097029475,1.1527500733137357,0.9903816402169594,0.9077792918121939,0.9674697553082251,0.9437733656880621,0.8709668848950127,0.795531029063413,0.6593533806097371,0.6225429724145235,1.117061598663751,0.9895095629258045,1.0744080296247105,0.9577947430855429,1.1270106956866344,1.1766256377736195,0.8515733191287487,1.014245352426673,1.0642520818620715,1.2158412236607514,1.071003578924186,1.0329297504906023,1.017978407531127,1.013767251088765,0.8051555534679762,0.7640048918681778,1.0464802609441688,0.9563215255045315,0.9836438646325295,0.903056111447382,0.909635655757417,0.8763284394415434,0.8812592086087181,0.9533102086047126,0.8482322405247485,0.921150721881476,0.6618234458078536,0.914964639193624,0.9570064468201567,1.0762475075166786,1.0610870823458096,0.9989466080999563,1.0097144531736697,1.1357540858168025,1.0896168800825885,1.1341682160233488
alligator,0.6754514952864987,0.8945599564190346,0.9403576280125026,0.4691305913426028,0.6480835586474937,0.0,0.3627411523677778,0.4937029548160471,0.3587637496329956,0.6803736776012591,0.530449461820143,1.1661165094083363,0.5795023724656574,0.7188799960323902,0.45856491963865365,0.5529360867302394,0.7951558461486257,0.7634994904691619,0.8455781167913745,0.6684097397207095,1.172947454576179,0.9362638415861346,1.3293725436581965,1.3657560340306036,1.403800546562425,1.2468951473756162,1.2961075316237725,1.1583934925464103,1.304684275471634,1.1204451507308875,0.8231952244138807,0.7205824562834409,0.6845749130828387,0.7732534214691058,1.1082019643641972,1.291843344062966,1.2202125612445331,1.3238787695102792,0.5036377527656434,0.5476748471937325,0.6235954184158768,0.5816137774981813,0.5435502996238847,0.6053856522146095,0.7066354106211825,1.06613203567871,0.908427770866899,0.7102504167816952,0.7310979147880354,0.7634254025016135,0.8145365504403597,0.7162732865300855,0.724504743278265,0.9607629769869899,0.7355591445576173,0.880388012628003,0.9982213223348197,0.778600839440975,0.7913635329644656,0.9427178960458438,0.818217873131584,0.9710249589927705,1.1960655586424638,1.1507194594459789,1.2508000605735519,1.1244482237194118,0.9706777611728681,1.3490696208624038,1.3844264912705628,1.3245104434974915,1.5152080114220996,1.4883315624748736,1.5110087163159922,1.5321900697517403,1.4011499105479261,1.2760687230752121,1.286946888916289,1.278202804147013,1.2329164192409032,1.1825003777649514,1.4093610574930466,1.340180395871942,1.336956256901618,1.0893439464997283,1.2283857249749222,1.1010516297152548,1.2935803713694891,1.540898391411736,1.5671756010194977,1.4243491913600859,1.2981570656246664,1.4473706978676875,1.4466739829169435,0.7717776475702955,1.0170504185235658,0.783314171442158,0.8242393177545385,1.0500127700046857,1.027419403684266,1.2916265706094598,1.373329872584745,1.2078872337331736,0.7907768886068429,1.0322602971040562,0.977138875017469,0.426948650445917,0.6247410648680847,0.6902632416585254,1.0047524167077937,0.9050623915594823,1.3617055110139598,0.861761390051409,0.813273060954621,0.7180851930368517,0.8562719935178507,0.6958961098162679,0.8379407803207938,0.7794366659747222,0.6262005681049118,1.078465114633855,0.8892794738596588,1.159337645176776,0.9129604299046915,1.156754599213066,1.1694328070743911,0.8491792200063167,1.0837300724536207,1.0927560644910665,1.4316182958314378,1.104737312052212,1.0881599645187885,0.9910771593768107,0.9797096527561209,0.8359891980933074,0.6164800170352004,0.8785530824079112,0.7327236097986253,0.6934073025341244,0.6141748726431564,0.6724069677464535,0.6824743338848116,0.7222666362198047,0.7977521860100194,0.6702801977583535,0.6736530558550378,0.5122620588339828,0.5454769331493429,0.4759232552876871,0.6219297885019355,0.808586966218896,0.8301345418140507,0.7215979856359456,0.9071858851653276,0.8561267158028705,0.9333832894453031
dog,0.5939323175635008,0.8272894376820349,0.9809725776742835,0.1388276761095597,0.8536918345302016,0.3627411523677778,0.0,0.5116005184971669,0.47233296007753145,0.6054860109376757,0.6149303659144711,1.140792566466838,0.6317728519688964,0.9498349801803194,0.8161555532436493,0.8554242137942492,0.7632139311061751,0.7884821243425488,0.9486720373871339,0.8272132471541433,1.1647076678170756,0.9863580013254393,1.2468861616927505,1.2970233572603451,1.2824915591506343,1.2480965724300266,1.1552492452951044,1.0571045108101091,1.2111976122020796,1.110864710951589,0.7985779365785546,0.7155235991901352,0.7234707658354752,0.844847449291211,1.051908627626506,1.1026108932596916,1.1907323846762021,1.2213674793299343,0.740646366983746,0.7633175628996027,0.67161408277629,0.725596810341967,0.655349235738793,0.7082139993723606,0.8261319051827565,1.0282557901654532,0.996205148121065,0.8712640271246299,0.9383742249856372,0.8306901834352729,0.7977693781734094,0.8088214056925496,0.7837388045451621,0.9820293315420398,0.760318150245887,0.8816415949520058,0.9542651315739423,0.8500039594506725,0.8320850222103806,0.9349480946997654,1.0010182775712932,1.1064164786589996,1.15415739772992,1.1147939603528718,1.190133754282091,1.127446951671919,1.0557674193790558,1.2193646554342237,1.2354895871595424,1.203668880528997,1.3356023449627232,1.3104918009669584,1.332366385269605,1.323948611767304,1.2262325167387735,1.1840402516222075,1.251917169944453,1.1471815209506708,1.1078602428101547,1.1301927039302162,1.2567277702159823,1.2075474612683914,1.226045599143176,1.0784694041668308,1.1371190176728008,1.0691737374209558,1.1602911737857076,1.3329074723403314,1.3062838582119678,1.2856513989762797,1.1636690196225494,1.2211027414084066,1.3361801869113081,0.9611543397354371,1.1636046201320829,1.077854677529035,1.057728703068038,1.1358141982432477,1.1381820768882198,1.3022846555067589,1.173052041451538,1.0398671344555903,0.8258444162425869,1.0358913012209978,1.0014203220601263,0.7209359618196527,0.8555940455575216,0.844158086728019,0.9349381322383475,1.0266315798925427,1.1812162254511152,1.0792240332177905,0.9186177988419466,0.8550262946590667,0.975420958219855,0.8947797665945069,0.8837112144913009,0.90530579250744,0.8891495427922429,1.0076061009827548,1.003911669395955,1.161177176041194,1.0486221432852947,1.0791208763512288,1.0839515023855244,0.9186136659967813,0.9734943260290535,1.056135805628457,1.2612833623680362,1.0058635668815685,1.005291844695289,1.0110569189512213,0.9879168176842966,0.9605841514659711,0.6368333331382154,0.9592456793392093,0.8474742968177845,0.7902172488507442,0.6270662789567043,0.744534114476108,0.758927112375122,0.8190946441817736,0.8814450559004907,0.7956579100152441,0.8070330005828672,0.7927071203678859,0.7047462345382616,0.7599968821153482,0.7462522717196891,0.9325566484489247,0.8887316229872895,0.8607374537509821,0.9454262792911817,0.9301664628342163,0.9793264567763744
pig,0.752047835728408,0.7595274676757408,0.8554259548272471,0.6173501796554844,0.7041680863497514,0.4937029548160471,0.5116005184971669,0.0,0.5344369125919421,0.6072551885726304,0.5984511784709818,1.1035138878391684,0.7651633548664938,0.9199484956272755,0.6730945597980494,0.773344882620617,0.8224945893317788,0.736217711350101,0.8262844592576106,0.7612691410965351,1.0113699011719728,1.1069358092185235,1.1869839866650702,1.049183184765414,1.122305346228999,0.9830429725999082,1.0471009824932587,0.9734893607392633,1.043289307594237,0.9390607589202131,0.9802535021845457,0.9035418287863344,0.8702613186157597,0.7937833673943079,1.2021908135224284,1.3052780644173532,1.1836663750158811,1.3699984322225653,0.8346555702104663,0.8107579671093236,0.7880666232065847,0.8590337424851111,0.8160578564930192,0.8069384089153233,0.8807675209306065,1.1786024510668942,1.0409291810353116,0.9183386309287835,0.9943200854560597,0.8285668854611529,0.8011852409403692,0.9042583532983187,0.8916723629297332,1.0156906448473773,0.9105355065099607,1.031090365545931,1.1161213992137715,0.9322286079715545,1.0370086895182402,1.2148340492919956,0.9616448751255977,1.1790112875081291,1.3904489602364443,1.2886980509536186,1.2956701889038182,1.1630870312497537,1.0515876420980332,1.3757331925219558,1.3903407498098515,1.3748705957074723,1.352631701471437,1.3535939421628491,1.3477937353695255,1.35607339141148,1.3492580983928415,1.2815225021781527,1.234266540261791,1.322939450027969,1.2821943000844473,1.0647912152950665,1.1956888796961815,1.1885249916243321,1.2059195852601865,1.0402047004388575,1.1107189272548403,1.1666840162412315,1.193285666502894,1.2191441626997732,1.3700881768544517,1.3163494833128602,1.2683423639103037,1.2401415110426806,1.249688446099237,0.918561524338159,1.1040671081780407,0.8699286738295627,0.901363862792416,1.0756821674184207,1.067814248322113,1.1274315349432733,1.1477603303576556,1.1997288160535895,0.9368705318681014,1.0202731696606175,1.0810161595738643,0.6248420673154936,0.7778110042827118,0.9005696532105332,1.1103244527834268,0.9517759029993512,1.2114413886584012,1.0129529658924814,0.7846319019940888,0.961625150490843,1.0230958947155602,0.9627841854709787,1.0264876304108779,1.0150859803971828,0.8750116902554558,1.1992094598981597,1.007789533571842,1.1822682502894146,1.0079221041785815,1.2573260630257181,1.2918956083411528,1.0133038312699325,1.165970911311338,1.23488097686235,1.4110606604256584,1.1985819230023673,1.2311160165063366,1.2289379355821202,1.0788051446570357,0.9388100211862488,0.6910308542910265,0.8857740142890875,0.7968455687074277,0.7581107771775718,0.6951686486478412,0.727481183619694,0.7053954592499228,0.7423744534935119,0.8902171621522204,0.7380742595121144,0.7591654561324654,0.7458943901658434,0.8035167775045922,0.6858110873886234,0.8242201348899326,0.9344908402110653,1.0373423193637161,1.073813267962841,1.08449538668518,1.1341827181158355,1.2037467136799778
rooster,0.62237546470335,1.0624922950354327,1.0699891555078287,0.6116289294389696,0.6448586409422429,0.3587637496329956,0.47233296007753145,0.5344369125919421,0.0,0.3880036391557071,0.42581055560749037,0.8564922202331702,0.36392860457999376,0.5170128902673896,0.44224807589874615,0.8371820388810813,0.9195275083637547,0.9199479036327355,1.0427786138107091,1.0647110638472548,1.1522888648437188,0.9739948796100978,1.1297766183717814,1.2010179677686237,1.1565631702998096,1.1266717546519645,1.1242672039675723,1.0339907596190436,1.0809368827535406,1.0878988560999079,0.9603706801818066,0.8528368757644831,0.8514843593431767,0.8770567204028032,0.9086676529477677,1.0481399723270743,0.8980257531825984,0.9583508789899308,0.791146193174994,0.9531926323048024,0.8781582240585815,0.9391666422249713,0.9590529466098762,0.9889400975993358,0.9432622778056958,0.997637910915603,1.1550587830487387,1.0818394668996039,1.040055745847017,1.066808439517406,1.0959266051597134,0.9386408716665885,0.9232021680962204,1.155767711850645,0.9703574219255293,1.010113665851284,1.0741591274652489,1.0459095844169666,0.865533541524201,0.8931881580992066,1.0375692144213424,0.8429196929566671,1.0074442518680813,0.9980597258807448,1.0491064251745388,1.059917001829409,0.995146531952021,1.1088393562419951,1.1296836225214784,1.0721346169412709,1.215679854304113,1.1925279641613507,1.2076610333199063,1.2285765173206684,1.0830273747015786,1.0994490920822868,1.1458115334237655,1.0392650759400568,1.0097896243785833,0.9275141646832384,1.0672378401649931,1.0594854162141072,1.074480185789835,0.9032958463008042,1.0142682766962277,0.9537738282133118,1.0059552285313254,1.2211825957630085,1.2110000651688977,1.1446215923040999,1.0016310903752448,1.159055624580147,1.129888458538784,0.929261660055678,0.9749121568889888,0.9883477941032537,0.9754550375143431,1.0765070911408756,0.9764476004226068,1.0644333859807888,1.025674062706022,1.0096816237162816,0.8559394625675841,0.9222902248783473,1.0718475480128955,0.5432433684313303,0.9572355794376131,0.9162314177144468,0.9419968674967962,0.9399086309747852,1.0740982891813888,0.7826895545180681,1.1292370501020303,0.9198923820704151,1.1270938653100653,0.9648486737361447,0.8725995496825538,0.7698418922933825,0.8099326628069803,0.943875226613452,1.0312470273896572,1.0086682260643864,0.9864005826253482,1.0293234130616322,1.0537278842731506,0.8725481739781225,0.9332892253985597,0.971927321404916,1.1401739279418883,0.9814519566794285,0.9837845260312896,0.7311447481187063,0.7282423642095948,0.7370653140426499,0.5422942862650919,1.0841736746202406,1.0322264537137804,1.0740101969655311,0.9640509860256239,1.0351355242923248,1.017395083141905,1.044363947197209,1.0485125102402417,0.9062247420019756,1.0570220006000794,0.7849683704833825,0.9934227239967012,0.7907567372917809,0.8437221000202596,1.037135705457755,0.9414900356323692,0.8815277177107371,0.994228790895276,0.9228791702054873,0.9305625257439822
